"","lat","lon","ele","time","distance","speed","summarized_distance","kilometer","speed_not_rounded"
"139",51.9692153669894,21.4431395754218,35,7.02149613069647,67.7583445980407,35,7030.43482242987,8,34.740464996703
"140",51.9694374036044,21.442236257717,34,7.02149613069647,66.7001229714264,34,7097.1349454013,8,34.1979028724918
"141",51.969579057768,21.4412991609424,34,7.02149613069647,66.174048772646,34,7163.30899417394,8,33.9281787167909
"142",51.9695993419737,21.4403207413852,34,7.02149613069647,67.1396304822919,34,7230.44862465623,8,34.4232433141391
"143",51.969579141587,21.4393506199121,34,7.02149613069647,66.5705427955115,34,7297.01916745175,8,34.1314656595943
"144",51.9695569295436,21.4384011179209,33,7.02149613069647,65.1653923521206,33,7362.18455980387,8,33.4110292309403
"145",51.9695361424237,21.4374369475991,34,7.02149613069647,66.1649523062349,34,7428.3495121101,8,33.9235148562019
"146",51.9695191271603,21.436548884958,31,7.02149613069647,60.9343506843417,31,7489.28386279444,8,31.241726603625
"147",51.9695015251637,21.4356726408005,31,7.02149613069647,60.1263314763061,31,7549.41019427075,8,30.8274460721281
"148",51.969481240958,21.4346920419484,34,7.02149613069647,67.2891525119809,34,7616.69934678273,8,34.4999049396475
"149",51.9694825820625,21.4337364211679,34,7.02149613069647,65.5383976873986,34,7682.23774447013,8,33.6022732595641
"150",51.9696013536304,21.4328028447926,34,7.02149613069647,65.3771905245034,34,7747.61493499463,8,33.5196205348997
"151",51.9696855079383,21.432383749634,15,7.02149613069647,30.2303562788156,15,7777.84529127345,8,15.4994435057734
"152",51.9698595162481,21.4315147139132,32,7.02149613069647,62.6684818696601,32,7840.51377314311,8,32.1308351569793
"153",51.9700484443456,21.4305877592415,34,7.02149613069647,66.9601759963164,34,7907.47394913942,8,34.3312349817998
"154",51.9701224565506,21.430224487558,13,7.02149613069647,26.24049909604,13,7933.71444823546,8,13.4537988752511
"155",51.9702890049666,21.4293570443988,32,7.02149613069647,62.3119651177262,32,7996.02641335319,8,31.9480450103963
"156",51.9703309144825,21.428691688925,24,7.02149613069647,45.8683337658329,24,8041.89474711902,9,23.5172103613506
"157",51.9702433235943,21.4280195441097,24,7.02149613069647,47.1160678965078,24,8089.01081501553,9,24.1569376768429
"158",51.9700518809259,21.4273888897151,25,7.02149613069647,48.2162077052364,25,8137.22702272077,9,24.7209917242571
"159",51.9698749389499,21.4268934354186,20,7.02149613069647,39.2751097346638,20,8176.50213245543,9,20.1367902812993
"160",51.9696990866214,21.4263938739896,20,7.02149613069647,39.4588493698175,20,8215.96098182525,9,20.2309956577947
"161",51.9695643056184,21.4260135870427,15,7.02149613069647,30.0884525344293,15,8246.04943435968,9,15.4266878607824
"162",51.9693791493773,21.4255107566714,21,7.02149613069647,40.1752623859163,21,8286.22469674559,9,20.5983086648732
"163",51.9691119343042,21.424917653203,26,7.02149613069647,50.3924967244169,26,8336.61719347001,9,25.8367995696533
"164",51.9687153026462,21.4243020862341,31,7.02149613069647,61.0882052450446,31,8397.70539871506,9,31.3206095664894
"165",51.9682858977467,21.4237673208117,31,7.02149613069647,60.2501226786683,31,8457.95552139372,9,30.890915213207
"166",51.9681232888252,21.4236467052251,10,7.02149613069647,19.9021696037105,10,8477.85769099743,9,10.2040660907195
"167",51.9676192849874,21.4234620518982,29,7.02149613069647,57.5170111153962,29,8535.37470211283,9,29.4896181898041
"168",51.9675386510789,21.4234404265881,5,7.02149613069647,9.09783568543856,5,8544.47253779827,9,4.66456263137327
"169",51.9673081487417,21.4233368262649,14,7.02149613069647,26.6250266022027,14,8571.09756440047,9,13.6509504504167
"170",51.9670960027725,21.4229749795049,18,7.02149613069647,34.2580910622848,18,8605.35565546276,9,17.5645084079811
"171",51.9668379239738,21.4223491866142,26,7.02149613069647,51.6481423450844,26,8657.00379780784,9,26.4805831950036
"172",51.9665784202516,21.4217176940292,27,7.02149613069647,52.06151258649,27,8709.06531039433,9,26.6925227647706
"173",51.9663473311812,21.4210787415504,26,7.02149613069647,50.8159329318953,26,8759.88124332623,9,26.0539000733846
"174",51.9663196709007,21.4209723751992,4,7.02149613069647,7.91849800475336,4,8767.79974133098,9,4.05990294468545
"175",51.9661432318389,21.4202676247805,27,7.02149613069647,52.174690702378,27,8819.97443203336,9,26.7505504571046
"176",51.965865958482,21.4203505218029,16,7.02149613069647,31.3852261929934,16,8851.35965822635,9,16.0915582935127
"177",51.9655152596533,21.4206753205508,23,7.02149613069647,44.9484620806823,23,8896.30812030703,9,23.0455818074211
"178",51.9653590209782,21.4208202436566,10,7.02149613069647,20.0324564895306,10,8916.34057679657,9,10.27086564173
"179",51.9652840029448,21.4208828564733,5,7.02149613069647,9.39049641996845,5,8925.73107321653,9,4.81461307998088
"180",51.96503598243,21.4209869597107,15,7.02149613069647,28.517872399256,15,8954.24894561579,9,14.6214337694349
"181",51.9648597110063,21.4206565450877,15,7.02149613069647,29.9773226012363,15,8984.22626821703,9,15.3697102947411
"182",51.9646603055298,21.4202196802944,19,7.02149613069647,37.2905976254398,19,9021.51686584246,10,19.1193086135429
"183",51.9645774923265,21.4202279783785,5,7.02149613069647,9.23627673632573,5,9030.75314257879,10,4.7355429144806
"184",51.9645086769015,21.4202438201755,4,7.02149613069647,7.73717553261794,4,9038.49031811141,10,3.96693687484261
"185",51.9640481751412,21.4202755037695,26,7.02149613069647,51.308864124535,26,9089.79918223594,10,26.3066314372524
"186",51.9637443311512,21.4202837180346,17,7.02149613069647,33.8284505016713,17,9123.62763273761,10,17.3442268626497
"187",51.9631926342845,21.4202911779284,31,7.02149613069647,61.4167458060203,31,9185.04437854363,10,31.4890560054673
"188",51.9627699349076,21.4203254599124,24,7.02149613069647,47.1133975533686,24,9232.157776097,10,24.1555685618961
"189",51.9624606426805,21.420358819887,18,7.02149613069647,34.5062077576493,18,9266.66398385465,10,17.6917206269564
"190",51.9622777495533,21.4203695487231,10,7.02149613069647,20.3728657865362,10,9287.03684964119,10,10.4453973150955
"191",51.9617184251547,21.4202942792326,32,7.02149613069647,62.4774008877133,32,9349.5142505289,10,32.0328657894536
"192",51.9611707516015,21.4201826322824,32,7.02149613069647,61.4458580692446,32,9410.96010859815,10,31.5039821900947
"193",51.9606101699173,21.4200583286583,32,7.02149613069647,62.983495665426,32,9473.94360426357,10,32.2923462713698
"194",51.9600617419928,21.4199139922857,32,7.02149613069647,61.8483417659986,32,9535.79194602957,10,31.7103401060351
"195",51.9595898408443,21.4197432529181,28,7.02149613069647,53.82159251761,28,9589.61353854718,10,27.5949355318062
"196",51.9590562488884,21.4194793067873,32,7.02149613069647,62.0974305714379,32,9651.71096911862,10,31.838050736774
"197",51.9585384987295,21.4192285202444,31,7.02149613069647,60.1484210580783,31,9711.8593901767,10,30.838771649028
"198",51.958146225661,21.419024001807,24,7.02149613069647,45.8660672801715,24,9757.72545745687,10,23.5160483086728
"199",51.9576076045632,21.4187292102724,32,7.02149613069647,63.2774649647467,32,9821.00292242162,10,32.4430676358562
"200",51.957221198827,21.4184520207345,24,7.02149613069647,47.0300695120655,24,9868.03299193368,10,24.1128453383684
"201",51.9569865055382,21.4182569738477,15,7.02149613069647,29.353004198771,15,9897.38599613245,10,15.0496152313758
"202",51.9566854275763,21.417998559773,19,7.02149613069647,37.9153872317383,19,9935.30138336419,10,19.4396452684107
"203",51.9564541708678,21.4177631959319,16,7.02149613069647,30.3879201776442,16,9965.68930354183,10,15.5802282879942
"204",51.9560460560024,21.4177107252181,23,7.02149613069647,45.5735176782417,23,10011.2628212201,11,23.3660548389985
"205",51.955490000546,21.4176084659994,32,7.02149613069647,62.2960715966511,32,10073.5588928167,11,31.9398962234704
"206",51.9549334421754,21.4175524748862,32,7.02149613069647,62.0747553180459,32,10135.6336481348,11,31.8264248794507
"207",51.9543716870248,21.4174186997116,32,7.02149613069647,63.204164144262,32,10198.837812279,11,32.4054854811654
"208",51.9538345746696,21.4173225592822,31,7.02149613069647,60.1537731926298,31,10258.9915854717,11,30.8415157485798
"209",51.9533107057214,21.4171995129436,30,7.02149613069647,58.9246551914275,30,10317.9162406631,11,30.2113331319457
"210",51.9526583421975,21.4170384127647,38,7.02149613069647,73.4570436100845,38,10391.3732842732,11,37.6622520434364
"211",51.9521506503224,21.416915114969,29,7.02149613069647,57.1455739766771,29,10448.5188582499,11,29.2991781931854
"212",51.9515996240079,21.4167651627213,32,7.02149613069647,62.1967486439089,32,10510.7156068938,11,31.8889722290372
"213",51.9510240387172,21.4166157133877,33,7.02149613069647,64.8891159540914,33,10575.6047228479,11,33.2693792158449
"214",51.9504481181502,21.4164395257831,33,7.02149613069647,65.2408729647729,33,10640.8455958126,11,33.4497289895801
"215",51.9499002769589,21.4162809401751,32,7.02149613069647,61.9484513944015,32,10702.794047207,11,31.7616674379231
"216",51.9493542797863,21.4161377772689,32,7.02149613069647,61.5687402848834,32,10764.3627874919,11,31.5669852834619
"217",51.9488316681236,21.416069464758,30,7.02149613069647,58.3653724471765,30,10822.7281599391,11,29.9245825816604
"218",51.948314588517,21.4159686304629,30,7.02149613069647,57.9753443848034,30,10880.7035043239,11,29.7246108094899
"219",51.9477602094412,21.415852708742,32,7.02149613069647,62.2236577758548,32,10942.9271620997,11,31.9027688434912
"220",51.9474870432168,21.4158008247614,16,7.02149613069647,30.6164073333021,16,10973.543569433,11,15.6973762212918
"221",51.9468635972589,21.4157670456916,36,7.02149613069647,69.4403788836615,36,11042.9839483167,12,35.6028628839228
"222",51.9462730921805,21.4156813826412,34,7.02149613069647,65.9970008162691,34,11108.980949133,12,33.8374042392304
"223",51.9456900469959,21.4155939593911,33,7.02149613069647,65.1809231804439,33,11174.1618723134,12,33.4189920612151
"224",51.9450463168323,21.4155140798539,37,7.02149613069647,71.8690373137544,37,11246.0309096272,12,36.8480633633636
"225",51.9444992300123,21.4154647942632,31,7.02149613069647,60.9952569247937,31,11307.026166552,12,31.2729539177965
"226",51.9439252372831,21.4153887704015,33,7.02149613069647,64.1091855987015,33,11371.1353521507,12,32.8695001548669
"227",51.94361301139,21.4153693243861,18,7.02149613069647,34.7824337782351,18,11405.9177859289,12,17.8333448129702
"228",51.9430021382868,21.4153455197811,35,7.02149613069647,68.0216997729034,35,11473.9394857018,12,34.8754901554239
"229",51.9423847272992,21.4152667298913,35,7.02149613069647,68.9422169679945,35,11542.8817026698,12,35.3474496695566
"230",51.9418311025947,21.4151582680643,32,7.02149613069647,62.0770475826092,32,11604.9587502524,12,31.8276001492613
"231",51.9412777293473,21.4150255825371,32,7.02149613069647,62.2705483981255,32,11667.2292986505,12,31.9268101926612
"232",51.9407312292606,21.4148927293718,32,7.02149613069647,61.5154778162975,32,11728.7447764668,12,31.5396770170554
"233",51.9401927758008,21.4147591218352,31,7.02149613069647,60.6375922565479,31,11789.3823687234,12,31.0895752216158
"234",51.9400646165013,21.4147257618606,7,7.02149613069647,14.4491509893298,7,11803.8315197127,12,7.40824214574162
"235",51.9395530689508,21.414602631703,30,7.02149613069647,57.5687516126424,30,11861.4002713254,12,29.5161461243952
"236",51.9393519032747,21.4145743846893,12,7.02149613069647,22.4774094306429,12,11883.877680756,12,11.5244205001489
"237",51.9387778267264,21.4144349936396,33,7.02149613069647,64.6179312140026,33,11948.49561197,12,33.1303397510147
"238",51.9382021576166,21.4142890647054,33,7.02149613069647,64.8610486016291,33,12013.3566605716,13,33.2549887687118
"239",51.9376995787024,21.414163839072,29,7.02149613069647,56.603080350881,29,12069.9597409225,13,29.0210356126707
"240",51.9372736103833,21.4141316525638,24,7.02149613069647,47.4700010882825,24,12117.4297420108,13,24.3384032030885
"241",51.9366265274584,21.4140934310853,37,7.02149613069647,72.0806900356345,37,12189.5104320464,13,36.9565800932151
"242",51.9360195100307,21.4139482565224,35,7.02149613069647,68.3035011841673,35,12257.8139332306,13,35.0199729069154
"243",51.935645006597,21.413881117478,22,7.02149613069647,41.9434199734408,22,12299.757353204,13,21.5048629371543
"244",51.9352824892849,21.4138106256723,21,7.02149613069647,40.644225574084,21,12340.4015787781,13,20.8387513634062
"245",51.9347302056849,21.4138081949204,32,7.02149613069647,61.4801554842667,32,12401.8817342624,13,31.5215668603389
"246",51.9342002179474,21.4140309859067,31,7.02149613069647,60.9473978334973,31,12462.8291320959,13,31.2484160236697
