Date Submitted,Workout Date,Activity Type,Calories Burned,Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link
"Jan. 4, 2024","Jan. 4, 2024",Hike,0,0.493228530432,456,15.356443370715024,1.0679133858267715,3.9071492697599997,56.18429118719999,0,674,b'Pies poor 51 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7699055929
"Jan. 3, 2024","Jan. 3, 2024",Hike,0,0.428426684928,552,21.467877594846097,1.8534073510697526,2.7948833510399997,32.372759232,0,586,b'Pies poor 69 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7697948740
"Jan. 3, 2024","Jan. 3, 2024",Hike,0,0.39632188147200004,371,15.522349479042392,9.60900839099658,3.8654028863999996,6.244142065919999,0,542,b'Uczelnia poor 53 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7697449138
"Jan. 3, 2024","Jan. 3, 2024",Hike,0,0.8795032773120002,1030,19.471722639783664,1.2722885846655532,3.08139486336,47.159250969599995,0,1202,b'Uczelnia poor 53 tak popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7697427475
"Jan. 3, 2024","Jan. 3, 2024",Hike,0,0.8388110142720001,768,15.266282410721386,0.4446650312176887,3.93022726272,134.9328727296,0,1146,b'Uczelnia poor 69 tak rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7697105131
"Jan. 3, 2024","Jan. 3, 2024",Hike,0,0.408372649344,381,15.515638670166227,6.491899805137994,3.86706051072,9.24226947072,0,558,b'Uczelnia poor 68 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7697087311
"Jan. 2, 2024","Jan. 2, 2024",Hike,0,0.45069195916800003,464,17.06614620615605,2.309344677085819,3.5157246220799996,25.9814104704,0,616,b'Pies poor 72 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7696227067
"Jan. 2, 2024","Jan. 2, 2024",Hike,0,0.436677791616,357,13.155733019168059,1.8714271156446352,4.56075214848,32.0610292992,0,597,b'Spotkanie poor 55 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7695797956
"Jan. 2, 2024","Jan. 2, 2024",Hike,0,0.879089675904,1119,19.911218484053126,1.6727250357909806,3.01338398592,35.8697028096,0,1202,b'Pies poor 54 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7695687754
"Dec. 31, 2023","Dec. 31, 2023",Hike,0,0.418120445952,434,17.304628469736738,10.153205281158037,3.4672833676799995,5.909462887679999,0,571,b'Spotkanie poor 93 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7693058446
"Dec. 31, 2023","Dec. 31, 2023",Hike,0,0.9994798725120001,740,12.327010260081126,1.2352486478962856,4.8673643673599996,48.57322060799999,0,1366,b'Spotkanie poor 89 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7693006639
"Dec. 30, 2023","Dec. 30, 2023",Hike,0,1.87469263872,2216,19.64924838940587,1.420578819692993,3.0535532121599998,42.2362676736,0,2562,b'Zakupy fair 33 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7691550046
"Dec. 30, 2023","Dec. 30, 2023",Hike,0,0.536881986432,617,19.14208522230176,5.952779517617115,3.1344549350399995,10.079321471999998,0,734,b'Zakupy fair 37 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7691405347
"Dec. 30, 2023","Dec. 30, 2023",Hike,0,0.24771344716800003,226,15.194389763779526,1.6355359699355763,3.94883127936,36.6853183488,0,339,b'Spotkanie fair 37 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7691360674
"Dec. 29, 2023","Dec. 29, 2023",Hike,0,0.90514334592,1420,26.13064702139505,0.6066353744134255,2.29614764544,98.90625888,0,1237,b'Pies fair 46 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7690211884
"Dec. 29, 2023","Dec. 29, 2023",Hike,0,0.97097356224,1373,23.504359540284735,0.5823882277499403,2.55270926592,103.02408737279998,0,1327,b'Pies fair 47 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7689824257
"Dec. 28, 2023","Dec. 28, 2023",Hike,0,1.345076840448,1607,19.908546587926512,2.192390191282908,3.0137863219199996,27.367377523199995,0,1838,b'Pies poor 55 nie  popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7688356561
"Dec. 27, 2023","Dec. 27, 2023",Hike,0,1.2804230545920001,1869,24.304872047244093,2.5219654716455895,2.46863713536,23.790932352,0,1750,b'Pies poor 73 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7687437301
"Dec. 27, 2023","Dec. 27, 2023",Hike,0,0.9414678493440001,1228,21.672681539807524,2.3014532629444044,2.7684579225599997,26.070407193599998,0,1287,b'Pies poor 51 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7687142362
"Dec. 26, 2023","Dec. 26, 2023",Hike,0,2.05664507136,2336,18.89912908613696,1.2886368607333172,3.1747368153599997,46.56089687039999,0,2811,b'Pies fair 25 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7685682478
"Dec. 25, 2023","Dec. 25, 2023",Hike,0,0.8418929080320001,1153,22.804944126302395,1.2732392825896763,2.6310038515199996,47.1238454016,0,1151,b'Pies fair 22 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7684474570
"Dec. 24, 2023","Dec. 24, 2023",Hike,0,0.743458991616,1139,25.32969955460113,3.440768412471168,2.36876124672,17.437885977599997,0,1016,b'Pies fair 46 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7683781339
"Dec. 24, 2023","Dec. 24, 2023",Hike,0,1.052327510784,1374,21.379767159786844,1.0580211564463533,2.80639016064,56.7097420032,,1438,b'Pies poor 52 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7683554347
"Dec. 23, 2023","Dec. 23, 2023",Hike,0,1.0119555072000002,1595,26.15923009623797,0.9126700071581961,2.2936370688,65.7410586624,0,1383,b'Pies fair 41 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7682547934
"Dec. 23, 2023","Dec. 23, 2023",Hike,0,0.933195821184,1409,24.82788017975026,5.698551708025133,2.41663923072,10.52898827904,0,1275,b'Pies fair 29 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7681750546
"Dec. 23, 2023","Dec. 22, 2023",Hike,0,0.42204241728,576,22.608528692436174,1.301809930008749,2.65387262976,46.089680947199994,0,577,b'Spotkanie fair 27 nie noc',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7681501936
"Dec. 22, 2023","Dec. 22, 2023",Hike,0,0.530711761536,395,11.877510339616638,1.096397041278931,5.0515698816,54.7246161792,0,725,b'Spotkanie fair 27 tak noc',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7681467121
"Dec. 22, 2023","Dec. 22, 2023",Hike,0,0.33712859980800003,230,11.371776326254674,1.4690022767040483,5.276234304,40.8440241792,0,461,b'Spotkanie fair 33 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7681242244
"Dec. 22, 2023","Dec. 22, 2023",Hike,0,0.6706136448000001,368,9.148945160264057,1.4073684681460272,6.5581572671999995,42.632810035199995,0,917,b'Uczelnia fair 25 tak rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7680612715
"Dec. 22, 2023","Dec. 22, 2023",Hike,0,0.366259335552,288,13.097510538455419,1.03426613576712,4.581013789439999,58.0121841024,0,501,b'Uczelnia fair 28 tak rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7680578854
"Dec. 22, 2023","Dec. 22, 2023",Hike,0,0.31288222310400005,239,12.714062375725762,1.8048720472440942,4.7191759718399995,33.243414336,0,428,b'Uczelnia fair 45 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7680574333
"Dec. 22, 2023","Dec. 21, 2023",Hike,0,0.4654415969280001,9790,350.57327706195815,1.187303646703253,0.17114890636799998,50.5346890752,0,636,b'',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7680572128
"Dec. 21, 2023","Dec. 21, 2023",Hike,0,0.9277916440320001,9301,76.97732740793764,1.797322387258411,0.7794503608319999,33.3829444608,0,1268,b'Pies poor 52 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7679901790
"Dec. 21, 2023","Dec. 21, 2023",Hike,0,0.44858693721600007,311,11.217489859222143,1.367519933587847,5.348799624959999,43.8750626688,0,613,b'Uczelnia fair 45 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7679674342
"Dec. 21, 2023","Dec. 21, 2023",Hike,0,1.5108151322880001,1052,11.606157539966595,0.5737673238288395,5.16966354432,104.57195443199998,0,2065,b'Uczelnia fair 45 tak popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7679659300
"Dec. 21, 2023","Dec. 21, 2023",Hike,0,0.7143008970240001,467,10.83478734192317,1.220857691084069,5.53770442368,49.1456642688,,976,b'Uczelnia fair 35 tak rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7679395837
"Dec. 20, 2023","Dec. 20, 2023",Hike,0,0.34067559398400005,244,11.86023622047244,1.2991628887298179,5.05892458368,46.1836666368,,466,b'Hobby fair 34 nie noc',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7678931677
"Dec. 20, 2023","Dec. 20, 2023",Hike,0,2.20060089216,1996,15.11354937166945,0.5325567436172751,3.96994587264,112.6640579328,,3008,b'Spacer fair 47 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7678876189
"Dec. 20, 2023","Dec. 20, 2023",Hike,0,0.61064948736,364,9.935352541159627,1.3824763381849996,6.03903117312,43.400306188799995,,835,b'Hobby poor 61 tak wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7678831897
"Dec. 20, 2023","Dec. 20, 2023",Hike,0,0.29390644800000004,182,10.26076463453432,4.869903513481269,5.847519237119999,12.3205743936,,402,b'Hobby poor 54 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7678644532
"Dec. 20, 2023","Dec. 20, 2023",Hike,0,0.2729447424,285,17.32047343513879,4.9052222520480395,3.4641129599999996,12.231867352319998,,373,b'Sprawy poor 51 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7678258972
"Dec. 20, 2023","Dec. 20, 2023",Hike,0,0.621559230336,358,9.595276087648134,1.4285945080728546,6.253073925119999,41.9993722368,,850,b'Uczelnia poor 56 tak rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7678252444
"Dec. 20, 2023","Dec. 20, 2023",Hike,0,0.341866508544,280,11.405889604708502,8.25006959357353,5.260430545919999,7.272641629439999,,467,b'Uczelnia poor 56 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7678160152
"Dec. 20, 2023","Dec. 19, 2023",Hike,0,0.307983379968,361,19.505649506879823,2.6956387198759244,3.07603574784,22.2581931264,,421,b'Pies poor 64 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7677799294
"Dec. 19, 2023","Dec. 19, 2023",Hike,0,0.396239804928,292,12.224111190646623,0.6856768969219756,4.908322172159999,87.5047003776,,542,b'Spotkanie poor 58 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7677541336
"Dec. 19, 2023","Dec. 19, 2023",Hike,0,0.27741550003200005,281,16.582967967072296,9.385439036029586,3.61817546112,6.3928776384,,379,b'Spotkanie poor 56 tak wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7677527176
"Dec. 19, 2023","Dec. 19, 2023",Hike,0,0.77357947392,591,12.686162809194304,1.3277024675892786,4.72955624064,45.1908623232,,1057,b'Pies poor 54 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7677106615
"Dec. 19, 2023","Dec. 19, 2023",Hike,0,0.756139012992,403,8.858143442296985,1.3793011313926669,6.773423120639999,43.5002464512,,1033,b'Uczelni poor 78 tak popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7677106561
"Dec. 19, 2023","Dec. 19, 2023",Hike,0,0.503301414528,451,14.801186073331742,3.0271651057822315,4.05372832128,19.820519769599997,,688,b'Zakupy poor 53 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7676887471
"Dec. 19, 2023","Dec. 19, 2023",Hike,0,0.2928201408,194,11.041579674699753,1.4818646603833612,5.4339982963199995,40.489485695999996,,400,b'Uczelnia poor 53 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7676870341
"Dec. 19, 2023","Dec. 19, 2023",Hike,0,0.38226748032,242,10.504901375964367,0.8386771255865744,5.71162622976,71.5414563072,,522,b'Uczelnia poor 53 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7676808685
"Dec. 18, 2023","Dec. 18, 2023",Hike,0,0.34858069171200007,247,11.768956792332776,2.4389316392269147,5.0981603903999995,24.6009151872,,476,b'Uczelnia poor 71 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7676088757
"Dec. 18, 2023","Dec. 18, 2023",Hike,0,0.67623025536,568,13.980416865505449,1.4006328044221745,4.291718112,42.8378404608,,924,b'Uczelnia poor 71 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7676058181
"Dec. 18, 2023","Dec. 18, 2023",Hike,0,0.528901249536,353,11.091537918555636,1.115504205440229,5.40953626752,53.7873342336,,723,b'Uczelnia poor 57 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7675674619
"Dec. 18, 2023","Dec. 18, 2023",Hike,0,0.26309394777600004,151,9.524688320209973,1.4769247594050743,6.29942303232,40.6249924608,,360,b'Uczelnia poor 75 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7675564723
"Dec. 17, 2023","Dec. 17, 2023",Hike,0,0.40640924966400005,344,13.668923486836873,1.989605702696254,4.38951794688,30.156692543999995,,555,b'Spotkanie poor 56 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7675060402
"Dec. 17, 2023","Dec. 17, 2023",Hike,0,2.0125651392000004,1891,15.611640519366897,1.7842860196452714,3.84329049984,33.6269210112,,2751,b'Spotkanie poor 60 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7675042666
"Dec. 17, 2023","Dec. 17, 2023",Hike,0,0.41107956595200007,310,12.58071611787163,1.752857064741907,4.7691943833599995,34.2297812736,,562,b'Spotkanie poor 48 tak wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7674919798
"Dec. 17, 2023","Dec. 17, 2023",Hike,0,0.275049764352,186,11.314548039449614,5.4944188439513235,5.30291722752,10.920171525119999,,376,b'Spotkanie poor 60 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7674893425
"Dec. 17, 2023","Dec. 17, 2023",Hike,0,2.7656898508800003,2486,14.91135518571542,0.5641130796150481,4.023778429439999,106.3617058944,,3780,b'Spacer poor 60 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7674862222
"Dec. 17, 2023","Dec. 17, 2023",Hike,0,0.5753581827840001,649,18.67257714944723,1.433248578302712,3.2132645107199997,41.8628998656,,786,b'Zakupy poor 53 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7674471094
"Dec. 16, 2023","Dec. 16, 2023",Hike,0,0.32329950681600006,265,13.60113188976378,1.0493654557384873,4.4113889318399995,57.17741736959999,,442,b'Hobby poor 68 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7673624164
"Dec. 16, 2023","Dec. 16, 2023",Hike,0,0.8075028360959999,529,10.898105066412151,4.715766175534876,5.50554973056,12.72328054272,,1104,b'Hobby poor 61 tak wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7673602501
"Dec. 16, 2023","Dec. 16, 2023",Hike,0,0.665058189312,455,11.397936053447864,4.348858913942575,5.26411594368,13.796729084159997,,909,b'Hobby poor 52 tak popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7673587483
"Dec. 16, 2023","Dec. 16, 2023",Hike,0,1.0135712885760002,1068,17.51987145072775,3.0271153960868524,3.424684032,19.8208416384,,1385,b'Pies poor 59 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7673203681
"Dec. 16, 2023","Dec. 16, 2023",Hike,0,0.891088944768,785,14.671257357034916,1.4277059472679552,4.08963278592,42.025443609599996,,1218,b'Pies poor 52 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7673182282
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.8177881536,817,16.614098663803386,3.4649273244253562,3.6113840294399995,17.316380505599998,,1118,b'Pies poor 66 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7672424089
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.33447801024,281,13.971779805933348,1.2946206653145629,4.2943735296,46.345727577599995,,457,b'Hobby poor 66 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7672395757
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.896642790912,713,13.194258033086774,0.8924692296985605,4.5474267801599995,67.22905812479999,,1226,b'Hobby poor 57 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7672377697
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.7495101250560001,543,12.083122067127974,0.9797221725125268,4.96561481856,61.241976576,,1024,b'Hobby poor 66 tak wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7672204795
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.345424768128,237,11.424406466237174,1.3252356239560965,5.25190102272,45.27487008,,472,b'Hobby poor 66 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7672183807
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.97239783168,1196,20.48623538534956,1.5598032490256901,2.92879686528,38.4663793536,,1329,b'Pies poor 84 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7672056064
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.8425768792320001,704,13.897525948460988,0.5480717609162491,4.317322775039999,109.47465999359999,,1152,b'Zakupy poor 81 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7671946087
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.9035774542080001,757,13.945557941620933,3.599472828680506,4.30245243648,16.6691023488,,1235,b'Zakupy poor 83 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7671898786
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.36746151552000006,265,11.947414598743338,1.4682752724091308,5.02200623232,40.864301913599995,,502,b'Uczelnia fair 30 tak rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7671683794
"Dec. 15, 2023","Dec. 15, 2023",Hike,0,0.32726332108800005,235,11.97357432593653,8.022834148572338,5.01103050624,7.47863766144,,447,b'Uczelnia poor 62 nie rano',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7671670702
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.410606418816,417,16.929258132506163,2.3657900361886584,3.54416173056,25.3614911616,,561,b'Pies poor 53 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7671079042
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.40183710336,393,15.549565537262387,1.260401753758053,3.85862754816,47.603751782399996,,549,b'Uczelnia poor 66 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670915440
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.62255058624,453,12.12170921816591,2.901008112622286,4.94979496704,20.682484415999998,,851,b'Uczelnia poor 66 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670894716
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.818047257984,547,11.098310864551022,0.8907231766483735,5.4062371123199995,67.3610243328,,1118,b'Uczelnia poor 64 tak popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670773972
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.39067791206400004,347,14.762971745009146,4.576989133460589,4.06422124416,13.10905639296,,534,b'Uczelnia poor 73 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670751442
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.8251090594560001,848,17.0623558418834,2.5530713135289904,3.51651320064,23.5010894976,,1128,b'Pies poor 67 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670719000
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.22098868070400002,168,12.655902032132346,4.514640748031495,4.74086992896,13.290091499519999,,302,b'Spacer poor 69 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670660506
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,1.6261133644800003,1087,11.12937942416289,0.492860445001193,5.3911414656,121.73834407679999,,2223,b'Spacer poor 69 tak popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670646448
"Dec. 14, 2023","Dec. 14, 2023",Hike,0,0.274222561536,174,10.493033186192635,1.7661109122723295,5.71806360576,33.972929971199996,,375,b'Uczelnia poor 55 nie popoudnie',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7670501335
"Dec. 13, 2023","Dec. 13, 2023",Hike,0,0.312682664448,229,12.194161099180784,1.7322275411596277,4.92037615872,34.637428108799995,,427,b'Uczelnia unhealthy 103 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7669720258
"Dec. 13, 2023","Dec. 13, 2023",Hike,0,0.7096450648320001,551,12.088279448023542,1.1196860335639862,4.963490484479999,53.58632716799999,,970,b'Uczelnia unhealthy 78 tak wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7669705159
"Dec. 13, 2023","Dec. 13, 2023",Hike,0,1.25993932416,4068,53.78098156764495,1.2095860176568838,1.1156358850559998,49.603683571199994,,1722,b'Uczelnia poor 64 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7669691296
"Dec. 13, 2023","Dec. 13, 2023",Run,0,0.200348843904,133,11.081782390837509,7.761982522071104,5.41428383232,7.7300011008,,337,b'Uczelnia poor 68 nie wieczr',Map My Fitness MapMyRun iPhone,http://www.mapmyfitness.com/workout/7669543147
