"","Date.Submitted","Workout.Date","Activity.Type","Calories.Burned","Distance..km.","Workout.Time..seconds.","Avg.Pace..min.km.","Max.Pace..min.km.","Avg.Speed..km.h.","Max.Speed..km.h.","Avg.Heart.Rate","Steps","Notes","Source","Link"
"33","Jan. 8, 2024","Jan. 8, 2024","Hike",0,0.299830443264,213,11.8399795196055,5.19259400103396,5.06756676096,11.55491289216,NA,485,"b'Hobby poor 69 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7705115881"
"34","Jan. 7, 2024","Jan. 7, 2024","Hike",0,2.42232021504,2949,20.2905034597948,6.16529467907421,2.95705694592,9.73189628928,NA,3913,"b'Spacer poor 74 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7704519367"
"35","Jan. 7, 2024","Jan. 7, 2024","Hike",0,0.556445172096,415,12.4300957408733,2.23917322834646,4.82700201984,26.7955776,NA,854,"b'Uczelnia poor 53 tak popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7703865319"
"36","Jan. 4, 2024","Jan. 4, 2024","Hike",0,0.444962694528,360,13.4842519685039,5.23362314085739,4.44962694528,11.46433901184,NA,669,"b'Uczelnia fair 36 tak wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7699586116"
"37","Jan. 4, 2024","Jan. 4, 2024","Hike",0,1.174890321792,823,11.674881193828,5.21480180744452,5.13924694272,11.50571524608,NA,1569,"b'Uczelnia fair 34 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7699046932"
"38","Jan. 3, 2024","Jan. 3, 2024","Hike",0,0.55569038976,423,12.686908454625,6.82638391791935,4.72928265216,8.78946444288,NA,803,"b'Uczelnia poor 53 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7697533375"
"39","Jan. 3, 2024","Jan. 3, 2024","Hike",0,0.252887488128,193,12.7197789906943,7.21815845462499,4.7170677312,8.31237441408,NA,312,"b'Uczelnia poor 53 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7697481700"
"40","Jan. 3, 2024","Jan. 3, 2024","Hike",0,0.0650442127104,45,11.5305988029905,2.20072277897081,5.20354023552,27.2637357696,NA,88,"b'Uczelnia poor 58 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7697352688"
"41","Jan. 3, 2024","Jan. 3, 2024","Hike",0,0.1433911019904,116,13.4829470890002,4.96762034717251,4.45006146816,12.07822328064,NA,225,"b'Uczelnia poor 58 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7697320552"
"42","Dec. 28, 2023","Dec. 28, 2023","Hike",0,0.829916169984,681,13.6760692555476,6.48835798934224,4.38721658496,9.24733890432,NA,1225,"b'Zakupy fair 36 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7687941571"
"43","Dec. 28, 2023","Dec. 28, 2023","Hike",0,0.844899162624,665,13.11795365068,10.1766309751054,4.57388439552,5.89586393088,NA,1257,"b'Zakupy fair 36 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7687887724"
"44","Dec. 27, 2023","Dec. 27, 2023","Hike",0,0.849278187648,603,11.8335793963255,2.27339213990297,5.0703187392,26.3922759936,NA,1145,"b'Zakupy fair 38 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7686555853"
"45","Dec. 27, 2023","Dec. 27, 2023","Hike",0,0.846674269056,653,12.8542437166945,6.24596108725046,4.66772524416,9.60619042944,NA,1242,"b'Zakupy fair 38 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7686531958"
"46","Dec. 26, 2023","Dec. 26, 2023","Hike",0,1.558189391616,1552,16.6004284975742,11.5399193708741,3.61436131584,5.19933984768,NA,2350,"b'Spacer fair 47 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7686011416"
"47","Dec. 23, 2023","Dec. 23, 2023","Hike",0,0.422077822848,236,9.31895231846019,2.82362254434105,6.43848644736,21.2492953728,NA,522,"b'Zakupy fair 40 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7682543191"
"48","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.278511463296,185,11.0707219836157,1.30915453750099,5.41969122816,45.8310593664,NA,380,"b'Uczelnia fair 47 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678895077"
"49","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.337553466624,330,16.2937196770858,6.33171031177921,3.68240438016,9.47607496704,NA,415,"b'Uczelnia poor 53 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678797133"
"50","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.21089648448,157,12.4073535552374,6.96451473395371,4.8358373184,8.61509202048,NA,330,"b'Uczelnia fair 41 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678709959"
"51","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.226614947328,217,15.9595462499006,6.98253449852859,3.7595080512,8.59286697984,NA,398,"b'Uczelnia poor 56 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678469800"
"52","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.726142450176,427,9.80063926668257,2.56408201105544,6.12204113664,23.4001836288,NA,927,"b'Uczelnia fair 38 tak popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678362367"
"53","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.243625713408,198,13.5453948938201,4.0364769744691,4.4295584256,14.86444836096,NA,357,"b'Uczelnia poor 57 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678308079"
"54","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.326218856832,475,24.2680247355444,9.56942704605106,2.47238690688,6.26995594368,NA,561,"b'Uczelnia poor 56 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678302289"
"55","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.313142936832,254,13.5188623439116,8.56821164399904,4.4382488832,7.00260979968,NA,480,"b'Uczelnia poor 56 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678135432"
"56","Dec. 20, 2023","Dec. 20, 2023","Hike",0,0.0379811621376,52,22.8183657440547,7.43793744531933,2.62945888128,8.06672414592,NA,60,"b'Uczelnia poor 56 tak rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7678125928"
"57","Dec. 19, 2023","Dec. 19, 2023","Hike",0,0.1556438425344,125,13.3852675375805,3.9025279865585,4.48253803008,15.37465868928,NA,505,"b'Uczelnia poor 57 tak wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7677338695"
"58","Dec. 19, 2023","Dec. 19, 2023","Hike",0,0.367981333632,278,12.5912172910204,4.08646628688459,4.76523539712,14.6826085824,NA,560,"b'Uczelnia poor 61 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7677293047"
"59","Dec. 19, 2023","Dec. 19, 2023","Hike",0,0.1554149938176,141,15.1208194146186,7.20635240197248,3.96804684672,8.3260216512,NA,254,"b'Uczelnia poor 67 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7677179782"
"60","Dec. 19, 2023","Dec. 19, 2023","Hike",0,0.0687469913856,46,11.1519973355603,2.82326214904955,5.3801979264,21.2520312576,NA,103,"b'Uczelnia fair 42 tak popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7677074443"
"61","Dec. 19, 2023","Dec. 19, 2023","Hike",0,0.0564553047168,35,10.3326572814762,2.3216416129802,5.8068350208,25.8438115584,NA,65,"b'Uczelnia fair 42 tak popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7677037138"
"62","Dec. 19, 2023","Dec. 19, 2023","Hike",0,0.0816941638656,66,13.4648651873061,3.16624661974071,4.45604822784,18.9498646656,NA,154,"b'Uczelnia fair 42 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7677018895"
"63","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.362068603776,483,22.2334069036825,3.88773935218325,2.69864457984,15.4331261568,NA,556,"b'Zakupy poor 66 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7676429434"
"64","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.19148779584,180,15.6667561441183,8.72802831464249,3.82977201024,6.8743933632,NA,277,"b'Zakupy fair 50 tak wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7676337151"
"65","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.443354959872,333,12.5182061759326,6.96451473395371,4.793028768,8.61510811392,NA,595,"b'Zakupy poor 52 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7676039578"
"66","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.165989349504,135,13.5550261472998,5.9062263878947,4.42640411136,10.15877478528,NA,227,"b'Zakupy poor 52 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7676031883"
"67","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.350070944256,324,15.4254155730534,2.85274621212121,3.88968788736,21.0323558016,NA,578,"b'Uczelnia poor 85 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7675805746"
"68","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.391131747072,546,23.2658151395848,5.82263332140301,2.5788932928,10.30461353856,NA,573,"b'Uczelnia poor 57 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7675718311"
"69","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.407102876928,281,11.504066253082,5.8004130875686,5.21554594176,10.34409074688,NA,572,"b'Uczelnia poor 88 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7675620637"
"70","Dec. 18, 2023","Dec. 18, 2023","Hike",0,1.148698248192,935,13.5660865545216,7.63658981547761,4.4227991808,7.85688178176,NA,1618,"b'Uczelnia poor 75 tak rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7675569931"
"71","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.760703112576,563,12.3350880855802,5.52453670563907,4.86417786624,10.86064189056,NA,1033,"b'Praca poor 51 tak rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7675556020"
"72","Dec. 18, 2023","Dec. 18, 2023","Hike",0,0.305336009088,242,13.2094816272966,8.2798332736817,4.54219641216,7.24653806976,NA,480,"b'Praca poor 71 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7675535743"
"73","Dec. 16, 2023","Dec. 16, 2023","Hike",0,0.251641855872,163,10.7957652310507,3.10344463334129,5.55774075648,19.3333713408,NA,388,"b'Spotkanie poor 64 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7673674111"
"74","Dec. 16, 2023","Dec. 16, 2023","Hike",0,0.511861515264,359,11.6893591426072,6.45014366101964,5.13287394048,9.30213706752,NA,709,"b'Spotkanie poor 62 tak popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7673318524"
"75","Dec. 15, 2023","Dec. 15, 2023","Hike",0,0.0613592977536,47,12.7663196929929,3.26259022309711,4.69986384384,18.3902957568,NA,83,"b'Praca poor 84 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7672052557"
"76","Dec. 15, 2023","Dec. 15, 2023","Hike",0,0.0835283332224,62,12.3710654776108,3.96126620536069,4.85003173248,15.1466629248,NA,90,"b'Praca poor 84 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7672050865"
"77","Dec. 15, 2023","Dec. 15, 2023","Hike",0,0.1099243107072,171,25.9270236816989,3.19071621729102,2.31418839168,18.8045409024,NA,307,"b'Praca poor 84 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7672022605"
"78","Dec. 15, 2023","Dec. 15, 2023","Hike",0,0.756129356928,689,15.1869954465919,6.63456663087569,3.95074639872,9.04353158016,NA,1077,"b'Praca poor 83 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7671894025"
"79","Dec. 15, 2023","Dec. 15, 2023","Hike",0,0.1334067318144,128,15.9912361807047,3.7483347252048,3.75205678848,16.00711478784,NA,260,"b'Praca unhealthy 103 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7671849805"
"80","Dec. 15, 2023","Dec. 14, 2023","Hike",0,0.31041831744,426,22.8724250377794,2.54696944842122,2.62324681344,23.5574165376,NA,577,"b'Zakupy poor 65 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7671414448"
"81","Dec. 14, 2023","Dec. 14, 2023","Hike",0,0.223391431296,150,11.1910815835521,5.54061779209417,5.36140078848,10.8291148416,NA,304,"b'Uczelnia poor 64 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7671099631"
"82","Dec. 14, 2023","Dec. 14, 2023","Hike",0,0.751685958144,498,11.0418282231766,4.58886975065617,5.43388564224,13.075115328,NA,1032,"b'Praca poor 70 tak rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7670429350"
"83","Dec. 14, 2023","Dec. 14, 2023","Hike",0,0.31181844672,233,12.453894257536,6.89262208701185,4.81778047872,8.70495778944,NA,508,"b'Praca poor 70 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7670412418"
"84","Dec. 13, 2023","Dec. 13, 2023","Hike",0,0.206815188096,246,19.8244750656168,5.28856478167502,3.02656451328,11.3452314624,NA,2502,"b'Zakupy unhealthy 111 nie noc'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7669968682"
"85","Dec. 13, 2023","Dec. 13, 2023","Hike",0,0.173936290176,190,18.2058031098385,5.11441307762666,3.29564683008,11.7315544896,NA,235,"b'Zakupy unhealthy 104 nie wieczor'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7669766602"
"86","Dec. 13, 2023","Dec. 13, 2023","Hike",0,0.435393535104,286,10.9479390360296,2.69277419867971,5.48047615104,22.2818504832,NA,562,"b'Uczelnia poor 81 nie popoludnie'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7669515955"
"87","Dec. 13, 2023","Dec. 13, 2023","Hike",0,0.344594346624,254,12.2849434303667,8.15096088841167,4.88402107776,7.36110726912,NA,529,"b'Praca unhealthy 134 nie rano'","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7669082650"
"88","Sept. 12, 2023","Sept. 12, 2023","Bike Ride",0,25.5138960384,6315,4.12520256700867,1.12204103038257,14.54475217536,53.4739949568,NA,NA,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7514843137"
"89","Sept. 10, 2023","Sept. 10, 2023","Bike Ride",0,27.4483275264,6424,3.90065765926986,1.13370416766086,15.3820294848,52.9237602432,NA,NA,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7510999315"
"90","Sept. 8, 2023","Sept. 8, 2023","Bike Ride",0,21.6355379328,6719,5.17589154338662,1.40397578143641,11.59220139264,42.7358080512,NA,NA,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7507089538"
"91","July 13, 2023","July 13, 2023","Run",0,3.02381253504,1017,5.60552001312336,3.88560183528195,10.70373085056,15.44162349312,NA,2866,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7393252543"
"92","July 12, 2023","July 12, 2023","Run",0,3.06626702976,1100,5.97903245048914,3.74381735663724,10.035064512,16.0264108224,NA,3118,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7391167900"
"93","July 6, 2023","July 6, 2023","Run",0,3.01415647104,983,5.43547557265569,3.86155477014237,11.03858705664,15.53778179712,NA,2685,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7380088096"
"94","July 4, 2023","July 4, 2023","Run",0,3.27036403584,1037,5.28482412709775,4.04713349041597,11.35326208896,14.82529302144,NA,2953,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7374769864"
"95","July 2, 2023","July 2, 2023","Run",0,3.01370585472,1053,5.82338518054561,4.46695050902728,10.30329387648,13.43198736,NA,2902,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/7371884683"
"96","Sept. 7, 2022","Sept. 7, 2022","Run",0,3.46243924224,1443,6.94593573530581,3.89398413266523,8.63812173312,15.40837444608,NA,3929,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6830144077"
"97","June 28, 2022","June 28, 2022","Run",0,5.2384951872,1883,5.99091306768472,3.81721993557623,10.01517302016,15.71825363328,NA,5096,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6676380211"
"98","June 24, 2022","June 24, 2022","Run",0,3.21617742336,1441,7.46745257695061,3.84755527718126,8.03487522816,15.59431805184,NA,3776,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6667757914"
"99","June 23, 2022","June 23, 2022","Run",0,3.121322688,1418,7.57159438876959,3.19167312892707,7.92436157568,18.7989081984,NA,3720,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6665572516"
"100","Oct. 31, 2021","Oct. 31, 2021","Run",0,3.62012276736,2244,10.3311038534956,3.76856657122405,5.80768797312,15.92119191168,NA,5857,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6201052474"
"101","Oct. 10, 2021","Oct. 10, 2021","Run",0,2.09515667328,1005,7.99462389644476,4.39477824504891,7.5050148096,13.65256404864,NA,2687,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6157853683"
"102","Oct. 8, 2021","Oct. 8, 2021","Run",0,6.47072160768,2612,6.72771017259206,2.45477039091704,8.91830852352,24.4422338688,NA,7122,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6153429364"
"103","Oct. 5, 2021","Oct. 5, 2021","Run",0,4.69865683584,1749,6.20388804382407,3.67701995347172,9.671352768,16.3176216192,NA,4819,"b''","Map My Fitness MapMyRun Android","http://www.mapmyfitness.com/workout/6146260630"
