ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date,year,month,day,week_number,day-name,Time(Minutes),WeekDay,NumberOfLecturesToday,Tests,Projects,SportActivity,CoffeeCups,Meeting,Productivity,SleepMinutes,EnergyLevelMorning,EnergyLevelEvening,StepsCount,WorkingHours,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
2023-12-16T18:09:50Z,2uj0xij775666709odcvzmbal,android,815.0,PL,78.11.145.41,,I Kissed A Girl,Katy Perry,One Of The Boys,spotify:track:14iN3o8ptQ8cFVZTEmyQRV,,,,fwdbtn,fwdbtn,True,True,False,1702750190.0,False,2023-12-16,2023,12,16,50,Saturday,0.01358,Saturday,0,0,0,0,0,0,Medium,543,8,6,1414,0,"{'acousticness': 0.00223, 'instrumentalness': 0, 'energy': 0.76, 'danceability': 0.699, 'liveness': 0.132, 'loudness': -3.173, 'speechiness': 0.0677, 'valence': 0.696}",0.0022556120573631877,0.0,0.76,0.6224627875507442,0.11444444444444443,0.9468134094676737,0.052108289410637276,0.6856668511344771,2008-06-17,,https://i.scdn.co/image/ab67616d0000b2733f97d4244eff5852477d9ee0,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/3OALgjCs6Lqw41853v4wEQ,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
2023-11-19T14:19:47Z,2uj0xij775666709odcvzmbal,android,109070.0,PL,78.11.145.41,unknown,Achy Breaky Heart,Billy Ray Cyrus,Some Gave All,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,,,,trackdone,logout,True,False,True,1700401473.0,False,2023-11-19,2023,11,19,46,Sunday,1.81783,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.051, 'instrumentalness': 0, 'energy': 0.563, 'danceability': 0.8, 'liveness': 0.0797, 'loudness': -10.209, 'speechiness': 0.0303, 'valence': 0.961}",0.05171838668960689,0.0,0.563,0.7591339648173208,0.056333333333333326,0.6228126726837356,0.007307139434595114,0.9789706696181518,1992,,https://i.scdn.co/image/ab67616d0000b273bf80fa37dadf36f79441104f,https://i.scdn.co/image/ab6761610000e5eb440230373e8ffaf11c36f96d,https://open.spotify.com/album/2Rh2JyaBjJwPMFR9Dl60nV,https://open.spotify.com/artist/60rpJ9SgigSd16DOAG7GSa
2023-11-30T09:16:05Z,2uj0xij775666709odcvzmbal,android,667.0,PL,78.11.145.41,unknown,Achy Breaky Heart,Billy Ray Cyrus,Some Gave All,spotify:track:2EoIt9vdgFRNW03u5IvFsQ,,,,fwdbtn,fwdbtn,True,True,False,1701335764.0,False,2023-11-30,2023,11,30,48,Thursday,0.01112,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.051, 'instrumentalness': 0, 'energy': 0.563, 'danceability': 0.8, 'liveness': 0.0797, 'loudness': -10.209, 'speechiness': 0.0303, 'valence': 0.961}",0.05171838668960689,0.0,0.563,0.7591339648173208,0.056333333333333326,0.6228126726837356,0.007307139434595114,0.9789706696181518,1992,,https://i.scdn.co/image/ab67616d0000b273bf80fa37dadf36f79441104f,https://i.scdn.co/image/ab6761610000e5eb440230373e8ffaf11c36f96d,https://open.spotify.com/album/2Rh2JyaBjJwPMFR9Dl60nV,https://open.spotify.com/artist/60rpJ9SgigSd16DOAG7GSa
2023-11-19T13:44:33Z,2uj0xij775666709odcvzmbal,android,172133.0,PL,78.11.145.41,unknown,"Nothin' Suits Me Like a Suit - From ""How I Met Your Mother: Season 5""",Neil Patrick Harris,How I Met Your Music,spotify:track:5lSQQcmyOScsT6KRCD7xCE,,,,trackdone,trackdone,True,False,True,1700401301.0,False,2023-11-19,2023,11,19,46,Sunday,2.86888,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.404, 'instrumentalness': 0, 'energy': 0.579, 'danceability': 0.487, 'liveness': 0.185, 'loudness': -5.933, 'speechiness': 0.0617, 'valence': 0.534}",0.40973272839930613,0.0,0.579,0.33558863328822724,0.17333333333333334,0.819718180143673,0.0449209391471011,0.5063641394576648,2012-09-23,,https://i.scdn.co/image/ab67616d0000b273a2ddd1b8b1b3cda9394bd09f,https://i.scdn.co/image/5f6e2560cac39961626610acfc9192c7d78975dc,https://open.spotify.com/album/0nzKO3ydTYeXC4RTPSXEv1,https://open.spotify.com/artist/3UBvyQF5Hipou6Pm7wncxr
2023-11-19T13:33:51Z,2uj0xij775666709odcvzmbal,android,201075.0,PL,78.11.145.41,unknown,Backseat Serenade,All Time Low,Don't Panic,spotify:track:47eL0bckn5g3k5VBwgu969,,,,trackdone,trackdone,True,False,True,1700400630.0,False,2023-11-19,2023,11,19,46,Sunday,3.35125,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 6.38e-05, 'instrumentalness': 2.9e-05, 'energy': 0.965, 'danceability': 0.512, 'liveness': 0.173, 'loudness': -3.692, 'speechiness': 0.0453, 'valence': 0.493}",5.86413292851411e-05,2.9e-05,0.965,0.3694181326116373,0.15999999999999998,0.9229139804752258,0.025275515093435556,0.4609850581073603,2012-10-09,https://p.scdn.co/mp3-preview/f2cec3b8eb5cacb20ebaeb03552f9ef4ce1f1c80?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273662abf7dde1332e19c2634da,https://i.scdn.co/image/ab6761610000e5ebc8ae9b7a451d74da872bb3ac,https://open.spotify.com/album/78ZshSpqcIXyrYBJGgiPK0,https://open.spotify.com/artist/46gyXjRIvN1NL1eCB8GBxo
2023-11-19T13:30:30Z,2uj0xij775666709odcvzmbal,android,177506.0,PL,78.11.145.41,unknown,Demons,Imagine Dragons,Night Visions,spotify:track:5qaEfEh1AtSdrdrByCP7qR,,,,trackdone,trackdone,True,False,False,1700400452.0,False,2023-11-19,2023,11,19,46,Sunday,2.95843,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.19, 'instrumentalness': 0.00025, 'energy': 0.71, 'danceability': 0.505, 'liveness': 0.269, 'loudness': -3.015, 'speechiness': 0.0321, 'valence': 0.428}",0.19269287251863856,0.00025,0.71,0.35994587280108253,0.2666666666666667,0.9540891508565115,0.009463344513655964,0.3890426120641948,2012-09-04,,https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,https://open.spotify.com/album/6nxDQi0FeEwccEPJeNySoS,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
2023-12-16T17:03:40Z,2uj0xij775666709odcvzmbal,android,2060.0,PL,78.11.145.41,,Demons,Imagine Dragons,Night Visions,spotify:track:5qaEfEh1AtSdrdrByCP7qR,,,,fwdbtn,fwdbtn,True,True,False,1702746218.0,False,2023-12-16,2023,12,16,50,Saturday,0.03433,Saturday,0,0,0,0,0,0,Medium,543,8,6,1414,0,"{'acousticness': 0.19, 'instrumentalness': 0.00025, 'energy': 0.71, 'danceability': 0.505, 'liveness': 0.269, 'loudness': -3.015, 'speechiness': 0.0321, 'valence': 0.428}",0.19269287251863856,0.00025,0.71,0.35994587280108253,0.2666666666666667,0.9540891508565115,0.009463344513655964,0.3890426120641948,2012-09-04,,https://i.scdn.co/image/ab67616d0000b273407bd04707c463bbb3410737,https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e,https://open.spotify.com/album/6nxDQi0FeEwccEPJeNySoS,https://open.spotify.com/artist/53XhwfbYqKCa1cC15pYq2q
2023-11-19T13:27:32Z,2uj0xij775666709odcvzmbal,android,84360.0,PL,78.11.145.41,unknown,I Don’t Wanna,Scarlett Johansson,Sing,spotify:track:6JnQVDp1wUa10p3KpeIFF4,,,,trackdone,trackdone,True,False,False,1700400367.0,False,2023-11-19,2023,11,19,46,Sunday,1.406,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.000524, 'instrumentalness': 0.000898, 'energy': 0.977, 'danceability': 0.448, 'liveness': 0.306, 'loudness': -2.523, 'speechiness': 0.167, 'valence': 0.529}",0.0005253784399219784,0.000898,0.977,0.28281461434370775,0.3077777777777778,0.9767452569533985,0.171058936272161,0.500830105146652,2016-12-09,,https://i.scdn.co/image/ab67616d0000b27370120e0cfe4add0fb2eba28b,https://i.scdn.co/image/031d5e2f8f5fd834bdcbc74144f7bef38ba90249,https://open.spotify.com/album/1K2Dd9iqt3uU2iOcJchGu5,https://open.spotify.com/artist/2KAaJOwfu8n93byx6YPRPa
2023-11-19T13:26:07Z,2uj0xij775666709odcvzmbal,android,209693.0,PL,78.11.145.41,unknown,"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon,spotify:track:56sxN1yKg1dgOZXBcAHkJG,,,,trackdone,trackdone,True,False,False,1700400157.0,False,2023-11-19,2023,11,19,46,Sunday,3.49488,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.129, 'instrumentalness': 0, 'energy': 0.642, 'danceability': 0.664, 'liveness': 0.114, 'loudness': -5.961, 'speechiness': 0.038, 'valence': 0.501}",0.13082637154330812,0.0,0.642,0.5751014884979702,0.09444444444444444,0.8184288082519802,0.016530905606133205,0.46983951300498067,2012-01-01,,https://i.scdn.co/image/ab67616d0000b2735c75f5e02580f4c0c3e80e8e,https://i.scdn.co/image/ab6761610000e5eb4d1827dfea3718ff088aa336,https://open.spotify.com/album/0zIb6xazDd72sVT8OtPX3E,https://open.spotify.com/artist/6p5JxpTc7USNnBnLzctyd4
2023-11-30T09:30:27Z,2uj0xij775666709odcvzmbal,android,1118.0,PL,78.11.145.41,unknown,"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon,spotify:track:56sxN1yKg1dgOZXBcAHkJG,,,,fwdbtn,fwdbtn,True,True,False,1701336626.0,False,2023-11-30,2023,11,30,48,Thursday,0.01863,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.129, 'instrumentalness': 0, 'energy': 0.642, 'danceability': 0.664, 'liveness': 0.114, 'loudness': -5.961, 'speechiness': 0.038, 'valence': 0.501}",0.13082637154330812,0.0,0.642,0.5751014884979702,0.09444444444444444,0.8184288082519802,0.016530905606133205,0.46983951300498067,2012-01-01,,https://i.scdn.co/image/ab67616d0000b2735c75f5e02580f4c0c3e80e8e,https://i.scdn.co/image/ab6761610000e5eb4d1827dfea3718ff088aa336,https://open.spotify.com/album/0zIb6xazDd72sVT8OtPX3E,https://open.spotify.com/artist/6p5JxpTc7USNnBnLzctyd4
2023-12-03T13:51:11Z,2uj0xij775666709odcvzmbal,android,209693.0,PL,78.11.145.41,unknown,"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon,spotify:track:56sxN1yKg1dgOZXBcAHkJG,,,,trackdone,trackdone,True,False,False,1701611261.0,False,2023-12-03,2023,12,3,48,Sunday,3.49488,Sunday,0,0,0,0,0,0,High,593,10,6,3046,0,"{'acousticness': 0.129, 'instrumentalness': 0, 'energy': 0.642, 'danceability': 0.664, 'liveness': 0.114, 'loudness': -5.961, 'speechiness': 0.038, 'valence': 0.501}",0.13082637154330812,0.0,0.642,0.5751014884979702,0.09444444444444444,0.8184288082519802,0.016530905606133205,0.46983951300498067,2012-01-01,,https://i.scdn.co/image/ab67616d0000b2735c75f5e02580f4c0c3e80e8e,https://i.scdn.co/image/ab6761610000e5eb4d1827dfea3718ff088aa336,https://open.spotify.com/album/0zIb6xazDd72sVT8OtPX3E,https://open.spotify.com/artist/6p5JxpTc7USNnBnLzctyd4
2023-12-20T00:23:49Z,2uj0xij775666709odcvzmbal,android,209693.0,PL,78.11.145.41,,"Gone, Gone, Gone",Phillip Phillips,The World From The Side Of The Moon,spotify:track:56sxN1yKg1dgOZXBcAHkJG,,,,trackdone,trackdone,True,False,False,1703031618.0,False,2023-12-20,2023,12,20,51,Wednesday,3.49488,Wednesday,4,0,0,0,0,0,High,473,3,7,7598,0,"{'acousticness': 0.129, 'instrumentalness': 0, 'energy': 0.642, 'danceability': 0.664, 'liveness': 0.114, 'loudness': -5.961, 'speechiness': 0.038, 'valence': 0.501}",0.13082637154330812,0.0,0.642,0.5751014884979702,0.09444444444444444,0.8184288082519802,0.016530905606133205,0.46983951300498067,2012-01-01,,https://i.scdn.co/image/ab67616d0000b2735c75f5e02580f4c0c3e80e8e,https://i.scdn.co/image/ab6761610000e5eb4d1827dfea3718ff088aa336,https://open.spotify.com/album/0zIb6xazDd72sVT8OtPX3E,https://open.spotify.com/artist/6p5JxpTc7USNnBnLzctyd4
2023-11-19T13:22:36Z,2uj0xij775666709odcvzmbal,android,142388.0,PL,78.11.145.41,unknown,My Own Drum,Ynairaly Simo,Vivo (Original Motion Picture Soundtrack),spotify:track:2FmFDDnB387rOvN3hpcXuc,,,,trackdone,trackdone,True,False,False,1700400014.0,False,2023-11-19,2023,11,19,46,Sunday,2.37313,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.256, 'instrumentalness': 0.00254, 'energy': 0.938, 'danceability': 0.792, 'liveness': 0.0665, 'loudness': -3.421, 'speechiness': 0.163, 'valence': 0.616}",0.2596303981640781,0.00254,0.938,0.7483085250338295,0.041666666666666664,0.9353932584269664,0.16626736942980355,0.5971223021582734,2021-08-06,https://p.scdn.co/mp3-preview/8d9ec28cb92565cb9015e3df18c961821eb254a9?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2735161c380bfea9322a4ef067f,https://i.scdn.co/image/ab67616d0000b273eb44db240ac37e58b1bdbf5c,https://open.spotify.com/album/47lgREYotnsiuddvu6dXlk,https://open.spotify.com/artist/6aad6OBNeoM24jAZus4LkV
2023-11-30T10:15:46Z,2uj0xij775666709odcvzmbal,android,892.0,PL,78.11.145.41,unknown,My Own Drum,Ynairaly Simo,Vivo (Original Motion Picture Soundtrack),spotify:track:2FmFDDnB387rOvN3hpcXuc,,,,fwdbtn,fwdbtn,True,True,True,1701339345.0,False,2023-11-30,2023,11,30,48,Thursday,0.01487,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.256, 'instrumentalness': 0.00254, 'energy': 0.938, 'danceability': 0.792, 'liveness': 0.0665, 'loudness': -3.421, 'speechiness': 0.163, 'valence': 0.616}",0.2596303981640781,0.00254,0.938,0.7483085250338295,0.041666666666666664,0.9353932584269664,0.16626736942980355,0.5971223021582734,2021-08-06,https://p.scdn.co/mp3-preview/8d9ec28cb92565cb9015e3df18c961821eb254a9?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2735161c380bfea9322a4ef067f,https://i.scdn.co/image/ab67616d0000b273eb44db240ac37e58b1bdbf5c,https://open.spotify.com/album/47lgREYotnsiuddvu6dXlk,https://open.spotify.com/artist/6aad6OBNeoM24jAZus4LkV
2023-11-19T14:39:25Z,2uj0xij775666709odcvzmbal,android,926.0,PL,78.11.145.41,unknown,It's My Life,Bon Jovi,Crush,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,,,,fwdbtn,fwdbtn,True,True,False,1700404764.0,False,2023-11-19,2023,11,19,46,Sunday,0.01543,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.0263, 'instrumentalness': 1.35e-05, 'energy': 0.913, 'danceability': 0.551, 'liveness': 0.347, 'loudness': -4.063, 'speechiness': 0.0466, 'valence': 0.544}",0.02666752481926817,1.35e-05,0.913,0.422192151556157,0.35333333333333333,0.9058298029102967,0.026832774317201727,0.5174322080796903,2000-01-01,,https://i.scdn.co/image/ab67616d0000b2737a231174875d7930de9dad58,https://i.scdn.co/image/ab6761610000e5eb0b8d424042d51bb8ee412ffe,https://open.spotify.com/album/0Q9SljCrM0CL0bR23MuP69,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
2023-12-16T18:09:44Z,2uj0xij775666709odcvzmbal,android,637.0,PL,78.11.145.41,,It's My Life,Bon Jovi,Crush,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,,,,fwdbtn,fwdbtn,True,True,False,1702750183.0,False,2023-12-16,2023,12,16,50,Saturday,0.01062,Saturday,0,0,0,0,0,0,Medium,543,8,6,1414,0,"{'acousticness': 0.0263, 'instrumentalness': 1.35e-05, 'energy': 0.913, 'danceability': 0.551, 'liveness': 0.347, 'loudness': -4.063, 'speechiness': 0.0466, 'valence': 0.544}",0.02666752481926817,1.35e-05,0.913,0.422192151556157,0.35333333333333333,0.9058298029102967,0.026832774317201727,0.5174322080796903,2000-01-01,,https://i.scdn.co/image/ab67616d0000b2737a231174875d7930de9dad58,https://i.scdn.co/image/ab6761610000e5eb0b8d424042d51bb8ee412ffe,https://open.spotify.com/album/0Q9SljCrM0CL0bR23MuP69,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
2023-11-19T18:15:45Z,2uj0xij775666709odcvzmbal,android,242733.0,PL,78.11.145.41,unknown,Just Give Me a Reason (feat. Nate Ruess),P!nk,The Truth About Love,spotify:track:1mKXFLRA179hdOWQBwUk9e,,,,trackdone,trackdone,True,False,False,1700417502.0,False,2023-11-19,2023,11,19,46,Sunday,4.04555,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.346, 'instrumentalness': 0.000302, 'energy': 0.547, 'danceability': 0.778, 'liveness': 0.132, 'loudness': -7.273, 'speechiness': 0.0489, 'valence': 0.441}",0.350908842226041,0.000302,0.547,0.72936400541272,0.11444444444444443,0.7580125253269481,0.029587925251557262,0.40343110127282794,2012-09-18,https://p.scdn.co/mp3-preview/15d9c5b414a7bdd68492800e76ad51a3bc8db576?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588,https://open.spotify.com/album/2Q9oTK48eb85waX1fFJsvj,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR
2023-11-19T14:52:00Z,2uj0xij775666709odcvzmbal,android,6317.0,PL,78.11.145.41,unknown,What A Wonderful World,Louis Armstrong,What A Wonderful World,spotify:track:29U7stRjqHU6rMiS8BfaI9,,,,trackdone,fwdbtn,True,True,False,1700405512.0,False,2023-11-19,2023,11,19,46,Sunday,0.10528,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.729, 'instrumentalness': 1.6e-06, 'energy': 0.165, 'danceability': 0.271, 'liveness': 0.118, 'loudness': -20.652, 'speechiness': 0.0351, 'valence': 0.203}",0.7393493319563945,1.6e-06,0.165,0.043301759133964834,0.09888888888888889,0.14192300607846753,0.013057019645424058,0.14001106806862207,1968-01-01,,https://i.scdn.co/image/ab67616d0000b273845a5660b804e5f3e821fbed,https://i.scdn.co/image/ab6772690000c46c4a0e9d5e55f9f3721c3243c5,https://open.spotify.com/album/6mmv0gwumlFGWDGJXF4yEv,https://open.spotify.com/artist/19eLuQmk9aCobbVDHc6eek
2023-11-19T14:39:29Z,2uj0xij775666709odcvzmbal,android,1104.0,PL,78.11.145.41,unknown,Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),spotify:track:39shmbIHICJ2Wxnk1fPSdz,,,,fwdbtn,fwdbtn,True,True,False,1700404767.0,False,2023-11-19,2023,11,19,46,Sunday,0.0184,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.0804, 'instrumentalness': 0, 'energy': 0.836, 'danceability': 0.743, 'liveness': 0.384, 'loudness': -6.465, 'speechiness': 0.116, 'valence': 0.82}",0.08153601174984812,0.0,0.836,0.6820027063599459,0.3944444444444445,0.7952201142015105,0.1099664590321035,0.8229109020475928,1982,https://p.scdn.co/mp3-preview/30dfcd239fdb4a9ee277ff3a214a4f6771bd8cb3?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b27325a4df452a3c42ccc2e9288b,https://i.scdn.co/image/ab470b275daa38351810a1eb91d107ebdb821302,https://open.spotify.com/album/1ZH5g1RDq3GY1OvyD0w0s2,https://open.spotify.com/artist/3RGLhK1IP9jnYFH4BRFJBS
2023-11-19T14:52:02Z,2uj0xij775666709odcvzmbal,android,18.0,PL,78.11.145.41,unknown,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,spotify:track:05wIrZSwuaVWhcv5FfqeH0,,,,fwdbtn,fwdbtn,True,True,False,1700405521.0,False,2023-11-19,2023,11,19,46,Sunday,0.0003,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.0116, 'instrumentalness': 0.173, 'energy': 0.869, 'danceability': 0.596, 'liveness': 0.0678, 'loudness': -11.97, 'speechiness': 0.037, 'valence': 0.944}",0.011758712289147552,0.173,0.869,0.4830852503382949,0.04311111111111111,0.5417203904954873,0.01533301389554384,0.9601549529607084,1985,,https://i.scdn.co/image/ab67616d0000b273eafaf556eda644a745d0144d,https://i.scdn.co/image/733bf3eb9178fd24dbce4a9a5ec64d0c870ea822,https://open.spotify.com/album/1UQG78YJjaBySRMh0A8Uw7,https://open.spotify.com/artist/2TzHIUhVpeeDxyJPpQfnV3
2023-12-19T21:35:05Z,2uj0xij775666709odcvzmbal,android,954.0,PL,78.11.145.41,,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,spotify:track:05wIrZSwuaVWhcv5FfqeH0,,,,fwdbtn,fwdbtn,True,True,False,1703021702.0,False,2023-12-19,2023,12,19,51,Tuesday,0.0159,Tuesday,4,0,0,0,0,0,High,304,4,3,8008,0,"{'acousticness': 0.0116, 'instrumentalness': 0.173, 'energy': 0.869, 'danceability': 0.596, 'liveness': 0.0678, 'loudness': -11.97, 'speechiness': 0.037, 'valence': 0.944}",0.011758712289147552,0.173,0.869,0.4830852503382949,0.04311111111111111,0.5417203904954873,0.01533301389554384,0.9601549529607084,1985,,https://i.scdn.co/image/ab67616d0000b273eafaf556eda644a745d0144d,https://i.scdn.co/image/733bf3eb9178fd24dbce4a9a5ec64d0c870ea822,https://open.spotify.com/album/1UQG78YJjaBySRMh0A8Uw7,https://open.spotify.com/artist/2TzHIUhVpeeDxyJPpQfnV3
2023-11-19T17:55:28Z,2uj0xij775666709odcvzmbal,android,191866.0,PL,78.11.145.41,unknown,"I've Got a Dream - From ""Tangled""/Soundtrack Version",Mandy Moore,Disney Summer Songs,spotify:track:3QvZUbMhFBdUTmegQSkRH6,,,,trackdone,trackdone,True,False,False,1700416336.0,False,2023-11-19,2023,11,19,46,Sunday,3.19777,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.574, 'instrumentalness': 0, 'energy': 0.596, 'danceability': 0.602, 'liveness': 0.259, 'loudness': -6.119, 'speechiness': 0.103, 'valence': 0.869}",0.5821475671830137,0.0,0.596,0.4912043301759133,0.2555555555555556,0.8111530668631426,0.09439386679444178,0.8771444382955176,2021-05-28,,https://i.scdn.co/image/ab67616d0000b27388062d440672c745e09b464e,https://i.scdn.co/image/ab6761610000e5eb65c99d6d784dc2cabd2a5492,https://open.spotify.com/album/6qykGE5x584duyLVYcnojE,https://open.spotify.com/artist/2LJxr7Pt3JnP60eLxwbDOu
2023-11-30T10:47:57Z,2uj0xij775666709odcvzmbal,android,191866.0,PL,78.11.145.41,unknown,"I've Got a Dream - From ""Tangled""/Soundtrack Version",Mandy Moore,Disney Summer Songs,spotify:track:3QvZUbMhFBdUTmegQSkRH6,,,,backbtn,trackdone,True,False,False,1701341085.0,False,2023-11-30,2023,11,30,48,Thursday,3.19777,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.574, 'instrumentalness': 0, 'energy': 0.596, 'danceability': 0.602, 'liveness': 0.259, 'loudness': -6.119, 'speechiness': 0.103, 'valence': 0.869}",0.5821475671830137,0.0,0.596,0.4912043301759133,0.2555555555555556,0.8111530668631426,0.09439386679444178,0.8771444382955176,2021-05-28,,https://i.scdn.co/image/ab67616d0000b27388062d440672c745e09b464e,https://i.scdn.co/image/ab6761610000e5eb65c99d6d784dc2cabd2a5492,https://open.spotify.com/album/6qykGE5x584duyLVYcnojE,https://open.spotify.com/artist/2LJxr7Pt3JnP60eLxwbDOu
2023-11-30T10:44:44Z,2uj0xij775666709odcvzmbal,android,1051.0,PL,78.11.145.41,unknown,"I've Got a Dream - From ""Tangled""/Soundtrack Version",Mandy Moore,Disney Summer Songs,spotify:track:3QvZUbMhFBdUTmegQSkRH6,,,,fwdbtn,fwdbtn,True,True,False,1701341082.0,False,2023-11-30,2023,11,30,48,Thursday,0.01752,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.574, 'instrumentalness': 0, 'energy': 0.596, 'danceability': 0.602, 'liveness': 0.259, 'loudness': -6.119, 'speechiness': 0.103, 'valence': 0.869}",0.5821475671830137,0.0,0.596,0.4912043301759133,0.2555555555555556,0.8111530668631426,0.09439386679444178,0.8771444382955176,2021-05-28,,https://i.scdn.co/image/ab67616d0000b27388062d440672c745e09b464e,https://i.scdn.co/image/ab6761610000e5eb65c99d6d784dc2cabd2a5492,https://open.spotify.com/album/6qykGE5x584duyLVYcnojE,https://open.spotify.com/artist/2LJxr7Pt3JnP60eLxwbDOu
2023-11-19T17:52:16Z,2uj0xij775666709odcvzmbal,android,177786.0,PL,78.11.145.41,unknown,Can You Feel the Love Tonight,Joseph Williams,The Lion King,spotify:track:5E8yddtSG3sH4hw2SfwcgW,,,,trackdone,trackdone,True,False,False,1700416158.0,False,2023-11-19,2023,11,19,46,Sunday,2.9631,Sunday,0,0,0,0,0,0,Medium,563,10,8,917,0,"{'acousticness': 0.787, 'instrumentalness': 0, 'energy': 0.132, 'danceability': 0.306, 'liveness': 0.57, 'loudness': -19.31, 'speechiness': 0.0538, 'valence': 0.473}",0.7981732181296596,0.0,0.132,0.09066305818673881,0.601111111111111,0.20372075888745644,0.03545759463344514,0.43884892086330934,1994-01-01,,https://i.scdn.co/image/ab67616d0000b273660aadbda2da6b1c2dd3d1a5,https://i.scdn.co/image/ab6761610000e5eb21f0cc7dc3f69be76f6f7c11,https://open.spotify.com/album/3YA5DdB3wSz4pdfEXoMyRd,https://open.spotify.com/artist/5xk0kRuXn1zToTHpHAqpui
2023-11-30T09:54:20Z,2uj0xij775666709odcvzmbal,android,177786.0,PL,78.11.145.41,unknown,Can You Feel the Love Tonight,Joseph Williams,The Lion King,spotify:track:5E8yddtSG3sH4hw2SfwcgW,,,,trackdone,trackdone,True,False,True,1701337882.0,False,2023-11-30,2023,11,30,48,Thursday,2.9631,Thursday,3,1,0,0,0,0,Low,566,9,6,3456,0,"{'acousticness': 0.787, 'instrumentalness': 0, 'energy': 0.132, 'danceability': 0.306, 'liveness': 0.57, 'loudness': -19.31, 'speechiness': 0.0538, 'valence': 0.473}",0.7981732181296596,0.0,0.132,0.09066305818673881,0.601111111111111,0.20372075888745644,0.03545759463344514,0.43884892086330934,1994-01-01,,https://i.scdn.co/image/ab67616d0000b273660aadbda2da6b1c2dd3d1a5,https://i.scdn.co/image/ab6761610000e5eb21f0cc7dc3f69be76f6f7c11,https://open.spotify.com/album/3YA5DdB3wSz4pdfEXoMyRd,https://open.spotify.com/artist/5xk0kRuXn1zToTHpHAqpui
