spotify_track_uri,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
spotify:track:0qt5f5EL92o8Snzopsv0en,"{'acousticness': 0.456, 'instrumentalness': 0.00152, 'energy': 0.78, 'danceability': 0.705, 'liveness': 0.115, 'loudness': -6.267, 'speechiness': 0.0805, 'valence': 0.457}",0.456,0.00152,0.78,0.705,0.115,-6.267,0.0805,0.457,2015-01-12,,https://i.scdn.co/image/ab67616d0000b2738a99868b5a57469de83fb9ba,https://i.scdn.co/image/ab6761610000e5eb4213569798d691ccce6dfec9,https://open.spotify.com/album/0ecUmBX4469DFW5iWkuHia,https://open.spotify.com/artist/6VxCmtR7S3yz4vnzsJqhSV
spotify:track:0TwBtDAWpkpM3srywFVOV5,"{'acousticness': 0.00238, 'instrumentalness': 0, 'energy': 0.758, 'danceability': 0.664, 'liveness': 0.0598, 'loudness': -6.583, 'speechiness': 0.21, 'valence': 0.701}",0.00238,0.0,0.758,0.664,0.0598,-6.583,0.21,0.701,2003-03-10,https://p.scdn.co/mp3-preview/bcd82e2e27606ec0a0d024e10dfdec5c58188a53?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273a9fd4a0405945cd51e8de130,https://i.scdn.co/image/ab6761610000e5eb12e3f20d05a8d6cfde988715,https://open.spotify.com/album/06v9eHnqhMK2tbM2Iz3p0Y,https://open.spotify.com/artist/6vWDO969PvNqNYHIOW5v0m
spotify:track:7o7E1nrHWncYY7PY94gCiX,"{'acousticness': 0.103, 'instrumentalness': 0.00828, 'energy': 0.678, 'danceability': 0.68, 'liveness': 0.204, 'loudness': -11.548, 'speechiness': 0.0754, 'valence': 0.251}",0.103,0.00828,0.678,0.68,0.204,-11.548,0.0754,0.251,1980-01-10,,https://i.scdn.co/image/ab67616d0000b273983bb3e3f0c66b9b89a832fa,https://i.scdn.co/image/95afb7613d7ab1723ca2a7c952c56bf6143223d0,https://open.spotify.com/album/2fgCz9kQCDy0miERCy0sCJ,https://open.spotify.com/artist/057gc1fxmJ2vkctjQJ7Tal
spotify:track:2NUzv15ucZbgMrzu6AwBNx,"{'acousticness': 5.98e-06, 'instrumentalness': 0.00677, 'energy': 0.88, 'danceability': 0.492, 'liveness': 0.111, 'loudness': -4.441, 'speechiness': 0.144, 'valence': 0.455}",5.98e-06,0.00677,0.88,0.492,0.111,-4.441,0.144,0.455,2016-11-25,,https://i.scdn.co/image/ab67616d0000b2737a4337e77351d3acb2a8238a,https://i.scdn.co/image/031d5e2f8f5fd834bdcbc74144f7bef38ba90249,https://open.spotify.com/album/7vMIEZbxxzlqb8LZRYxpCW,https://open.spotify.com/artist/2KAaJOwfu8n93byx6YPRPa
spotify:track:27tNWlhdAryQY04Gb2ZhUI,"{'acousticness': 0.00492, 'instrumentalness': 7.28e-06, 'energy': 0.771, 'danceability': 0.671, 'liveness': 0.354, 'loudness': -4.821, 'speechiness': 0.0316, 'valence': 0.436}",0.00492,7.28e-06,0.771,0.671,0.354,-4.821,0.0316,0.436,2013-01-01,,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/3jB9yFDwRe3KhtGnHXJntk,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
spotify:track:0rmGAIH9LNJewFw7nKzZnc,"{'acousticness': 0.0663, 'instrumentalness': 2.25e-06, 'energy': 0.96, 'danceability': 0.541, 'liveness': 0.344, 'loudness': -2.947, 'speechiness': 0.0505, 'valence': 0.812}",0.0663,2.25e-06,0.96,0.541,0.344,-2.947,0.0505,0.812,1986-08-16,,https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac,https://i.scdn.co/image/ab6761610000e5eb0b8d424042d51bb8ee412ffe,https://open.spotify.com/album/0kBfgEilUFCMIQY5IOjG4t,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
spotify:track:6fw12s3vAJQAt7lbICodwC,"{'acousticness': 0.0358, 'instrumentalness': 0.000659, 'energy': 0.542, 'danceability': 0.779, 'liveness': 0.33, 'loudness': -15.137, 'speechiness': 0.0515, 'valence': 0.647}",0.0358,0.000659,0.542,0.779,0.33,-15.137,0.0515,0.647,1993-01-01,,https://i.scdn.co/image/ab67616d0000b273fbb2f8d9f10d03d7f01a664d,https://i.scdn.co/image/ab6761610000e5ebb75ca1c0223fc450dfe3c1ec,https://open.spotify.com/album/0afBUyhZUpKrvV9gxWWXM1,https://open.spotify.com/artist/6V6WCgi7waF55bJmylC4H5
spotify:track:401hmwJQrULOYlCrfSFiBc,"{'acousticness': 0.586, 'instrumentalness': 0, 'energy': 0.656, 'danceability': 0.396, 'liveness': 0.644, 'loudness': -4.024, 'speechiness': 0.0458, 'valence': 0.424}",0.586,0.0,0.656,0.396,0.644,-4.024,0.0458,0.424,2006-01-01,,https://i.scdn.co/image/ab67616d0000b273e1dd5effbae0361b01bc6ad0,https://i.scdn.co/image/ab6761610000e5eb5a6fd8ebc62d68a372d51516,https://open.spotify.com/album/6q7kvF1D7EFQFWDaoAxJMj,https://open.spotify.com/artist/4aP1lp10BRYZO658B2NwkG
spotify:track:5g7Cop4WmcSpKN2Sadq3qv,"{'acousticness': 0.754, 'instrumentalness': 2.26e-05, 'energy': 0.495, 'danceability': 0.627, 'liveness': 0.214, 'loudness': -5.041, 'speechiness': 0.164, 'valence': 0.506}",0.754,2.26e-05,0.495,0.627,0.214,-5.041,0.164,0.506,2008-08-26,https://p.scdn.co/mp3-preview/1e26d862e23c7a824a50d1d19a36597528f897c3?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273205ad72a32f5e95693566f23,https://i.scdn.co/image/ab67616d0000b2730b4dfc150eb1b8e1e6c76bec,https://open.spotify.com/album/4dJ5ZnyEQ996ZqWRPyagwZ,https://open.spotify.com/artist/2z0IJ75fUUoHoO0MmqYAXC
spotify:track:39F08AoluLGQ9F1J2bO4Pn,"{'acousticness': 0.0391, 'instrumentalness': 0, 'energy': 0.768, 'danceability': 0.769, 'liveness': 0.0699, 'loudness': -4.709, 'speechiness': 0.23, 'valence': 0.797}",0.0391,0.0,0.768,0.769,0.0699,-4.709,0.23,0.797,2016-06-03,,https://i.scdn.co/image/ab67616d0000b2736ae9fceea4261e3c23d6f3b7,https://i.scdn.co/image/cf8fbdf34903d500441a746108ee0fdfa17cd388,https://open.spotify.com/album/07fcZXkBS0y4Y80GT60PZq,https://open.spotify.com/artist/1f5GqyOPo0CkotzzRwviBu
spotify:track:2ENexcMEMsYk0rVJigVD3i,"{'acousticness': 0.112, 'instrumentalness': 1.71e-05, 'energy': 0.706, 'danceability': 0.789, 'liveness': 0.0586, 'loudness': -4.233, 'speechiness': 0.0429, 'valence': 0.638}",0.112,1.71e-05,0.706,0.789,0.0586,-4.233,0.0429,0.638,2010-01-01,,https://i.scdn.co/image/ab67616d0000b27331548865f7c729290b96c794,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/5QG3tjE5L9F6O2vCAPph38,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
spotify:track:4EqPIm07a55pJQRSZw2Z4X,"{'acousticness': 0.0414, 'instrumentalness': 0, 'energy': 0.691, 'danceability': 0.794, 'liveness': 0.114, 'loudness': -5.923, 'speechiness': 0.0483, 'valence': 0.767}",0.0414,0.0,0.691,0.794,0.114,-5.923,0.0483,0.767,2023-05-17,,https://i.scdn.co/image/ab67616d0000b2739a1e3e31df7640eecf92b586,https://i.scdn.co/image/ab6761610000e5eb84234eb2f4a0f81e0863c3eb,https://open.spotify.com/album/2YFcnjTF7TTF8hHPlYo2mQ,https://open.spotify.com/artist/6PE9YfygcKpsaMOqiBx6JG
spotify:track:0bgP0aKOxvdFxB2EfDrulY,"{'acousticness': 0.368, 'instrumentalness': 0.000176, 'energy': 0.559, 'danceability': 0.464, 'liveness': 0.106, 'loudness': -4.209, 'speechiness': 0.0287, 'valence': 0.368}",0.368,0.000176,0.559,0.464,0.106,-4.209,0.0287,0.368,2019-03-01,,https://i.scdn.co/image/ab67616d0000b273299e8e9983e2b0455e5e8505,https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a,https://open.spotify.com/album/5j1ZsFyNCsnt62prbs85eE,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS
spotify:track:37ZJ0p5Jm13JPevGcx4SkF,"{'acousticness': 0.0778, 'instrumentalness': 0.000214, 'energy': 0.887, 'danceability': 0.532, 'liveness': 0.294, 'loudness': -3.757, 'speechiness': 0.0335, 'valence': 0.795}",0.0778,0.000214,0.887,0.532,0.294,-3.757,0.0335,0.795,1986-08-16,,https://i.scdn.co/image/ab67616d0000b2731336b31b6a1799f0de5807ac,https://i.scdn.co/image/ab6761610000e5eb0b8d424042d51bb8ee412ffe,https://open.spotify.com/album/0kBfgEilUFCMIQY5IOjG4t,https://open.spotify.com/artist/58lV9VcRSjABbAbfWS6skp
spotify:track:3Z0oQ8r78OUaHvGPiDBR3W,"{'acousticness': 0.849, 'instrumentalness': 0.000544, 'energy': 0.405, 'danceability': 0.323, 'liveness': 0.138, 'loudness': -8.533, 'speechiness': 0.0413, 'valence': 0.274}",0.849,0.000544,0.405,0.323,0.138,-8.533,0.0413,0.274,2019-11-15,,https://i.scdn.co/image/ab67616d0000b2735929af1edd645142df679910,https://i.scdn.co/image/ab6761610000e5eb163f66fedf73f7d1759cea61,https://open.spotify.com/album/4M07HWIlZr7zoXoxDHR5mz,https://open.spotify.com/artist/73Np75Wv2tju61Eo9Zw4IR
spotify:track:6OG1S805gIrH5nAQbEOPY3,"{'acousticness': 0.39, 'instrumentalness': 0, 'energy': 0.466, 'danceability': 0.607, 'liveness': 0.135, 'loudness': -7.562, 'speechiness': 0.0578, 'valence': 0.434}",0.39,0.0,0.466,0.607,0.135,-7.562,0.0578,0.434,2015-09-25,https://p.scdn.co/mp3-preview/3f07e5f8f3cf26552ae0fd452ace3ebf63697c31?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273d72fb5571087bca0a2fed008,https://i.scdn.co/image/ab6761610000e5eb07ccc2fd86f64d13368998de,https://open.spotify.com/album/1kCHru7uhxBUdzkm4gzRQc,https://open.spotify.com/artist/7KkqUt65v6LMtR369OQ6FB
spotify:track:0L3oQdYUvVbsOOPJSkZ3C3,"{'acousticness': 0.243, 'instrumentalness': 0.00537, 'energy': 0.526, 'danceability': 0.521, 'liveness': 0.108, 'loudness': -6.032, 'speechiness': 0.0281, 'valence': 0.502}",0.243,0.00537,0.526,0.521,0.108,-6.032,0.0281,0.502,2019-03-01,,https://i.scdn.co/image/ab67616d0000b273299e8e9983e2b0455e5e8505,https://i.scdn.co/image/ab6761610000e5ebad85a585103dfc2f3439119a,https://open.spotify.com/album/5j1ZsFyNCsnt62prbs85eE,https://open.spotify.com/artist/2FXC3k01G6Gw61bmprjgqS
spotify:track:7kh64k3P9Fk4EsA6vOdwmj,"{'acousticness': 0.39, 'instrumentalness': 3.75e-06, 'energy': 0.825, 'danceability': 0.719, 'liveness': 0.103, 'loudness': -4.26, 'speechiness': 0.0521, 'valence': 0.798}",0.39,3.75e-06,0.825,0.719,0.103,-4.26,0.0521,0.798,2009-11-23,,https://i.scdn.co/image/ab67616d0000b273d5758ffb1632e086776cf14d,,https://open.spotify.com/album/0CcL28OkH89kjgKpNZC8sW,https://open.spotify.com/artist/6e28WiPlKSu1ukkhHCZEnF
spotify:track:2cKovq3l6OJjhVVDbVKOsr,"{'acousticness': 0.00433, 'instrumentalness': 0.00139, 'energy': 0.795, 'danceability': 0.638, 'liveness': 0.153, 'loudness': -8.45, 'speechiness': 0.302, 'valence': 0.31}",0.00433,0.00139,0.795,0.638,0.153,-8.45,0.302,0.31,2017-12-08,https://p.scdn.co/mp3-preview/29bb85218bb27ca7da24c083cab55f2effd135af?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd,https://i.scdn.co/image/e8f69e48f7ae80c6247fda3bf03d6155ae0d7282,https://open.spotify.com/album/7ayBZIe1FHkNv0T5xFCX6F,https://open.spotify.com/artist/5F1aoppMtU3OMiltO8ymJ2
spotify:track:2F1fnE1a8zQCogM6jJifHH,"{'acousticness': 0.331, 'instrumentalness': 0, 'energy': 0.588, 'danceability': 0.717, 'liveness': 0.102, 'loudness': -13.953, 'speechiness': 0.0535, 'valence': 0.852}",0.331,0.0,0.588,0.717,0.102,-13.953,0.0535,0.852,1981-03-13,https://p.scdn.co/mp3-preview/03ab3a796609f0b9ae4a27e4e096ef89aeb10f27?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273aa61ce1efabf12ee0c48e18f,https://i.scdn.co/image/ab6761610000e5eb5cc5140fd4e3342f3a6d25ff,https://open.spotify.com/album/5MeeResNCJfmDmwmHX4w2D,https://open.spotify.com/artist/6IFXsrXBpwbIqtOUOiAa3p
spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,"{'acousticness': 0.111, 'instrumentalness': 0, 'energy': 0.699, 'danceability': 0.834, 'liveness': 0.131, 'loudness': -3.222, 'speechiness': 0.178, 'valence': 0.809}",0.111,0.0,0.699,0.834,0.131,-3.222,0.178,0.809,2003-06-24,,https://i.scdn.co/image/ab67616d0000b2735db09bde92cc685403d7068f,https://i.scdn.co/image/ab6761610000e5ebabab30b094128cf4c0f2cef1,https://open.spotify.com/album/3eqkfT9f1XyM8GME1gVDrD,https://open.spotify.com/artist/1yxSLGMDHlW21z4YXirZDS
spotify:track:4wswaG5vmNINMZcVBsAyBP,"{'acousticness': 0.456, 'instrumentalness': 1.72e-06, 'energy': 0.85, 'danceability': 0.759, 'liveness': 0.488, 'loudness': -7.156, 'speechiness': 0.0418, 'valence': 0.963}",0.456,1.72e-06,0.85,0.759,0.488,-7.156,0.0418,0.963,1987-11-02,https://p.scdn.co/mp3-preview/5236e93e5cf4c926af28492f83355a3ee1e98fa4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b27375aeab61b79629d43ca8f42f,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/7MD06W6wJm7J6jqkBszV22,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
spotify:track:6vn8dvUpDC4YeaAh3BI25r,"{'acousticness': 0.00663, 'instrumentalness': 0, 'energy': 0.903, 'danceability': 0.589, 'liveness': 0.0734, 'loudness': -4.439, 'speechiness': 0.146, 'valence': 0.691}",0.00663,0.0,0.903,0.589,0.0734,-4.439,0.146,0.691,2016-12-09,,https://i.scdn.co/image/ab67616d0000b27370120e0cfe4add0fb2eba28b,https://i.scdn.co/image/ab6761610000e5ebf18293ff395a4efc38437cd9,https://open.spotify.com/album/1K2Dd9iqt3uU2iOcJchGu5,https://open.spotify.com/artist/5nwjcZ87CGNRiO98nFKdOD
spotify:track:2ihCaVdNZmnHZWt0fvAM7B,"{'acousticness': 0.0206, 'instrumentalness': 0, 'energy': 0.757, 'danceability': 0.457, 'liveness': 0.146, 'loudness': -5.177, 'speechiness': 0.032, 'valence': 0.417}",0.0206,0.0,0.757,0.457,0.146,-5.177,0.032,0.417,2012-01-01,,https://i.scdn.co/image/ab67616d0000b273cb3f67e8026e2e493a1e8262,https://i.scdn.co/image/ab6761610000e5ebce5451b5cc60faf1992e969a,https://open.spotify.com/album/4p9dVvZDaZliSjTCbFRhJy,https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz
spotify:track:0cGG2EouYCEEC3xfa0tDFV,"{'acousticness': 0.462, 'instrumentalness': 0, 'energy': 0.501, 'danceability': 0.5, 'liveness': 0.26, 'loudness': -8.284, 'speechiness': 0.0376, 'valence': 0.623}",0.462,0.0,0.501,0.5,0.26,-8.284,0.0376,0.623,1981,,https://i.scdn.co/image/ab67616d0000b27349c982dae436bac27c336f45,https://i.scdn.co/image/ab6772690000c46c0564b6c825349fc15885bd76,https://open.spotify.com/album/3KFWViJ1wIHAdOVLFTVzjD,https://open.spotify.com/artist/6aq8T2RcspxVOGgMrTzjWc
spotify:track:4Tt6GiWS2V9sQjZjS2xjp2,"{'acousticness': 0.0349, 'instrumentalness': 0, 'energy': 0.802, 'danceability': 0.754, 'liveness': 0.335, 'loudness': -6.424, 'speechiness': 0.0551, 'valence': 0.583}",0.0349,0.0,0.802,0.754,0.335,-6.424,0.0551,0.583,2015-11-20,https://p.scdn.co/mp3-preview/7003d9f42db685fdb9076897c0a5cb4e76f42dd0?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b27335ab1495cb665ca6f73242d1,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/7AGnFKaeMdOgRFazLNyBps,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
spotify:track:49FYlytm3dAAraYgpoJZux,"{'acousticness': 0.00864, 'instrumentalness': 0, 'energy': 0.829, 'danceability': 0.583, 'liveness': 0.0426, 'loudness': -4.603, 'speechiness': 0.134, 'valence': 0.575}",0.00864,0.0,0.829,0.583,0.0426,-4.603,0.134,0.575,2008-06-02,,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
spotify:track:2ixsaeFioXJmMgkkbd4uj1,"{'acousticness': 0.0846, 'instrumentalness': 0, 'energy': 0.455, 'danceability': 0.717, 'liveness': 0.11, 'loudness': -8.303, 'speechiness': 0.0276, 'valence': 0.389}",0.0846,0.0,0.455,0.717,0.11,-8.303,0.0276,0.389,2014-06-30,https://p.scdn.co/mp3-preview/03e6f12a87c862370fe965eb330fbcab1f2ee93f?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273d6df3bccf3ec41ea2f76debc,https://i.scdn.co/image/ab6761610000e5ebbe936a26ceb9cbbdec7df15b,https://open.spotify.com/album/6mcMKGEgukjyiR5IKElQ2E,https://open.spotify.com/artist/2ysnwxxNtSgbb9t1m2Ur4j
spotify:track:5T8EDUDqKcs6OSOwEsfqG7,"{'acousticness': 0.0475, 'instrumentalness': 0.000176, 'energy': 0.868, 'danceability': 0.559, 'liveness': 0.776, 'loudness': -5.276, 'speechiness': 0.17, 'valence': 0.609}",0.0475,0.000176,0.868,0.559,0.776,-5.276,0.17,0.609,1978-11-10,,https://i.scdn.co/image/ab67616d0000b2737c39dd133836c2c1c87e34d6,https://i.scdn.co/image/b040846ceba13c3e9c125d68389491094e7f2982,https://open.spotify.com/album/2yuTRGIackbcReLUXOYBqU,https://open.spotify.com/artist/1dfeR4HaWDbWqFHLkxsg1d
spotify:track:5ZBeML7Lf3FMEVviTyvi8l,"{'acousticness': 0.641, 'instrumentalness': 7.74e-06, 'energy': 0.849, 'danceability': 0.482, 'liveness': 0.0414, 'loudness': -9.198, 'speechiness': 0.0452, 'valence': 0.937}",0.641,7.74e-06,0.849,0.482,0.0414,-9.198,0.0452,0.937,1963-03-22,,https://i.scdn.co/image/ab67616d0000b273dbeec63ad914c973e75c24df,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/3KzAvEXcqJKBF97HrXwlgf,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
spotify:track:6SKwQghsR8AISlxhcwyA9R,"{'acousticness': 0.332, 'instrumentalness': 0, 'energy': 0.82, 'danceability': 0.621, 'liveness': 0.104, 'loudness': -4.865, 'speechiness': 0.0367, 'valence': 0.452}",0.332,0.0,0.82,0.621,0.104,-4.865,0.0367,0.452,2010-10-05,https://p.scdn.co/mp3-preview/6747a3674ec0b24ab9067972bb19291c3048a8d2?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273f60070dce96a2c1b70cf6ff0,https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd,https://open.spotify.com/album/6J84szYCnMfzEcvIcfWMFL,https://open.spotify.com/artist/0du5cEVh5yTK9QJze8zA0C
spotify:track:6ZYv8ozQzQr1ClAe8dnUZN,"{'acousticness': 0.00361, 'instrumentalness': 0.000788, 'energy': 0.796, 'danceability': 0.519, 'liveness': 0.087, 'loudness': -6.336, 'speechiness': 0.0663, 'valence': 0.201}",0.00361,0.000788,0.796,0.519,0.087,-6.336,0.0663,0.201,2021-08-06,https://p.scdn.co/mp3-preview/7cb99dad54c9b7bbf5b3590a4e55d7b71cf54991?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b2735161c380bfea9322a4ef067f,https://i.scdn.co/image/84dc87cca456089fc5cfa2d7593d9d960ca4553f,https://open.spotify.com/album/47lgREYotnsiuddvu6dXlk,https://open.spotify.com/artist/4aXXDj9aZnlshx7mzj3W1N
spotify:track:6fvpQwGsVNDQ0dsw0qViY1,"{'acousticness': 0.986, 'instrumentalness': 0, 'energy': 0.0633, 'danceability': 0.633, 'liveness': 0.114, 'loudness': -23.734, 'speechiness': 0.0686, 'valence': 0.602}",0.986,0.0,0.0633,0.633,0.114,-23.734,0.0686,0.602,2015-09-25,https://p.scdn.co/mp3-preview/916d8e5dd83ca3eb8d51b5955639ddca389640b4?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b27395c906ed395fa519df4705e2,https://i.scdn.co/image/ab67616d0000b273d3106a2cb6a04fc7aad095a1,https://open.spotify.com/album/1VKPjJS39AoZDCImzJ4Nhe,https://open.spotify.com/artist/3SyJaMfIdF2vwQehM4QFkX
spotify:track:7K8QsHbmUpSX37oOCL4e2g,"{'acousticness': 0.146, 'instrumentalness': 4.97e-05, 'energy': 0.764, 'danceability': 0.621, 'liveness': 0.161, 'loudness': -8.702, 'speechiness': 0.0578, 'valence': 0.745}",0.146,4.97e-05,0.764,0.621,0.161,-8.702,0.0578,0.745,1974-01-01,https://p.scdn.co/mp3-preview/9986a744a86515731713d009f2d113810fae3a5d?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273131815c9e03c070a5a953a43,https://i.scdn.co/image/ab6761610000e5ebcea061a1aee40d93206e244c,https://open.spotify.com/album/53DDpuRxvNAUby9WODE3h2,https://open.spotify.com/artist/5Pqx4mXYDGIDcg8E5FYjZ8
spotify:track:7fZBQnc0zXwVybgCIrQQil,"{'acousticness': 0.0582, 'instrumentalness': 5.57e-06, 'energy': 0.797, 'danceability': 0.845, 'liveness': 0.167, 'loudness': -4.984, 'speechiness': 0.139, 'valence': 0.422}",0.0582,5.57e-06,0.797,0.845,0.167,-4.984,0.139,0.422,2022-02-18,https://p.scdn.co/mp3-preview/952281a63dd401949d1bbd83b3b51c7f7ae551cb?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273d7bdea3b1f6d05877fb48f38,https://i.scdn.co/image/ab6761610000e5ebbc1a28e768943c624c4b189f,https://open.spotify.com/album/2npvQTpyjLtapBWTNTNlqn,https://open.spotify.com/artist/5rGrDvrLOV2VV8SCFVGWlj
spotify:track:7MlsupISEKsEsvNcMgc06Y,"{'acousticness': 0.368, 'instrumentalness': 0, 'energy': 0.597, 'danceability': 0.692, 'liveness': 0.113, 'loudness': -8.784, 'speechiness': 0.0361, 'valence': 0.393}",0.368,0.0,0.597,0.692,0.113,-8.784,0.0361,0.393,2016-11-11,,https://i.scdn.co/image/ab67616d0000b2736fd34712b555eda62f6296d1,https://i.scdn.co/image/7ce68ab552701e1eae03f03ac29143449223b363,https://open.spotify.com/album/0dGFcb5w2fJ2hfCLfm7x6A,https://open.spotify.com/artist/759h9uEwoHm8KKq1pGI9RH
spotify:track:2iUmqdfGZcHIhS3b9E9EWq,"{'acousticness': 0.00301, 'instrumentalness': 0, 'energy': 0.924, 'danceability': 0.471, 'liveness': 0.313, 'loudness': -3.906, 'speechiness': 0.0586, 'valence': 0.725}",0.00301,0.0,0.924,0.471,0.313,-3.906,0.0586,0.725,2012-01-01,,https://i.scdn.co/image/ab67616d0000b2734a6c0376235e5aa44e59d2c2,https://i.scdn.co/image/ab6761610000e5eb2781a8f12aac83aaff949017,https://open.spotify.com/album/0uRFz92JmjwDbZbB7hEBIr,https://open.spotify.com/artist/0RpddSzUHfncUWNJXKOsjy
spotify:track:6sxptembJVty4sNtcPMAVz,"{'acousticness': 0.581, 'instrumentalness': 0, 'energy': 0.639, 'danceability': 0.657, 'liveness': 0.278, 'loudness': -7.527, 'speechiness': 0.0412, 'valence': 0.674}",0.581,0.0,0.639,0.657,0.278,-7.527,0.0412,0.674,1997-11-04,,https://i.scdn.co/image/ab67616d0000b273aaf012d56b8c72658da6c45f,https://i.scdn.co/image/ab6761610000e5eb01022f4092cb96e0a91811a5,https://open.spotify.com/album/4UMe0Ods7kygK6OISasZe9,https://open.spotify.com/artist/5e4Dhzv426EvQe3aDb64jL
spotify:track:52xJxFP6TqMuO4Yt0eOkMz,"{'acousticness': 0.357, 'instrumentalness': 0, 'energy': 0.45, 'danceability': 0.577, 'liveness': 0.111, 'loudness': -8.516, 'speechiness': 0.0834, 'valence': 0.83}",0.357,0.0,0.45,0.577,0.111,-8.516,0.0834,0.83,2021-11-19,,https://i.scdn.co/image/ab67616d0000b273e1ac646ed6f25125e2a77229,https://i.scdn.co/image/ab6761610000e5ebf139a3985fba6d73081a2164,https://open.spotify.com/album/25L8ck3KGcmCo3901ztPzR,https://open.spotify.com/artist/29PgYEggDV3cDP9QYTogwv
spotify:track:6GMIaB9DeBaedVZDe7A4Rm,"{'acousticness': 0.75, 'instrumentalness': 0.00136, 'energy': 0.547, 'danceability': 0.529, 'liveness': 0.578, 'loudness': -13.743, 'speechiness': 0.048, 'valence': 0.885}",0.75,0.00136,0.547,0.529,0.578,-13.743,0.048,0.885,2019-06-17,https://p.scdn.co/mp3-preview/bd8759a6aefda26a74e11dda9716d20b26256dda?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273aff49376cf0b3eb6c2e7ef34,https://i.scdn.co/image/ab67616d0000b27302e71a3be3cdf4c0b863f848,https://open.spotify.com/album/7vGf7VrnxFwZ5IekGOe1pr,https://open.spotify.com/artist/0clhXvKQeY8xOFIXwePnyR
spotify:track:4ylWMuGbMXNDgDd8lErEle,"{'acousticness': 0.000239, 'instrumentalness': 0.0545, 'energy': 0.824, 'danceability': 0.417, 'liveness': 0.0725, 'loudness': -7.36, 'speechiness': 0.105, 'valence': 0.4}",0.000239,0.0545,0.824,0.417,0.0725,-7.36,0.105,0.4,2017-12-08,https://p.scdn.co/mp3-preview/90116a0dfeb5048e49585dcb48f302e132d9338a?cid=9c73ba7baf6142b5a14e36501edf592b,https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd,https://i.scdn.co/image/e8f69e48f7ae80c6247fda3bf03d6155ae0d7282,https://open.spotify.com/album/7ayBZIe1FHkNv0T5xFCX6F,https://open.spotify.com/artist/5F1aoppMtU3OMiltO8ymJ2
