Year,State,State.Minimum.Wage,State.Minimum.Wage.2020.Dollars,Federal.Minimum.Wage,Federal.Minimum.Wage.2020.Dollars,Effective.Minimum.Wage,Effective.Minimum.Wage.2020.Dollars,CPI.Average,Department.Of.Labor.Uncleaned.Data,Department.Of.Labor.Cleaned.Low.Value,Department.Of.Labor.Cleaned.Low.Value.2020.Dollars,Department.Of.Labor.Cleaned.High.Value,Department.Of.Labor.Cleaned.High.Value.2020.Dollars,Footnote
2008,Arizona,6.9,8.29,5.85,7.03,6.9,8.29,215.303,6.9,6.9,8.29,6.9,8.29,
2008,Arkansas,6.25,7.51,5.85,7.03,6.25,7.51,215.303,6.25[c],6.25,7.51,6.25,7.51,[c]
2008,California,8,9.61,5.85,7.03,8,9.61,215.303,8,8,9.61,8,9.61,
2008,Colorado,7.02,8.43,5.85,7.03,7.02,8.43,215.303,7.02,7.02,8.43,7.02,8.43,
2008,Connecticut,7.65,9.19,5.85,7.03,7.65,9.19,215.303,7.65,7.65,9.19,7.65,9.19,
2008,Delaware,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15,7.15,8.59,7.15,8.59,
2008,District of Columbia,7,8.41,5.85,7.03,7,8.41,215.303,7,7,8.41,7,8.41,
2008,Florida,6.79,8.16,5.85,7.03,6.79,8.16,215.303,6.79,6.79,8.16,6.79,8.16,
2008,Georgia,5.15,6.19,5.85,7.03,5.85,7.03,215.303,5.15(d),5.15,6.19,5.15,6.19,(d)
2008,Guam,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,
2008,Hawaii,7.25,8.71,5.85,7.03,7.25,8.71,215.303,7.25,7.25,8.71,7.25,8.71,
2008,Idaho,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,
2008,Illinois,7.75,9.31,5.85,7.03,7.75,9.31,215.303,7.75[c],7.75,9.31,7.75,9.31,[c]
2008,Indiana,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85(e),5.85,7.03,5.85,7.03,(e)
2008,Iowa,7.25,8.71,5.85,7.03,7.25,8.71,215.303,7.25,7.25,8.71,7.25,8.71,
2008,Kansas,2.65,3.18,5.85,7.03,5.85,7.03,215.303,2.65,2.65,3.18,2.65,3.18,
2008,Kentucky,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,
2008,Louisiana,0,0,5.85,7.03,5.85,7.03,215.303,...,0,0,0,0,
2008,Maine,7,8.41,5.85,7.03,7,8.41,215.303,7,7,8.41,7,8.41,
2008,Maryland,6.15,7.39,5.85,7.03,6.15,7.39,215.303,6.15,6.15,7.39,6.15,7.39,
2008,Massachusetts,8,9.61,5.85,7.03,8,9.61,215.303,8,8,9.61,8,9.61,
2008,Michigan,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15(e),7.15,8.59,7.15,8.59,(e)
2008,Minnesota,5.25,6.31,5.85,7.03,5.85,7.03,215.303,5.25-6.15(g),5.25,6.31,6.15,7.39,(g)
2008,Mississippi,0,0,5.85,7.03,5.85,7.03,215.303,...,0,0,0,0,
2008,Missouri,6.65,7.99,5.85,7.03,6.65,7.99,215.303,6.65,6.65,7.99,6.65,7.99,
2008,Montana,4,4.81,5.85,7.03,5.85,7.03,215.303,4.00-6.25(g),4,4.81,6.25,7.51,(g)
2008,Nebraska,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85[c],5.85,7.03,5.85,7.03,[c]
2008,Nevada,6.33,7.6,5.85,7.03,6.33,7.6,215.303,6.33,6.33,7.6,6.33,7.6,
2008,New Hampshire,6.5,7.81,5.85,7.03,6.5,7.81,215.303,6.5,6.5,7.81,6.5,7.81,
2008,New Jersey,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15,7.15,8.59,7.15,8.59,
2008,New Mexico,6.5,7.81,5.85,7.03,6.5,7.81,215.303,6.5,6.5,7.81,6.5,7.81,
2008,New York,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15,7.15,8.59,7.15,8.59,
2008,North Carolina,6.15,7.39,5.85,7.03,6.15,7.39,215.303,6.15,6.15,7.39,6.15,7.39,
2008,North Dakota,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,
2008,Ohio,7,8.41,5.85,7.03,7,8.41,215.303,7,7,8.41,7,8.41,
2008,Oklahoma,2,2.4,5.85,7.03,5.85,7.03,215.303,2.00-5.85(g),2,2.4,5.85,7.03,(g)
2008,Oregon,7.95,9.55,5.85,7.03,7.95,9.55,215.303,7.95,7.95,9.55,7.95,9.55,
2008,Pennsylvania,7.15,8.59,5.85,7.03,7.15,8.59,215.303,7.15,7.15,8.59,7.15,8.59,
2008,Puerto Rico,3.61,4.34,5.85,7.03,5.85,7.03,215.303,3.61-5.15(i),3.61,4.34,5.15,6.19,(i)
2008,Rhode Island,7.4,8.89,5.85,7.03,7.4,8.89,215.303,7.4,7.4,8.89,7.4,8.89,
2008,South Carolina,0,0,5.85,7.03,5.85,7.03,215.303,...,0,0,0,0,
2008,South Dakota,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,
2008,Tennessee,0,0,5.85,7.03,5.85,7.03,215.303,...,0,0,0,0,
2008,Texas,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,
2008,U.S. Virgin Islands,4.3,5.17,5.85,7.03,5.85,7.03,215.303,4.30-6.15(j),4.3,5.17,6.15,7.39,(j)
2008,Utah,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85,5.85,7.03,5.85,7.03,
2008,Vermont,7.68,9.23,5.85,7.03,7.68,9.23,215.303,7.68(e),7.68,9.23,7.68,9.23,(e)
2008,Virginia,5.85,7.03,5.85,7.03,5.85,7.03,215.303,5.85[c],5.85,7.03,5.85,7.03,[c]
2008,Washington,8.07,9.7,5.85,7.03,8.07,9.7,215.303,8.07,8.07,9.7,8.07,9.7,
2008,West Virginia,6.55,7.87,5.85,7.03,6.55,7.87,215.303,6.55,6.55,7.87,6.55,7.87,
2008,Wisconsin,6.5,7.81,5.85,7.03,6.5,7.81,215.303,6.5,6.5,7.81,6.5,7.81,
2008,Wyoming,5.15,6.19,5.85,7.03,5.85,7.03,215.303,5.15,5.15,6.19,5.15,6.19,
2009,Alabama,0,0,6.55,7.9,6.55,7.9,214.537,...,0,0,0,0,
2009,Alaska,7.15,8.62,6.55,7.9,7.15,8.62,214.537,7.15,7.15,8.62,7.15,8.62,
2009,Arizona,7.25,8.74,6.55,7.9,7.25,8.74,214.537,7.25,7.25,8.74,7.25,8.74,
2009,Arkansas,6.25,7.54,6.55,7.9,6.55,7.9,214.537,6.25[c],6.25,7.54,6.25,7.54,[c]
2009,California,8,9.65,6.55,7.9,8,9.65,214.537,8,8,9.65,8,9.65,
2009,Colorado,7.28,8.78,6.55,7.9,7.28,8.78,214.537,7.28,7.28,8.78,7.28,8.78,
2009,Connecticut,8,9.65,6.55,7.9,8,9.65,214.537,8,8,9.65,8,9.65,
2009,Delaware,7.15,8.62,6.55,7.9,7.15,8.62,214.537,7.15,7.15,8.62,7.15,8.62,
2009,District of Columbia,7.55,9.1,6.55,7.9,7.55,9.1,214.537,7.55,7.55,9.1,7.55,9.1,
2009,Florida,7.21,8.69,6.55,7.9,7.21,8.69,214.537,7.21,7.21,8.69,7.21,8.69,
2009,Georgia,5.15,6.21,6.55,7.9,6.55,7.9,214.537,5.15(d),5.15,6.21,5.15,6.21,(d)
2009,Guam,5.85,7.05,6.55,7.9,6.55,7.9,214.537,5.85,5.85,7.05,5.85,7.05,
2009,Hawaii,7.25,8.74,6.55,7.9,7.25,8.74,214.537,7.25,7.25,8.74,7.25,8.74,
2009,Idaho,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,Illinois,8,9.65,6.55,7.9,8,9.65,214.537,8.00[c],8,9.65,8,9.65,[c]
2009,Indiana,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55(e),6.55,7.9,6.55,7.9,(e)
2009,Iowa,7.25,8.74,6.55,7.9,7.25,8.74,214.537,7.25,7.25,8.74,7.25,8.74,
2009,Kansas,2.65,3.2,6.55,7.9,6.55,7.9,214.537,2.65,2.65,3.2,2.65,3.2,
2009,Kentucky,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,Louisiana,0,0,6.55,7.9,6.55,7.9,214.537,...,0,0,0,0,
2009,Maine,7.25,8.74,6.55,7.9,7.25,8.74,214.537,7.25,7.25,8.74,7.25,8.74,
2009,Maryland,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,Massachusetts,8,9.65,6.55,7.9,8,9.65,214.537,8,8,9.65,8,9.65,
2009,Michigan,7.4,8.92,6.55,7.9,7.4,8.92,214.537,7.40(e),7.4,8.92,7.4,8.92,(e)
2009,Minnesota,5.25,6.33,6.55,7.9,6.55,7.9,214.537,5.25-6.15(g),5.25,6.33,6.15,7.41,(g)
2009,Mississippi,0,0,6.55,7.9,6.55,7.9,214.537,...,0,0,0,0,
2009,Missouri,7.05,8.5,6.55,7.9,7.05,8.5,214.537,7.05,7.05,8.5,7.05,8.5,
2009,Montana,4,4.82,6.55,7.9,6.55,7.9,214.537,4.00-6.90(g),4,4.82,6.9,8.32,(g)
2009,Nebraska,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55[c] ,6.55,7.9,6.55,7.9,[c]
2009,Nevada,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55-6.85,6.55,7.9,6.85,8.26,
2009,New Hampshire,7.25,8.74,6.55,7.9,7.25,8.74,214.537,7.25,7.25,8.74,7.25,8.74,
2009,New Jersey,7.15,8.62,6.55,7.9,7.15,8.62,214.537,7.15,7.15,8.62,7.15,8.62,
2009,New Mexico,7.5,9.04,6.55,7.9,7.5,9.04,214.537,7.5,7.5,9.04,7.5,9.04,
2009,New York,7.15,8.62,6.55,7.9,7.15,8.62,214.537,7.15,7.15,8.62,7.15,8.62,
2009,North Carolina,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,North Dakota,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,Ohio,7.3,8.8,6.55,7.9,7.3,8.8,214.537,7.3,7.3,8.8,7.3,8.8,
2009,Oklahoma,2,2.41,6.55,7.9,6.55,7.9,214.537,2.00-6.55(g),2,2.41,6.55,7.9,(g)
2009,Oregon,8.4,10.13,6.55,7.9,8.4,10.13,214.537,8.4,8.4,10.13,8.4,10.13,
2009,Pennsylvania,7.15,8.62,6.55,7.9,7.15,8.62,214.537,7.15,7.15,8.62,7.15,8.62,
2009,Puerto Rico,4.1,4.94,6.55,7.9,6.55,7.9,214.537,4.10(i),4.1,4.94,4.1,4.94,(i)
2009,Rhode Island,7.4,8.92,6.55,7.9,7.4,8.92,214.537,7.4,7.4,8.92,7.4,8.92,
2009,South Carolina,0,0,6.55,7.9,6.55,7.9,214.537,...,0,0,0,0,
2009,South Dakota,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,Tennessee,0,0,6.55,7.9,6.55,7.9,214.537,...,0,0,0,0,
2009,Texas,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,U.S. Virgin Islands,4.3,5.18,6.55,7.9,6.55,7.9,214.537,4.30-6.15(j),4.3,5.18,6.15,7.41,(j)
2009,Utah,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55,6.55,7.9,6.55,7.9,
2009,Vermont,8.06,9.72,6.55,7.9,8.06,9.72,214.537,8.06(e),8.06,9.72,8.06,9.72,(e)
2009,Virginia,6.55,7.9,6.55,7.9,6.55,7.9,214.537,6.55[c],6.55,7.9,6.55,7.9,[c]
2009,Washington,8.55,10.31,6.55,7.9,8.55,10.31,214.537,8.55,8.55,10.31,8.55,10.31,
2009,West Virginia,7.25,8.74,6.55,7.9,7.25,8.74,214.537,7.25,7.25,8.74,7.25,8.74,
2009,Wisconsin,6.5,7.84,6.55,7.9,6.55,7.9,214.537,6.5,6.5,7.84,6.5,7.84,
2009,Wyoming,5.15,6.21,6.55,7.9,6.55,7.9,214.537,5.15,5.15,6.21,5.15,6.21,
2010,Alabama,0,0,7.25,8.6,7.25,8.6,218.056,...,0,0,0,0,
2010,Alaska,7.75,9.19,7.25,8.6,7.75,9.19,218.056,7.75,7.75,9.19,7.75,9.19,
2010,Arizona,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Arkansas,6.25,7.41,7.25,8.6,7.25,8.6,218.056,6.25[c],6.25,7.41,6.25,7.41,[c]
2010,California,8,9.49,7.25,8.6,8,9.49,218.056,8,8,9.49,8,9.49,
2010,Colorado,7.24,8.59,7.25,8.6,7.25,8.6,218.056,7.24,7.24,8.59,7.24,8.59,
2010,Connecticut,8.25,9.79,7.25,8.6,8.25,9.79,218.056,8.25,8.25,9.79,8.25,9.79,
2010,Delaware,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,District of Columbia,8.25,9.79,7.25,8.6,8.25,9.79,218.056,8.25,8.25,9.79,8.25,9.79,
2010,Florida,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Georgia,5.15,6.11,7.25,8.6,7.25,8.6,218.056,5.15(d),5.15,6.11,5.15,6.11,(d)
2010,Guam,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Hawaii,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Idaho,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Illinois,8.25,9.79,7.25,8.6,8.25,9.79,218.056,8.25[c],8.25,9.79,8.25,9.79,[c]
2010,Indiana,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25(e),7.25,8.6,7.25,8.6,(e)
2010,Iowa,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Kansas,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Kentucky,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Louisiana,0,0,7.25,8.6,7.25,8.6,218.056,...,0,0,0,0,
2010,Maine,7.5,8.9,7.25,8.6,7.5,8.9,218.056,7.5,7.5,8.9,7.5,8.9,
2010,Maryland,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Massachusetts,8,9.49,7.25,8.6,8,9.49,218.056,8,8,9.49,8,9.49,
2010,Michigan,7.4,8.78,7.25,8.6,7.4,8.78,218.056,7.40(e),7.4,8.78,7.4,8.78,(e)
2010,Minnesota,5.25,6.23,7.25,8.6,7.25,8.6,218.056,5.25-6.15(g),5.25,6.23,6.15,7.3,(g)
2010,Mississippi,0,0,7.25,8.6,7.25,8.6,218.056,...,0,0,0,0,
2010,Missouri,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Montana,4,4.74,7.25,8.6,7.25,8.6,218.056,4.00-7.25(g),4,4.74,7.25,8.6,(g)
2010,Nebraska,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25[c],7.25,8.6,7.25,8.6,[c]
2010,Nevada,6.55,7.77,7.25,8.6,7.25,8.6,218.056,6.55-7.55,6.55,7.77,7.55,8.96,
2010,New Hampshire,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,New Jersey,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,New Mexico,7.5,8.9,7.25,8.6,7.5,8.9,218.056,7.5,7.5,8.9,7.5,8.9,
2010,New York,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,North Carolina,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,North Dakota,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Ohio,7.3,8.66,7.25,8.6,7.3,8.66,218.056,7.3,7.3,8.66,7.3,8.66,
2010,Oklahoma,2,2.37,7.25,8.6,7.25,8.6,218.056,2.00-7.25(g),2,2.37,7.25,8.6,(g)
2010,Oregon,8.4,9.96,7.25,8.6,8.4,9.96,218.056,8.4,8.4,9.96,8.4,9.96,
2010,Pennsylvania,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Puerto Rico,0,0,7.25,8.6,7.25,8.6,218.056,5.08 – 7.25 (i2),0,NA,0,NA,(i2)
2010,Rhode Island,7.4,8.78,7.25,8.6,7.4,8.78,218.056,7.4,7.4,8.78,7.4,8.78,
2010,South Carolina,0,0,7.25,8.6,7.25,8.6,218.056,...,0,0,0,0,
2010,South Dakota,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Tennessee,0,0,7.25,8.6,7.25,8.6,218.056,...,0,0,0,0,
2010,Texas,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,U.S. Virgin Islands,4.3,5.1,7.25,8.6,7.25,8.6,218.056,4.30-7.25(j),4.3,5.1,7.25,8.6,(j)
2010,Utah,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Vermont,8.06,9.56,7.25,8.6,8.06,9.56,218.056,8.06(e),8.06,9.56,8.06,9.56,(e)
2010,Virginia,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25[c],7.25,8.6,7.25,8.6,[c]
2010,Washington,8.55,10.14,7.25,8.6,8.55,10.14,218.056,8.55,8.55,10.14,8.55,10.14,
2010,West Virginia,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Wisconsin,7.25,8.6,7.25,8.6,7.25,8.6,218.056,7.25,7.25,8.6,7.25,8.6,
2010,Wyoming,5.15,6.11,7.25,8.6,7.25,8.6,218.056,5.15,5.15,6.11,5.15,6.11,
2011,Alabama,0,0,7.25,8.34,7.25,8.34,224.939,...,0,0,0,0,
2011,Alaska,7.75,8.91,7.25,8.34,7.75,8.91,224.939,7.75,7.75,8.91,7.75,8.91,
2011,Arizona,7.35,8.45,7.25,8.34,7.35,8.45,224.939,7.35,7.35,8.45,7.35,8.45,
2011,Arkansas,6.25,7.19,7.25,8.34,7.25,8.34,224.939,6.25[c],6.25,7.19,6.25,7.19,[c]
2011,California,8,9.2,7.25,8.34,8,9.2,224.939,8,8,9.2,8,9.2,
2011,Colorado,7.36,8.46,7.25,8.34,7.36,8.46,224.939,7.36,7.36,8.46,7.36,8.46,
2011,Connecticut,8.25,9.49,7.25,8.34,8.25,9.49,224.939,8.25,8.25,9.49,8.25,9.49,
2011,Delaware,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,District of Columbia,8.25,9.49,7.25,8.34,8.25,9.49,224.939,8.25,8.25,9.49,8.25,9.49,
2011,Florida,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Georgia,5.15,5.92,7.25,8.34,7.25,8.34,224.939,5.15(d),5.15,5.92,5.15,5.92,(d)
2011,Guam,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Hawaii,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Idaho,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Illinois,8.25,9.49,7.25,8.34,8.25,9.49,224.939,8.25[c],8.25,9.49,8.25,9.49,[c]
2011,Indiana,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25(e),7.25,8.34,7.25,8.34,(e)
2011,Iowa,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Kansas,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Kentucky,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Louisiana,0,0,7.25,8.34,7.25,8.34,224.939,...,0,0,0,0,
2011,Maine,7.5,8.62,7.25,8.34,7.5,8.62,224.939,7.5,7.5,8.62,7.5,8.62,
2011,Maryland,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Massachusetts,8,9.2,7.25,8.34,8,9.2,224.939,8,8,9.2,8,9.2,
2011,Michigan,7.4,8.51,7.25,8.34,7.4,8.51,224.939,7.40(e),7.4,8.51,7.4,8.51,(e)
2011,Minnesota,5.25,6.04,7.25,8.34,7.25,8.34,224.939,5.25-6.15(g),5.25,6.04,6.15,7.07,(g)
2011,Mississippi,0,0,7.25,8.34,7.25,8.34,224.939,...,0,0,0,0,
2011,Missouri,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Montana,4,4.6,7.25,8.34,7.25,8.34,224.939,4.00-7.35(g),4,4.6,7.35,8.45,(g)
2011,Nebraska,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25[c],7.25,8.34,7.25,8.34,[c]
2011,Nevada,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25-8.25,7.25,8.34,8.25,9.49,
2011,New Hampshire,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,New Jersey,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,New Mexico,7.5,8.62,7.25,8.34,7.5,8.62,224.939,7.5,7.5,8.62,7.5,8.62,
2011,New York,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,North Carolina,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,North Dakota,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Ohio,7.4,8.51,7.25,8.34,7.4,8.51,224.939,7.4,7.4,8.51,7.4,8.51,
2011,Oklahoma,2,2.3,7.25,8.34,7.25,8.34,224.939,2.00-7.25(g),2,2.3,7.25,8.34,(g)
2011,Oregon,8.5,9.77,7.25,8.34,8.5,9.77,224.939,8.5,8.5,9.77,8.5,9.77,
2011,Pennsylvania,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Puerto Rico,0,0,7.25,8.34,7.25,8.34,224.939,5.08 – 7.25 (i2),0,NA,0,NA,(i2)
2011,Rhode Island,7.4,8.51,7.25,8.34,7.4,8.51,224.939,7.4,7.4,8.51,7.4,8.51,
2011,South Carolina,0,0,7.25,8.34,7.25,8.34,224.939,...,0,0,0,0,
2011,South Dakota,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Tennessee,0,0,7.25,8.34,7.25,8.34,224.939,...,0,0,0,0,
2011,Texas,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,U.S. Virgin Islands,4.3,4.94,7.25,8.34,7.25,8.34,224.939,4.30-7.25(j),4.3,4.94,7.25,8.34,(j)
2011,Utah,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Vermont,8.15,9.37,7.25,8.34,8.15,9.37,224.939,8.15(e),8.15,9.37,8.15,9.37,(e)
2011,Virginia,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25[c],7.25,8.34,7.25,8.34,[c]
2011,Washington,8.67,9.97,7.25,8.34,8.67,9.97,224.939,8.67,8.67,9.97,8.67,9.97,
2011,West Virginia,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Wisconsin,7.25,8.34,7.25,8.34,7.25,8.34,224.939,7.25,7.25,8.34,7.25,8.34,
2011,Wyoming,5.15,5.92,7.25,8.34,7.25,8.34,224.939,5.15,5.15,5.92,5.15,5.92,
2012,Alabama,0,0,7.25,8.17,7.25,8.17,229.594,...,0,0,0,0,
2012,Alaska,7.75,8.73,7.25,8.17,7.75,8.73,229.594,7.75,7.75,8.73,7.75,8.73,
2012,Arizona,7.65,8.62,7.25,8.17,7.65,8.62,229.594,7.65,7.65,8.62,7.65,8.62,
2012,Arkansas,6.25,7.04,7.25,8.17,7.25,8.17,229.594,6.25[c],6.25,7.04,6.25,7.04,[c]
2012,California,8,9.01,7.25,8.17,8,9.01,229.594,8,8,9.01,8,9.01,
2012,Colorado,7.64,8.61,7.25,8.17,7.64,8.61,229.594,7.64,7.64,8.61,7.64,8.61,
2012,Connecticut,8.25,9.29,7.25,8.17,8.25,9.29,229.594,8.25,8.25,9.29,8.25,9.29,
2012,Delaware,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,District of Columbia,8.25,9.29,7.25,8.17,8.25,9.29,229.594,8.25,8.25,9.29,8.25,9.29,
2012,Florida,7.67,8.64,7.25,8.17,7.67,8.64,229.594,7.67,7.67,8.64,7.67,8.64,
2012,Georgia,5.15,5.8,7.25,8.17,7.25,8.17,229.594,5.15(d),5.15,5.8,5.15,5.8,(d)
2012,Guam,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Hawaii,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Idaho,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Illinois,8.25,9.29,7.25,8.17,8.25,9.29,229.594,8.25[c],8.25,9.29,8.25,9.29,[c]
2012,Indiana,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25(e),7.25,8.17,7.25,8.17,(e)
2012,Iowa,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Kansas,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Kentucky,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Louisiana,0,0,7.25,8.17,7.25,8.17,229.594,...,0,0,0,0,
2012,Maine,7.5,8.45,7.25,8.17,7.5,8.45,229.594,7.5,7.5,8.45,7.5,8.45,
2012,Maryland,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
2012,Massachusetts,8,9.01,7.25,8.17,8,9.01,229.594,8,8,9.01,8,9.01,
2012,Michigan,7.4,8.34,7.25,8.17,7.4,8.34,229.594,7.40(e),7.4,8.34,7.4,8.34,(e)
2012,Minnesota,5.25,5.91,7.25,8.17,7.25,8.17,229.594,5.25-6.15(g),5.25,5.91,6.15,6.93,(g)
2012,Mississippi,0,0,7.25,8.17,7.25,8.17,229.594,...,0,0,0,0,
2012,Missouri,7.25,8.17,7.25,8.17,7.25,8.17,229.594,7.25,7.25,8.17,7.25,8.17,
