"person","app","date","liczba"
"f","mg",2022-08-28,217
"f","mg",2022-08-29,244
"f","mg",2022-08-30,273
"f","mg",2022-08-31,465
"f","mg",2022-09-01,258
"f","mg",2022-09-02,672
"f","mg",2022-09-03,325
"f","mg",2022-09-04,556
"f","mg",2022-09-05,608
"f","mg",2022-09-06,878
"f","mg",2022-09-07,760
"f","mg",2022-09-08,1085
"f","mg",2022-09-09,1054
"f","mg",2022-09-10,302
"f","mg",2022-09-11,174
"f","mg",2022-09-12,544
"f","mg",2022-09-13,326
"f","mg",2022-09-14,337
"f","mg",2022-09-15,288
"f","mg",2022-09-16,198
"f","mg",2022-09-17,186
"f","mg",2022-09-18,221
"f","mg",2022-09-19,365
"f","mg",2022-09-20,354
"f","mg",2022-09-21,201
"f","mg",2022-09-22,234
"f","mg",2022-09-23,432
"f","mg",2022-09-24,127
"f","mg",2022-09-25,374
"f","mg",2022-09-26,807
"f","mg",2022-09-27,491
"f","mg",2022-09-28,708
"f","mg",2022-09-29,418
"f","mg",2022-09-30,738
"f","mg",2022-10-01,654
"f","mg",2022-10-02,688
"f","mg",2022-10-03,740
"f","mg",2022-10-04,595
"f","mg",2022-10-05,378
"f","mg",2022-10-06,755
"f","mg",2022-10-07,894
"f","mg",2022-10-08,771
"f","mg",2022-10-09,323
"f","mg",2022-10-10,374
"f","mg",2022-10-11,259
"f","mg",2022-10-12,384
"f","mg",2022-10-13,353
"f","mg",2022-10-14,372
"f","mg",2022-10-15,398
"f","mg",2022-10-16,486
"f","mg",2022-10-17,366
"f","mg",2022-10-18,434
"f","mg",2022-10-19,233
"f","mg",2022-10-20,366
"f","mg",2022-10-21,424
"f","mg",2022-10-22,265
"f","mg",2022-10-23,231
"f","mg",2022-10-24,217
"f","mg",2022-10-25,288
"f","mg",2022-10-26,224
"f","mg",2022-10-27,371
"f","mg",2022-10-28,567
"f","mg",2022-10-29,506
"f","mg",2022-10-30,786
"f","mg",2022-10-31,272
"f","mg",2022-11-01,252
"f","mg",2022-11-02,166
"f","mg",2022-11-03,434
"f","mg",2022-11-04,256
"f","mg",2022-11-05,480
"f","mg",2022-11-06,243
"f","mg",2022-11-07,217
"f","mg",2022-11-08,331
"f","mg",2022-11-09,435
"f","mg",2022-11-10,380
"f","mg",2022-11-11,429
"f","mg",2022-11-12,236
"f","mg",2022-11-13,427
"f","mg",2022-11-14,159
"f","mg",2022-11-15,291
"f","mg",2022-11-16,277
"f","mg",2022-11-17,354
"f","mg",2022-11-18,378
"f","mg",2022-11-19,312
"f","mg",2022-11-20,317
"f","mg",2022-11-21,203
"f","mg",2022-11-22,466
"f","mg",2022-11-23,335
"f","mg",2022-11-24,240
"f","mg",2022-11-25,230
"f","mg",2022-11-26,339
"f","mg",2022-11-27,292
"f","mg",2022-11-28,435
"f","mg",2022-11-29,133
"f","mg",2022-11-30,311
"f","mg",2022-12-01,156
"f","mg",2022-12-02,397
"f","mg",2022-12-03,189
"f","mg",2022-12-04,174
"f","mg",2022-12-05,323
"f","mg",2022-12-06,183
"f","mg",2022-12-07,135
"f","mg",2022-12-08,173
"f","mg",2022-12-09,296
"f","mg",2022-12-10,251
"f","mg",2022-12-11,263
"f","mg",2022-12-12,243
"f","mg",2022-12-13,186
"f","mg",2022-12-14,216
"f","mg",2022-12-15,206
"f","mg",2022-12-16,270
"f","mg",2022-12-17,399
"f","mg",2022-12-18,185
"f","mg",2022-12-19,244
"f","mg",2022-12-20,110
"f","mg",2022-12-21,569
"f","mg",2022-12-22,309
"f","mg",2022-12-23,124
"f","mg",2022-12-24,179
"f","mg",2022-12-25,13
"f","mg",2022-12-26,372
"f","mg",2022-12-27,92
"f","mg",2022-12-28,145
"f","mg",2022-12-29,64
"f","mg",2022-12-30,116
"f","mg",2022-12-31,173
"f","mg",2023-01-01,348
"f","mg",2023-01-02,187
"f","mg",2023-01-03,142
"f","mg",2023-01-04,132
"f","mg",2023-01-05,251
"f","mg",2023-01-06,297
"f","mg",2023-01-07,223
"f","mg",2023-01-08,114
"f","mg",2023-01-09,259
"f","mg",2023-01-10,203
"f","mg",2023-01-11,173
"f","mg",2023-01-12,266
"f","mg",2023-01-13,534
"f","mg",2023-01-14,559
"f","mg",2023-01-15,209
"f","mg",2023-01-16,555
"f","mg",2023-01-17,299
"f","mg",2023-01-18,424
"f","mg",2023-01-19,349
"f","mg",2023-01-20,431
"f","mg",2023-01-21,850
"f","mg",2023-01-22,548
"f","mg",2023-01-23,540
"f","mg",2023-01-24,949
"f","mg",2023-01-25,467
"f","mg",2023-01-26,715
"f","mg",2023-01-27,455
"f","mg",2023-01-28,537
"f","mg",2023-01-29,553
"f","mg",2023-01-30,626
"f","mg",2023-01-31,746
"f","mg",2023-02-01,971
"f","mg",2023-02-02,814
"f","mg",2023-02-03,709
"f","mg",2023-02-04,199
"f","mg",2023-02-05,647
"f","mg",2023-02-06,495
"f","mg",2023-02-07,605
"f","mg",2023-02-08,795
"f","mg",2023-02-09,523
"f","mg",2023-02-10,679
"f","mg",2023-02-11,214
"f","mg",2023-02-12,182
"f","mg",2023-02-13,235
"f","mg",2023-02-14,812
"f","mg",2023-02-15,502
"f","mg",2023-02-16,228
"f","mg",2023-02-17,389
"f","mg",2023-02-18,380
"f","mg",2023-02-19,202
"f","mg",2023-02-20,274
"f","mg",2023-02-21,380
"f","mg",2023-02-22,301
"f","mg",2023-02-23,423
"f","mg",2023-02-24,558
"f","mg",2023-02-25,443
"f","mg",2023-02-26,307
"f","mg",2023-02-27,343
"f","mg",2023-02-28,127
"f","mg",2023-03-01,185
"f","mg",2023-03-02,547
"f","mg",2023-03-03,242
"f","mg",2023-03-04,643
"f","mg",2023-03-05,481
"f","mg",2023-03-06,636
"f","mg",2023-03-07,896
"f","mg",2023-03-08,669
"f","mg",2023-03-09,314
"f","mg",2023-03-10,244
"f","mg",2023-03-11,478
"f","mg",2023-03-12,234
"f","mg",2023-03-13,105
"f","mg",2023-03-14,367
"f","mg",2023-03-15,287
"f","mg",2023-03-16,505
"f","mg",2023-03-17,160
"f","mg",2023-03-18,327
"f","mg",2023-03-19,256
"f","mg",2023-03-20,443
"f","mg",2023-03-21,295
"f","mg",2023-03-22,412
"f","mg",2023-03-23,298
"f","mg",2023-03-24,376
"f","mg",2023-03-25,444
"f","mg",2023-03-26,165
"f","mg",2023-03-27,226
"f","mg",2023-03-28,309
"f","mg",2023-03-29,319
"f","mg",2023-03-30,268
"f","mg",2023-03-31,247
"f","mg",2023-04-01,287
"f","mg",2023-04-02,326
"f","mg",2023-04-03,429
"f","mg",2023-04-04,219
"f","mg",2023-04-05,276
"f","mg",2023-04-06,152
"f","mg",2023-04-07,126
"f","mg",2023-04-08,163
"f","mg",2023-04-09,156
"f","mg",2023-04-10,214
"f","mg",2023-04-11,247
"f","mg",2023-04-12,354
"f","mg",2023-04-13,292
"f","mg",2023-04-14,258
"f","mg",2023-04-15,143
"f","mg",2023-04-16,210
"f","mg",2023-04-17,193
"f","mg",2023-04-18,535
"f","mg",2023-04-19,207
"f","mg",2023-04-20,286
"f","mg",2023-04-21,235
"f","mg",2023-04-22,258
"f","mg",2023-04-23,415
"f","mg",2023-04-24,340
"f","mg",2023-04-25,277
"f","mg",2023-04-26,337
"f","mg",2023-04-27,785
"f","mg",2023-04-28,355
"f","mg",2023-04-29,124
"f","mg",2023-04-30,124
"f","mg",2023-05-01,159
"f","mg",2023-05-02,266
"f","mg",2023-05-03,334
"f","mg",2023-05-04,161
"f","mg",2023-05-05,219
"f","mg",2023-05-06,296
"f","mg",2023-05-07,221
"f","mg",2023-05-08,363
"f","mg",2023-05-09,233
"f","mg",2023-05-10,533
"f","mg",2023-05-11,405
"f","mg",2023-05-12,384
"f","mg",2023-05-13,499
"f","mg",2023-05-14,275
"f","mg",2023-05-15,214
"f","mg",2023-05-16,364
"f","mg",2023-05-17,344
"f","mg",2023-05-18,481
"f","mg",2023-05-19,455
"f","mg",2023-05-20,220
"f","mg",2023-05-21,367
"f","mg",2023-05-22,205
"f","mg",2023-05-23,389
"f","mg",2023-05-24,172
"f","mg",2023-05-25,245
"f","mg",2023-05-26,384
"f","mg",2023-05-27,515
"f","mg",2023-05-28,219
"f","mg",2023-05-29,487
"f","mg",2023-05-30,396
"f","mg",2023-05-31,310
"f","mg",2023-06-01,201
"f","mg",2023-06-02,171
"f","mg",2023-06-03,263
"f","mg",2023-06-04,241
"f","mg",2023-06-05,276
"f","mg",2023-06-06,656
"f","mg",2023-06-07,521
"f","mg",2023-06-08,161
"f","mg",2023-06-09,296
"f","mg",2023-06-10,295
"f","mg",2023-06-11,179
"f","mg",2023-06-12,294
"f","mg",2023-06-13,517
"f","mg",2023-06-14,440
"f","mg",2023-06-15,798
"f","mg",2023-06-16,283
"f","mg",2023-06-17,470
"f","mg",2023-06-18,547
"f","mg",2023-06-19,132
"f","mg",2023-06-20,496
"f","mg",2023-06-21,401
"f","mg",2023-06-22,111
"f","mg",2023-06-23,468
"f","mg",2023-06-24,146
"f","mg",2023-06-25,177
"f","mg",2023-06-26,67
"f","mg",2023-06-27,144
"f","mg",2023-06-28,262
"f","mg",2023-06-29,298
"f","mg",2023-06-30,130
"f","mg",2023-07-01,221
"f","mg",2023-07-02,141
"f","mg",2023-07-03,62
"f","mg",2023-07-04,80
"f","mg",2023-07-05,160
"f","mg",2023-07-06,444
"f","mg",2023-07-07,271
"f","mg",2023-07-08,180
"f","mg",2023-07-09,172
"f","mg",2023-07-10,309
"f","mg",2023-07-11,239
"f","mg",2023-07-12,98
"f","mg",2023-07-13,316
"f","mg",2023-07-14,91
"f","mg",2023-07-15,240
"f","mg",2023-07-16,184
"f","mg",2023-07-17,95
"f","mg",2023-07-18,151
"f","mg",2023-07-19,240
"f","mg",2023-07-20,199
"f","mg",2023-07-21,171
"f","mg",2023-07-22,96
"f","mg",2023-07-23,138
"f","mg",2023-07-24,296
"f","mg",2023-07-25,104
"f","mg",2023-07-26,103
"f","mg",2023-07-27,132
"f","mg",2023-07-28,183
"f","mg",2023-07-29,103
"f","mg",2023-07-30,90
"f","mg",2023-07-31,161
"f","mg",2023-08-01,281
"f","mg",2023-08-02,144
"f","mg",2023-08-03,204
"f","mg",2023-08-04,120
"f","mg",2023-08-05,124
"f","mg",2023-08-06,245
"f","mg",2023-08-07,221
"f","mg",2023-08-08,188
"f","mg",2023-08-09,327
"f","mg",2023-08-10,258
"f","mg",2023-08-11,233
"f","mg",2023-08-12,146
"f","mg",2023-08-13,138
"f","mg",2023-08-14,187
"f","mg",2023-08-15,147
"f","mg",2023-08-16,208
"f","mg",2023-08-17,213
"f","mg",2023-08-18,231
"f","mg",2023-08-19,296
"f","mg",2023-08-20,273
"f","mg",2023-08-21,216
"f","mg",2023-08-22,201
"f","mg",2023-08-23,254
"f","mg",2023-08-24,262
"f","mg",2023-08-25,298
"f","mg",2023-08-26,134
"f","mg",2023-08-27,95
"f","mg",2023-08-28,181
"f","mg",2023-08-29,80
"f","mg",2023-08-30,218
"f","mg",2023-08-31,292
"f","mg",2023-09-01,227
"f","mg",2023-09-02,84
"f","mg",2023-09-03,73
"f","mg",2023-09-04,205
"f","mg",2023-09-05,128
"f","mg",2023-09-06,121
"f","mg",2023-09-07,266
"f","mg",2023-09-08,47
"f","mg",2023-09-09,210
"f","mg",2023-09-10,215
"f","mg",2023-09-11,143
"f","mg",2023-09-12,435
"f","mg",2023-09-13,367
"f","mg",2023-09-14,329
"f","mg",2023-09-15,415
"f","mg",2023-09-16,429
"f","mg",2023-09-17,135
"f","mg",2023-09-18,246
"f","mg",2023-09-19,89
"f","mg",2023-09-20,256
"f","mg",2023-09-21,350
"f","mg",2023-09-22,467
"f","mg",2023-09-23,34
"f","mg",2023-09-24,208
"f","mg",2023-09-25,606
"f","mg",2023-09-26,76
"f","mg",2023-09-27,154
"f","mg",2023-09-28,243
"f","mg",2023-09-29,212
"f","mg",2023-09-30,126
"f","mg",2023-10-01,135
"f","mg",2023-10-02,481
"f","mg",2023-10-03,432
"f","mg",2023-10-04,340
"f","mg",2023-10-05,423
"f","mg",2023-10-06,148
"f","mg",2023-10-07,494
"f","mg",2023-10-08,197
"f","mg",2023-10-09,285
"f","mg",2023-10-10,238
"f","mg",2023-10-11,415
"f","mg",2023-10-12,520
"f","mg",2023-10-13,540
"f","mg",2023-10-14,419
"f","mg",2023-10-15,569
"f","mg",2023-10-16,384
"f","mg",2023-10-17,319
"f","mg",2023-10-18,508
"f","mg",2023-10-19,456
"f","mg",2023-10-20,397
"f","mg",2023-10-21,374
"f","mg",2023-10-22,774
"f","mg",2023-10-23,325
"f","mg",2023-10-24,337
"f","mg",2023-10-25,218
"f","mg",2023-10-26,299
"f","mg",2023-10-27,366
"f","mg",2023-10-28,223
"f","mg",2023-10-29,378
"f","mg",2023-10-30,433
"f","mg",2023-10-31,388
"f","mg",2023-11-01,267
"f","mg",2023-11-02,172
"f","mg",2023-11-03,229
"f","mg",2023-11-04,493
"f","mg",2023-11-05,93
"f","mg",2023-11-06,359
"f","mg",2023-11-07,282
"f","mg",2023-11-08,190
"f","mg",2023-11-09,405
"f","mg",2023-11-10,238
"f","mg",2023-11-11,478
"f","mg",2023-11-12,292
"f","mg",2023-11-13,489
"f","mg",2023-11-14,450
"f","mg",2023-11-15,384
"f","mg",2023-11-16,388
"f","mg",2023-11-17,207
"f","mg",2023-11-18,320
"f","mg",2023-11-19,453
"f","mg",2023-11-20,461
"f","mg",2023-11-21,465
"f","mg",2023-11-22,237
"f","mg",2023-11-23,310
"f","mg",2023-11-24,298
"f","mg",2023-11-25,334
"f","mg",2023-11-26,303
"f","mg",2023-11-27,646
"f","mg",2023-11-28,453
"f","mg",2023-11-29,503
"f","mg",2023-11-30,394
"f","mg",2023-12-01,234
"f","mg",2023-12-02,434
"f","mg",2023-12-03,474
"f","mg",2023-12-04,489
"f","mg",2023-12-05,442
"f","mg",2023-12-06,272
"f","mg",2023-12-07,105
"f","sp",2017-11-10,3
"f","sp",2017-11-13,10
"f","sp",2017-11-15,10
"f","sp",2017-11-17,3
"f","sp",2017-11-18,6
"f","sp",2017-11-19,2
"f","sp",2017-11-20,1
"f","sp",2017-11-21,1
"f","sp",2017-11-22,3
"f","sp",2017-11-29,10
"f","sp",2017-12-04,7
"f","sp",2017-12-07,1
"f","sp",2017-12-08,1
"f","sp",2017-12-11,3
"f","sp",2017-12-12,24
"f","sp",2017-12-13,5
"f","sp",2017-12-17,12
"f","sp",2017-12-19,1
"f","sp",2017-12-21,58
"f","sp",2017-12-24,233
"f","sp",2017-12-26,22
"f","sp",2017-12-27,2
"f","sp",2017-12-28,38
"f","sp",2017-12-29,3
"f","sp",2017-12-31,20
"f","sp",2018-01-01,7
"f","sp",2018-01-02,10
"f","sp",2018-01-06,14
"f","sp",2018-01-07,1
"f","sp",2018-01-08,23
"f","sp",2018-01-09,64
"f","sp",2018-01-13,422
"f","sp",2018-01-14,39
"f","sp",2018-01-15,21
"f","sp",2018-01-16,69
"f","sp",2018-01-17,3
"f","sp",2018-01-18,37
"f","sp",2018-01-21,253
"f","sp",2018-01-23,41
"f","sp",2018-01-25,27
"f","sp",2018-01-26,19
"f","sp",2018-01-27,1
"f","sp",2018-01-29,1
"f","sp",2018-01-31,62
"f","sp",2018-02-01,1
"f","sp",2018-02-03,21
"f","sp",2018-02-06,16
"f","sp",2018-02-08,159
"f","sp",2018-02-09,5
"f","sp",2018-02-12,20
"f","sp",2018-02-14,14
"f","sp",2018-02-15,11
"f","sp",2018-02-16,73
"f","sp",2018-02-17,15
"f","sp",2018-02-18,3
"f","sp",2018-02-19,2
"f","sp",2018-02-22,29
"f","sp",2018-02-24,16
"f","sp",2018-02-27,1
"f","sp",2018-02-28,28
"f","sp",2018-03-01,6
"f","sp",2018-03-02,1
"f","sp",2018-03-03,32
"f","sp",2018-03-09,4
"f","sp",2018-03-12,10
"f","sp",2018-03-13,3
"f","sp",2018-03-20,39
"f","sp",2018-03-24,52
"f","sp",2018-03-26,2
"f","sp",2018-03-27,2
"f","sp",2018-03-28,10
"f","sp",2018-03-29,61
"f","sp",2018-03-30,3
"f","sp",2018-03-31,85
"f","sp",2018-04-01,364
"f","sp",2018-04-02,77
"f","sp",2018-04-03,1
"f","sp",2018-04-04,13
"f","sp",2018-04-05,19
"f","sp",2018-04-06,1
"f","sp",2018-04-07,38
"f","sp",2018-04-08,1
"f","sp",2018-04-09,5
"f","sp",2018-04-10,1
"f","sp",2018-04-11,10
"f","sp",2018-04-12,32
"f","sp",2018-04-13,19
"f","sp",2018-04-14,150
"f","sp",2018-04-15,2
"f","sp",2018-04-16,4
"f","sp",2018-04-17,68
"f","sp",2018-04-19,8
"f","sp",2018-04-20,8
"f","sp",2018-04-21,19
"f","sp",2018-04-22,34
"f","sp",2018-04-23,1
"f","sp",2018-04-24,7
"f","sp",2018-04-25,14
"f","sp",2018-04-26,131
"f","sp",2018-04-27,9
"f","sp",2018-04-28,92
"f","sp",2018-04-29,9
"f","sp",2018-04-30,21
"f","sp",2018-05-01,35
"f","sp",2018-05-02,93
"f","sp",2018-05-03,25
"f","sp",2018-05-04,6
"f","sp",2018-05-05,4
"f","sp",2018-05-06,4
"f","sp",2018-05-07,1
"f","sp",2018-05-09,1
"f","sp",2018-05-13,2
"f","sp",2018-05-15,15
"f","sp",2018-05-16,3
"f","sp",2018-05-19,1
"f","sp",2018-05-20,1
"f","sp",2018-05-21,5
"f","sp",2018-05-25,20
"f","sp",2018-05-26,1
"f","sp",2018-05-31,15
"f","sp",2018-06-01,3
"f","sp",2018-06-02,9
"f","sp",2018-06-04,22
"f","sp",2018-06-05,24
"f","sp",2018-06-06,6
"f","sp",2018-06-07,25
"f","sp",2018-06-09,6
"f","sp",2018-06-10,6
"f","sp",2018-06-11,1
"f","sp",2018-06-14,2
"f","sp",2018-06-15,16
"f","sp",2018-06-18,4
"f","sp",2018-06-19,1
"f","sp",2018-06-21,1
"f","sp",2018-06-22,8
"f","sp",2018-06-23,1
"f","sp",2018-06-26,51
"f","sp",2018-06-27,12
"f","sp",2018-06-28,10
"f","sp",2018-06-30,5
"f","sp",2018-07-01,13
"f","sp",2018-07-02,3
"f","sp",2018-07-05,3
"f","sp",2018-07-06,2
"f","sp",2018-07-07,4
"f","sp",2018-07-18,31
"f","sp",2018-07-19,23
"f","sp",2018-07-20,1
"f","sp",2018-07-22,12
"f","sp",2018-07-23,2
"f","sp",2018-07-24,62
"f","sp",2018-07-26,1
"f","sp",2018-07-27,47
"f","sp",2018-07-28,8
"f","sp",2018-07-29,4
"f","sp",2018-07-30,54
"f","sp",2018-08-01,20
"f","sp",2018-08-02,2
"f","sp",2018-08-03,542
"f","sp",2018-08-04,877
"f","sp",2018-08-05,443
"f","sp",2018-08-06,229
"f","sp",2018-08-07,10
"f","sp",2018-08-08,33
"f","sp",2018-08-09,32
"f","sp",2018-08-10,124
"f","sp",2018-08-11,6
"f","sp",2018-08-13,1
"f","sp",2018-08-15,20
"f","sp",2018-08-16,2
"f","sp",2018-08-17,7
"f","sp",2018-08-19,1
"f","sp",2018-08-20,2
"f","sp",2018-08-22,1
"f","sp",2018-08-23,1
"f","sp",2018-08-24,1
"f","sp",2018-08-25,14
"f","sp",2018-08-26,36
"f","sp",2018-08-28,1
"f","sp",2018-08-29,33
"f","sp",2018-08-30,1
"f","sp",2018-08-31,1
"f","sp",2018-09-01,2
"f","sp",2018-09-02,2
"f","sp",2018-09-05,9
"f","sp",2018-09-06,1
"f","sp",2018-09-08,255
"f","sp",2018-09-09,3
"f","sp",2018-09-11,6
"f","sp",2018-09-12,3
"f","sp",2018-09-16,2
"f","sp",2018-09-17,1
"f","sp",2018-09-23,3
"f","sp",2018-09-25,1
"f","sp",2018-09-28,78
"f","sp",2018-09-30,1
"f","sp",2018-10-04,31
"f","sp",2018-10-06,287
"f","sp",2018-10-09,25
"f","sp",2018-10-10,281
"f","sp",2018-10-11,52
"f","sp",2018-10-25,2
"f","sp",2018-10-27,1
"f","sp",2018-11-13,1
"f","sp",2018-11-14,3
"f","sp",2018-11-15,4
"f","sp",2018-12-07,1
"f","sp",2018-12-12,1
"f","sp",2018-12-14,2
"f","sp",2018-12-19,2
"f","sp",2018-12-20,1
"f","sp",2018-12-21,4
"f","sp",2018-12-26,1
"f","sp",2018-12-27,14
"f","sp",2018-12-29,1
"f","sp",2018-12-30,1
"f","sp",2018-12-31,1
"f","sp",2019-01-01,1
"f","sp",2019-01-04,5
"f","sp",2019-01-06,7
"f","sp",2019-01-09,23
"f","sp",2019-01-10,1
"f","sp",2019-01-11,1
"f","sp",2019-01-12,10
"f","sp",2019-01-14,1
"f","sp",2019-01-17,68
"f","sp",2019-01-18,10
"f","sp",2019-01-21,2
"f","sp",2019-01-22,8
"f","sp",2019-01-27,56
"f","sp",2019-01-28,6
"f","sp",2019-01-29,2
"f","sp",2019-02-01,69
"f","sp",2019-02-05,2
"f","sp",2019-02-06,52
"f","sp",2019-02-11,25
"f","sp",2019-02-14,3
"f","sp",2019-02-18,1
"f","sp",2019-02-20,2
"f","sp",2019-02-21,1
"f","sp",2019-02-24,9
"f","sp",2019-03-01,1
"f","sp",2019-03-03,17
"f","sp",2019-03-04,1
"f","sp",2019-03-05,10
"f","sp",2019-03-08,5
"f","sp",2019-03-10,1
"f","sp",2019-03-11,23
"f","sp",2019-03-13,9
"f","sp",2019-03-15,6
"f","sp",2019-03-16,1
"f","sp",2019-03-17,2
"f","sp",2019-03-18,2
"f","sp",2019-03-20,5
"f","sp",2019-03-21,64
"f","sp",2019-03-22,60
"f","sp",2019-03-23,1
"f","sp",2019-03-25,18
"f","sp",2019-03-31,32
"f","sp",2019-04-01,22
"f","sp",2019-04-02,14
"f","sp",2019-04-04,32
"f","sp",2019-04-05,3
"f","sp",2019-04-08,2
"f","sp",2019-04-11,15
"f","sp",2019-04-14,3
"f","sp",2019-04-15,3
"f","sp",2019-04-16,6
"f","sp",2019-04-22,9
"f","sp",2019-04-23,3
"f","sp",2019-04-24,65
"f","sp",2019-04-26,7
"f","sp",2019-04-27,51
"f","sp",2019-05-01,1
"f","sp",2019-05-02,15
"f","sp",2019-05-13,13
"f","sp",2019-05-14,8
"f","sp",2019-05-16,13
"f","sp",2019-05-18,13
"f","sp",2019-05-19,3
"f","sp",2019-05-20,1
"f","sp",2019-05-23,16
"f","sp",2019-05-26,6
"f","sp",2019-05-27,1
"f","sp",2019-05-30,11
"f","sp",2019-06-01,1
"f","sp",2019-06-04,1
"f","sp",2019-06-06,18
"f","sp",2019-06-07,1
"f","sp",2019-06-08,8
"f","sp",2019-06-09,8
"f","sp",2019-06-11,2
"f","sp",2019-06-12,2
"f","sp",2019-06-15,10
"f","sp",2019-06-16,4
"f","sp",2019-06-18,2
"f","sp",2019-06-21,4
"f","sp",2019-06-24,3
"f","sp",2019-06-25,1
"f","sp",2019-07-02,3
"f","sp",2019-07-03,10
"f","sp",2019-07-05,2
"f","sp",2019-07-07,1
"f","sp",2019-07-08,7
"f","sp",2019-07-10,3
"f","sp",2019-07-11,3
"f","sp",2019-07-14,1
"f","sp",2019-07-18,1
"f","sp",2019-07-19,3
"f","sp",2019-07-21,1
"f","sp",2019-07-24,11
"f","sp",2019-07-25,7
"f","sp",2019-07-26,6
"f","sp",2019-07-27,3
"f","sp",2019-07-29,13
"f","sp",2019-07-30,26
"f","sp",2019-08-01,7
"f","sp",2019-08-02,10
"f","sp",2019-08-04,3
"f","sp",2019-08-05,18
"f","sp",2019-08-06,2
"f","sp",2019-08-07,15
"f","sp",2019-08-08,29
"f","sp",2019-08-09,8
"f","sp",2019-08-13,1
"f","sp",2019-08-14,12
"f","sp",2019-08-17,2
"f","sp",2019-08-19,2
"f","sp",2019-08-20,25
"f","sp",2019-08-21,20
"f","sp",2019-08-22,5
"f","sp",2019-08-26,2
"f","sp",2019-08-31,4
"f","sp",2019-09-06,1
"f","sp",2019-09-07,1
"f","sp",2019-09-08,30
"f","sp",2019-09-14,2
"f","sp",2019-09-15,1
"f","sp",2019-09-17,12
"f","sp",2019-09-20,1
"f","sp",2019-09-21,1
"f","sp",2019-09-22,112
"f","sp",2019-09-24,22
"f","sp",2019-09-25,7
"f","sp",2019-09-26,1
"f","sp",2019-09-28,1
"f","sp",2019-09-29,4
"f","sp",2019-09-30,2
"f","sp",2019-10-11,6
"f","sp",2019-10-12,1
"f","sp",2019-10-13,11
"f","sp",2019-10-14,1
"f","sp",2019-10-15,5
"f","sp",2019-10-16,4
"f","sp",2019-10-20,3
"f","sp",2019-10-21,9
"f","sp",2019-10-22,10
"f","sp",2019-10-23,2
"f","sp",2019-10-25,1
"f","sp",2019-10-29,1
"f","sp",2019-10-31,10
"f","sp",2019-11-02,28
"f","sp",2019-11-03,5
"f","sp",2019-11-07,1
"f","sp",2019-11-08,1
"f","sp",2019-11-09,4
"f","sp",2019-11-10,2
"f","sp",2019-11-11,62
"f","sp",2019-11-12,8
"f","sp",2019-11-13,4
"f","sp",2019-11-14,16
"f","sp",2019-11-17,20
"f","sp",2019-11-18,3
"f","sp",2019-11-21,13
"f","sp",2019-11-23,3
"f","sp",2019-11-24,2
"f","sp",2019-11-28,7
"f","sp",2019-11-29,1
"f","sp",2019-11-30,23
"f","sp",2019-12-01,16
"f","sp",2019-12-02,5
"f","sp",2019-12-04,1
"f","sp",2019-12-05,1
"f","sp",2019-12-06,3
"f","sp",2019-12-08,20
"f","sp",2019-12-10,12
"f","sp",2019-12-11,2
"f","sp",2019-12-12,1
"f","sp",2019-12-13,23
"f","sp",2019-12-14,1
"f","sp",2019-12-16,4
"f","sp",2019-12-17,23
"f","sp",2019-12-18,20
"f","sp",2019-12-21,6
"f","sp",2019-12-22,13
"f","sp",2019-12-23,2
"f","sp",2019-12-24,19
"f","sp",2019-12-26,3
"f","sp",2019-12-28,19
"f","sp",2019-12-30,8
"f","sp",2019-12-31,11
"f","sp",2020-01-01,3
"f","sp",2020-01-02,18
"f","sp",2020-01-03,8
"f","sp",2020-01-04,3
"f","sp",2020-01-05,2
"f","sp",2020-01-08,6
"f","sp",2020-01-09,6
"f","sp",2020-01-10,1
"f","sp",2020-01-12,12
"f","sp",2020-01-13,4
"f","sp",2020-01-16,16
"f","sp",2020-01-17,22
"f","sp",2020-01-18,21
"f","sp",2020-01-20,18
"f","sp",2020-01-22,2
"f","sp",2020-01-24,1
"f","sp",2020-01-26,1
"f","sp",2020-02-01,14
"f","sp",2020-02-02,4
"f","sp",2020-02-03,5
"f","sp",2020-02-07,11
"f","sp",2020-02-08,18
"f","sp",2020-02-09,2
"f","sp",2020-02-10,2
"f","sp",2020-02-13,2
"f","sp",2020-02-14,2
"f","sp",2020-02-15,4
"f","sp",2020-02-16,8
"f","sp",2020-02-17,3
"f","sp",2020-02-18,2
"f","sp",2020-02-21,52
"f","sp",2020-02-22,57
"f","sp",2020-02-24,1
"f","sp",2020-02-25,5
"f","sp",2020-02-29,13
"f","sp",2020-03-01,2
"f","sp",2020-03-03,9
"f","sp",2020-03-04,6
"f","sp",2020-03-07,2
"f","sp",2020-03-08,2
"f","sp",2020-03-10,8
"f","sp",2020-03-12,36
"f","sp",2020-03-13,22
"f","sp",2020-03-14,6
"f","sp",2020-03-15,2
"f","sp",2020-03-16,12
"f","sp",2020-03-17,16
"f","sp",2020-03-18,1
"f","sp",2020-03-20,4
"f","sp",2020-03-21,10
"f","sp",2020-03-24,13
"f","sp",2020-03-27,17
"f","sp",2020-03-29,6
"f","sp",2020-03-30,4
"f","sp",2020-03-31,3
"f","sp",2020-04-01,1
"f","sp",2020-04-03,15
"f","sp",2020-04-06,5
"f","sp",2020-04-08,7
"f","sp",2020-04-09,3
"f","sp",2020-04-14,1
"f","sp",2020-04-15,5
"f","sp",2020-04-21,5
"f","sp",2020-04-26,1
