date,cases,cartodb_id,province,weekinmonth,monthname,timeframe
2020-04-10,6237,11,Ontario,2,April,April-W2
2020-04-10,25,8,Prince Edward Island,2,April,April-W2
2020-04-10,11677,1,Quebec,2,April,April-W2
2020-04-10,285,3,Saskatchewan,2,April,April-W2
2020-04-10,8,9,Yukon,2,April,April-W2
2020-04-10,0,12,Nunavut,2,April,April-W2
2020-04-11,1567,4,Alberta,2,April,April-W2
2020-04-11,1445,6,British Columbia,2,April,April-W2
2020-04-11,243,10,Manitoba,2,April,April-W2
2020-04-11,112,7,New Brunswick,2,April,April-W2
2020-04-11,241,5,Newfoundland and Labrador,2,April,April-W2
2020-04-11,5,13,Northwest Territories,2,April,April-W2
2020-04-11,428,2,Nova Scotia,2,April,April-W2
2020-04-11,6648,11,Ontario,2,April,April-W2
2020-04-11,25,8,Prince Edward Island,2,April,April-W2
2020-04-11,12292,1,Quebec,2,April,April-W2
2020-04-11,289,3,Saskatchewan,2,April,April-W2
2020-04-11,8,9,Yukon,2,April,April-W2
2020-04-11,0,12,Nunavut,2,April,April-W2
2020-04-12,1567,4,Alberta,2,April,April-W2
2020-04-12,1445,6,British Columbia,2,April,April-W2
2020-04-12,242,10,Manitoba,2,April,April-W2
2020-04-12,114,7,New Brunswick,2,April,April-W2
2020-04-12,242,5,Newfoundland and Labrador,2,April,April-W2
2020-04-12,5,13,Northwest Territories,2,April,April-W2
2020-04-12,445,2,Nova Scotia,2,April,April-W2
2020-04-12,7049,11,Ontario,2,April,April-W2
2020-04-12,25,8,Prince Edward Island,2,April,April-W2
2020-04-12,12846,1,Quebec,2,April,April-W2
2020-04-12,298,3,Saskatchewan,2,April,April-W2
2020-04-12,8,9,Yukon,2,April,April-W2
2020-04-12,0,12,Nunavut,2,April,April-W2
2020-04-13,1732,4,Alberta,2,April,April-W2
2020-04-13,1490,6,British Columbia,2,April,April-W2
2020-04-13,246,10,Manitoba,2,April,April-W2
2020-04-13,116,7,New Brunswick,2,April,April-W2
2020-04-13,244,5,Newfoundland and Labrador,2,April,April-W2
2020-04-13,5,13,Northwest Territories,2,April,April-W2
2020-04-13,474,2,Nova Scotia,2,April,April-W2
2020-04-13,7470,11,Ontario,2,April,April-W2
2020-04-13,25,8,Prince Edward Island,2,April,April-W2
2020-04-13,13557,1,Quebec,2,April,April-W2
2020-04-13,300,3,Saskatchewan,2,April,April-W2
2020-04-13,8,9,Yukon,2,April,April-W2
2020-04-13,0,12,Nunavut,2,April,April-W2
2020-04-14,1870,4,Alberta,2,April,April-W2
2020-04-14,1490,6,British Columbia,2,April,April-W2
2020-04-14,246,10,Manitoba,2,April,April-W2
2020-04-14,116,7,New Brunswick,2,April,April-W2
2020-04-14,244,5,Newfoundland and Labrador,2,April,April-W2
2020-04-14,5,13,Northwest Territories,2,April,April-W2
2020-04-14,517,2,Nova Scotia,2,April,April-W2
2020-04-14,7953,11,Ontario,2,April,April-W2
2020-04-14,25,8,Prince Edward Island,2,April,April-W2
2020-04-14,14248,1,Quebec,2,April,April-W2
2020-04-14,300,3,Saskatchewan,2,April,April-W2
2020-04-14,8,9,Yukon,2,April,April-W2
2020-04-14,0,12,Nunavut,2,April,April-W2
2020-04-15,1870,4,Alberta,3,April,April-W3
2020-04-15,1517,6,British Columbia,3,April,April-W3
2020-04-15,246,10,Manitoba,3,April,April-W3
2020-04-15,117,7,New Brunswick,3,April,April-W3
2020-04-15,247,5,Newfoundland and Labrador,3,April,April-W3
2020-04-15,5,13,Northwest Territories,3,April,April-W3
2020-04-15,549,2,Nova Scotia,3,April,April-W3
2020-04-15,8447,11,Ontario,3,April,April-W3
2020-04-15,26,8,Prince Edward Island,3,April,April-W3
2020-04-15,14860,1,Quebec,3,April,April-W3
2020-04-15,304,3,Saskatchewan,3,April,April-W3
2020-04-15,8,9,Yukon,3,April,April-W3
2020-04-15,0,12,Nunavut,3,April,April-W3
2020-04-16,1996,4,Alberta,3,April,April-W3
2020-04-16,1561,6,British Columbia,3,April,April-W3
2020-04-16,250,10,Manitoba,3,April,April-W3
2020-04-16,117,7,New Brunswick,3,April,April-W3
2020-04-16,252,5,Newfoundland and Labrador,3,April,April-W3
2020-04-16,5,13,Northwest Territories,3,April,April-W3
2020-04-16,579,2,Nova Scotia,3,April,April-W3
2020-04-16,9840,11,Ontario,3,April,April-W3
2020-04-16,26,8,Prince Edward Island,3,April,April-W3
2020-04-16,15857,1,Quebec,3,April,April-W3
2020-04-16,305,3,Saskatchewan,3,April,April-W3
2020-04-16,8,9,Yukon,3,April,April-W3
2020-04-16,0,12,Nunavut,3,April,April-W3
2020-04-17,2397,4,Alberta,3,April,April-W3
2020-04-17,1575,6,British Columbia,3,April,April-W3
2020-04-17,250,10,Manitoba,3,April,April-W3
2020-04-17,117,7,New Brunswick,3,April,April-W3
2020-04-17,256,5,Newfoundland and Labrador,3,April,April-W3
2020-04-17,5,13,Northwest Territories,3,April,April-W3
2020-04-17,606,2,Nova Scotia,3,April,April-W3
2020-04-17,10456,11,Ontario,3,April,April-W3
2020-04-17,26,8,Prince Edward Island,3,April,April-W3
2020-04-17,16798,1,Quebec,3,April,April-W3
2020-04-17,307,3,Saskatchewan,3,April,April-W3
2020-04-17,8,9,Yukon,3,April,April-W3
2020-04-17,0,12,Nunavut,3,April,April-W3
2020-04-18,2562,4,Alberta,3,April,April-W3
2020-04-18,1618,6,British Columbia,3,April,April-W3
2020-04-18,253,10,Manitoba,3,April,April-W3
2020-04-18,117,7,New Brunswick,3,April,April-W3
2020-04-18,257,5,Newfoundland and Labrador,3,April,April-W3
2020-04-18,5,13,Northwest Territories,3,April,April-W3
2020-04-18,649,2,Nova Scotia,3,April,April-W3
2020-04-18,11013,11,Ontario,3,April,April-W3
2020-04-18,26,8,Prince Edward Island,3,April,April-W3
2020-04-18,17521,1,Quebec,3,April,April-W3
2020-04-18,313,3,Saskatchewan,3,April,April-W3
2020-04-18,9,9,Yukon,3,April,April-W3
2020-04-18,0,12,Nunavut,3,April,April-W3
2020-04-19,2803,4,Alberta,3,April,April-W3
2020-04-19,1647,6,British Columbia,3,April,April-W3
2020-04-19,254,10,Manitoba,3,April,April-W3
2020-04-19,118,7,New Brunswick,3,April,April-W3
2020-04-19,257,5,Newfoundland and Labrador,3,April,April-W3
2020-04-19,5,13,Northwest Territories,3,April,April-W3
2020-04-19,675,2,Nova Scotia,3,April,April-W3
2020-04-19,11561,11,Ontario,3,April,April-W3
2020-04-19,26,8,Prince Edward Island,3,April,April-W3
2020-04-19,17950,1,Quebec,3,April,April-W3
2020-04-19,315,3,Saskatchewan,3,April,April-W3
2020-04-19,9,9,Yukon,3,April,April-W3
2020-04-19,0,12,Nunavut,3,April,April-W3
2020-04-20,2908,4,Alberta,3,April,April-W3
2020-04-20,1647,6,British Columbia,3,April,April-W3
2020-04-20,254,10,Manitoba,3,April,April-W3
2020-04-20,118,7,New Brunswick,3,April,April-W3
2020-04-20,257,5,Newfoundland and Labrador,3,April,April-W3
2020-04-20,5,13,Northwest Territories,3,April,April-W3
2020-04-20,721,2,Nova Scotia,3,April,April-W3
2020-04-20,12063,11,Ontario,3,April,April-W3
2020-04-20,26,8,Prince Edward Island,3,April,April-W3
2020-04-20,19319,1,Quebec,3,April,April-W3
2020-04-20,316,3,Saskatchewan,3,April,April-W3
2020-04-20,11,9,Yukon,3,April,April-W3
2020-04-20,0,12,Nunavut,3,April,April-W3
2020-04-21,3095,4,Alberta,3,April,April-W3
2020-04-21,1724,6,British Columbia,3,April,April-W3
2020-04-21,255,10,Manitoba,3,April,April-W3
2020-04-21,118,7,New Brunswick,3,April,April-W3
2020-04-21,257,5,Newfoundland and Labrador,3,April,April-W3
2020-04-21,5,13,Northwest Territories,3,April,April-W3
2020-04-21,737,2,Nova Scotia,3,April,April-W3
2020-04-21,12715,11,Ontario,3,April,April-W3
2020-04-21,26,8,Prince Edward Island,3,April,April-W3
2020-04-21,20126,1,Quebec,3,April,April-W3
2020-04-21,320,3,Saskatchewan,3,April,April-W3
2020-04-21,11,9,Yukon,3,April,April-W3
2020-04-21,0,12,Nunavut,3,April,April-W3
2020-04-22,3401,4,Alberta,4,April,April-W4
2020-04-22,1795,6,British Columbia,4,April,April-W4
2020-04-22,257,10,Manitoba,4,April,April-W4
2020-04-22,118,7,New Brunswick,4,April,April-W4
2020-04-22,256,5,Newfoundland and Labrador,4,April,April-W4
2020-04-22,5,13,Northwest Territories,4,April,April-W4
2020-04-22,772,2,Nova Scotia,4,April,April-W4
2020-04-22,13718,11,Ontario,4,April,April-W4
2020-04-22,26,8,Prince Edward Island,4,April,April-W4
2020-04-22,20965,1,Quebec,4,April,April-W4
2020-04-22,326,3,Saskatchewan,4,April,April-W4
2020-04-22,11,9,Yukon,4,April,April-W4
2020-04-22,0,12,Nunavut,4,April,April-W4
2020-04-23,3720,4,Alberta,4,April,April-W4
2020-04-23,1824,6,British Columbia,4,April,April-W4
2020-04-23,262,10,Manitoba,4,April,April-W4
2020-04-23,118,7,New Brunswick,4,April,April-W4
2020-04-23,256,5,Newfoundland and Labrador,4,April,April-W4
2020-04-23,5,13,Northwest Territories,4,April,April-W4
2020-04-23,827,2,Nova Scotia,4,April,April-W4
2020-04-23,14068,11,Ontario,4,April,April-W4
2020-04-23,26,8,Prince Edward Island,4,April,April-W4
2020-04-23,21838,1,Quebec,4,April,April-W4
2020-04-23,331,3,Saskatchewan,4,April,April-W4
2020-04-23,11,9,Yukon,4,April,April-W4
2020-04-23,0,12,Nunavut,4,April,April-W4
2020-04-24,4017,4,Alberta,4,April,April-W4
2020-04-24,1853,6,British Columbia,4,April,April-W4
2020-04-24,263,10,Manitoba,4,April,April-W4
2020-04-24,118,7,New Brunswick,4,April,April-W4
2020-04-24,256,5,Newfoundland and Labrador,4,April,April-W4
2020-04-24,5,13,Northwest Territories,4,April,April-W4
2020-04-24,850,2,Nova Scotia,4,April,April-W4
2020-04-24,14550,11,Ontario,4,April,April-W4
2020-04-24,26,8,Prince Edward Island,4,April,April-W4
2020-04-24,22616,1,Quebec,4,April,April-W4
2020-04-24,341,3,Saskatchewan,4,April,April-W4
2020-04-24,11,9,Yukon,4,April,April-W4
2020-04-24,0,12,Nunavut,4,April,April-W4
2020-04-25,4233,4,Alberta,4,April,April-W4
2020-04-25,1948,6,British Columbia,4,April,April-W4
2020-04-25,267,10,Manitoba,4,April,April-W4
2020-04-25,118,7,New Brunswick,4,April,April-W4
2020-04-25,257,5,Newfoundland and Labrador,4,April,April-W4
2020-04-25,5,13,Northwest Territories,4,April,April-W4
2020-04-25,865,2,Nova Scotia,4,April,April-W4
2020-04-25,15012,11,Ontario,4,April,April-W4
2020-04-25,26,8,Prince Edward Island,4,April,April-W4
2020-04-25,23267,1,Quebec,4,April,April-W4
2020-04-25,349,3,Saskatchewan,4,April,April-W4
2020-04-25,11,9,Yukon,4,April,April-W4
2020-04-25,0,12,Nunavut,4,April,April-W4
2020-04-26,4480,4,Alberta,4,April,April-W4
2020-04-26,1948,6,British Columbia,4,April,April-W4
2020-04-26,271,10,Manitoba,4,April,April-W4
2020-04-26,118,7,New Brunswick,4,April,April-W4
2020-04-26,258,5,Newfoundland and Labrador,4,April,April-W4
2020-04-26,5,13,Northwest Territories,4,April,April-W4
2020-04-26,873,2,Nova Scotia,4,April,April-W4
2020-04-26,15568,11,Ontario,4,April,April-W4
2020-04-26,26,8,Prince Edward Island,4,April,April-W4
2020-04-26,24109,1,Quebec,4,April,April-W4
2020-04-26,353,3,Saskatchewan,4,April,April-W4
2020-04-26,11,9,Yukon,4,April,April-W4
2020-04-26,0,12,Nunavut,4,April,April-W4
2020-04-27,4696,4,Alberta,4,April,April-W4
2020-04-27,1998,6,British Columbia,4,April,April-W4
2020-04-27,273,10,Manitoba,4,April,April-W4
2020-04-27,118,7,New Brunswick,4,April,April-W4
2020-04-27,258,5,Newfoundland and Labrador,4,April,April-W4
2020-04-27,5,13,Northwest Territories,4,April,April-W4
2020-04-27,900,2,Nova Scotia,4,April,April-W4
2020-04-27,15970,11,Ontario,4,April,April-W4
2020-04-27,26,8,Prince Edward Island,4,April,April-W4
2020-04-27,24983,1,Quebec,4,April,April-W4
2020-04-27,365,3,Saskatchewan,4,April,April-W4
2020-04-27,11,9,Yukon,4,April,April-W4
2020-04-27,0,12,Nunavut,4,April,April-W4
2020-04-28,4850,4,Alberta,4,April,April-W4
2020-04-28,2053,6,British Columbia,4,April,April-W4
2020-04-28,273,10,Manitoba,4,April,April-W4
2020-04-28,118,7,New Brunswick,4,April,April-W4
2020-04-28,258,5,Newfoundland and Labrador,4,April,April-W4
2020-04-28,5,13,Northwest Territories,4,April,April-W4
2020-04-28,915,2,Nova Scotia,4,April,April-W4
2020-04-28,16500,11,Ontario,4,April,April-W4
2020-04-28,27,8,Prince Edward Island,4,April,April-W4
2020-04-28,25761,1,Quebec,4,April,April-W4
2020-04-28,366,3,Saskatchewan,4,April,April-W4
2020-04-28,11,9,Yukon,4,April,April-W4
2020-04-28,0,12,Nunavut,4,April,April-W4
2020-04-29,5165,4,Alberta,4,April,April-W4
2020-04-29,2087,6,British Columbia,4,April,April-W4
2020-04-29,275,10,Manitoba,4,April,April-W4
2020-04-29,118,7,New Brunswick,4,April,April-W4
2020-04-29,258,5,Newfoundland and Labrador,4,April,April-W4
2020-04-29,5,13,Northwest Territories,4,April,April-W4
2020-04-29,935,2,Nova Scotia,4,April,April-W4
2020-04-29,16978,11,Ontario,4,April,April-W4
2020-04-29,27,8,Prince Edward Island,4,April,April-W4
2020-04-29,26610,1,Quebec,4,April,April-W4
2020-04-29,383,3,Saskatchewan,4,April,April-W4
2020-04-29,11,9,Yukon,4,April,April-W4
2020-04-29,0,12,Nunavut,4,April,April-W4
2020-04-30,5355,4,Alberta,4,April,April-W4
2020-04-30,2112,6,British Columbia,4,April,April-W4
2020-04-30,277,10,Manitoba,4,April,April-W4
2020-04-30,118,7,New Brunswick,4,April,April-W4
2020-04-30,258,5,Newfoundland and Labrador,4,April,April-W4
2020-04-30,5,13,Northwest Territories,4,April,April-W4
2020-04-30,947,2,Nova Scotia,4,April,April-W4
2020-04-30,17395,11,Ontario,4,April,April-W4
2020-04-30,27,8,Prince Edward Island,4,April,April-W4
2020-04-30,27550,1,Quebec,4,April,April-W4
2020-04-30,389,3,Saskatchewan,4,April,April-W4
2020-04-30,11,9,Yukon,4,April,April-W4
2020-04-30,0,12,Nunavut,4,April,April-W4
2020-05-01,5573,4,Alberta,1,May,May-W1
2020-05-01,2145,6,British Columbia,1,May,May-W1
2020-05-01,281,10,Manitoba,1,May,May-W1
2020-05-01,118,7,New Brunswick,1,May,May-W1
2020-05-01,259,5,Newfoundland and Labrador,1,May,May-W1
2020-05-01,5,13,Northwest Territories,1,May,May-W1
2020-05-01,959,2,Nova Scotia,1,May,May-W1
2020-05-01,17880,11,Ontario,1,May,May-W1
2020-05-01,27,8,Prince Edward Island,1,May,May-W1
2020-05-01,28656,1,Quebec,1,May,May-W1
2020-05-01,415,3,Saskatchewan,1,May,May-W1
2020-05-01,11,9,Yukon,1,May,May-W1
2020-05-01,0,12,Nunavut,1,May,May-W1
2020-05-02,5670,4,Alberta,1,May,May-W1
2020-05-02,2171,6,British Columbia,1,May,May-W1
2020-05-02,282,10,Manitoba,1,May,May-W1
2020-05-02,118,7,New Brunswick,1,May,May-W1
2020-05-02,259,5,Newfoundland and Labrador,1,May,May-W1
2020-05-02,5,13,Northwest Territories,1,May,May-W1
2020-05-02,963,2,Nova Scotia,1,May,May-W1
2020-05-02,18321,11,Ontario,1,May,May-W1
2020-05-02,27,8,Prince Edward Island,1,May,May-W1
2020-05-02,29664,1,Quebec,1,May,May-W1
2020-05-02,421,3,Saskatchewan,1,May,May-W1
2020-05-02,11,9,Yukon,1,May,May-W1
2020-05-02,0,12,Nunavut,1,May,May-W1
2020-05-03,5766,4,Alberta,1,May,May-W1
2020-05-03,2171,6,British Columbia,1,May,May-W1
2020-05-03,282,10,Manitoba,1,May,May-W1
2020-05-03,118,7,New Brunswick,1,May,May-W1
2020-05-03,259,5,Newfoundland and Labrador,1,May,May-W1
2020-05-03,5,13,Northwest Territories,1,May,May-W1
2020-05-03,971,2,Nova Scotia,1,May,May-W1
2020-05-03,18574,11,Ontario,1,May,May-W1
2020-05-03,27,8,Prince Edward Island,1,May,May-W1
2020-05-03,31873,1,Quebec,1,May,May-W1
2020-05-03,433,3,Saskatchewan,1,May,May-W1
2020-05-03,11,9,Yukon,1,May,May-W1
2020-05-03,0,12,Nunavut,1,May,May-W1
2020-05-04,5836,4,Alberta,1,May,May-W1
2020-05-04,2224,6,British Columbia,1,May,May-W1
2020-05-04,283,10,Manitoba,1,May,May-W1
2020-05-04,118,7,New Brunswick,1,May,May-W1
2020-05-04,259,5,Newfoundland and Labrador,1,May,May-W1
2020-05-04,5,13,Northwest Territories,1,May,May-W1
2020-05-04,985,2,Nova Scotia,1,May,May-W1
2020-05-04,19097,11,Ontario,1,May,May-W1
2020-05-04,27,8,Prince Edward Island,1,May,May-W1
2020-05-04,32631,1,Quebec,1,May,May-W1
2020-05-04,467,3,Saskatchewan,1,May,May-W1
2020-05-04,11,9,Yukon,1,May,May-W1
2020-05-04,0,12,Nunavut,1,May,May-W1
2020-05-05,5893,4,Alberta,1,May,May-W1
2020-05-05,2232,6,British Columbia,1,May,May-W1
2020-05-05,284,10,Manitoba,1,May,May-W1
2020-05-05,119,7,New Brunswick,1,May,May-W1
2020-05-05,259,5,Newfoundland and Labrador,1,May,May-W1
2020-05-05,5,13,Northwest Territories,1,May,May-W1
2020-05-05,991,2,Nova Scotia,1,May,May-W1
2020-05-05,19468,11,Ontario,1,May,May-W1
2020-05-05,27,8,Prince Edward Island,1,May,May-W1
2020-05-05,33425,1,Quebec,1,May,May-W1
2020-05-05,487,3,Saskatchewan,1,May,May-W1
2020-05-05,11,9,Yukon,1,May,May-W1
2020-05-05,0,12,Nunavut,1,May,May-W1
2020-05-06,5963,4,Alberta,1,May,May-W1
2020-05-06,2255,6,British Columbia,1,May,May-W1
2020-05-06,286,10,Manitoba,1,May,May-W1
2020-05-06,120,7,New Brunswick,1,May,May-W1
2020-05-06,259,5,Newfoundland and Labrador,1,May,May-W1
2020-05-06,5,13,Northwest Territories,1,May,May-W1
2020-05-06,998,2,Nova Scotia,1,May,May-W1
2020-05-06,19910,11,Ontario,1,May,May-W1
2020-05-06,27,8,Prince Edward Island,1,May,May-W1
2020-05-06,34334,1,Quebec,1,May,May-W1
2020-05-06,512,3,Saskatchewan,1,May,May-W1
2020-05-06,11,9,Yukon,1,May,May-W1
2020-05-06,0,12,Nunavut,1,May,May-W1
2020-05-07,6017,4,Alberta,1,May,May-W1
2020-05-07,2288,6,British Columbia,1,May,May-W1
2020-05-07,283,10,Manitoba,1,May,May-W1
2020-05-07,120,7,New Brunswick,1,May,May-W1
2020-05-07,261,5,Newfoundland and Labrador,1,May,May-W1
2020-05-07,5,13,Northwest Territories,1,May,May-W1
2020-05-07,1007,2,Nova Scotia,1,May,May-W1
2020-05-07,20388,11,Ontario,1,May,May-W1
2020-05-07,27,8,Prince Edward Island,1,May,May-W1
2020-05-07,35249,1,Quebec,1,May,May-W1
2020-05-07,531,3,Saskatchewan,1,May,May-W1
2020-05-07,11,9,Yukon,1,May,May-W1
2020-05-07,0,12,Nunavut,1,May,May-W1
2020-05-08,6098,4,Alberta,2,May,May-W2
2020-05-08,2315,6,British Columbia,2,May,May-W2
2020-05-08,284,10,Manitoba,2,May,May-W2
2020-05-08,120,7,New Brunswick,2,May,May-W2
2020-05-08,261,5,Newfoundland and Labrador,2,May,May-W2
2020-05-08,5,13,Northwest Territories,2,May,May-W2
2020-05-08,1008,2,Nova Scotia,2,May,May-W2
2020-05-08,20826,11,Ontario,2,May,May-W2
2020-05-08,27,8,Prince Edward Island,2,May,May-W2
2020-05-08,36161,1,Quebec,2,May,May-W2
2020-05-08,544,3,Saskatchewan,2,May,May-W2
2020-05-08,11,9,Yukon,2,May,May-W2
2020-05-08,0,12,Nunavut,2,May,May-W2
2020-05-09,6157,4,Alberta,2,May,May-W2
2020-05-09,2330,6,British Columbia,2,May,May-W2
2020-05-09,284,10,Manitoba,2,May,May-W2
2020-05-09,120,7,New Brunswick,2,May,May-W2
2020-05-09,261,5,Newfoundland and Labrador,2,May,May-W2
2020-05-09,5,13,Northwest Territories,2,May,May-W2
2020-05-09,1011,2,Nova Scotia,2,May,May-W2
2020-05-09,21148,11,Ontario,2,May,May-W2
2020-05-09,27,8,Prince Edward Island,2,May,May-W2
2020-05-09,36997,1,Quebec,2,May,May-W2
2020-05-09,553,3,Saskatchewan,2,May,May-W2
2020-05-09,11,9,Yukon,2,May,May-W2
2020-05-09,0,12,Nunavut,2,May,May-W2
2020-05-10,6253,4,Alberta,2,May,May-W2
2020-05-10,2330,6,British Columbia,2,May,May-W2
2020-05-10,287,10,Manitoba,2,May,May-W2
2020-05-10,120,7,New Brunswick,2,May,May-W2
2020-05-10,261,5,Newfoundland and Labrador,2,May,May-W2
2020-05-10,5,13,Northwest Territories,2,May,May-W2
2020-05-10,1018,2,Nova Scotia,2,May,May-W2
2020-05-10,21469,11,Ontario,2,May,May-W2
2020-05-10,27,8,Prince Edward Island,2,May,May-W2
2020-05-10,37732,1,Quebec,2,May,May-W2
2020-05-10,564,3,Saskatchewan,2,May,May-W2
2020-05-10,11,9,Yukon,2,May,May-W2
2020-05-10,0,12,Nunavut,2,May,May-W2
2020-05-11,6300,4,Alberta,2,May,May-W2
2020-05-11,2353,6,British Columbia,2,May,May-W2
2020-05-11,289,10,Manitoba,2,May,May-W2
2020-05-11,120,7,New Brunswick,2,May,May-W2
2020-05-11,261,5,Newfoundland and Labrador,2,May,May-W2
2020-05-11,5,13,Northwest Territories,2,May,May-W2
2020-05-11,1019,2,Nova Scotia,2,May,May-W2
2020-05-11,21817,11,Ontario,2,May,May-W2
2020-05-11,27,8,Prince Edward Island,2,May,May-W2
2020-05-11,38480,1,Quebec,2,May,May-W2
2020-05-11,568,3,Saskatchewan,2,May,May-W2
2020-05-11,11,9,Yukon,2,May,May-W2
2020-05-11,0,12,Nunavut,2,May,May-W2
2020-05-12,6345,4,Alberta,2,May,May-W2
2020-05-12,2360,6,British Columbia,2,May,May-W2
2020-05-12,290,10,Manitoba,2,May,May-W2
2020-05-12,120,7,New Brunswick,2,May,May-W2
2020-05-12,261,5,Newfoundland and Labrador,2,May,May-W2
2020-05-12,5,13,Northwest Territories,2,May,May-W2
2020-05-12,1020,2,Nova Scotia,2,May,May-W2
2020-05-12,22158,11,Ontario,2,May,May-W2
2020-05-12,27,8,Prince Edward Island,2,May,May-W2
2020-05-12,39235,1,Quebec,2,May,May-W2
2020-05-12,573,3,Saskatchewan,2,May,May-W2
2020-05-12,11,9,Yukon,2,May,May-W2
2020-05-12,0,12,Nunavut,2,May,May-W2
2020-05-13,6407,4,Alberta,2,May,May-W2
2020-05-13,2376,6,British Columbia,2,May,May-W2
2020-05-13,290,10,Manitoba,2,May,May-W2
2020-05-13,120,7,New Brunswick,2,May,May-W2
2020-05-13,261,5,Newfoundland and Labrador,2,May,May-W2
2020-05-13,5,13,Northwest Territories,2,May,May-W2
2020-05-13,1024,2,Nova Scotia,2,May,May-W2
2020-05-13,22516,11,Ontario,2,May,May-W2
2020-05-13,27,8,Prince Edward Island,2,May,May-W2
2020-05-13,39940,1,Quebec,2,May,May-W2
2020-05-13,577,3,Saskatchewan,2,May,May-W2
2020-05-13,11,9,Yukon,2,May,May-W2
2020-05-13,0,12,Nunavut,2,May,May-W2
2020-05-14,6457,4,Alberta,2,May,May-W2
2020-05-14,2392,6,British Columbia,2,May,May-W2
2020-05-14,289,10,Manitoba,2,May,May-W2
2020-05-14,120,7,New Brunswick,2,May,May-W2
2020-05-14,261,5,Newfoundland and Labrador,2,May,May-W2
2020-05-14,5,13,Northwest Territories,2,May,May-W2
2020-05-14,1026,2,Nova Scotia,2,May,May-W2
2020-05-14,22865,11,Ontario,2,May,May-W2
2020-05-14,27,8,Prince Edward Island,2,May,May-W2
2020-05-14,40732,1,Quebec,2,May,May-W2
2020-05-14,582,3,Saskatchewan,2,May,May-W2
2020-05-14,11,9,Yukon,2,May,May-W2
2020-05-14,0,12,Nunavut,2,May,May-W2
2020-05-15,6515,4,Alberta,3,May,May-W3
2020-05-15,2407,6,British Columbia,3,May,May-W3
2020-05-15,289,10,Manitoba,3,May,May-W3
2020-05-15,120,7,New Brunswick,3,May,May-W3
2020-05-15,260,5,Newfoundland and Labrador,3,May,May-W3
2020-05-15,5,13,Northwest Territories,3,May,May-W3
2020-05-15,1034,2,Nova Scotia,3,May,May-W3
2020-05-15,23258,11,Ontario,3,May,May-W3
2020-05-15,27,8,Prince Edward Island,3,May,May-W3
2020-05-15,41429,1,Quebec,3,May,May-W3
2020-05-15,590,3,Saskatchewan,3,May,May-W3
2020-05-15,11,9,Yukon,3,May,May-W3
2020-05-15,0,12,Nunavut,3,May,May-W3
2020-05-16,6587,4,Alberta,3,May,May-W3
2020-05-16,2428,6,British Columbia,3,May,May-W3
2020-05-16,289,10,Manitoba,3,May,May-W3
2020-05-16,120,7,New Brunswick,3,May,May-W3
2020-05-16,260,5,Newfoundland and Labrador,3,May,May-W3
2020-05-16,5,13,Northwest Territories,3,May,May-W3
2020-05-16,1037,2,Nova Scotia,3,May,May-W3
2020-05-16,23645,11,Ontario,3,May,May-W3
2020-05-16,27,8,Prince Edward Island,3,May,May-W3
2020-05-16,42192,1,Quebec,3,May,May-W3
2020-05-16,591,3,Saskatchewan,3,May,May-W3
2020-05-16,11,9,Yukon,3,May,May-W3
2020-05-16,0,12,Nunavut,3,May,May-W3
2020-05-17,6644,4,Alberta,3,May,May-W3
2020-05-17,2428,6,British Columbia,3,May,May-W3
2020-05-17,289,10,Manitoba,3,May,May-W3
2020-05-17,120,7,New Brunswick,3,May,May-W3
2020-05-17,260,5,Newfoundland and Labrador,3,May,May-W3
2020-05-17,5,13,Northwest Territories,3,May,May-W3
2020-05-17,1040,2,Nova Scotia,3,May,May-W3
2020-05-17,23974,11,Ontario,3,May,May-W3
2020-05-17,27,8,Prince Edward Island,3,May,May-W3
2020-05-17,42928,1,Quebec,3,May,May-W3
2020-05-17,592,3,Saskatchewan,3,May,May-W3
2020-05-17,11,9,Yukon,3,May,May-W3
2020-05-17,0,12,Nunavut,3,May,May-W3
2020-05-18,6683,4,Alberta,3,May,May-W3
2020-05-18,2444,6,British Columbia,3,May,May-W3
2020-05-18,290,10,Manitoba,3,May,May-W3
2020-05-18,120,7,New Brunswick,3,May,May-W3
2020-05-18,260,5,Newfoundland and Labrador,3,May,May-W3
2020-05-18,5,13,Northwest Territories,3,May,May-W3
2020-05-18,1043,2,Nova Scotia,3,May,May-W3
2020-05-18,24286,11,Ontario,3,May,May-W3
2020-05-18,27,8,Prince Edward Island,3,May,May-W3
2020-05-18,43636,1,Quebec,3,May,May-W3
2020-05-18,592,3,Saskatchewan,3,May,May-W3
2020-05-18,11,9,Yukon,3,May,May-W3
2020-05-18,0,12,Nunavut,3,May,May-W3
2020-05-19,6716,4,Alberta,3,May,May-W3
2020-05-19,2446,6,British Columbia,3,May,May-W3
2020-05-19,290,10,Manitoba,3,May,May-W3
2020-05-19,120,7,New Brunswick,3,May,May-W3
2020-05-19,260,5,Newfoundland and Labrador,3,May,May-W3
2020-05-19,5,13,Northwest Territories,3,May,May-W3
2020-05-19,1044,2,Nova Scotia,3,May,May-W3
2020-05-19,24755,11,Ontario,3,May,May-W3
2020-05-19,27,8,Prince Edward Island,3,May,May-W3
2020-05-19,44206,1,Quebec,3,May,May-W3
2020-05-19,599,3,Saskatchewan,3,May,May-W3
2020-05-19,11,9,Yukon,3,May,May-W3
