pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
24,Quebec,Québec,12-02-2022,6,2022,1.0,899234,16899.0,10341.18,13291,230.0,152.85,194.34,2.64,37943.0,514.0,436.34,5.91,2414.14,27.76,32.86,0.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-02-2022,6,2022,1.0,19954,1490.0,3793.74,54,8.0,10.27,283.29,1.52,2988.0,16.0,568.09,3.04,212.86,40.47,1.1,0.21
13,New Brunswick,Nouveau-Brunswick,12-02-2022,6,2022,1.0,32610,2008.0,4015.71,286,28.0,35.22,247.27,3.45,4168.0,58.0,513.26,7.14,286.86,35.32,4.0,0.49
12,Nova Scotia,Nouvelle-Écosse,12-02-2022,6,2022,1.0,42230,2237.0,4141.31,172,15.0,16.87,219.37,1.47,5031.0,30.0,493.37,2.94,319.51,31.33,2.14,0.21
11,Prince Edward Island,Île-du-Prince-Édouard,12-02-2022,6,2022,1.0,10105,1263.0,5920.16,14,1.0,8.2,739.95,0.59,2643.0,3.0,1548.44,1.76,180.43,105.71,0.2,0.12
60,Yukon,Yukon,12-02-2022,6,2022,1.0,3314,112.0,7568.11,20,1.0,45.67,255.77,2.28,238.0,4.0,543.52,9.13,16.0,36.54,0.19,0.43
61,Northwest Territories,Territoires du Nord-Ouest,12-02-2022,6,2022,1.0,7440,875.0,16314.0,17,1.0,37.28,1918.65,2.19,1834.0,2.0,4021.49,4.39,124.94,273.96,0.08,0.18
62,Nunavut,Nunavut,12-02-2022,6,2022,1.0,2155,226.0,5317.57,5,0.0,12.34,557.67,0.0,498.0,0.0,1228.84,0.0,32.27,79.62,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,12-02-2022,6,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,12-02-2022,6,2022,,3215089,66366.0,8258.66,35280,764.0,90.62,170.48,1.96,153114.0,1707.0,393.31,4.38,9480.86,24.35,109.14,0.28
59,British Columbia,Colombie-Britannique,19-02-2022,7,2022,1.0,344262,4526.0,6471.91,2786,39.0,52.38,85.09,0.73,12298.0,111.0,231.19,2.09,646.57,12.16,5.57,0.1
48,Alberta,Alberta,19-02-2022,7,2022,1.0,520200,5510.0,11450.3,3854,74.0,84.83,121.28,1.63,14794.0,170.0,325.64,3.74,787.14,17.33,10.57,0.23
47,Saskatchewan,Saskatchewan,19-02-2022,7,2022,1.0,127162,1406.0,10642.93,1093,37.0,91.48,117.68,3.1,4637.0,87.0,388.1,7.28,200.86,16.81,5.29,0.44
46,Manitoba,Manitoba,19-02-2022,7,2022,1.0,128486,2642.0,9117.51,1649,30.0,117.01,187.48,2.13,5854.0,64.0,415.41,4.54,377.43,26.78,4.29,0.3
35,Ontario,Ontario,19-02-2022,7,2022,1.0,1105523,13515.0,7316.78,12394,175.0,82.03,89.45,1.16,31272.0,403.0,206.97,2.67,1930.71,12.78,25.0,0.17
24,Quebec,Québec,19-02-2022,7,2022,1.0,910976,11742.0,10476.22,13447,156.0,154.64,135.03,1.79,28641.0,386.0,329.37,4.44,1677.43,19.29,22.29,0.26
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-02-2022,7,2022,1.0,21613,1659.0,4109.15,62,7.0,11.79,315.42,1.33,3149.0,15.0,598.7,2.85,237.0,45.06,1.06,0.2
13,New Brunswick,Nouveau-Brunswick,19-02-2022,7,2022,1.0,34222,1612.0,4214.22,298,12.0,36.7,198.51,1.48,3620.0,40.0,445.78,4.93,230.29,28.36,1.71,0.21
12,Nova Scotia,Nouvelle-Écosse,19-02-2022,7,2022,1.0,43833,1603.0,4298.51,185,13.0,18.14,157.2,1.27,3840.0,28.0,376.57,2.75,229.0,22.46,1.84,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,19-02-2022,7,2022,1.0,11484,1379.0,6728.07,15,1.0,8.79,807.91,0.59,2642.0,2.0,1547.85,1.17,196.94,115.38,0.14,0.08
60,Yukon,Yukon,19-02-2022,7,2022,1.0,3369,55.0,7693.71,20,0.0,45.67,125.6,0.0,167.0,1.0,381.37,2.28,7.81,17.83,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,19-02-2022,7,2022,1.0,8124,683.0,17813.84,18,1.0,39.47,1497.64,2.19,1558.0,2.0,3416.29,4.39,97.63,214.08,0.1,0.22
62,Nunavut,Nunavut,19-02-2022,7,2022,1.0,2414,259.0,5956.67,5,0.0,12.34,639.1,0.0,485.0,0.0,1196.76,0.0,36.98,91.25,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,19-02-2022,7,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,19-02-2022,7,2022,,3261681,46591.0,8378.34,35826,545.0,92.03,119.68,1.4,112957.0,1309.0,290.15,3.36,6655.86,17.1,77.86,0.2
59,British Columbia,Colombie-Britannique,26-02-2022,8,2022,1.0,347729,3467.0,6537.09,2851,65.0,53.6,65.18,1.22,7993.0,104.0,150.26,1.96,495.29,9.31,9.29,0.17
48,Alberta,Alberta,26-02-2022,8,2022,1.0,524329,4129.0,11541.19,3916,62.0,86.2,90.88,1.36,9639.0,136.0,212.17,2.99,589.86,12.98,8.86,0.19
47,Saskatchewan,Saskatchewan,26-02-2022,8,2022,1.0,128263,1101.0,10735.08,1137,44.0,95.16,92.15,3.68,2507.0,81.0,209.83,6.78,157.29,13.16,6.29,0.53
46,Manitoba,Manitoba,26-02-2022,8,2022,1.0,130277,1791.0,9244.6,1675,26.0,118.86,127.09,1.84,4433.0,56.0,314.57,3.97,255.86,18.16,3.71,0.26
35,Ontario,Ontario,26-02-2022,8,2022,1.0,1117883,12360.0,7398.59,12519,125.0,82.86,81.8,0.83,25875.0,300.0,171.25,1.99,1765.71,11.69,17.86,0.12
24,Quebec,Québec,26-02-2022,8,2022,1.0,920173,9197.0,10581.98,13553,106.0,155.86,105.77,1.22,20939.0,262.0,240.8,3.01,1313.86,15.11,15.14,0.17
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-02-2022,8,2022,1.0,23443,1830.0,4457.08,65,3.0,12.36,347.93,0.57,3489.0,10.0,663.34,1.9,261.43,49.7,0.45,0.09
13,New Brunswick,Nouveau-Brunswick,26-02-2022,8,2022,1.0,36417,2195.0,4484.52,301,3.0,37.07,270.3,0.37,3807.0,15.0,468.81,1.85,313.57,38.61,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,26-02-2022,8,2022,1.0,45351,1518.0,4447.38,192,7.0,18.83,148.86,0.69,3121.0,20.0,306.06,1.96,216.84,21.26,1.0,0.1
11,Prince Edward Island,Île-du-Prince-Édouard,26-02-2022,8,2022,1.0,13361,1878.0,7827.73,16,1.0,9.37,1100.25,0.59,3257.0,2.0,1908.16,1.17,268.22,157.14,0.14,0.08
60,Yukon,Yukon,26-02-2022,8,2022,1.0,3438,69.0,7851.29,21,1.0,47.96,157.57,2.28,124.0,1.0,283.18,2.28,9.9,22.62,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,26-02-2022,8,2022,1.0,8656,532.0,18980.37,19,1.0,41.66,1166.54,2.19,1215.0,2.0,2664.18,4.39,75.98,166.6,0.14,0.31
62,Nunavut,Nunavut,26-02-2022,8,2022,1.0,2690,277.0,6637.71,5,0.0,12.34,683.51,0.0,536.0,0.0,1322.61,0.0,39.51,97.49,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,26-02-2022,8,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,26-02-2022,8,2022,,3302023,40344.0,8481.97,36270,444.0,93.17,103.63,1.14,86935.0,989.0,223.31,2.54,5763.43,14.8,63.43,0.16
59,British Columbia,Colombie-Britannique,05-03-2022,9,2022,1.0,350329,2600.0,6585.97,2903,52.0,54.57,48.88,0.98,6067.0,117.0,114.06,2.2,371.43,6.98,7.43,0.14
48,Alberta,Alberta,05-03-2022,9,2022,1.0,527723,3394.0,11615.89,3970,54.0,87.39,74.71,1.19,7523.0,116.0,165.59,2.55,484.86,10.67,7.71,0.17
47,Saskatchewan,Saskatchewan,05-03-2022,9,2022,1.0,129251,988.0,10817.77,1151,14.0,96.33,82.69,1.17,2089.0,58.0,174.84,4.85,141.14,11.81,2.0,0.17
46,Manitoba,Manitoba,05-03-2022,9,2022,1.0,131526,1249.0,9333.23,1690,15.0,119.92,88.63,1.06,3040.0,41.0,215.72,2.91,178.43,12.66,2.14,0.15
35,Ontario,Ontario,05-03-2022,9,2022,1.0,1129245,11362.0,7473.78,12611,92.0,83.46,75.2,0.61,23722.0,217.0,157.0,1.44,1623.14,10.74,13.14,0.09
24,Quebec,Québec,05-03-2022,9,2022,1.0,927785,7612.0,10669.52,13665,112.0,157.15,87.54,1.29,16809.0,218.0,193.3,2.51,1087.43,12.51,16.0,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,05-03-2022,9,2022,1.0,26197,2754.0,4980.68,69,4.0,13.12,523.6,0.76,4584.0,7.0,871.53,1.33,393.43,74.8,0.53,0.1
13,New Brunswick,Nouveau-Brunswick,05-03-2022,9,2022,1.0,38937,2520.0,4794.84,309,8.0,38.05,310.32,0.99,4715.0,11.0,580.62,1.35,360.0,44.33,1.14,0.14
12,Nova Scotia,Nouvelle-Écosse,05-03-2022,9,2022,1.0,46719,1369.0,4581.53,207,16.0,20.3,134.25,1.57,2887.0,23.0,283.12,2.26,195.51,19.17,2.24,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,05-03-2022,9,2022,1.0,16604,3243.0,9727.69,16,0.0,9.37,1899.96,0.0,5121.0,1.0,3000.21,0.59,463.22,271.39,0.06,0.04
60,Yukon,Yukon,05-03-2022,9,2022,1.0,3495,57.0,7981.46,22,1.0,50.24,130.17,2.28,126.0,2.0,287.74,4.57,8.1,18.49,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,05-03-2022,9,2022,1.0,9107,451.0,19969.3,19,0.0,41.66,988.93,0.0,983.0,1.0,2155.47,2.19,64.49,141.41,0.04,0.09
62,Nunavut,Nunavut,05-03-2022,9,2022,1.0,3017,327.0,7444.6,5,0.0,12.34,806.89,0.0,604.0,0.0,1490.4,0.0,46.65,115.12,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,05-03-2022,9,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,05-03-2022,9,2022,,3339948,37926.0,8579.39,36637,368.0,94.11,97.42,0.95,78270.0,812.0,201.05,2.09,5418.0,13.92,52.57,0.14
59,British Columbia,Colombie-Britannique,12-03-2022,10,2022,1.0,352319,1990.0,6623.38,2932,29.0,55.12,37.41,0.55,4590.0,81.0,86.29,1.52,284.29,5.34,4.14,0.08
48,Alberta,Alberta,12-03-2022,10,2022,1.0,530967,3244.0,11687.3,4006,36.0,88.18,71.4,0.79,6638.0,90.0,146.11,1.98,463.43,10.2,5.14,0.11
47,Saskatchewan,Saskatchewan,12-03-2022,10,2022,1.0,130082,831.0,10887.32,1179,28.0,98.68,69.55,2.34,1819.0,42.0,152.24,3.52,118.71,9.94,4.0,0.33
46,Manitoba,Manitoba,12-03-2022,10,2022,1.0,132681,1155.0,9415.19,1710,20.0,121.34,81.96,1.42,2404.0,35.0,170.59,2.48,165.0,11.71,2.86,0.2
35,Ontario,Ontario,12-03-2022,10,2022,1.0,1140607,11362.0,7548.98,12674,63.0,83.88,75.2,0.42,22724.0,155.0,150.4,1.03,1623.14,10.74,9.0,0.06
24,Quebec,Québec,12-03-2022,10,2022,1.0,935273,7488.0,10755.63,13753,88.0,158.16,86.11,1.01,15100.0,200.0,173.65,2.3,1069.71,12.3,12.57,0.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,12-03-2022,10,2022,1.0,30100,3903.0,5722.74,76,8.0,14.45,742.05,1.52,6657.0,12.0,1265.66,2.28,557.57,106.01,1.1,0.21
13,New Brunswick,Nouveau-Brunswick,12-03-2022,10,2022,1.0,42320,3383.0,5211.43,320,11.0,39.41,416.59,1.35,5903.0,19.0,726.92,2.34,483.29,59.51,1.57,0.19
12,Nova Scotia,Nouvelle-Écosse,12-03-2022,10,2022,1.0,48076,1357.0,4714.6,217,9.0,21.28,133.08,0.88,2726.0,25.0,267.33,2.45,193.84,19.01,1.33,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,12-03-2022,10,2022,1.0,19603,3000.0,11484.7,16,0.0,9.37,1757.59,0.0,6243.0,0.0,3657.55,0.0,428.51,251.05,0.0,0.0
60,Yukon,Yukon,12-03-2022,10,2022,1.0,3562,67.0,8134.46,23,1.0,52.52,153.01,2.28,124.0,2.0,283.18,4.57,9.57,21.86,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,12-03-2022,10,2022,1.0,9487,380.0,20802.54,20,1.0,43.85,833.24,2.19,831.0,1.0,1822.17,2.19,54.35,119.17,0.1,0.22
62,Nunavut,Nunavut,12-03-2022,10,2022,1.0,3262,245.0,8049.15,5,0.0,12.34,604.55,0.0,572.0,0.0,1411.44,0.0,35.0,86.36,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,12-03-2022,10,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,12-03-2022,10,2022,,3378352,38405.0,8678.04,36931,294.0,94.87,98.65,0.76,76331.0,662.0,196.07,1.7,5486.43,14.09,42.0,0.11
59,British Columbia,Colombie-Britannique,19-03-2022,11,2022,1.0,353778,1459.0,6650.81,2966,34.0,55.76,27.43,0.64,3449.0,63.0,64.84,1.18,208.43,3.92,4.86,0.09
48,Alberta,Alberta,19-03-2022,11,2022,1.0,534675,3708.0,11768.92,4036,30.0,88.84,81.62,0.66,6952.0,66.0,153.02,1.45,529.71,11.66,4.29,0.09
47,Saskatchewan,Saskatchewan,19-03-2022,11,2022,1.0,130977,895.0,10962.23,1211,32.0,101.36,74.91,2.68,1726.0,60.0,144.46,5.02,127.86,10.7,4.57,0.38
46,Manitoba,Manitoba,19-03-2022,11,2022,1.0,133928,1247.0,9503.68,1726,16.0,122.48,88.49,1.14,2402.0,36.0,170.45,2.55,178.14,12.64,2.29,0.16
35,Ontario,Ontario,19-03-2022,11,2022,1.0,1151936,11329.0,7623.96,12738,64.0,84.31,74.98,0.42,22691.0,127.0,150.18,0.84,1618.43,10.71,9.14,0.06
24,Quebec,Québec,19-03-2022,11,2022,1.0,943731,8458.0,10852.9,13828,75.0,159.02,97.27,0.86,15946.0,163.0,183.38,1.87,1208.29,13.9,10.71,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,19-03-2022,11,2022,1.0,33834,3734.0,6432.66,86,10.0,16.35,709.92,1.9,7637.0,18.0,1451.98,3.42,533.43,101.42,1.43,0.27
13,New Brunswick,Nouveau-Brunswick,19-03-2022,11,2022,1.0,45101,2781.0,5553.89,336,16.0,41.38,342.46,1.97,6164.0,27.0,759.06,3.32,397.29,48.92,2.29,0.28
12,Nova Scotia,Nouvelle-Écosse,19-03-2022,11,2022,1.0,50534,2458.0,4955.65,228,11.0,22.36,241.05,1.08,3815.0,20.0,374.12,1.96,351.1,34.43,1.63,0.16
11,Prince Edward Island,Île-du-Prince-Édouard,19-03-2022,11,2022,1.0,22151,2548.0,12977.48,16,0.0,9.37,1492.78,0.0,5548.0,0.0,3250.37,0.0,364.0,213.25,0.0,0.0
60,Yukon,Yukon,19-03-2022,11,2022,1.0,3640,78.0,8312.59,23,0.0,52.52,178.13,0.0,145.0,1.0,331.13,2.28,11.19,25.56,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,19-03-2022,11,2022,1.0,9841,354.0,21578.77,21,1.0,46.05,776.23,2.19,734.0,2.0,1609.47,4.39,50.57,110.89,0.14,0.31
62,Nunavut,Nunavut,19-03-2022,11,2022,1.0,3370,108.0,8315.65,5,0.0,12.34,266.5,0.0,353.0,0.0,871.05,0.0,15.49,38.22,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,19-03-2022,11,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,19-03-2022,11,2022,,3417509,39157.0,8778.62,37220,289.0,95.61,100.58,0.74,77562.0,583.0,199.24,1.5,5593.86,14.37,41.29,0.11
59,British Columbia,Colombie-Britannique,26-03-2022,12,2022,1.0,355299,1521.0,6679.4,2983,17.0,56.08,28.59,0.32,2980.0,51.0,56.02,0.96,217.29,4.08,2.43,0.05
48,Alberta,Alberta,26-03-2022,12,2022,1.0,539053,4378.0,11865.28,4066,30.0,89.5,96.37,0.66,8086.0,60.0,177.98,1.32,625.43,13.77,4.29,0.09
47,Saskatchewan,Saskatchewan,26-03-2022,12,2022,1.0,132172,1195.0,11062.24,1232,21.0,103.11,100.02,1.76,2090.0,53.0,174.92,4.44,170.71,14.29,3.0,0.25
46,Manitoba,Manitoba,26-03-2022,12,2022,1.0,135214,1286.0,9594.93,1744,18.0,123.76,91.26,1.28,2533.0,34.0,179.74,2.41,183.71,13.04,2.57,0.18
35,Ontario,Ontario,26-03-2022,12,2022,1.0,1166299,14363.0,7719.02,12795,57.0,84.68,95.06,0.38,25692.0,121.0,170.04,0.8,2051.86,13.58,8.14,0.05
24,Quebec,Québec,26-03-2022,12,2022,1.0,957151,13420.0,11007.23,13897,69.0,159.82,154.33,0.79,21878.0,144.0,251.6,1.66,1917.14,22.05,9.86,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,26-03-2022,12,2022,1.0,36624,2790.0,6963.11,100,13.0,19.01,530.45,2.47,6524.0,23.0,1240.37,4.37,398.57,75.78,1.92,0.36
13,New Brunswick,Nouveau-Brunswick,26-03-2022,12,2022,1.0,48197,3096.0,5935.15,349,13.0,42.98,381.25,1.6,5877.0,29.0,723.71,3.57,442.29,54.46,1.86,0.23
12,Nova Scotia,Nouvelle-Écosse,26-03-2022,12,2022,1.0,53825,3292.0,5278.38,241,13.0,23.63,322.83,1.27,5750.0,24.0,563.88,2.35,470.22,46.11,1.9,0.19
11,Prince Edward Island,Île-du-Prince-Édouard,26-03-2022,12,2022,1.0,24747,2596.0,14498.38,17,1.0,9.96,1520.9,0.59,5144.0,1.0,3013.69,0.59,370.84,217.26,0.16,0.1
60,Yukon,Yukon,26-03-2022,12,2022,1.0,3737,97.0,8534.11,24,1.0,54.81,221.52,2.28,175.0,1.0,399.64,2.28,13.86,31.65,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,26-03-2022,12,2022,1.0,10374,533.0,22747.51,21,0.0,46.05,1168.73,0.0,887.0,1.0,1944.96,2.19,76.1,166.87,0.04,0.09
62,Nunavut,Nunavut,26-03-2022,12,2022,1.0,3441,71.0,8490.85,6,1.0,14.81,175.2,2.47,179.0,1.0,441.69,2.47,10.1,24.93,0.08,0.2
99,Repatriated travellers,Voyageurs rapatriés,26-03-2022,12,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,26-03-2022,12,2022,,3466146,48638.0,8903.56,37475,254.0,96.26,124.94,0.65,87795.0,543.0,225.52,1.39,6948.29,17.85,36.29,0.09
59,British Columbia,Colombie-Britannique,02-04-2022,13,2022,1.0,357242,1943.0,6715.93,3004,21.0,56.47,36.53,0.39,3464.0,38.0,65.12,0.71,277.57,5.22,3.0,0.06
48,Alberta,Alberta,02-04-2022,13,2022,1.0,544254,5201.0,11979.76,4098,32.0,90.2,114.48,0.7,9579.0,62.0,210.85,1.36,743.0,16.35,4.57,0.1
47,Saskatchewan,Saskatchewan,02-04-2022,13,2022,1.0,133204,1032.0,11148.62,1255,23.0,105.04,86.37,1.93,2227.0,44.0,186.39,3.68,147.43,12.34,3.29,0.28
46,Manitoba,Manitoba,02-04-2022,13,2022,1.0,136573,1359.0,9691.37,1751,7.0,124.25,96.44,0.5,2645.0,25.0,187.69,1.77,194.14,13.78,1.0,0.07
35,Ontario,Ontario,02-04-2022,13,2022,1.0,1184369,18070.0,7838.62,12856,61.0,85.09,119.59,0.4,32433.0,118.0,214.65,0.78,2581.43,17.08,8.71,0.06
24,Quebec,Québec,02-04-2022,13,2022,1.0,977010,19859.0,11235.61,13972,75.0,160.68,228.38,0.86,33279.0,144.0,382.71,1.66,2837.0,32.63,10.71,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,02-04-2022,13,2022,1.0,39312,2688.0,7474.16,115,15.0,21.86,511.05,2.85,5478.0,28.0,1041.5,5.32,384.0,73.01,2.2,0.42
13,New Brunswick,Nouveau-Brunswick,02-04-2022,13,2022,1.0,51854,3657.0,6385.48,358,9.0,44.09,450.34,1.11,6753.0,22.0,831.59,2.71,522.43,64.33,1.29,0.16
12,Nova Scotia,Nouvelle-Écosse,02-04-2022,13,2022,1.0,58398,4572.0,5726.84,252,11.0,24.71,448.36,1.08,7864.0,24.0,771.19,2.35,653.18,64.05,1.55,0.15
11,Prince Edward Island,Île-du-Prince-Édouard,02-04-2022,13,2022,1.0,27271,2524.0,15977.1,19,1.0,11.13,1478.72,0.59,5120.0,2.0,2999.63,1.17,360.53,211.22,0.2,0.12
60,Yukon,Yukon,02-04-2022,13,2022,1.0,3855,117.0,8803.58,24,0.0,54.81,267.19,0.0,214.0,1.0,488.71,2.28,16.76,38.28,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,02-04-2022,13,2022,1.0,10873,499.0,23841.68,21,0.0,46.05,1094.18,0.0,1032.0,0.0,2262.91,0.0,71.33,156.4,0.0,0.0
62,Nunavut,Nunavut,02-04-2022,13,2022,1.0,3506,65.0,8651.24,7,1.0,17.27,160.39,2.47,136.0,2.0,335.59,4.94,9.22,22.76,0.14,0.35
99,Repatriated travellers,Voyageurs rapatriés,02-04-2022,13,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,02-04-2022,13,2022,,3527734,61586.0,9061.76,37732,256.0,96.92,158.2,0.66,110224.0,510.0,283.13,1.31,8798.0,22.6,36.57,0.09
59,British Columbia,Colombie-Britannique,09-04-2022,14,2022,1.0,359002,1760.0,6749.02,3036,32.0,57.07,33.09,0.6,3703.0,53.0,69.61,1.0,251.43,4.73,4.57,0.09
48,Alberta,Alberta,09-04-2022,14,2022,1.0,550313,6059.0,12113.13,4137,39.0,91.06,133.37,0.86,11260.0,71.0,247.85,1.56,865.57,19.05,5.57,0.12
47,Saskatchewan,Saskatchewan,09-04-2022,14,2022,1.0,134252,1048.0,11236.33,1275,20.0,106.71,87.71,1.67,2080.0,43.0,174.09,3.6,149.71,12.53,2.86,0.24
46,Manitoba,Manitoba,09-04-2022,14,2022,1.0,138271,1698.0,9811.86,1759,8.0,124.82,120.49,0.57,3057.0,15.0,216.93,1.06,242.57,17.21,1.14,0.08
35,Ontario,Ontario,09-04-2022,14,2022,1.0,1206931,22562.0,7987.94,12922,66.0,85.52,149.32,0.44,40632.0,127.0,268.92,0.84,3223.14,21.33,9.43,0.06
24,Quebec,Québec,09-04-2022,14,2022,1.0,999275,22265.0,11491.65,14099,127.0,162.14,256.05,1.46,42124.0,202.0,484.43,2.32,3180.71,36.58,18.14,0.21
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,09-04-2022,14,2022,1.0,41255,1943.0,7843.57,128,13.0,24.34,369.41,2.47,4631.0,28.0,880.47,5.32,277.57,52.77,1.9,0.36
13,New Brunswick,Nouveau-Brunswick,09-04-2022,14,2022,1.0,55812,3958.0,6872.88,368,10.0,45.32,487.4,1.23,7615.0,19.0,937.74,2.34,565.43,69.63,1.43,0.18
12,Nova Scotia,Nouvelle-Écosse,09-04-2022,14,2022,1.0,69899,11501.0,6854.69,271,19.0,26.58,1127.85,1.86,16073.0,30.0,1576.21,2.94,1643.06,161.13,2.65,0.26
11,Prince Edward Island,Île-du-Prince-Édouard,09-04-2022,14,2022,1.0,29649,2378.0,17370.29,20,2.0,11.72,1393.19,1.17,4902.0,3.0,2871.91,1.76,339.67,199.0,0.22,0.13
60,Yukon,Yukon,09-04-2022,14,2022,1.0,3953,98.0,9027.38,24,0.0,54.81,223.8,0.0,215.0,0.0,490.99,0.0,14.05,32.08,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,09-04-2022,14,2022,1.0,11098,225.0,24335.05,21,0.0,46.05,493.37,0.0,724.0,0.0,1587.55,0.0,32.12,70.44,0.0,0.0
62,Nunavut,Nunavut,09-04-2022,14,2022,1.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,09-04-2022,14,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
1,Canada,Canada,09-04-2022,14,2022,,3603254,75495.0,9255.75,38067,336.0,97.78,193.93,0.86,137081.0,592.0,352.12,1.52,10785.0,27.7,48.0,0.12
59,British Columbia,Colombie-Britannique,16-04-2022,15,2022,1.0,361034,2032.0,6787.22,3077,41.0,57.85,38.2,0.77,3792.0,73.0,71.29,1.37,290.29,5.46,5.86,0.11
48,Alberta,Alberta,16-04-2022,15,2022,1.0,556387,6074.0,12246.83,4186,49.0,92.14,133.7,1.08,12133.0,88.0,267.06,1.94,867.71,19.1,7.0,0.15
47,Saskatchewan,Saskatchewan,16-04-2022,15,2022,1.0,135099,847.0,11307.22,1295,20.0,108.39,70.89,1.67,1895.0,40.0,158.6,3.35,121.0,10.13,2.86,0.24
46,Manitoba,Manitoba,16-04-2022,15,2022,1.0,139465,1194.0,9896.59,1774,15.0,125.88,84.73,1.06,2892.0,23.0,205.22,1.63,170.57,12.1,2.14,0.15
35,Ontario,Ontario,16-04-2022,15,2022,1.0,1230037,23106.0,8140.86,13035,113.0,86.27,152.92,0.75,45668.0,179.0,302.25,1.18,3300.86,21.85,16.14,0.11
24,Quebec,Québec,16-04-2022,15,2022,1.0,1018811,19536.0,11716.32,14261,162.0,164.0,224.66,1.86,41801.0,289.0,480.71,3.32,2790.86,32.09,23.14,0.27
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,16-04-2022,15,2022,1.0,42576,1321.0,8094.73,143,15.0,27.19,251.15,2.85,3264.0,28.0,620.57,5.32,188.71,35.88,2.14,0.41
13,New Brunswick,Nouveau-Brunswick,16-04-2022,15,2022,1.0,58768,2956.0,7236.89,378,10.0,46.55,364.01,1.23,6914.0,20.0,851.41,2.46,422.29,52.0,1.43,0.18
12,Nova Scotia,Nouvelle-Écosse,16-04-2022,15,2022,1.0,79289,9390.0,7775.53,286,16.0,28.05,920.84,1.57,20891.0,35.0,2048.69,3.43,1341.39,131.54,2.22,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,16-04-2022,15,2022,1.0,31706,2057.0,18575.41,22,2.0,12.89,1205.12,1.17,4435.0,4.0,2598.31,2.34,293.86,172.16,0.29,0.17
60,Yukon,Yukon,16-04-2022,15,2022,1.0,4015,62.0,9168.97,24,0.0,54.81,141.59,0.0,160.0,0.0,365.39,0.0,8.86,20.23,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,16-04-2022,15,2022,1.0,11136,38.0,24418.38,21,0.0,46.05,83.32,0.0,263.0,0.0,576.69,0.0,5.39,11.81,0.0,0.0
62,Nunavut,Nunavut,16-04-2022,15,2022,0.0,3531,,8712.93,7,,17.27,,,,,,,,,,
99,Repatriated travellers,Voyageurs rapatriés,16-04-2022,15,2022,,13,0.0,,0,0.0,,,,0.0,0.0,,,0.0,,0.0,
