endTime,artistName,trackName,msPlayed,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,genre
2023-12-27 13:38:00,Gunna,fukumean,760,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4rXLjWdF2ZZpXCVTfWcshS,125040,"atl hip hop, melodic rap, rap, trap"
2023-12-27 13:38:00,Bastille,Things We Lost In The Fire,1040,0.587,0.918,4,-4.878,0,0.0581,0.0636,0.0,0.267,0.629,134.055,2oTdiDj4AawNeeYFz8bipG,240747,"metropopolis, modern rock, pop"
2023-12-27 13:38:00,Ice Spice,Deli,610,0.789,0.763,1,-6.169,1,0.199,0.123,2.22e-05,0.132,0.272,140.107,5JYPXqMwYc0zTODQdjMEZN,126857,bronx drill
2023-12-27 13:38:00,Eminem,Superman,550,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,4woTEX1wYOTGDqNXuavlRC,350320,"detroit hip hop, hip hop, rap"
2023-12-27 13:38:00,Zerb,Mwaki,580,0.847,0.637,7,-8.751,0,0.0587,0.201,0.201,0.121,0.0509,120.033,5KTZgG84bKFGm53lhLtTqc,208135,
2023-12-27 13:38:00,TOOPOOR,Crazy Girls,480,0.657,0.656,5,-3.925,0,0.0517,0.0386,0.000641,0.733,0.482,90.099,6cSDNYoWlMxzVfJLn6H301,194693,
2023-12-27 13:38:00,Hozier,Take Me To Church,880,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,1CS7Sd1u5tWkstBhpssyjP,241693,"irish singer-songwriter, modern rock, pov: indie"
2023-12-27 13:38:00,S3BZS,MONTAGEM - PR FUNK,680,0.877,0.803,9,-3.195,1,0.0507,0.734,0.056,0.087,0.795,130.028,6njJR3OIp3oA0Kc4aC9Tzf,61673,"funk carioca, funk mtg, funk paulista, funk rj, phonk brasileiro"
2023-12-27 13:38:00,Heuss L'enfoiré,Moulaga,720,0.675,0.772,11,-4.515,0,0.17,0.239,4.81e-05,0.108,0.485,136.959,42Af5vuvCRGC0t1ohkQlh8,166861,"french hip hop, pop urbaine, rap francais, french hip hop, pop urbaine, rap marseille"
2023-12-27 13:38:00,Duke Dumont,Ocean Drive,156228,0.686,0.718,8,-5.054,0,0.0431,0.00637,0.000703,0.119,0.557,115.026,0b6wdul3A5sQNpIOv03OxP,206320,"edm, house, pop dance, progressive house, uk dance"
2023-12-27 13:38:00,Taco Hemingway,Deszcz na betonie,820,0.768,0.588,1,-9.428,0,0.0602,0.0218,2.15e-06,0.093,0.717,93.019,2Ub0JBCEf1wSA4LHPRsAv5,248911,"polish hip hop, polish trap"
2023-12-27 13:38:00,Majki,Pasek Gucci - La La La - Majki Remix,1030,0.864,0.743,9,-4.782,1,0.0973,0.0304,3.96e-06,0.109,0.731,136.005,4qKEuYY93wCOWaqHky7dM7,157105,"klubowe, polish viral pop, polish viral pop"
2023-12-27 13:38:00,Tom Petty,Love Is A Long Road,640,0.639,0.621,4,-10.851,1,0.0316,0.03,7.59e-05,0.0863,0.496,116.333,4PJEK76V3A1S0XzZJuTWh7,247600,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
2023-12-27 13:40:00,Gunna,fukumean,114860,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,4rXLjWdF2ZZpXCVTfWcshS,125040,"atl hip hop, melodic rap, rap, trap"
2023-12-27 13:45:00,Katya Lel,Мой мармеладный (Speed Up),790,0.705,0.773,8,-4.21,0,0.044,0.0245,8.28e-06,0.102,0.963,144.025,6qNHJwdMhNZzyJ7yTDU8zD,188625,russian pop
2023-12-27 13:45:00,Brent Faiyaz,JACKIE BROWN,2010,0.726,0.353,10,-10.273,1,0.105,0.65,0.002,0.224,0.503,137.66,2IlT65thKQQw248mhk2PjQ,169014,"r&b, rap"
2023-12-27 13:45:00,Taylor Swift,Maroon,1040,0.637,0.398,7,-8.294,1,0.0564,0.0573,1.03e-06,0.101,0.0374,108.075,3eX0NZfLtGzoLUxPNvRfqm,218271,pop
2023-12-27 13:45:00,Lil Uzi Vert,Endless Fashion (feat. Nicki Minaj),540,0.731,0.605,1,-5.01,1,0.19,0.067,7.7e-06,0.177,0.413,132.946,41bmnQZoDMQdDh5zyomtW7,216704,"hip hop, melodic rap, philly rap, rage rap, rap, hip pop, pop, queens hip hop, rap"
2023-12-27 13:45:00,Guzowianki,Czerwone jagody,790,0.635,0.614,2,-6.951,1,0.0451,0.0674,0.0,0.0574,0.877,144.924,4cyWXdZGEmsWP2EQNmyZFT,286485,
2023-12-27 13:45:00,Natalia Nykiel,Error,640,0.549,0.955,8,-3.145,1,0.27,0.148,3.21e-05,0.441,0.669,169.886,089XJfZCapAEf3dkVoGQtq,223227,"candy pop, dark pop, electropop"
2023-12-27 13:45:00,Yamê,Bécane - A COLORS SHOW,610,0.504,0.527,10,-7.765,1,0.0976,0.333,0.0,0.0976,0.234,117.866,3oUEzTAoOxqZHN4xiqTGqJ,182440,
2023-12-27 13:45:00,NIKOŚ,HIPNOZA,620,0.744,0.514,10,-9.918,0,0.334,0.226,0.0,0.103,0.795,170.109,3a4hbzdiwoXYVa0n9XRyDK,194472,
2023-12-27 13:45:00,Macklemore & Ryan Lewis,Can't Hold Us (feat. Ray Dalton),2509,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,258343,"pop rap, seattle hip hop, pop rap, seattle hip hop, pop rap, pop dance"
2023-12-27 13:45:00,Chris Brown,Forever,1000,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,3NZJlJemX3mzjf56MqC5ML,278573,"r&b, rap"
2023-12-27 13:45:00,Taco Hemingway,Deszcz na betonie,248910,0.768,0.588,1,-9.428,0,0.0602,0.0218,2.15e-06,0.093,0.717,93.019,2Ub0JBCEf1wSA4LHPRsAv5,248911,"polish hip hop, polish trap"
2023-12-27 13:47:00,Chris Brown,Forever,149870,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,3NZJlJemX3mzjf56MqC5ML,278573,"r&b, rap"
2023-12-27 13:48:00,Taylor Swift,I Knew You Were Trouble (Taylor's Version),910,0.584,0.557,6,-6.371,1,0.0342,0.0129,0.0,0.0576,0.767,154.008,6AtZLIzUINvExIUy4QhdjP,219760,pop
2023-12-27 13:48:00,Rihanna,Nobody's Business,970,0.741,0.6,1,-5.792,0,0.0412,0.0362,0.0,0.0562,0.515,109.233,0qJWmTaT1qvCq0brgx8k2P,216293,"barbadian pop, pop, urban contemporary, r&b, rap"
2023-12-27 13:48:00,Białas,Na serio,830,0.747,0.529,9,-8.933,0,0.416,0.529,0.0,0.105,0.368,127.557,3TVz2kX8hsiLma4iI9BxOD,190729,"polish hip hop, polish trap, polish electronica, polish hip hop, polish trap, polish hip hop, polish trap"
