com.samsung.shealth.tracker.pedometer_step_count,6261011,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
60000,4,0,85,2023-12-25 16:42:00.000,,,2023-12-25 16:55:15.343,2023-12-25 16:55:15.343,85,1.0316666,61.9,3.4,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:43:00.000,2da6b917-f233-4fc6-bde5-fdfdc52da5ee,
40425,4,0,53,2023-12-25 16:43:00.000,,,2023-12-25 16:55:15.362,2023-12-25 16:55:15.362,53,0.9444444,38.18,2.12,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:44:00.000,3f187dcb-819e-4a35-a46f-289c8b360283,
55757,4,0,73,2023-12-25 16:44:00.000,,,2023-12-25 16:55:15.384,2023-12-25 16:55:15.384,73,0.9444444,52.66,2.92,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:45:00.000,b823ecc8-ed9c-449a-b66a-a509ffbfc678,
60000,4,0,87,2023-12-25 16:45:00.000,,,2023-12-25 16:55:58.757,2023-12-25 16:55:58.757,87,1.0565001,63.39,3.48,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:46:00.000,2f44bf2c-aa08-4dbe-98f5-c88e8a37d41e,
56780,4,0,78,2023-12-25 16:46:00.000,,,2023-12-25 16:55:58.798,2023-12-25 16:55:58.798,78,1.0,56.78,3.12,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:47:00.000,78959514-c059-4cca-ade4-390e76ad8d3e,
21141,4,0,27,2023-12-25 16:47:00.000,,,2023-12-25 16:55:58.826,2023-12-25 16:55:58.826,27,0.9166666,19.38,1.08,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:48:00.000,cbe3c8d3-5ea0-461d-b133-3e28b7856939,
12837,4,0,23,2023-12-25 16:48:00.000,,,2023-12-25 16:55:58.850,2023-12-25 16:55:58.850,23,1.3888888,17.83,0.91,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:49:00.000,17c7d431-5ad0-4843-977c-3aac4cb00db7,
44621,4,0,66,2023-12-25 16:49:00.000,,,2023-12-25 16:55:58.873,2023-12-25 16:55:58.873,66,1.0833333,48.34,2.64,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:50:00.000,28c87130-577c-4bdd-8e58-f98aca3c8e6b,
60000,4,0,88,2023-12-25 16:50:00.000,,,2023-12-25 16:55:58.908,2023-12-25 16:55:58.908,88,1.0723332,64.34,3.52,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:51:00.000,5345fc68-dc73-4385-85c7-de7b2e880ff2,
17181,4,0,22,2023-12-25 16:51:00.000,,,2023-12-25 16:55:58.955,2023-12-25 16:55:58.955,22,0.9166667,15.75,0.88,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:52:00.000,ad9fd69d-6156-45a4-93cb-275e10c633f4,
8503,4,0,12,2023-12-25 16:53:00.000,,,2023-12-25 16:55:58.981,2023-12-25 16:55:58.981,12,1.0277778,8.74,0.48,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:54:00.000,7b52c8be-5bdd-40cc-aef8-0761cd9d161e,
58761,4,0,88,2023-12-25 16:54:00.000,,,2023-12-25 16:55:59.002,2023-12-25 16:55:59.002,88,1.1111112,65.29,3.51,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:55:00.000,52fd0611-1176-4567-aa93-157805ec82b8,
60000,4,0,83,2023-12-25 16:55:00.000,,,2023-12-25 17:10:50.540,2023-12-25 17:10:50.540,83,1.0013334,60.08,3.32,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:56:00.000,83e9db70-b58f-4ab4-876d-81711b1a3a0e,
59672,4,0,76,2023-12-25 16:56:00.000,,,2023-12-25 17:10:50.586,2023-12-25 17:10:50.586,76,0.9166667,54.7,3.04,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:57:00.000,42fd6db7-a8f7-4a11-b94b-3504a2ac5080,
60000,4,0,86,2023-12-25 16:57:00.000,,,2023-12-25 17:10:50.615,2023-12-25 17:10:50.615,86,1.039,62.34,3.44,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:58:00.000,781426d1-acbe-41fe-b8da-4bd22d72264d,
55683,4,0,73,2023-12-25 16:58:00.000,,,2023-12-25 17:10:50.635,2023-12-25 17:10:50.635,73,0.9444444,52.59,2.92,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 16:59:00.000,b8c86859-4824-4e1d-abcd-d5882eb8b4be,
32007,4,0,41,2023-12-25 16:59:00.000,,,2023-12-25 17:10:50.666,2023-12-25 17:10:50.666,41,0.9166667,29.34,1.64,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:00:00.000,65ab5390-2389-44fc-aa64-4ee9c5fd085f,
49025,4,0,63,2023-12-25 17:00:00.000,,,2023-12-25 17:10:50.688,2023-12-25 17:10:50.688,63,0.9166667,44.94,2.52,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:01:00.000,1a129c66-a243-40db-a23d-2dd0b5833149,
60000,4,0,81,2023-12-25 17:01:00.000,,,2023-12-25 17:10:50.702,2023-12-25 17:10:50.702,81,0.97116673,58.27,3.24,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:02:00.000,5e5fce37-e4bd-41c1-82b3-9434ba7a8273,
58985,4,0,76,2023-12-25 17:02:00.000,,,2023-12-25 17:10:50.715,2023-12-25 17:10:50.715,76,0.9166667,54.07,3.04,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:03:00.000,78d9af48-07ee-4527-9d9c-fd889ecef5cb,
60000,4,0,82,2023-12-25 17:03:00.000,,,2023-12-25 17:10:50.742,2023-12-25 17:10:50.742,82,0.98366666,59.02,3.28,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:04:00.000,cfe84fd0-6c17-43f0-857b-fe39ce1a98e0,
60000,4,0,84,2023-12-25 17:04:00.000,,,2023-12-25 17:10:50.788,2023-12-25 17:10:50.788,84,1.0126666,60.76,3.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:05:00.000,88e16b93-9d91-422f-8509-1e553d36db50,
60000,4,0,84,2023-12-25 17:05:00.000,,,2023-12-25 17:10:50.818,2023-12-25 17:10:50.818,84,1.0191667,61.15,3.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:06:00.000,c1af96df-c8b5-429b-ae81-99057de194aa,
51850,4,0,68,2023-12-25 17:06:00.000,,,2023-12-25 17:10:50.858,2023-12-25 17:10:50.858,68,0.9444444,48.97,2.72,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:07:00.000,51e35477-f057-4a2e-acad-20330af48f19,
51567,4,0,66,2023-12-25 17:07:00.000,,,2023-12-25 17:10:50.880,2023-12-25 17:10:50.880,66,0.9166667,47.27,2.63,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:08:00.000,30ed3bd6-34a4-4283-bd36-f0e9170a429f,
60000,4,0,83,2023-12-25 17:08:00.000,,,2023-12-25 17:10:50.908,2023-12-25 17:10:50.908,83,0.9968334,59.81,3.32,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:09:00.000,8bb744ef-19a9-4366-8057-2c792aea8caf,
60000,4,0,85,2023-12-25 17:09:00.000,,,2023-12-25 17:10:50.938,2023-12-25 17:10:50.938,85,1.0306667,61.84,3.4,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:10:00.000,7917ee89-0c3a-4f50-af43-995b6adf31ba,
18524,4,0,26,2023-12-25 17:10:00.000,,,2023-12-25 17:10:52.612,2023-12-25 17:10:50.967,26,1.01004,18.71,1.04,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:11:00.000,d387a38d-58f6-4812-a6c7-fb2baaad1d2b,
22024,4,0,40,2023-12-25 17:55:00.000,,,2023-12-25 17:57:33.900,2023-12-25 17:57:33.900,40,1.3888888,30.59,1.58,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:56:00.000,38a00bb8-f1c7-4fa9-8104-30258c1bfde5,
5487,4,0,9,2023-12-25 17:58:00.000,,,2023-12-25 18:06:00.723,2023-12-25 17:58:29.812,9,1.2299572,6.75,0.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 17:59:00.000,f37e9866-715f-425b-8179-a5bce9c3acba,
21720,4,0,30,2023-12-25 17:59:00.000,,,2023-12-25 18:06:00.836,2023-12-25 18:06:00.836,30,1.0,21.72,1.2,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 18:00:00.000,c3160b09-d715-47af-928a-e7700ad4163e,
31044,4,0,53,2023-12-25 18:00:00.000,,,2023-12-25 18:06:00.877,2023-12-25 18:06:00.877,53,1.3055556,40.53,2.11,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 18:01:00.000,71499190-9d30-4793-a070-94623aea16b2,
6793,4,0,10,2023-12-25 18:01:00.000,,,2023-12-25 18:06:00.956,2023-12-25 18:06:00.956,10,1.0833334,7.36,0.4,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 18:02:00.000,3e65065d-48ce-4734-9f12-cf9119f0e503,
15450,4,0,22,2023-12-25 18:03:00.000,,,2023-12-25 18:06:00.998,2023-12-25 18:06:00.998,22,1.0277778,15.88,0.88,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 18:04:00.000,636bd7a9-f000-49e3-9878-acaa35034e4f,
12420,4,0,18,2023-12-25 18:05:00.000,,,2023-12-25 18:06:01.028,2023-12-25 18:06:01.028,18,1.0555556,13.11,0.72,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 18:06:00.000,6a9b1371-3199-42c2-8eaa-e361bfee42bf,
3226,4,0,6,2023-12-25 19:04:00.000,,,2023-12-25 19:04:00.387,2023-12-25 19:04:00.387,6,1.4444444,4.66,0.23,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 19:05:00.000,b93f5674-1fdb-4a73-b8a9-d63d63f3b2be,
3851,4,0,6,2023-12-25 22:04:00.000,,,2023-12-25 22:04:06.656,2023-12-25 22:04:06.656,6,1.1944444,4.6,0.23,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 22:05:00.000,13599682-680c-468b-8b91-4a45a7c6ce3b,
8862,4,0,14,2023-12-25 22:27:00.000,,,2023-12-25 22:35:17.750,2023-12-25 22:35:17.750,14,1.1666666,10.34,0.56,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 22:28:00.000,a882d45d-75be-418b-af66-aa5095f255c1,
7076,4,0,10,2023-12-25 22:28:00.000,,,2023-12-25 22:35:17.779,2023-12-25 22:35:17.779,10,1.0555556,7.47,0.39,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 22:29:00.000,62ceac33-6872-4c5f-a6ef-c02955820f3d,
9275,4,0,16,2023-12-25 22:52:00.000,,,2023-12-25 22:55:01.301,2023-12-25 22:55:01.301,16,1.3055556,12.11,0.62,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 22:53:00.000,22fc5d45-b690-4458-b7a4-775975bc25a7,
21771,4,0,34,2023-12-25 22:53:00.000,,,2023-12-25 22:55:01.331,2023-12-25 22:55:01.331,34,1.1666666,25.4,1.35,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 22:54:00.000,ddb839e1-0c4e-4f52-a50d-92c3bbd1d4bb,
19284,4,0,35,2023-12-25 22:54:00.000,,,2023-12-25 22:55:01.355,2023-12-25 22:55:01.355,35,1.4166667,27.32,1.37,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 22:55:00.000,aeb4ee7a-e9ca-459a-be76-cd59d67081fa,
13166,4,0,22,2023-12-25 23:01:00.000,,,2023-12-25 23:01:33.582,2023-12-25 23:01:27.631,22,1.2546699,16.52,0.8000001,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-25 23:02:00.000,104b0ea0-bef2-4e20-8b6e-6db19ad5c168,
4302,4,0,8,2023-12-26 08:44:00.000,,,2023-12-26 08:44:07.349,2023-12-26 08:44:06.838,8,1.4130875,6.08,0.31,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 08:45:00.000,01c10429-7575-4160-9b13-1a5fa15040b6,
13244,4,0,23,2023-12-26 09:20:00.000,,,2023-12-26 09:20:53.317,2023-12-26 09:20:53.317,23,1.3333334,17.66,0.91,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 09:21:00.000,1ffacfc1-39f6-4d48-b9fc-77854cd892d8,
10122,4,0,16,2023-12-26 09:55:00.000,,,2023-12-26 09:55:37.286,2023-12-26 09:55:37.286,16,1.1666666,11.81,0.64,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 09:56:00.000,57baf2b6-b8a0-40f0-94f7-e912a2ad485a,
24507,4,0,46,2023-12-26 10:09:00.000,,,2023-12-26 10:15:02.040,2023-12-26 10:15:02.040,46,1.4722222,36.08,1.82,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:10:00.000,810e68d4-02af-4210-9bc6-0f7dc9527760,
5662,4,0,11,2023-12-26 10:10:00.000,,,2023-12-26 10:15:02.056,2023-12-26 10:15:02.056,11,1.6388888,9.28,0.43,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:11:00.000,b8694781-7e9a-4d94-bd78-b2be774d616c,
5369,4,0,7,2023-12-26 10:11:00.000,,,2023-12-26 10:15:02.076,2023-12-26 10:15:02.076,7,0.9722222,5.22,0.28,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:12:00.000,b8aca0c7-c58e-42da-8f04-e6c346307114,
5163,4,0,7,2023-12-26 10:16:00.000,,,2023-12-26 10:18:14.578,2023-12-26 10:18:14.578,7,0.9722222,5.02,0.28,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:17:00.000,cdd09566-af86-4235-9d16-0f9f8dcb73c2,
20734,4,0,29,2023-12-26 10:17:00.000,,,2023-12-26 10:18:14.619,2023-12-26 10:18:14.619,29,1.0277778,21.31,1.15,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:18:00.000,78638ae0-62b0-4310-8a45-699867d72b50,
5005,4,0,8,2023-12-26 10:18:00.000,,,2023-12-26 10:25:27.635,2023-12-26 10:25:27.635,8,1.1666666,5.84,0.32,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:19:00.000,7d3dfa52-4320-4293-ae56-2741c10a371d,
3942,4,0,6,2023-12-26 10:25:00.000,,,2023-12-26 10:25:27.815,2023-12-26 10:25:27.815,6,1.1111112,4.38,0.24,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:26:00.000,62f0b4ca-15f2-46e7-8c54-c494803d2c0d,
13817,4,0,18,2023-12-26 10:31:00.000,,,2023-12-26 10:33:57.193,2023-12-26 10:33:57.193,18,0.9444444,13.05,0.71,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:32:00.000,35b0ad4d-dfd7-4e18-9fe4-81c5a102be9e,
9702,4,0,15,2023-12-26 10:32:00.000,,,2023-12-26 10:33:57.234,2023-12-26 10:33:57.234,15,1.1388888,11.05,0.6,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:33:00.000,d7927cf3-3132-41ce-befc-fd16c31796f6,
36360,4,0,61,2023-12-26 10:37:00.000,,,2023-12-26 10:38:53.772,2023-12-26 10:38:53.772,61,1.2777778,46.46,2.43,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:38:00.000,f19db1da-1edf-4b55-93e0-075636ac2e1a,
22451,4,0,36,2023-12-26 10:38:00.000,,,2023-12-26 10:38:55.036,2023-12-26 10:38:53.807,36,1.1936597,26.8,1.42,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 10:39:00.000,960bdc90-5826-4f1c-ada4-7266be3ffd8d,
6371,4,0,12,2023-12-26 11:45:00.000,,,2023-12-26 11:55:00.181,2023-12-26 11:55:00.181,12,1.4722222,9.38,0.47,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 11:46:00.000,84204936-8451-43db-ae0b-cc00df4d5eb9,
29874,4,5,58,2023-12-26 11:47:00.000,,,2023-12-26 11:55:00.219,2023-12-26 11:55:00.219,63,1.7222222,51.45,2.78,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 11:48:00.000,cb1f4fc4-db94-4a6b-ac12-47af382a821c,
8116,4,2,14,2023-12-26 11:48:00.000,,,2023-12-26 11:55:00.225,2023-12-26 11:55:00.225,16,1.5277778,12.4,0.66,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 11:49:00.000,f6faa277-7a58-4f23-8962-47f1894864ba,
9216,4,0,15,2023-12-26 11:50:00.000,,,2023-12-26 11:55:00.276,2023-12-26 11:55:00.276,15,1.25,11.52,0.58,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 11:51:00.000,95db9044-dced-4aef-b888-72f72d01d0c5,
16564,4,20,20,2023-12-26 11:51:00.000,,,2023-12-26 11:55:00.301,2023-12-26 11:55:00.301,40,2.3611112,39.11,2.62,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 11:52:00.000,c1539daf-5e9a-4db9-a80c-000f774e4706,
29585,4,0,58,2023-12-26 11:58:00.000,,,2023-12-26 12:00:09.859,2023-12-26 12:00:09.859,58,1.5277778,45.2,2.29,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 11:59:00.000,a79bf266-d6d6-4f3a-8b05-0a2db9358798,
22218,4,0,34,2023-12-26 11:59:00.000,,,2023-12-26 12:00:09.892,2023-12-26 12:00:09.892,34,1.2777778,28.39,1.42,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:00:00.000,b3215dcf-86a4-4275-bc3a-4a297fb1fcd6,
30699,4,0,46,2023-12-26 12:24:00.000,,,2023-12-26 12:35:01.091,2023-12-26 12:35:01.091,46,1.1111112,34.11,1.83,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:25:00.000,0e6fc993-b8f9-4f43-b9b8-880202064513,
19447,4,0,33,2023-12-26 12:28:00.000,,,2023-12-26 12:35:02.626,2023-12-26 12:35:02.626,33,1.2777778,24.85,1.31,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:29:00.000,fe22ca00-bc95-4070-a538-7c4efcd72cec,
16920,4,0,26,2023-12-26 12:34:00.000,,,2023-12-26 12:35:02.705,2023-12-26 12:35:02.705,26,1.1388888,19.27,1.02,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:35:00.000,59dc964b-7df0-4134-801b-be983924f92f,
11243,4,0,17,2023-12-26 12:35:00.000,,,2023-12-26 12:53:28.218,2023-12-26 12:53:28.218,17,1.0833334,12.18,0.69,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:36:00.000,f26fb727-1e65-455e-88a5-89bdb12db84c,
21141,4,0,27,2023-12-26 12:53:00.000,,,2023-12-26 12:53:28.273,2023-12-26 12:53:28.273,27,0.9166666,19.38,1.08,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:54:00.000,3ea75333-75b2-45ce-b0da-537b0a39b658,
19872,4,0,30,2023-12-26 12:54:00.000,,,2023-12-26 12:55:04.834,2023-12-26 12:55:04.834,30,1.1111112,22.08,1.19,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:55:00.000,34bbeb6b-fc73-4ad1-b9e9-a9d732bc01ad,
37090,4,0,51,2023-12-26 12:55:00.000,,,2023-12-26 12:57:10.650,2023-12-26 12:57:10.650,51,1.0,37.09,2.04,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:56:00.000,db5b876b-6164-4eca-91d4-31932d4840c9,
47377,4,0,76,2023-12-26 12:56:00.000,,,2023-12-26 12:57:10.688,2023-12-26 12:57:10.688,76,1.1944444,56.59,3.04,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:57:00.000,6b906aec-3f24-4f3f-a394-732b8e8dfb34,
16208,4,0,27,2023-12-26 12:57:00.000,,,2023-12-26 13:02:57.822,2023-12-26 13:02:57.822,27,1.25,20.26,1.06,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:58:00.000,e1183d37-0f26-4012-91fd-5b46ca1fbbce,
14224,4,0,21,2023-12-26 12:58:00.000,,,2023-12-26 13:02:57.861,2023-12-26 13:02:57.861,21,1.0833334,15.41,0.84,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 12:59:00.000,9fe14f5e-b04d-426d-99d0-162a4849c59d,
8255,4,0,17,2023-12-26 12:59:00.000,,,2023-12-26 13:02:57.913,2023-12-26 13:02:57.913,17,1.6388888,13.53,0.67,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 13:00:00.000,ded9b7b5-a56e-43d7-8395-d2c6756086ee,
14321,4,0,24,2023-12-26 13:00:00.000,,,2023-12-26 13:02:57.941,2023-12-26 13:02:57.941,24,1.2777778,18.3,0.96,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 13:01:00.000,6f8f3c16-e9b2-4395-9b02-807ad26e44a2,
26690,4,0,42,2023-12-26 13:01:00.000,,,2023-12-26 13:02:57.975,2023-12-26 13:02:57.975,42,1.1944444,31.88,1.64,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 13:02:00.000,e2e46179-4caa-417e-8ddd-7adadfad430b,
26170,4,0,35,2023-12-26 13:02:00.000,,,2023-12-26 13:02:59.854,2023-12-26 13:02:58.009,35,0.9697946,25.379997,1.3999999,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 13:03:00.000,2e3d0688-8b23-4ad2-bc10-2ab690eeeedb,
4610,4,0,6,2023-12-26 13:03:00.000,,,2023-12-26 13:03:05.292,2023-12-26 13:03:01.575,6,0.9347757,4.3100004,0.23999998,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 13:04:00.000,92debedd-7c5b-458b-880b-80a53d153133,
5432,4,0,7,2023-12-26 13:09:00.000,,,2023-12-26 13:09:01.383,2023-12-26 13:09:00.840,7,0.91666675,4.98,0.28,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 13:10:00.000,871f428d-05df-4855-9bdc-0258ebdd8303,
3416,4,0,7,2023-12-26 14:21:00.000,,,2023-12-26 14:21:04.130,2023-12-26 14:21:04.130,7,1.6388888,5.6,0.27,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 14:22:00.000,6d85f5df-b6b9-4069-bb40-086e73ed84bf,
9110,4,0,15,2023-12-26 14:48:00.000,,,2023-12-26 14:48:45.344,2023-12-26 14:48:39.516,15,1.2578532,11.460001,0.59000003,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 14:49:00.000,066683a5-d079-4239-adaf-32c430750381,
4658,4,0,6,2023-12-26 16:03:00.000,,,2023-12-26 16:03:36.082,2023-12-26 16:03:36.082,6,0.91666675,4.27,0.24,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 16:04:00.000,196ce570-1cea-4f8e-b5c8-d760949206cd,
20317,4,0,35,2023-12-26 16:51:00.000,,,2023-12-26 16:55:00.388,2023-12-26 16:51:41.294,35,1.3171003,26.760008,1.3899997,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 16:52:00.000,d2d98a12-4012-438a-ae2e-f7e518cd4247,
12027,4,7,23,2023-12-26 16:52:00.000,,,2023-12-26 16:55:00.418,2023-12-26 16:55:00.418,30,2.4444444,29.4,1.83,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 16:53:00.000,5004be8d-2111-4bd1-8c8a-4736b6946bff,
7039,4,0,12,2023-12-26 16:54:00.000,,,2023-12-26 16:55:00.445,2023-12-26 16:55:00.445,12,1.3055556,9.19,0.47,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 16:55:00.000,c4927254-d078-4b45-97d9-df118393130f,
10744,4,0,16,2023-12-26 17:04:00.000,,,2023-12-26 17:14:55.856,2023-12-26 17:14:55.856,16,1.0833334,11.64,0.64,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:05:00.000,88436ba6-e318-4206-a8da-034ce839e57e,
8553,4,0,15,2023-12-26 17:06:00.000,,,2023-12-26 17:14:55.899,2023-12-26 17:14:55.899,15,1.2777778,10.93,0.6,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:07:00.000,20b10a9b-9df6-433f-bd72-22b0209c9f0f,
12736,4,0,18,2023-12-26 17:12:00.000,,,2023-12-26 17:14:55.917,2023-12-26 17:14:55.917,18,1.0277778,13.09,0.72,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:13:00.000,bed1f30d-fe37-4400-afb3-0a656dc50c5d,
9807,4,0,15,2023-12-26 17:13:00.000,,,2023-12-26 17:14:55.936,2023-12-26 17:14:55.936,15,1.1388888,11.17,0.59,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:14:00.000,f88e2d92-e7e1-4c3f-99c6-28952bda2574,
6898,4,0,11,2023-12-26 17:14:00.000,,,2023-12-26 17:14:56.065,2023-12-26 17:14:56.065,11,1.1944444,8.24,0.44,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:15:00.000,2a7a0cf4-9b4e-47d3-b91a-540caaa41011,
24625,4,0,46,2023-12-26 17:15:00.000,,,2023-12-26 17:19:30.653,2023-12-26 17:19:30.653,46,1.4444444,35.57,1.84,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:16:00.000,ab57c21d-981d-40e1-8e50-5dcada414a32,
35034,4,0,57,2023-12-26 17:16:00.000,,,2023-12-26 17:19:30.682,2023-12-26 17:19:30.682,57,1.2222222,42.82,2.27,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:17:00.000,1af38b36-52b0-4217-83c9-36e238e00fa3,
35696,4,0,59,2023-12-26 17:17:00.000,,,2023-12-26 17:19:30.709,2023-12-26 17:19:30.709,59,1.25,44.62,2.36,UTC+0100,YygnjwRWuX,com.sec.android.app.shealth,2023-12-26 17:18:00.000,6f78ae06-f64e-4d90-9f48-210f83183808,
