endTime,artistName,trackName,msPlayed,district
2024-01-04 10:18:00,One Direction,Little White Lies,81580,Bemowo
2024-01-04 10:20:00,Taylor Swift,Cruel Summer,105750,Bemowo
2024-01-04 10:24:00,Natalia Kukulska,Wierność jest nudna,261903,Bemowo
2024-01-04 10:37:00,Troye Sivan,Rush,156391,Bemowo
2024-01-04 10:41:00,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),273093,Bemowo
2024-01-04 10:45:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,Bemowo
2024-01-04 10:49:00,Taylor Swift,...Ready For It?,208186,Bemowo
2024-01-04 10:55:00,Taylor Swift,"You're On Your Own, Kid",194206,Bemowo
2024-01-04 10:58:00,Dua Lipa,Hotter Than Hell,186420,Bemowo
2024-01-04 11:01:00,NateTaylorr,Hello,135060,Bemowo
2024-01-04 11:04:00,Machine Gun Kelly,why are you here,164590,Bemowo
2024-01-04 11:07:00,Chase Atlantic,Into It,135260,Bemowo
2024-01-04 11:10:00,Demi Lovato,Daddy Issues,189933,Bemowo
2024-01-04 11:13:00,Young M.A,NNAN,172915,Bemowo
2024-01-04 11:14:00,Travis Scott,way back,42254,Bemowo
2024-01-04 11:15:00,J€AN-MARC,8 O 8,64930,Bemowo
2024-01-04 11:21:00,Dua Lipa,Hotter Than Hell,357837,Bemowo
2024-01-04 12:39:00,Dua Lipa,Hotter Than Hell,43000,Śródmieście
2024-01-04 12:42:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 14:04:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 14:08:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Śródmieście
2024-01-04 14:11:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 14:15:00,Taylor Swift,...Ready For It?,208186,Śródmieście
2024-01-04 14:18:00,Taylor Swift,"You're On Your Own, Kid",194206,Śródmieście
2024-01-04 14:22:00,Louis Tomlinson,Bigger Than Me,221440,Śródmieście
2024-01-04 14:25:00,Qry,ZAKOCHANE PARY XD,33278,Śródmieście
2024-01-04 14:25:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 14:29:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Śródmieście
2024-01-04 14:33:00,Tory Lanez,The Color Violet,226466,Śródmieście
2024-01-04 14:37:00,Katy Perry,Part Of Me,216160,Śródmieście
2024-01-04 14:39:00,Oki,JEREMY SOCHAN,145984,Śródmieście
2024-01-04 14:41:00,cassö,Prada,132359,Śródmieście
2024-01-04 14:45:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 14:48:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 14:51:00,Taylor Swift,Cruel Summer,178426,Śródmieście
2024-01-04 14:55:00,Natalia Kukulska,Wierność jest nudna,227213,Śródmieście
2024-01-04 14:59:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 15:02:00,Blackway,What's Up Danger (with Black Caviar),184640,Śródmieście
2024-01-04 17:38:00,Taylor Swift,Cruel Summer,178426,Śródmieście
2024-01-04 17:39:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",63533,Śródmieście
2024-01-04 17:42:00,Taylor Swift,...Ready For It?,208186,Śródmieście
2024-01-04 17:53:00,Dua Lipa,Hotter Than Hell,187957,Śródmieście
2024-01-04 17:57:00,Taylor Swift,Cruel Summer,178426,Śródmieście
2024-01-04 17:58:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",33203,Śródmieście
2024-01-04 17:59:00,Louis Tomlinson,Bigger Than Me,48830,Śródmieście
2024-01-04 18:02:00,Natalia Kukulska,Wierność jest nudna,227213,Śródmieście
2024-01-05 08:39:00,Travis Scott,BUTTERFLY EFFECT,128310,Ochota
2024-01-05 08:43:00,Dua Lipa,Hotter Than Hell,187957,Ochota
2024-01-05 08:45:00,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),165696,Ochota
2024-01-05 08:48:00,Taylor Swift,Cruel Summer,178426,Ochota
2024-01-05 08:50:00,Taylor Swift,How You Get The Girl (Taylor's Version),68970,Ochota
2024-01-05 09:26:00,PRO8L3M,Nicea,195120,Ochota
2024-01-05 09:30:00,Jason Derulo,The Other Side,210095,Ochota
2024-01-05 09:33:00,Marshmello,Tongue Tied (with YUNGBLUD & blackbear),186024,Ochota
2024-01-05 09:34:00,Michele Morrone,Hard For Me,52369,Ochota
2024-01-05 09:38:00,Jason Derulo,The Other Side,226986,Ochota
2024-01-05 09:50:00,Marshmello,Tongue Tied (with YUNGBLUD & blackbear),49683,Ochota
2024-01-05 09:55:00,Jason Derulo,The Other Side,226986,Ochota
2024-01-05 09:57:00,Doja Cat,Boss Bitch,107040,Ochota
2024-01-05 10:01:00,Lady A,Need You Now,147080,Ochota
2024-01-05 14:49:00,Dua Lipa,Hotter Than Hell,185210,Bemowo
2024-01-05 14:53:00,Dreamfield,Skydancer,111240,Bemowo
2024-01-05 14:55:00,Otaku,Colors (Code Geass),90954,Bemowo
2024-01-05 14:59:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),239710,Bemowo
2024-01-05 15:03:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Bemowo
2024-01-05 15:05:00,Tate McRae,exes,159400,Bemowo
2024-01-05 15:13:00,Natalia Kukulska,Wierność jest nudna,74907,Bemowo
2024-01-05 15:17:00,Taylor Swift,...Ready For It?,208186,Bemowo
2024-01-05 15:22:00,Taylor Swift,"You're On Your Own, Kid",194206,Bemowo
2024-01-05 15:26:00,Louis Tomlinson,Bigger Than Me,221440,Bemowo
2024-01-05 15:29:00,Dua Lipa,Hotter Than Hell,187957,Bemowo
2024-01-05 15:40:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Bemowo
2024-01-05 15:42:00,Tate McRae,greedy,131872,Bemowo
2024-01-07 09:13:00,Taylor Swift,How You Get The Girl (Taylor's Version),162282,Bemowo
2024-01-07 09:16:00,Dua Lipa,Hotter Than Hell,187957,Bemowo
2024-01-07 09:35:00,pik pik,Mickey Mouse,107103,Bemowo
2024-01-07 09:38:00,bambi,MILLIE WALKY,30142,Bemowo
2024-01-07 09:38:00,Oki,JEREMY SOCHAN,145984,Bemowo
2024-01-07 09:40:00,Selena Gomez,Single Soon,111360,Bemowo
2024-01-07 09:42:00,pik pik,Mickey Mouse,137184,Bemowo
2024-01-07 09:47:00,pik pik,Mickey Mouse,245144,Bemowo
2024-01-07 09:50:00,Dua Lipa,Hotter Than Hell,187957,Bemowo
2024-01-07 09:53:00,Taylor Swift,Cruel Summer,159063,Bemowo
2024-01-07 09:54:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",66066,Bemowo
2024-01-07 09:56:00,Jack Harlow,Lovin On Me,138411,Bemowo
2024-01-07 10:00:00,Olivia Rodrigo,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,205483,Bemowo
2024-01-07 10:02:00,Tate McRae,exes,159400,Bemowo
2024-01-07 10:05:00,Taylor Swift,Cruel Summer,178426,Bemowo
2024-01-07 10:10:00,pik pik,Mickey Mouse,246354,Bemowo
2024-01-07 10:14:00,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),229477,Bemowo
2024-01-07 10:18:00,Blackway,What's Up Danger (with Black Caviar),222306,Bemowo
2024-01-07 11:57:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),209830,Bemowo
2024-01-07 11:59:00,Labrinth,Formula,91869,Bemowo
2024-01-07 12:02:00,The Vamps,All Night,197640,Bemowo
2024-01-07 12:06:00,Rihanna,SOS,238920,Bemowo
2024-01-07 12:09:00,Taylor Swift,Paris,196258,Bemowo
2024-01-07 12:16:00,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),379359,Bemowo
2024-01-07 12:19:00,One Direction,I Want to Write You a Song,179013,Bemowo
2024-01-07 12:22:00,5 Seconds of Summer,Lonely Heart,204029,Bemowo
2024-01-07 12:28:00,Taylor Swift,Foolish One (Taylor’s Version) (From The Vault),311765,Bemowo
2024-01-07 12:31:00,5 Seconds of Summer,Beside You,220250,Bemowo
2024-01-07 12:34:00,Ariana Grande,"break up with your girlfriend, i'm bored",190440,Bemowo
2024-01-07 12:38:00,Drake,Circo Loco,236795,Bemowo
2024-01-07 12:41:00,Steve Lacy,Dark Red,173104,Bemowo
2024-01-07 12:45:00,Beyoncé,CUFF IT,225388,Bemowo
2024-01-07 12:49:00,Rihanna,Where Have You Been,242680,Bemowo
2024-01-07 12:52:00,The Weeknd,Nothing Without You,198653,Bemowo
2024-01-07 12:57:00,Rich Gang,Tapout,284586,Bemowo
2024-01-07 13:00:00,Azealia Banks,Luxury,168096,Bemowo
2024-01-07 13:05:00,Cigarettes After Sex,You're the Only Good Thing In My Life,275186,Bemowo
2024-01-07 13:08:00,5 Seconds of Summer,Why Won’t You Love Me,200605,Bemowo
2024-01-07 13:12:00,JLS,One Shot,227266,Bemowo
2024-01-07 13:15:00,Dave,Starlight,211935,Bemowo
2024-01-07 13:19:00,Chase Atlantic,WHAT U CALL THAT,207826,Bemowo
2024-01-07 13:22:00,NLE Choppa,AIN'T GONNA ANSWER,187453,Bemowo
2024-01-07 13:25:00,Olivia Rodrigo,bad idea right?,184783,Bemowo
2024-01-07 13:28:00,One Direction,End of the Day,194973,Bemowo
2024-01-07 13:31:00,Taylor Swift,Cruel Summer,178426,Bemowo
2024-01-07 13:35:00,JVKE,golden hour,209259,Bemowo
2024-01-07 13:39:00,G-Eazy,Tumblr Girls (feat. Christoph Andersson),255680,Bemowo
2024-01-07 13:42:00,One Direction,Walking in the Wind,202640,Bemowo
2024-01-07 13:46:00,Taylor Swift,Red (Taylor's Version),223093,Bemowo
2024-01-07 15:45:00,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520,Bemowo
2024-01-07 15:49:00,Justin Bieber,Maria,248293,Bemowo
2024-01-07 15:54:00,The Weeknd,Party Monster,249213,Bemowo
2024-01-07 15:57:00,Taylor Swift,I Knew You Were Trouble (Taylor's Version),219760,Bemowo
2024-01-07 16:01:00,Beyoncé,Beautiful Liar,199853,Bemowo
2024-01-07 16:04:00,bambi,MILLIE WALKY,134025,Bemowo
2024-01-07 16:07:00,Paramore,Still into You,216013,Bemowo
2024-01-07 16:11:00,Mitchell Tenpenny,Drunk Me,211767,Bemowo
2024-01-07 16:15:00,Duke Dumont,Ocean Drive,206320,Bemowo
2024-01-07 16:18:00,Taylor Swift,"You're On Your Own, Kid",194206,Bemowo
2024-01-07 16:20:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-07 16:24:00,Sophie Ellis-Bextor,Can't Fight This Feeling,220146,Bemowo
2024-01-07 16:26:00,SUICIDAL-IDOL,ecstacy (slowed),119120,Bemowo
2024-01-07 16:30:00,The Weeknd,"One Of The Girls (with JENNIE, Lily Rose Depp)",244684,Bemowo
2024-01-07 16:33:00,SB Maffija,co to za bluza lanek?,184923,Bemowo
2024-01-07 16:36:00,Dua Lipa,Hotter Than Hell,187957,Bemowo
2024-01-07 16:40:00,Tory Lanez,The Color Violet,226466,Bemowo
2024-01-07 16:43:00,iñigo quintero,Si No Estás,184061,Bemowo
2024-01-07 16:47:00,Taylor Swift,How You Get The Girl (Taylor's Version),247533,Bemowo
2024-01-07 16:51:00,Alan Walker,The Spectre,193787,Bemowo
2024-01-07 16:55:00,Doja Cat,Paint The Town Red,231750,Bemowo
2024-01-07 16:57:00,Troye Sivan,Rush,156391,Bemowo
2024-01-07 17:01:00,Katy Perry,Hot N Cold,220226,Bemowo
2024-01-07 17:04:00,PRO8L3M,Nicea,217846,Bemowo
2024-01-07 17:09:00,Drake,IDGAF (feat. Yeat),260111,Bemowo
2024-01-07 17:11:00,Qry,ZAKOCHANE PARY XD,128571,Bemowo
2024-01-07 17:15:00,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160,Bemowo
2024-01-07 17:19:00,Louis Tomlinson,Bigger Than Me,221440,Bemowo
2024-01-08 07:55:00,Zeamsone,ABCD,123159,Bemowo
2024-01-08 07:57:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-08 08:23:00,5 Seconds of Summer,Beside You,220250,Bemowo
2024-01-08 08:27:00,Blackway,What's Up Danger (with Black Caviar),47760,Bemowo
2024-01-08 08:32:00,5 Seconds of Summer,Beside You,220250,Bemowo
2024-01-08 08:36:00,Katy Perry,Part Of Me,214710,Bemowo
2024-01-08 08:39:00,Shawn Mendes,I Know What You Did Last Summer,119960,Bemowo
2024-01-08 08:42:00,Metro Boomin,Trance (with Travis Scott & Young Thug),189700,Bemowo
2024-01-08 08:44:00,Pop Smoke,Element,123970,Bemowo
2024-01-08 08:48:00,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),216706,Bemowo
2024-01-08 08:52:00,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),221520,Bemowo
2024-01-08 10:54:00,Taylor Swift,Bad Blood,38270,Bemowo
2024-01-08 10:59:00,Future,Solo,265996,Bemowo
2024-01-08 11:01:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-08 11:03:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-08 11:07:00,Taylor Swift,...Ready For It?,201340,Bemowo
2024-01-08 11:12:00,21 Savage,a lot,288624,Bemowo
2024-01-08 11:16:00,Cardi B,Bartier Cardi (feat. 21 Savage),224284,Bemowo
2024-01-08 11:18:00,pik pik,Mickey Mouse,116290,Bemowo
2024-01-08 11:21:00,Taylor Swift,Cruel Summer,176010,Bemowo
2024-01-09 05:59:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-09 06:02:00,5 Seconds of Summer,Beside You,198785,Bemowo
2024-01-09 06:04:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-09 06:18:00,5 Seconds of Summer,Beside You,199495,Bemowo
2024-01-09 06:20:00,MIÜ,PASEK PLAYBOYA,114789,Bemowo
2024-01-09 06:22:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-09 06:26:00,Oki,JEREMY SOCHAN,72115,Bemowo
2024-01-09 06:28:00,pik pik,Mickey Mouse,121150,Bemowo
2024-01-09 06:30:00,Dua Lipa,Hotter Than Hell,171602,Bemowo
2024-01-09 06:38:00,pik pik,Mickey Mouse,126774,Bemowo
2024-01-09 06:45:00,5 Seconds of Summer,Beside You,47563,Bemowo
2024-01-09 06:49:00,Taylor Swift,"You're On Your Own, Kid",32323,Bemowo
2024-01-09 06:49:00,Taylor Swift,...Ready For It?,208186,Bemowo
2024-01-09 06:52:00,Travis Scott,YOSEMITE,150043,Bemowo
2024-01-09 06:54:00,Travis Scott,BUTTERFLY EFFECT,132150,Bemowo
2024-01-09 06:57:00,Metro Boomin,Overdue (with Travis Scott),157650,Bemowo
2024-01-09 07:01:00,21 Savage,Ghostface Killers (feat. Travis Scott),243390,Bemowo
2024-01-09 07:04:00,James Hype,Ferrari,184580,Bemowo
2024-01-09 07:08:00,Vegedream,Elle est bonne sa mère,196880,Bemowo
2024-01-09 07:11:00,Tyga,Money Mouf,182260,Bemowo
2024-01-09 07:13:00,Lost Kings,Oops (I'm Sorry),142760,Bemowo
2024-01-09 07:15:00,pik pik,Mickey Mouse,124520,Bemowo
2024-01-09 07:18:00,MIÜ,PASEK PLAYBOYA,142225,Bemowo
2024-01-09 12:51:00,pik pik,Mickey Mouse,369464,Śródmieście
2024-01-09 12:52:00,MIÜ,PASEK PLAYBOYA,98180,Śródmieście
2024-01-09 12:55:00,MIÜ,PASEK PLAYBOYA,138210,Śródmieście
2024-01-09 12:57:00,pik pik,Mickey Mouse,124890,Śródmieście
2024-01-09 16:20:00,pik pik,Mickey Mouse,126774,Śródmieście
2024-01-09 16:24:00,21 Savage,Ghostface Killers (feat. Travis Scott),268933,Śródmieście
2024-01-09 16:28:00,Tyga,Money Mouf,211703,Śródmieście
2024-01-09 16:31:00,MIÜ,PASEK PLAYBOYA,142225,Śródmieście
2024-01-09 16:33:00,21 Savage,Ghostface Killers (feat. Travis Scott),127644,Śródmieście
2024-01-09 16:39:00,Taylor Swift,...Ready For It?,208186,Śródmieście
