endTime,artistName,trackName,msPlayed,district
2023-12-30 13:17:00,L.U.C.,Polka,53170,No district found
2023-12-30 13:19:00,L.U.C.,Miłosny Opętaniec,91403,No district found
2023-12-30 13:21:00,L.U.C.,Zapusty,160996,No district found
2023-12-30 13:25:00,L.U.C.,Bitwa,225159,No district found
2023-12-30 13:26:00,L.U.C.,Odwilż,61427,No district found
2023-12-30 13:28:00,L.U.C.,Chciwość,129568,No district found
2023-12-30 13:30:00,L.U.C.,Alleluja,79891,No district found
2023-12-30 13:32:00,L.U.C.,Śmierć,165611,No district found
2023-12-30 13:34:00,L.U.C.,Antek,91886,No district found
2023-12-30 13:36:00,L.U.C.,Nienawiść,154458,No district found
2023-12-30 13:39:00,L.U.C.,Katharsis,133189,No district found
2023-12-30 13:42:00,L.U.C.,Babie Lato,204605,No district found
2023-12-30 13:44:00,L.U.C.,Wycinanki,81918,No district found
2023-12-30 13:47:00,L.U.C.,Jarmark,192822,No district found
2023-12-30 13:49:00,L.U.C.,Deszcz,116520,No district found
2023-12-30 13:51:00,L.U.C.,Jagna,107183,No district found
2023-12-30 13:52:00,L.U.C.,Zaręczyny,51608,No district found
2023-12-30 13:53:00,L.U.C.,Bijatyka,85414,No district found
2023-12-30 13:56:00,L.U.C.,Rozczesała Rozpuściła,177686,No district found
2023-12-30 13:58:00,L.U.C.,Mazur Weselny,113409,No district found
2023-12-30 14:02:00,L.U.C.,Jesień – Tańcuj,280094,No district found
2023-12-30 14:03:00,L.U.C.,Polka,53170,No district found
2023-12-30 14:05:00,L.U.C.,Miłosny Opętaniec,91403,No district found
2023-12-30 14:08:00,L.U.C.,Zapusty,160996,No district found
2023-12-30 14:11:00,L.U.C.,Bitwa,193296,No district found
2023-12-30 14:12:00,L.U.C.,Odwilż,61427,No district found
2023-12-30 14:14:00,L.U.C.,Chciwość,129568,No district found
2023-12-30 14:15:00,L.U.C.,Alleluja,79891,No district found
2023-12-30 14:18:00,Mother Mother,Forgotten Souls,175736,No district found
2023-12-30 14:20:00,Dominic Fike,Babydoll,97960,No district found
2023-12-30 14:22:00,Mitski,My Love Mine All Mine,137773,No district found
2023-12-30 14:24:00,Tame Impala,Disciples,108546,No district found
2023-12-30 14:27:00,Wallows,Remember When,155146,No district found
2023-12-30 14:29:00,Steve Lacy,Some,118393,No district found
2023-12-30 14:30:00,Vansire,From the Subway Train,57370,No district found
2023-12-30 14:31:00,Eyedress,Romantic Lover,86739,No district found
2023-12-30 14:34:00,Arctic Monkeys,Why'd You Only Call Me When You're High?,161123,No district found
2023-12-30 14:37:00,Gorillaz,She's My Collar (feat. Kali Uchis),209560,No district found
2023-12-30 14:41:00,TV Girl,Lovers Rock,213920,No district found
2023-12-30 14:45:00,Clairo,Amoeba,228922,No district found
2023-12-30 14:48:00,Steve Lacy,Dark Red,173104,No district found
2023-12-30 14:49:00,Tally Hall,A Lady,64973,No district found
2023-12-30 14:51:00,Good Morning,Warned You,136032,No district found
2023-12-30 14:53:00,Eyedress,Jealous,122338,No district found
2023-12-30 14:59:00,Tame Impala,"New Person, Same Old Mistakes",363240,No district found
2023-12-30 16:14:00,Arctic Monkeys,505,199018,No district found
2023-12-30 16:16:00,Kwiat Jabłoni,"Warszawa, ja i ty",170973,No district found
2023-12-30 16:20:00,Coals,Lato2002,239277,No district found
2023-12-30 16:24:00,Dawid Podsiadło,Szarość i Róż,221293,No district found
2023-12-30 16:28:00,Kwiat Jabłoni,Mogło być nic,252319,No district found
2023-12-30 16:31:00,Zuta,Chodźmy w tan,187747,No district found
2023-12-30 16:35:00,Kwiat Jabłoni,"Mówię ci, że",216331,No district found
2023-12-30 16:37:00,Magda Kluz,Podobno,127226,No district found
2023-12-30 16:41:00,Mela Koteluk,Melodia ulotna,245226,No district found
2023-12-30 16:45:00,Vito Bambino,Cyber PRL,216386,No district found
2023-12-30 16:48:00,The Dumplings,Frank,196706,No district found
2023-12-30 16:53:00,Kwiat Jabłoni,Drogi proste,288600,No district found
2023-12-30 16:56:00,Kora,Chcę Ci powiedzieć coś,159320,No district found
2023-12-30 16:59:00,Artur Rojek,Syreny,216440,No district found
2023-12-30 17:03:00,Kwiat Jabłoni,Od nowa,229370,No district found
2023-12-30 17:07:00,Mela Koteluk,Odprowadź,230165,No district found
2023-12-30 17:10:00,Dawid Podsiadło,Nie lubię Cię,208960,No district found
2023-12-30 17:14:00,Mela Koteluk,Działać bez działania,229800,No district found
2023-12-30 17:18:00,KARAŚ/ROGUCKI,Film,245173,No district found
2023-12-30 17:21:00,Vito Bambino,Luv tu da max,128733,No district found
2023-12-30 17:25:00,Vito Bambino,Ulek i Dawcia,260240,No district found
2023-12-30 17:29:00,Lor,Mło(dość),233933,No district found
2023-12-30 17:32:00,Kwiat Jabłoni,Kometa,217942,No district found
2023-12-30 17:36:00,Baasch,Wosk,192334,No district found
2023-12-30 17:40:00,The Dumplings,"Tam gdzie jest nudno, ale gdzie będziemy szczęśliwi",261413,No district found
2023-12-30 17:44:00,The Dumplings,Deszcz,221840,No district found
2023-12-30 17:47:00,Mela Koteluk,Spadochron,222440,No district found
2023-12-30 17:51:00,Mikromusic,Takiego chłopaka,192750,No district found
2023-12-30 17:55:00,Mela Koteluk,"Hen, hen",268520,No district found
2023-12-30 18:00:00,Mela Koteluk,Fastrygi,264309,No district found
2023-12-30 18:02:00,Zuta,Polowanie,168306,No district found
2023-12-30 19:07:00,Vito Bambino,Daddy Haze,37466,No district found
2023-12-30 19:10:00,Men I Trust,Tree Among Shrubs,188301,No district found
2023-12-30 19:14:00,Requin Chagrin,Sémaphore,234853,No district found
2023-12-30 19:17:00,Arctic Monkeys,Snap Out Of It,193030,No district found
2023-12-30 19:21:00,Dr. Dog,Where'd All the Time Go?,234800,No district found
2023-12-30 19:24:00,Mac DeMarco,Freaking Out the Neighborhood,173888,No district found
2023-12-30 19:30:00,Tame Impala,"New Person, Same Old Mistakes",363240,No district found
2023-12-30 19:32:00,Dominic Fike,Babydoll,97960,No district found
2023-12-30 19:34:00,Pity Party (Girls Club),I hope that you think of me,128000,No district found
2023-12-30 19:39:00,Joy Again,Looking Out for You,179499,No district found
2023-12-30 19:43:00,Cage The Elephant,Cold Cold Cold,214386,No district found
2023-12-30 19:45:00,Vacations,Relax,158573,No district found
2023-12-30 20:00:00,Arcade Fire,The Suburbs,274287,No district found
2023-12-31 11:57:00,ABBA,Lay All Your Love On Me,274466,No district found
2023-12-31 11:59:00,The Beach Boys,I Get Around (Mono),134386,No district found
2023-12-31 12:04:00,Fleetwood Mac,The Chain - 2004 Remaster,270213,No district found
2023-12-31 12:07:00,Fleetwood Mac,Little Lies - 2017 Remaster,221053,No district found
2023-12-31 12:11:00,a-ha,Take on Me,225280,No district found
2023-12-31 12:14:00,The Foundations,Build Me Up Buttercup (Mono),162211,No district found
2023-12-31 13:21:00,Blondie,Heart Of Glass - Special Mix,247653,No district found
2023-12-31 13:25:00,America,A Horse with No Name,252239,No district found
2023-12-31 13:28:00,Frankie Valli,Can't Take My Eyes off You,203680,No district found
2023-12-31 13:32:00,Yusuf / Cat Stevens,Wild World,200560,No district found
2023-12-31 13:36:00,Laura Branigan,Self Control,246440,No district found
2023-12-31 13:39:00,Nancy Sinatra,These Boots Are Made for Walkin',166133,No district found
2023-12-31 13:43:00,Albert Hammond,It Never Rains in Southern California,233506,No district found
2023-12-31 13:47:00,Chris Norman,Stumblin' In - 2017 Remaster,239611,No district found
2024-01-01 16:27:00,Hey,"Cisza, ja i czas - Version 2017",106251,Wola
2024-01-01 16:29:00,Dominic Fike,Babydoll,97960,Wola
2024-01-01 16:32:00,Hey,Zazdrosc,121000,Wola
2024-01-01 16:35:00,Zuta,Elvis,174523,Wola
2024-01-01 16:38:00,Zuta,Polowanie,168306,Wola
2024-01-01 16:42:00,Mela Koteluk,Melodia ulotna,245226,Wola
2024-01-01 16:45:00,Brodka,Granda,211080,Wola
2024-01-01 16:47:00,Hey,Teksanski,108073,Wola
2024-01-01 16:52:00,L.U.C.,Jesień – Tańcuj,281818,Wola
2024-01-01 16:56:00,Myslovitz,Chłopcy,238200,Wola
2024-01-01 16:59:00,Zuta,Chodźmy w tan,187747,Wola
2024-01-01 17:03:00,Patrick the Pan,Niedopowieści,234866,Wola
2024-01-01 17:08:00,Hey,"Do Rycerzy, do Szlachty, do Mieszczan",250883,Wola
2024-01-01 17:10:00,"Tyler, The Creator",DOGTOOTH,161041,Wola
2024-01-01 17:13:00,Earl Sweatshirt,Molasses (feat. RZA),136440,Wola
2024-01-01 17:15:00,ScHoolboy Q,Dangerous (feat. Kid Cudi),150613,Wola
2024-01-01 17:17:00,Taco Hemingway,Całe Lata,93636,Wola
2024-01-01 17:20:00,Daria Zawiałow,SUPRO,215426,Wola
2024-01-01 17:24:00,PRO8L3M,Nicea,217706,Wola
2024-01-01 17:26:00,Myslovitz,Chłopcy,121152,Wola
2024-01-01 17:31:00,2Pac,Keep Ya Head Up,262506,Wola
2024-01-01 17:32:00,Wu-Tang Clan,"C.R.E.A.M. (Cash Rules Everything Around Me) (feat. Method Man, Raekwon, Inspectah Deck & Buddha Monk)",71407,Wola
2024-01-01 17:36:00,Requin Chagrin,Sémaphore,234853,Wola
2024-01-01 17:39:00,Requin Chagrin,Bye Bye Baby,170306,Wola
2024-01-01 17:43:00,Boston Bun,Missing You,207265,Wola
2024-01-01 17:47:00,Kid Francescoli,Cent corps,184893,Wola
2024-01-01 17:50:00,Miel De Montagne,Pourquoi pas,192743,Wola
2024-01-01 18:02:00,Juniore,La route,210480,Wola
2024-01-01 18:04:00,Flavien Berger,Jericho,139826,Wola
2024-01-01 18:05:00,CHATON,Silence,60833,Wola
2024-01-01 18:07:00,Jimmy Whoo,Intro 29th Street,122586,Wola
2024-01-01 18:08:00,Miel De Montagne,Plus le même,30352,Wola
2024-01-01 19:59:00,Nelly Furtado,Maneater,258893,Wola
2024-01-01 20:01:00,Mitski,My Love Mine All Mine,137773,Wola
2024-01-01 20:04:00,Taylor Swift,Look What You Made Me Do,211853,Wola
2024-01-01 20:07:00,Lykke Li,sex money feelings die,139840,Wola
2024-01-01 20:11:00,Amy Winehouse,You Know I'm No Good,256946,Wola
2024-01-01 20:16:00,Kate Bush,Running Up That Hill (A Deal With God),298933,Wola
2024-01-01 20:19:00,Lesley Gore,You Don't Own Me,150000,Wola
2024-01-01 20:22:00,ABBA,"Money, Money, Money",186426,Wola
2024-01-01 20:25:00,M.I.A.,Bad Girls,227520,Wola
2024-01-01 20:29:00,Jungle,Back On 74,209482,Wola
2024-01-02 06:14:00,Men I Trust,Show Me How,36617,Wola
2024-01-02 06:17:00,BROCKHAMPTON,BOY BYE,142186,Wola
2024-01-02 06:19:00,BROCKHAMPTON,HEAVEN BELONGS TO YOU,89613,Wola
2024-01-02 06:20:00,Isaiah Rashad,Silkk da Shocka (feat. Syd),67062,Wola
2024-01-02 06:22:00,A$AP Rocky,Sundress,158205,Wola
2024-01-02 06:24:00,Jack Harlow,They Don't Love It,113292,Wola
2024-01-02 06:26:00,Kanye West,All Falls Down,125004,Wola
2024-01-02 06:29:00,Otis Redding,Try a Little Tenderness,130310,Wola
2024-01-02 06:32:00,The Dø,Only Takes A Night (Unreleased B-side),163793,Wola
2024-01-02 13:00:00,Malik Djoudi,Sous garantie,173800,No district found
2024-01-02 13:02:00,Black Sea Dahu,Glue,136493,No district found
2024-01-02 13:04:00,Devendra Banhart,Golden Girls,95920,No district found
2024-01-02 13:08:00,Metronomy,The Look,277653,No district found
2024-01-02 13:12:00,Deluxe,Ear,208776,No district found
2024-01-02 13:16:00,Molly Nilsson,We're Never Coming Home,227406,No district found
2024-01-02 13:17:00,Alela Diane,Mind Yourself,80346,No district found
2024-01-02 13:20:00,Constance Amiot,Résonances,168320,No district found
2024-01-02 13:21:00,La Femme,Si un jour,58306,No district found
2024-01-02 13:23:00,Crumb,Ghostride,126120,No district found
2024-01-02 13:26:00,Men I Trust,Billie Toppy,195289,No district found
2024-01-02 13:29:00,alt-J,Tessellate,182666,No district found
2024-01-02 13:34:00,Fleetwood Mac,Dreams - 2004 Remaster,257800,No district found
2024-01-02 13:38:00,Djo,Chateau (Feel Alright),272157,No district found
2024-01-02 13:40:00,Steve Lacy,C U Girl,129697,No district found
2024-01-02 13:44:00,No Vacation,Yam Yam,216038,No district found
2024-01-02 13:47:00,Joy Again,Looking Out for You,179499,No district found
2024-01-02 13:48:00,Eyedress,Romantic Lover,86739,No district found
2024-01-02 13:56:00,Tame Impala,Let It Happen,467586,No district found
2024-01-02 13:59:00,Kortez,Z imbirem,185024,No district found
2024-01-02 14:01:00,Gorillaz,On Melancholy Hill,111194,No district found
2024-01-02 16:01:00,Zuta,Elvis,174523,No district found
2024-01-02 16:06:00,L.U.C.,Koniec Lata,250909,No district found
2024-01-02 16:07:00,WaluśKraksaKryzys,JestemSam,84132,No district found
2024-01-02 16:10:00,Zuta,Polowanie,168306,No district found
2024-01-02 16:12:00,Wojciech Gassowski,Tak mi źle - Tylko wróć,141533,No district found
2024-01-02 16:15:00,Stach Bukowski,Chłodno,157070,No district found
2024-01-02 16:18:00,Zuta,Chodźmy w tan,187747,No district found
2024-01-02 16:22:00,The Dumplings,Frank,196706,No district found
2024-01-02 16:24:00,Mela Koteluk,Stale płynne,128466,No district found
2024-01-02 16:27:00,Faustyna Maciejczuk,o tobie,178041,No district found
2024-01-02 16:30:00,Kasia Lins,Kobiety By Bukowski,215893,No district found
2024-01-02 16:33:00,Kora,Chcę Ci powiedzieć coś,159320,No district found
2024-01-02 16:35:00,Magda Kluz,Podobno,127226,No district found
2024-01-02 16:40:00,The Dumplings,"Tam gdzie jest nudno, ale gdzie będziemy szczęśliwi",260912,No district found
2024-01-02 16:41:00,KIWI,Pętla - Intro,98048,No district found
2024-01-02 16:44:00,Myslovitz,Z twarzą Marilyn Monroe,167640,No district found
2024-01-02 16:45:00,Bitamina,Wszystko w HD,69426,No district found
2024-01-02 16:50:00,L.U.C.,Jesień – Tańcuj,280094,No district found
2024-01-02 16:53:00,Zalia,zaraz wracam,191219,No district found
2024-01-02 18:07:00,Dire Straits,Sultans Of Swing,348400,Wola
2024-01-02 18:09:00,Led Zeppelin,Immigrant Song - Remaster,146250,Wola
2024-01-02 18:12:00,Alice Cooper,I'm Eighteen,180760,Wola
2024-01-02 18:44:00,Danzig,Mother,204866,Wola
2024-01-02 18:48:00,Foo Fighters,The Pretender,269373,Wola
2024-01-02 18:51:00,The Clash,Should I Stay or Should I Go - Remastered,188986,Wola
2024-01-02 18:55:00,Blondie,Call Me,212600,Wola
2024-01-02 18:57:00,Creedence Clearwater Revival,Fortunate Son,140773,Wola
2024-01-02 19:02:00,Aerosmith,Dream On,267596,Wola
2024-01-02 19:04:00,Ramones,Blitzkrieg Bop - 2016 Remaster,134466,Wola
2024-01-02 19:07:00,Deep Purple,Black Night - 1995 Remaster,209400,Wola
2024-01-02 19:11:00,Men At Work,Down Under,222320,Wola
2024-01-02 19:14:00,Jimi Hendrix,Purple Haze,170813,Wola
2024-01-02 19:16:00,The Doors,Break on Through (To the Other Side),145866,Wola
2024-01-02 19:19:00,Black Sabbath,Paranoid (2009 - Remaster),167720,Wola
2024-01-02 19:23:00,Depeche Mode,Personal Jesus - Single Version,224933,Wola
2024-01-02 19:26:00,Ramones,Pet Sematary,209106,Wola
2024-01-02 19:42:00,The Police,Every Breath You Take,253920,Wola
2024-01-02 19:46:00,Kansas,Dust in the Wind,206266,Wola
2024-01-02 20:07:00,Simple Minds,Don't You (Forget About Me),263040,Wola
2024-01-02 20:10:00,Joan Jett & the Blackhearts,Bad Reputation,169186,Wola
2024-01-02 20:13:00,The Police,Roxanne,191946,Wola
2024-01-02 20:29:00,Steve Lacy,Some,118393,Bemowo
2024-01-02 20:32:00,Thee Sacred Souls,Easier Said Than Done,174706,Bemowo
2024-01-02 20:34:00,Pale Jay,For James,83046,Bemowo
2024-01-02 20:37:00,Thee Sinseers,Seems Like,194020,Bemowo
2024-01-02 20:40:00,Jitwam,Opendoors,162102,Bemowo
2024-01-02 20:43:00,Thundercat,Them Changes,188453,Bemowo
2024-01-02 20:45:00,Steve Lacy,C U Girl,129697,Bemowo
2024-01-02 20:49:00,Thee Sacred Souls,It's Our Love,227906,Bemowo
2024-01-02 20:52:00,Sharon Jones & The Dap-Kings,Pass Me By,200120,Bemowo
2024-01-02 20:53:00,Men I Trust,Oncle Jazz,57876,Bemowo
2024-01-02 20:55:00,Crumb,Ghostride,126120,Bemowo
2024-01-02 20:57:00,Drake,Summers Over Interlude,106333,Bemowo
2024-01-02 22:33:00,Free Nationals,Eternal Light,146804,Wola
2024-01-02 22:35:00,Vansire,From the Subway Train,47200,Wola
2024-01-02 22:37:00,Steve Lacy,Only If,81810,Wola
2024-01-02 22:38:00,Pity Party (Girls Club),I hope that you think of me,85390,Wola
2024-01-02 22:40:00,William Bell,I Forgot To Be Your Lover,40090,Wola
2024-01-02 22:45:00,ABBA,The Winner Takes It All,300340,Wola
2024-01-02 22:49:00,ABBA,On And On And On,220280,Wola
2024-01-02 22:53:00,ABBA,"Andante, Andante",278213,Wola
2024-01-02 22:57:00,ABBA,Me And I,231876,Wola
2024-01-02 23:02:00,ABBA,Our Last Summer,269633,Wola
2024-01-02 23:05:00,ABBA,The Piper,206506,Wola
2024-01-02 23:10:00,ABBA,Lay All Your Love On Me,274466,Wola
2024-01-03 06:32:00,The Dø,Only Takes A Night (Unreleased B-side),170418,Wola
2024-01-03 06:35:00,Lipka,Change,182250,Wola
2024-01-03 06:39:00,Molly Nilsson,Meanwhile In Berlin,200330,Wola
2024-01-03 06:41:00,Elephanz,Stereo,169585,Wola
2024-01-03 06:46:00,Metronomy,The Look,277653,Wola
2024-01-03 06:49:00,Camp Claude,Double Dreaming,175346,Wola
2024-01-03 07:04:00,The Dø,Dust It Off,57362,Wola
2024-01-03 07:08:00,Daria Zawiałow,SUPRO,215426,Wola
2024-01-03 07:12:00,Myslovitz,Chłopcy,238200,Wola
2024-01-03 07:15:00,PRO8L3M,Nicea,217706,Wola
2024-01-03 07:19:00,Dawid Podsiadło,Trójkąty i Kwadraty,224459,Wola
2024-01-03 07:23:00,Michał Madajczyk,Drogowskazy,240000,Wola
2024-01-03 07:26:00,Sonia Zając,Białe kwiatki,171804,Wola
2024-01-03 07:28:00,Hubert.,tryb księżyc,105464,Wola
2024-01-03 07:31:00,"Tyler, The Creator",DOGTOOTH,161041,Wola
2024-01-03 07:34:00,Mela Koteluk,Stale płynne,128466,Wola
2024-01-03 07:36:00,Tame Impala,Disciples,108546,Wola
2024-01-03 07:41:00,Good Morning,Warned You,136032,Wola
2024-01-03 07:45:00,Dr. Dog,Where'd All the Time Go?,234800,Wola
2024-01-03 07:50:00,Metronomy,The Look,277653,Wola
2024-01-03 07:52:00,Bill Withers,Ain't No Sunshine,125093,Wola
2024-01-03 07:56:00,Męskie Granie Orkiestra,"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",209655,Wola
2024-01-03 07:59:00,Kwiat Jabłoni,Mogło być nic,206253,Wola
2024-01-03 08:01:00,Bitamina,Kawalerka na Sprzedaż,140800,Wola
2024-01-03 08:03:00,Mela Koteluk,Melodia ulotna,76015,Wola
2024-01-03 08:27:00,Men I Trust,Show Me How,215110,Wola
2024-01-03 08:29:00,Big Thief,Simulation Swarm,96233,Wola
2024-01-03 08:33:00,Radiohead,Weird Fishes/ Arpeggi,31908,Wola
2024-01-03 08:33:00,Steve Lacy,Bad Habit,232066,Wola
2024-01-03 08:36:00,A$AP Rocky,Sundress,158205,Wola
2024-01-03 08:38:00,Baby Keem,highway 95,91782,Wola
2024-01-03 08:41:00,"Tyler, The Creator",NEW MAGIC WAND,195320,Wola
2024-01-03 08:45:00,Joey Bada$$,Righteous Minds,224042,Wola
2024-01-03 08:46:00,Saba,an Interlude Called “Circus” (feat. Eryn Allen Kane),62973,Wola
2024-01-03 08:50:00,Jaden,The Passion,269702,Wola
2024-01-03 09:00:00,BROCKHAMPTON,BLEACH,273151,Wola
2024-01-03 09:02:00,Isaiah Rashad,West Savannah (feat. SZA),167276,Wola
2024-01-03 09:06:00,Mac Miller,Blue World,209440,Wola
2024-01-03 09:08:00,Madvillain,Curls,95506,Wola
2024-01-03 09:12:00,Rejjie Snow,Cookie Chips,259906,Wola
2024-01-03 09:18:00,A$AP Rocky,Jukebox Joints (feat. Joe Fox & Kanye West),333975,Wola
2024-01-03 09:29:00,Death Grips,Get Got,151648,Wola
2024-01-03 09:37:00,LAUSSE THE CAT,Redstripe Rhapsody,480000,Wola
2024-01-03 09:41:00,LAUSSE THE CAT,Belle Bouteille,231998,Wola
2024-01-03 09:42:00,LAUSSE THE CAT,Fuccboi Lullaby,79916,Wola
2024-01-03 09:47:00,Rejjie Snow,Egyptian Luvr,251332,Wola
2024-01-03 09:50:00,The Silhouettes Project,Chase It,185160,Wola
2024-01-03 09:52:00,Classik,One of Those Feelings,121122,Wola
2024-01-03 10:28:00,Requin Chagrin,Bye Bye Baby,170306,Wola
2024-01-03 10:46:00,Metronomy,The Look,71006,Wola
2024-01-03 10:48:00,Crumb,Ghostride,126120,Wola
2024-01-03 10:52:00,Dr. Dog,Where'd All the Time Go?,234800,Wola
2024-01-03 10:54:00,Eyedress,Jealous,122338,Wola
2024-01-03 10:56:00,Two Door Cinema Club,Undercover Martyn,166573,Wola
2024-01-03 11:00:00,Men I Trust,Billie Toppy,195289,Wola
2024-01-03 11:04:00,MGMT,When You Die,263880,Wola
2024-01-03 11:16:00,Tame Impala,Is It True,239266,Wola
2024-01-03 11:20:00,Her's,What Once Was,255067,Wola
2024-01-03 11:23:00,Joy Again,Looking Out for You,179499,Wola
2024-01-03 11:26:00,The Whitest Boy Alive,Burning,191173,Wola
2024-01-03 11:29:00,alt-J,Tessellate,182666,Wola
2024-01-03 11:33:00,Tame Impala,Feels Like We Only Go Backwards,192960,Wola
2024-01-03 11:34:00,ABBA,"The Way Old Friends Do - Live At Wembley Arena, London, England / 1979",141783,Wola
2024-01-03 11:34:00,Radiohead,Jigsaw Falling Into Place,100194,Wola
2024-01-03 14:00:00,ABBA,Does Your Mother Know,193440,Śródmieście
2024-01-03 14:00:00,ABBA,If It Wasn't For The Nights,56604,Śródmieście
2024-01-03 14:08:00,Alice Cooper,Poison,439518,Śródmieście
2024-01-03 14:10:00,Patti Smith,Because the Night,120551,Śródmieście
2024-01-03 14:13:00,Miel De Montagne,J'y peux rien,181803,Śródmieście
2024-01-03 14:16:00,Requin Chagrin,Adélaïde,172360,Śródmieście
2024-01-03 14:20:00,Pépite,Hiéroglyphes,231800,Śródmieście
2024-01-03 14:22:00,Malik Djoudi,Point sensible,145480,Śródmieście
2024-01-03 14:25:00,Bleu Toucan,Hanoï café,194082,Śródmieście
2024-01-03 14:27:00,LYNN,Tes petites fesses,110200,Śródmieście
2024-01-03 14:30:00,Juniore,Dans le noir,175346,Śródmieście
2024-01-03 14:33:00,Miel De Montagne,Cette fille,168983,Śródmieście
2024-01-03 14:36:00,Requin Chagrin,Fou,177093,Śródmieście
2024-01-03 14:38:00,Lewis OfMan,Plaisir,118043,Śródmieście
2024-01-03 14:40:00,Malik Djoudi,Vertiges,159173,Śródmieście
2024-01-03 14:44:00,Deluxe,Ear,208776,Śródmieście
2024-01-03 14:48:00,Videoclub,Amour plastique,225040,Śródmieście
2024-01-03 14:52:00,Fellini Félin,Come to the Fore,234760,Śródmieście
2024-01-03 14:55:00,Miel De Montagne,Permis b bébé,189776,Śródmieście
2024-01-03 14:58:00,Requin Chagrin,RC,206466,Śródmieście
2024-01-03 15:03:00,Juniore,Que la nuit,266880,Śródmieście
2024-01-03 15:06:00,Malik Djoudi,Sous garantie,173800,Śródmieście
2024-01-03 15:09:00,Oscar Anton,nuits d'été,207053,Śródmieście
2024-01-03 15:17:00,Miel De Montagne,L'amour,206007,Śródmieście
2024-01-03 15:21:00,Requin Chagrin,Déjà vu,230240,Śródmieście
2024-01-03 15:24:00,Juniore,Christine,167680,Śródmieście
2024-01-03 15:27:00,Malik Djoudi,Saatchi,167280,Śródmieście
2024-01-03 15:30:00,Kid Francescoli,"It's Only Music, Baby",208181,Śródmieście
2024-01-03 15:34:00,Paradis,Toi Et Moi,220853,Śródmieście
2024-01-03 15:37:00,Flavien Berger,Maddy La Nuit,210400,Śródmieście
2024-01-03 15:41:00,Miel De Montagne,Petit garçon,204798,Śródmieście
2024-01-03 15:44:00,Requin Chagrin,Ciao rubello,200893,Śródmieście
2024-01-03 15:47:00,Juniore,Les héros de Barbès,152227,Śródmieście
2024-01-03 15:51:00,Malik Djoudi,2080,235666,Śródmieście
2024-01-03 15:55:00,Faux Real,Boss Sweet,236687,Śródmieście
2024-01-03 15:57:00,Courrier Sud,Sur Ma Bossa,156887,Śródmieście
2024-01-03 16:01:00,Kid Francescoli,The Player,244484,Śródmieście
2024-01-03 16:05:00,Miel De Montagne,Relax le plexus,193775,Śródmieście
2024-01-03 16:09:00,Requin Chagrin,Rivières,235106,Śródmieście
2024-01-03 16:11:00,Juniore,Drôle d’histoire,154373,Śródmieście
2024-01-03 16:15:00,Malik Djoudi,Belles sueurs,204640,Śródmieście
2024-01-03 16:17:00,Camp Claude,Old Downtown,169906,Śródmieście
2024-01-03 16:19:00,TRENTE,Partout,90836,Śródmieście
2024-01-03 16:23:00,Videoclub,Mai,215600,Śródmieście
2024-01-03 16:26:00,Miel De Montagne,Calvin,183470,Śródmieście
2024-01-03 16:29:00,Requin Chagrin,Les promesses,187333,Śródmieście
2024-01-03 16:33:00,Juniore,Marabout,226720,Śródmieście
2024-01-03 16:36:00,Malik Djoudi,Danger,179280,Śródmieście
2024-01-03 16:39:00,Pépite,Reste avec moi,183015,Śródmieście
2024-01-03 16:43:00,Kid Francescoli,Cent corps,184893,Śródmieście
2024-01-03 16:46:00,Boston Bun,Missing You,207265,Śródmieście
2024-01-03 16:49:00,BROCKHAMPTON,BOY BYE,142186,Śródmieście
2024-01-03 16:52:00,Future,Mask Off,204600,Śródmieście
2024-01-03 16:55:00,Otis Redding,Try a Little Tenderness,201733,Śródmieście
2024-01-03 16:58:00,The Dø,Only Takes A Night (Unreleased B-side),170418,Śródmieście
2024-01-03 17:03:00,Jonathan Bree,You're So Cool,292871,Śródmieście
2024-01-03 17:06:00,Discovery Zone,Blissful Morning Dream Interpretation Melody,166372,Śródmieście
2024-01-03 17:09:00,Requin Chagrin,Bye Bye Baby,170306,Śródmieście
2024-01-03 17:13:00,Brodka,K.O.,242773,Śródmieście
2024-01-03 17:16:00,Molly Nilsson,Mona Lisa's Smile,190126,Śródmieście
2024-01-03 17:20:00,Molly Nilsson,We're Never Coming Home,227406,Śródmieście
2024-01-03 17:25:00,Marek Grechuta,Pewność,331880,Śródmieście
2024-01-03 17:27:00,Sneaks,True Killer,82231,Śródmieście
2024-01-03 18:13:00,Snoh Aalegra,Nothing Burns Like The Cold,209911,Bemowo
2024-01-03 18:16:00,Aaron Frazer,If I Got It (Your Love Brought It),174179,Bemowo
2024-01-03 18:25:00,Donny Hathaway,Jealous Guy,188146,Bemowo
2024-01-03 18:27:00,Bill Withers,Ain't No Sunshine,125093,Bemowo
2024-01-03 18:31:00,Hozier,Work Song,229715,Bemowo
2024-01-03 18:34:00,Jungle,Back On 74,209482,Bemowo
2024-01-03 18:36:00,Omar Apollo,Unbothered,124954,Bemowo
2024-01-03 18:40:00,Billie Holiday,Blue Moon,207826,Bemowo
2024-01-03 18:42:00,Amy Winehouse,Me & Mr Jones,153173,Bemowo
2024-01-03 18:45:00,Gregory Alan Isakov,Southern Star,139240,Bemowo
2024-01-03 18:49:00,Hiatus Kaiyote,Red Room,232053,Bemowo
2024-01-03 19:21:00,Cleo Sol,Why Don't You,134008,Wola
