com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
18351,4,0,26,2023-12-30 08:25:00.000,,,2023-12-30 08:32:59.192,2023-12-30 08:25:20.173,26,1.0271732,18.85,0.95,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:26:00.000,1ae4f246-811a-4839-8951-9a33ab4558f6,
6130,4,0,8,2023-12-30 08:26:00.000,,,2023-12-30 08:32:59.266,2023-12-30 08:32:59.266,8,0.9166667,5.62,0.3,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:27:00.000,722ca2fc-4428-454e-8455-f7c132c41f36,
9524,4,0,17,2023-12-30 08:32:00.000,,,2023-12-30 08:32:59.431,2023-12-30 08:32:59.431,17,1.3333334,12.7,0.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:33:00.000,281a0810-8bcd-4996-b6d0-cd8b8e9e8a79,
2809,4,0,6,2023-12-30 08:33:00.000,,,2023-12-30 08:33:00.347,2023-12-30 08:33:00.347,6,1.8333334,5.15,0.22,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:34:00.000,ad9e4b89-6ac3-4c27-8285-d1a024cbf9ed,
54380,4,0,74,2023-12-30 08:46:00.000,,,2023-12-30 08:48:35.976,2023-12-30 08:48:35.976,74,0.9722222,52.87,2.85,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:47:00.000,c9669702-6b27-46d7-ab0f-73b398a9961d,
2362,4,0,3,2023-12-30 08:47:00.000,,,2023-12-30 08:48:36.060,2023-12-30 08:48:36.060,3,0.88888896,2.1,0.12,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:48:00.000,21442ea2-0124-4362-91f0-5b3a58a9b9d1,
7318,4,0,15,2023-12-30 08:53:00.000,,,2023-12-30 08:55:00.560,2023-12-30 08:55:00.560,15,2.0277777,14.84,0.99,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:54:00.000,da7b0fdc-81db-4217-b00a-fea50135e997,
18479,4,0,44,2023-12-30 08:54:00.000,,,2023-12-30 08:55:00.594,2023-12-30 08:55:00.594,44,1.9166667,35.42,1.47,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:55:00.000,7dde5e5b-68f3-41fe-9ee9-c1fa7f68c010,
2285,4,0,5,2023-12-30 08:55:00.000,,,2023-12-30 08:55:19.565,2023-12-30 08:55:19.565,5,1.7500001,4.0,0.15,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 08:56:00.000,c41aa58a-15e8-4cad-85d2-9dba23120c84,
12007,4,0,16,2023-12-30 09:04:00.000,,,2023-12-30 09:05:10.633,2023-12-30 09:05:10.633,16,0.9444444,11.34,0.6,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:05:00.000,fa3acf26-def5-4831-a058-8c16c10c9ecd,
3857,4,0,7,2023-12-30 09:06:00.000,,,2023-12-30 09:08:43.421,2023-12-30 09:08:43.421,7,1.3611112,5.25,0.25,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:07:00.000,2510eb23-5b14-4d98-a58e-9e404d0cfebf,
13852,4,0,24,2023-12-30 09:07:00.000,,,2023-12-30 09:08:43.498,2023-12-30 09:08:43.498,24,1.3333334,18.47,0.84,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:08:00.000,9cc2bc90-999d-4846-bb3c-8989ba930bb6,
12209,4,0,23,2023-12-30 09:08:00.000,,,2023-12-30 09:08:43.624,2023-12-30 09:08:43.608,23,1.4643807,17.88,0.81,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:09:00.000,516f69a6-51eb-40d8-a90e-c11e7a254b78,
29353,4,0,46,2023-12-30 09:17:00.000,,,2023-12-30 09:18:32.584,2023-12-30 09:18:32.584,46,1.1388888,33.43,1.74,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:18:00.000,7f708367-65d4-4bec-942f-bc71db358a02,
1800,4,0,3,2023-12-30 09:18:00.000,,,2023-12-30 09:18:32.687,2023-12-30 09:18:32.687,3,1.25,2.25,0.12,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:19:00.000,abafe5b3-14f7-4f2d-8494-dd87cdf0421d,
19800,4,0,37,2023-12-30 09:19:00.000,,,2023-12-30 09:21:31.025,2023-12-30 09:21:31.025,37,1.5833335,31.35,1.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:20:00.000,eebba4bf-b4a5-4b68-9466-45564abfd66f,
15033,4,0,26,2023-12-30 09:21:00.000,,,2023-12-30 09:26:11.776,2023-12-30 09:21:31.088,26,1.3083794,19.669998,0.95,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:22:00.000,f09ec9ca-d2bb-4a7c-9d22-b96654220ca5,
37765,4,0,60,2023-12-30 09:23:00.000,,,2023-12-30 09:26:11.915,2023-12-30 09:26:11.915,60,1.1666666,44.06,2.27,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:24:00.000,3aed4cb9-bb76-44fa-888d-f51664111bf4,
20442,4,0,38,2023-12-30 09:25:00.000,,,2023-12-30 09:26:11.969,2023-12-30 09:26:11.969,38,1.4166666,28.96,1.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:26:00.000,fe734c6d-54f9-4841-85d5-0a6eb3d6a6b7,
39106,4,0,63,2023-12-30 09:28:00.000,,,2023-12-30 09:30:13.541,2023-12-30 09:30:13.541,63,1.1944444,46.71,2.36,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:29:00.000,225f6bfe-022b-4886-8377-ac21c9117927,
13352,4,0,22,2023-12-30 09:29:00.000,,,2023-12-30 09:30:13.669,2023-12-30 09:30:13.669,22,1.2222222,16.32,0.82,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:30:00.000,62676cb6-577d-4df7-8e1c-86c15e123c30,
14231,4,0,18,2023-12-30 09:34:00.000,,,2023-12-30 09:35:00.728,2023-12-30 09:35:00.728,18,0.8888889,12.65,0.68,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:35:00.000,d8cf4ec3-e2ba-483d-9207-30f685105be9,
24565,4,0,36,2023-12-30 09:35:00.000,,,2023-12-30 09:36:29.418,2023-12-30 09:36:29.418,36,1.0555556,25.93,1.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:36:00.000,eac0934d-1843-436c-b2dc-c6d62a6b623a,
43526,4,0,70,2023-12-30 09:37:00.000,,,2023-12-30 09:40:12.331,2023-12-30 09:40:12.331,70,1.1944444,51.99,2.6,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:38:00.000,ad0030a8-d227-4422-a417-3bb92e757832,
27424,4,0,46,2023-12-30 09:38:00.000,,,2023-12-30 09:40:12.397,2023-12-30 09:40:12.397,46,1.25,34.28,1.67,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:39:00.000,be85c7b2-8775-4459-b282-01829d8e9bf2,
11790,4,0,18,2023-12-30 09:40:00.000,,,2023-12-30 09:44:08.492,2023-12-30 09:44:08.492,18,1.1111112,13.1,0.66,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:41:00.000,0c6c74c3-b398-4d51-a817-896947001d3b,
15032,4,0,23,2023-12-30 09:41:00.000,,,2023-12-30 09:44:08.618,2023-12-30 09:44:08.618,23,1.1388888,17.12,0.88,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:42:00.000,3b26846a-e4b8-4ef3-8f84-c836ef13089b,
4172,4,0,7,2023-12-30 09:42:00.000,,,2023-12-30 09:44:08.750,2023-12-30 09:44:08.750,7,1.2222222,5.1,0.25,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:43:00.000,5a92f2ab-7025-41a9-8b7f-9570ecbdd59b,
25394,4,0,36,2023-12-30 09:43:00.000,,,2023-12-30 09:44:08.852,2023-12-30 09:44:08.852,36,1.0277778,26.1,1.41,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:44:00.000,c777a7c7-5be0-420f-8d61-b4de74377e35,
28166,4,0,37,2023-12-30 09:44:00.000,,,2023-12-30 09:44:59.219,2023-12-30 09:44:31.961,37,0.92449117,26.040005,1.4100001,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:45:00.000,3f52dbaa-ddd3-432d-b799-a3006c7ea9a2,
7874,4,0,10,2023-12-30 09:45:00.000,,,2023-12-30 09:45:24.459,2023-12-30 09:45:00.196,10,0.88888896,7.0,0.39999998,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:46:00.000,ce1910de-19c7-4b54-b234-14c18588da6a,
35720,4,0,50,2023-12-30 09:50:00.000,,,2023-12-30 09:52:47.599,2023-12-30 09:52:47.599,50,0.99999994,35.72,1.91,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:51:00.000,07bcbcca-66ce-4bdc-add0-3ebbb021ea0c,
15817,4,0,20,2023-12-30 09:51:00.000,,,2023-12-30 09:52:47.689,2023-12-30 09:52:47.689,20,0.8888889,14.06,0.78,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 09:52:00.000,c0394adb-83a5-4709-8d70-ee0a4096c983,
6531,4,0,9,2023-12-30 10:00:00.000,,,2023-12-30 10:02:20.349,2023-12-30 10:02:20.349,9,0.97222215,6.35,0.34,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:01:00.000,ea9f8b34-fcf0-4469-98e2-f356059f02d1,
9472,4,0,12,2023-12-30 10:02:00.000,,,2023-12-30 10:02:32.589,2023-12-30 10:02:28.536,12,0.88888884,8.419999,0.44999996,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:03:00.000,4c26ac32-249b-41b3-af06-227d09f4361b,
17358,4,0,22,2023-12-30 10:03:00.000,,,2023-12-30 10:08:08.814,2023-12-30 10:08:08.814,22,0.8888889,15.43,0.85,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:04:00.000,fa5f9152-71c1-4693-8d65-933a6b80b77f,
8856,4,0,15,2023-12-30 10:04:00.000,,,2023-12-30 10:08:08.898,2023-12-30 10:08:08.898,15,1.25,11.07,0.54,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:05:00.000,01bbe138-016f-485c-b658-35d56085b57c,
36474,4,0,63,2023-12-30 10:06:00.000,,,2023-12-30 10:08:08.954,2023-12-30 10:08:08.954,63,1.3055556,47.62,2.3,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:07:00.000,f5dccec9-dc67-4c9d-a6e4-97e61043e22c,
34824,4,0,59,2023-12-30 10:07:00.000,,,2023-12-30 10:08:09.013,2023-12-30 10:08:09.013,59,1.25,43.53,2.12,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:08:00.000,883a1d4b-9c03-4b19-bd92-94443502c0d9,
8470,4,0,13,2023-12-30 10:08:00.000,,,2023-12-30 10:08:09.718,2023-12-30 10:08:09.063,13,1.1226596,9.51,0.5,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:09:00.000,c8c2f8fa-75c3-468c-8c17-da1d83a5fff2,
27746,4,0,55,2023-12-30 10:16:00.000,,,2023-12-30 10:24:55.717,2023-12-30 10:24:55.717,55,1.5,41.62,1.98,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:17:00.000,5dcc1d5d-2129-4c8f-afa2-844bbe832055,
33648,4,0,56,2023-12-30 10:17:00.000,,,2023-12-30 10:24:55.808,2023-12-30 10:24:55.808,56,1.25,42.06,2.06,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:18:00.000,80da510d-5cba-40b7-b0c0-d1b5d487cda3,
18504,4,0,25,2023-12-30 10:20:00.000,,,2023-12-30 10:24:55.909,2023-12-30 10:24:55.909,25,0.9722222,17.99,0.94,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:21:00.000,d3447996-c9bc-4eeb-bd24-43e6a3a9b5cd,
16796,4,0,38,2023-12-30 10:21:00.000,,,2023-12-30 10:24:56.083,2023-12-30 10:24:56.083,38,1.7777778,29.86,1.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:22:00.000,fe11853c-6b9f-4f73-9471-1e2d4e71953b,
40770,4,0,67,2023-12-30 10:22:00.000,,,2023-12-30 10:24:56.204,2023-12-30 10:24:56.204,67,1.2222222,49.83,2.51,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:23:00.000,811e6913-9bf6-41bb-8117-9b1eda807850,
33472,4,0,57,2023-12-30 10:23:00.000,,,2023-12-30 10:24:56.292,2023-12-30 10:24:56.292,57,1.25,41.84,2.17,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:24:00.000,7291c87e-3386-4491-af8b-783fb43ae315,
48247,4,0,85,2023-12-30 10:24:00.000,,,2023-12-30 10:24:56.372,2023-12-30 10:24:56.372,85,1.3333334,64.33,2.99,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:25:00.000,125930e3-f0d6-4e40-81c5-1bb9fbd9692c,
28054,4,0,45,2023-12-30 10:25:00.000,,,2023-12-30 10:26:31.184,2023-12-30 10:26:31.184,45,1.1944444,33.51,1.7,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:26:00.000,25ba664e-bf41-4b6b-b8a1-3ddb74057576,
9494,4,0,12,2023-12-30 10:26:00.000,,,2023-12-30 10:26:31.255,2023-12-30 10:26:31.255,12,0.88888896,8.44,0.46,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:27:00.000,a0091ff8-b9ca-4037-9c5a-273581e5d6b3,
56438,4,0,92,2023-12-30 10:27:00.000,,,2023-12-30 10:28:13.122,2023-12-30 10:28:13.122,92,1.2222222,68.98,3.35,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:28:00.000,33cfafeb-801f-4969-aa95-8c0018d7c309,
35347,4,0,58,2023-12-30 10:28:00.000,,,2023-12-30 10:30:18.307,2023-12-30 10:28:13.295,58,1.2184634,43.07,2.1100001,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:29:00.000,7ff77ad2-e6e3-4e2e-b893-62831e0cc053,
54980,4,0,95,2023-12-30 10:29:00.000,,,2023-12-30 10:30:18.391,2023-12-30 10:30:18.391,95,1.3055556,71.78,3.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:30:00.000,d34f3d74-1563-4663-948a-1d2cb923b686,
21816,4,0,33,2023-12-30 10:30:00.000,,,2023-12-30 10:31:47.310,2023-12-30 10:30:18.670,33,1.0950232,23.89,1.28,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:31:00.000,dab9c32d-8f43-4901-8595-b1a57bd0d2fe,
40239,4,0,72,2023-12-30 10:31:00.000,,,2023-12-30 10:31:47.437,2023-12-30 10:31:47.437,72,1.3611112,54.77,2.62,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:32:00.000,cf832554-fdba-48a6-ac7b-91ee21d81aad,
22246,4,0,39,2023-12-30 10:43:00.000,,,2023-12-30 10:46:53.107,2023-12-30 10:46:53.107,39,1.3611112,30.28,1.39,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:44:00.000,142c2bc0-69a4-4bd1-8f79-d8bc88958a26,
47485,4,0,76,2023-12-30 10:44:00.000,,,2023-12-30 10:46:53.239,2023-12-30 10:46:53.239,76,1.1666666,55.4,2.81,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:45:00.000,696d7521-6478-4706-b615-c4ddda27a445,
32515,4,0,65,2023-12-30 10:45:00.000,,,2023-12-30 10:46:53.397,2023-12-30 10:46:53.397,65,1.5555556,50.58,2.28,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:46:00.000,5161e4fb-fbd1-4a2c-bf62-df4719f270f3,
37210,4,0,51,2023-12-30 10:46:00.000,,,2023-12-30 10:46:53.444,2023-12-30 10:46:53.444,51,1.0,37.21,1.92,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:47:00.000,9f11bfaa-f4e2-4a11-9ad5-4343420760c5,
20810,4,0,29,2023-12-30 10:48:00.000,,,2023-12-30 10:48:48.132,2023-12-30 10:48:48.132,29,1.0,20.81,1.11,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:49:00.000,40c339c8-f5b4-4305-866f-37c28c8c854b,
14563,4,0,19,2023-12-30 10:58:00.000,,,2023-12-30 10:59:07.771,2023-12-30 10:59:07.771,19,0.9166667,13.35,0.72,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 10:59:00.000,1ca17307-cd1c-4569-8559-0e204b193596,
6384,4,0,11,2023-12-30 11:00:00.000,,,2023-12-30 11:05:33.641,2023-12-30 11:05:33.641,11,1.25,7.98,0.41,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:01:00.000,2d07af9f-9bec-4027-b70c-f2f003c55dde,
19908,4,0,30,2023-12-30 11:02:00.000,,,2023-12-30 11:05:33.785,2023-12-30 11:05:33.785,30,1.1111112,22.12,1.12,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:03:00.000,13df3261-96da-4897-84c9-351a3793a289,
9154,4,0,15,2023-12-30 11:03:00.000,,,2023-12-30 11:05:33.877,2023-12-30 11:05:33.877,15,1.1666666,10.68,0.55,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:04:00.000,788fd36d-7fd2-4e62-8f9a-70db7dce8eec,
42683,4,0,73,2023-12-30 11:04:00.000,,,2023-12-30 11:05:34.060,2023-12-30 11:05:34.060,73,1.2777778,54.54,2.71,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:05:00.000,6d6e6f3e-0386-4e0c-90ad-b479557ccbcf,
15112,4,0,26,2023-12-30 11:13:00.000,,,2023-12-30 11:15:01.014,2023-12-30 11:15:01.014,26,1.3055556,19.73,0.95,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:14:00.000,fb30b7de-af33-4404-8f39-6e8928ca4b27,
51930,4,0,73,2023-12-30 11:14:00.000,,,2023-12-30 11:15:16.452,2023-12-30 11:15:16.452,73,1.0,51.93,2.81,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:15:00.000,6f536cae-014e-49e1-9347-708ded755135,
1420,4,0,2,2023-12-30 11:15:00.000,,,2023-12-30 11:15:51.372,2023-12-30 11:15:51.372,2,1.0,1.42,0.08,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:16:00.000,9190e612-3b8c-4834-8bc7-f1927acab8aa,
28377,4,0,43,2023-12-30 11:16:00.000,,,2023-12-30 11:18:09.847,2023-12-30 11:18:09.847,43,1.1111112,31.53,1.63,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:17:00.000,fa1d58ea-fb1f-4855-b18a-e1caef057b01,
42616,4,0,61,2023-12-30 11:17:00.000,,,2023-12-30 11:18:09.924,2023-12-30 11:18:09.924,61,1.0277778,43.8,2.4,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:18:00.000,47ccc919-73d6-43cc-8e79-7b7de9b6458c,
21740,4,0,34,2023-12-30 11:20:00.000,,,2023-12-30 11:25:53.851,2023-12-30 11:25:53.851,34,1.1388888,24.76,1.32,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:21:00.000,155e4f9a-506a-489f-b981-a5ffd889ceb4,
9075,4,0,15,2023-12-30 11:21:00.000,,,2023-12-30 11:25:53.984,2023-12-30 11:25:53.984,15,1.1944444,10.84,0.54,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:22:00.000,3a40e2a1-d6cd-49b9-82e6-5b4c6188442c,
9393,4,0,15,2023-12-30 11:22:00.000,,,2023-12-30 11:25:54.092,2023-12-30 11:25:54.092,15,1.1944444,11.22,0.53,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 11:23:00.000,a10d1fd3-84ab-4014-b480-c06be7427a4c,
42529,4,0,70,2023-12-30 12:14:00.000,,,2023-12-30 12:15:00.882,2023-12-30 12:15:00.882,70,1.2222222,51.98,2.69,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:15:00.000,89c3d788-2309-4bb8-a84c-2c6ff03f5b30,
16893,4,0,26,2023-12-30 12:15:00.000,,,2023-12-30 12:16:23.816,2023-12-30 12:16:23.816,26,1.1111112,18.77,1.02,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:16:00.000,f36f4431-16d3-47b6-bb94-2fb6710c7b4c,
18649,4,0,29,2023-12-30 12:16:00.000,,,2023-12-30 12:16:24.008,2023-12-30 12:16:24.008,29,1.1388888,21.24,1.16,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:17:00.000,e868b154-2746-4bd9-b027-f3094d56aa36,
41729,4,0,57,2023-12-30 12:21:00.000,,,2023-12-30 12:21:55.365,2023-12-30 12:21:55.365,57,0.97222227,40.57,2.2,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:22:00.000,69602050-9326-45f8-ace0-a50be0c92839,
7992,4,0,12,2023-12-30 12:22:00.000,,,2023-12-30 12:22:40.587,2023-12-30 12:22:40.587,12,1.1111112,8.88,0.44,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:23:00.000,8b46a474-09b3-46fe-9ab8-41d054debfaf,
12615,4,0,22,2023-12-30 12:24:00.000,,,2023-12-30 12:26:41.502,2023-12-30 12:26:41.502,22,1.3055556,16.47,0.8,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:25:00.000,e87b30b4-fcd0-4b9c-94ec-471615da030a,
24346,4,0,39,2023-12-30 12:25:00.000,,,2023-12-30 12:26:41.627,2023-12-30 12:26:41.627,39,1.1944444,29.08,1.42,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:26:00.000,25614448-87d3-4743-89c7-9f4e3d28c799,
21608,4,0,35,2023-12-30 12:26:00.000,,,2023-12-30 12:26:41.700,2023-12-30 12:26:41.700,35,1.1944444,25.81,1.3,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:27:00.000,2789484c-1ad6-4c46-a1f4-0a0d5daeb93c,
20656,4,0,35,2023-12-30 12:38:00.000,,,2023-12-30 12:40:38.653,2023-12-30 12:40:38.653,35,1.25,25.82,1.28,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:39:00.000,a8049c35-c036-4501-876e-880919c5fd27,
32032,4,0,54,2023-12-30 12:39:00.000,,,2023-12-30 12:40:38.771,2023-12-30 12:40:38.771,54,1.25,40.04,2.03,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:40:00.000,d4d38a95-75ff-4d73-831d-0cd9f9d64acf,
28598,4,0,60,2023-12-30 12:40:00.000,,,2023-12-30 12:40:38.871,2023-12-30 12:40:38.871,60,1.6388888,46.87,2.02,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:41:00.000,b8c8aab7-939f-4619-864c-1050e387a3ea,
28028,4,0,51,2023-12-30 12:52:00.000,,,2023-12-30 12:55:01.176,2023-12-30 12:55:01.176,51,1.3611112,38.15,1.84,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:53:00.000,18111a5c-2d4c-4549-b0fa-dbabafd7a84c,
11646,4,0,23,2023-12-30 12:53:00.000,,,2023-12-30 12:55:24.701,2023-12-30 12:55:24.701,23,1.5833334,18.44,0.76,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:54:00.000,47a8d477-5c82-4f42-800c-24e1950968b5,
7992,4,0,15,2023-12-30 12:54:00.000,,,2023-12-30 12:55:28.661,2023-12-30 12:55:28.661,15,1.3888888,11.1,0.52,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:55:00.000,265aeb61-e21b-4b05-bd2d-09842239ac78,
25207,4,0,45,2023-12-30 12:55:00.000,,,2023-12-30 12:55:35.806,2023-12-30 12:55:35.806,45,1.3333334,33.61,1.64,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 12:56:00.000,883d0d33-2b9f-4951-9356-2f49cfb8c346,
7920,4,0,10,2023-12-30 13:01:00.000,,,2023-12-30 13:02:23.252,2023-12-30 13:02:23.252,10,0.8888889,7.04,0.38,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 13:02:00.000,9debee73-e63b-42c5-856e-f42c65e8e2e3,
9643,4,0,18,2023-12-30 13:02:00.000,,,2023-12-30 13:05:53.299,2023-12-30 13:05:53.299,18,1.4444444,13.93,0.61,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 13:03:00.000,531f0cae-fe40-40bb-8c20-558a16ead1ae,
29309,4,0,56,2023-12-30 13:03:00.000,,,2023-12-30 13:05:53.389,2023-12-30 13:05:53.389,56,1.4722222,43.15,2.06,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 13:04:00.000,1399c753-3ade-4a8e-bb65-529a324fd2b0,
24976,4,0,46,2023-12-30 13:04:00.000,,,2023-12-30 13:05:53.473,2023-12-30 13:05:53.473,46,1.3888888,34.69,1.64,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 13:05:00.000,fb3904c4-d30b-4e35-86d2-ce81c7136ad6,
28800,4,0,39,2023-12-30 13:05:00.000,,,2023-12-30 13:05:53.568,2023-12-30 13:05:53.568,39,0.9722222,28.0,1.49,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 13:06:00.000,09700c82-60a6-4459-9010-a9aa0887a0c6,
8767,4,0,17,2023-12-30 13:13:00.000,,,2023-12-30 13:15:01.103,2023-12-30 13:15:01.103,17,1.4166667,12.42,0.62,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 13:14:00.000,4ba73fc7-eaeb-4fb2-9b5c-248593af8137,
523,4,0,1,2023-12-30 13:14:00.000,,,2023-12-30 13:15:09.200,2023-12-30 13:15:09.200,1,1.4722221,0.77,0.04,UTC+0100,y+n1+oDWjk,com.sec.android.app.shealth,2023-12-30 13:15:00.000,5cd0fb59-8b2d-4984-b5b0-d6f1711ce273,
