ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date,WeekDay,NumberOfLecturesToday,Tests,Projects,SportActivity,CoffeeCups,Meeting,Productivity,SleepMinutes,EnergyLevelMorning,EnergyLevelEvening,StepsCount,WorkingHours,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
2023-10-29T18:48:47Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,229345,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,clickrow,trackdone,False,False,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-10-29T20:16:26Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,49,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,backbtn,fwdbtn,False,True,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-10-31T21:16:05Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,229338,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,trackdone,trackdone,False,False,False,0,False,2023-10-31,Tuesday,4,1,0,1,0,0,Medium,215,7,3,5281,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-10-31T21:42:08Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,2810,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,clickrow,endplay,False,True,False,0,False,2023-10-31,Tuesday,4,1,0,1,0,0,Medium,215,7,3,5281,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-10-31T21:45:33Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,200205,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,clickrow,endplay,False,True,False,0,False,2023-10-31,Tuesday,4,1,0,1,0,0,Medium,215,7,3,5281,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-10-31T22:31:15Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,225541,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,clickrow,endplay,False,True,False,0,False,2023-10-31,Tuesday,4,1,0,1,0,0,Medium,215,7,3,5281,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-10-31T22:42:51Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,223902,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,clickrow,endplay,False,True,False,0,False,2023-10-31,Tuesday,4,1,0,1,0,0,Medium,215,7,3,5281,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-11-01T09:56:19Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,229401,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,trackdone,trackdone,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-11-01T10:27:10Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,229399,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,trackdone,trackdone,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-11-01T14:01:53Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,229401,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,trackdone,trackdone,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-11-01T14:23:47Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,327398,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,clickrow,logout,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-11-01T17:53:44Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,229337,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Looking For My Life,George Harrison,Brainwashed,spotify:track:6kNoimZJlYhev17NgBN6wr,,,,remote,trackdone,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.217, 'instrumentalness': 3.98e-06, 'energy': 0.682, 'danceability': 0.788, 'liveness': 0.0854, 'loudness': -6.531, 'speechiness': 0.0284, 'valence': 0.855}",0.2183025690792911,3.98e-06,0.682,0.8445873526259379,0.06439172607222157,0.8744456430540574,0.07012345679012345,0.876923076923077,2002-11-19,,https://i.scdn.co/image/ab67616d0000b273aab55b7bf862b4acf1f8515d,https://i.scdn.co/image/ab6761610000e5eb7fda8adcbe0cd99ec83a3bcf,https://open.spotify.com/album/2vKE95MoA7121JceosMm3d,https://open.spotify.com/artist/7FIoB5PHdrMZVC3q2HE5MS
2023-10-29T16:03:25Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,2265,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",I Wanna Be Sedated,Ramones,Road to Ruin,spotify:track:5NoQvINZLBV1wMYPdNmReL,,,,playbtn,fwdbtn,False,True,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.121, 'instrumentalness': 6.23e-06, 'energy': 0.965, 'danceability': 0.56, 'liveness': 0.169, 'loudness': -2.341, 'speechiness': 0.0409, 'valence': 0.964}",0.12172219151379811,6.23e-06,0.965,0.6002143622722401,0.1620895173542129,1.0,0.10098765432098765,0.9887179487179488,1978,https://p.scdn.co/mp3-preview/eaf8671523f5977ab7b6528b338ca960a9ccd1b7?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273072ee11a51e23f861c54cef9,https://i.scdn.co/image/ab6761610000e5eb5b9f46a5c5bf8243179d56b0,https://open.spotify.com/album/43zbrwwFHh5e7cmDQomx8Z,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm
2023-12-09T12:41:04Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,15111,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",I Wanna Be Sedated,Ramones,Road to Ruin,spotify:track:5NoQvINZLBV1wMYPdNmReL,,,,fwdbtn,fwdbtn,False,True,False,0,False,2023-12-09,Saturday,0,0,0,0,0,0,Medium,525,9,5,560,0,"{'acousticness': 0.121, 'instrumentalness': 6.23e-06, 'energy': 0.965, 'danceability': 0.56, 'liveness': 0.169, 'loudness': -2.341, 'speechiness': 0.0409, 'valence': 0.964}",0.12172219151379811,6.23e-06,0.965,0.6002143622722401,0.1620895173542129,1.0,0.10098765432098765,0.9887179487179488,1978,https://p.scdn.co/mp3-preview/eaf8671523f5977ab7b6528b338ca960a9ccd1b7?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b273072ee11a51e23f861c54cef9,https://i.scdn.co/image/ab6761610000e5eb5b9f46a5c5bf8243179d56b0,https://open.spotify.com/album/43zbrwwFHh5e7cmDQomx8Z,https://open.spotify.com/artist/1co4F2pPNH8JjTutZkmgSm
2023-10-29T16:03:37Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,11611,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Highway to Hell,AC/DC,Highway to Hell,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,,,,fwdbtn,endplay,False,True,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.061, 'instrumentalness': 0.00158, 'energy': 0.913, 'danceability': 0.574, 'liveness': 0.156, 'loudness': -4.793, 'speechiness': 0.133, 'valence': 0.423}",0.061359455535365,0.00158,0.913,0.615219721329046,0.14689727708308986,0.9265252307323506,0.32839506172839505,0.4338461538461539,1979-07-27,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,https://i.scdn.co/image/ab6761610000e5ebc4c77549095c86acb4e77b37,https://open.spotify.com/album/10v912xgTZbjAtYfyKWJCS,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un
2023-12-09T12:44:33Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,208400,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Highway to Hell,AC/DC,Highway to Hell,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,,,,fwdbtn,trackdone,False,False,False,0,False,2023-12-09,Saturday,0,0,0,0,0,0,Medium,525,9,5,560,0,"{'acousticness': 0.061, 'instrumentalness': 0.00158, 'energy': 0.913, 'danceability': 0.574, 'liveness': 0.156, 'loudness': -4.793, 'speechiness': 0.133, 'valence': 0.423}",0.061359455535365,0.00158,0.913,0.615219721329046,0.14689727708308986,0.9265252307323506,0.32839506172839505,0.4338461538461539,1979-07-27,https://p.scdn.co/mp3-preview/e5dde93998c6b622d0ac236ceeaabd49481da078?cid=b93176585a884e64949d05d853154019,https://i.scdn.co/image/ab67616d0000b27351c02a77d09dfcd53c8676d0,https://i.scdn.co/image/ab6761610000e5ebc4c77549095c86acb4e77b37,https://open.spotify.com/album/10v912xgTZbjAtYfyKWJCS,https://open.spotify.com/artist/711MCceyCBcFnzjGY4Q7Un
2023-10-29T16:03:41Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,2510,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Let Me Roll It - 2010 Remaster,Paul McCartney,Band On The Run,spotify:track:0mRQp2HsSqX1MZuMvonAPN,,,,clickrow,endplay,False,True,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.0327, 'instrumentalness': 0.00246, 'energy': 0.407, 'danceability': 0.338, 'liveness': 0.081, 'loudness': -8.506, 'speechiness': 0.0371, 'valence': 0.519}",0.032888365065537384,0.00246,0.407,0.36227224008574493,0.05924973705737992,0.8152642934196332,0.09160493827160493,0.5323076923076924,1973-12-05,,https://i.scdn.co/image/ab67616d0000b273be7a3a1e2d663eea2918e5a3,https://i.scdn.co/image/ab6761610000e5eb03bf2fe26e397122faa3d323,https://open.spotify.com/album/257oomaawruFknt5wYCPDh,https://open.spotify.com/artist/4STHEaNw4mPZ2tzheohgXB
2023-10-29T16:08:25Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,282408,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Mull Of Kintyre - Remastered 1993,Wings,London Town,spotify:track:5yrgufPBA1PqSIOHZHrkYa,,,,clickrow,trackdone,False,False,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.000285, 'instrumentalness': 0, 'energy': 0.297, 'danceability': 0.35, 'liveness': 0.123, 'loudness': -13.781, 'speechiness': 0.0265, 'valence': 0.423}",0.0002773969531888894,0.0,0.297,0.37513397642015006,0.10833235947177748,0.6571976507251589,0.06543209876543209,0.4338461538461539,1978-03-31,,https://i.scdn.co/image/ab67616d0000b27303525be9ed702824b5d69ad6,https://i.scdn.co/image/826d206c73f95f1353383c17f27f22aeb628369a,https://open.spotify.com/album/5ye0I2FTRyBCNSbxk5KsTk,https://open.spotify.com/artist/3sFhA6G1N0gG1pszb6kk1m
2023-10-29T16:08:41Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,15246,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Reception - Remastered 1993,Wings,Back To The Egg,spotify:track:1rHvKz5JPpCf9IJDHsyX8P,,,,trackdone,endplay,False,True,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.171, 'instrumentalness': 0.339, 'energy': 0.434, 'danceability': 0.738, 'liveness': 0.614, 'loudness': -13.249, 'speechiness': 0.0495, 'valence': 0.936}",0.17202447149582573,0.339,0.434,0.7909967845659164,0.6821315881734252,0.6731391585760518,0.12222222222222222,0.9600000000000002,1979-06-06,,https://i.scdn.co/image/ab67616d0000b2739e6d509055af4ea2fdf2ceaf,https://i.scdn.co/image/826d206c73f95f1353383c17f27f22aeb628369a,https://open.spotify.com/album/3zMRSD0zUqopFPaoER2ODc,https://open.spotify.com/artist/3sFhA6G1N0gG1pszb6kk1m
2023-10-29T20:41:55Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,10448,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night,spotify:track:65vdMBskhx3akkG9vQlSH1,,,,clickrow,endplay,False,True,False,0,False,2023-10-29,Sunday,0,0,0,0,0,0,Low,495,10,7,1116,0,"{'acousticness': 0.64, 'instrumentalness': 0, 'energy': 0.331, 'danceability': 0.767, 'liveness': 0.0681, 'loudness': -10.777, 'speechiness': 0.0337, 'valence': 0.636}",0.6438598577272446,0.0,0.331,0.8220793140407289,0.0441743601729578,0.747213232650126,0.08320987654320987,0.6523076923076924,1964-07-10,,https://i.scdn.co/image/ab67616d0000b273e230f303815e82a86713eedd,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/6wCttLq0ADzkPgtRnUihLV,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-10-31T21:12:15Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,149481,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night,spotify:track:65vdMBskhx3akkG9vQlSH1,,,,remote,trackdone,False,False,False,0,False,2023-10-31,Tuesday,4,1,0,1,0,0,Medium,215,7,3,5281,0,"{'acousticness': 0.64, 'instrumentalness': 0, 'energy': 0.331, 'danceability': 0.767, 'liveness': 0.0681, 'loudness': -10.777, 'speechiness': 0.0337, 'valence': 0.636}",0.6438598577272446,0.0,0.331,0.8220793140407289,0.0441743601729578,0.747213232650126,0.08320987654320987,0.6523076923076924,1964-07-10,,https://i.scdn.co/image/ab67616d0000b273e230f303815e82a86713eedd,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/6wCttLq0ADzkPgtRnUihLV,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-11-01T09:52:28Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,149694,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night,spotify:track:65vdMBskhx3akkG9vQlSH1,,,,trackdone,trackdone,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.64, 'instrumentalness': 0, 'energy': 0.331, 'danceability': 0.767, 'liveness': 0.0681, 'loudness': -10.777, 'speechiness': 0.0337, 'valence': 0.636}",0.6438598577272446,0.0,0.331,0.8220793140407289,0.0441743601729578,0.747213232650126,0.08320987654320987,0.6523076923076924,1964-07-10,,https://i.scdn.co/image/ab67616d0000b273e230f303815e82a86713eedd,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/6wCttLq0ADzkPgtRnUihLV,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-11-01T10:23:20Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,149694,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night,spotify:track:65vdMBskhx3akkG9vQlSH1,,,,trackdone,trackdone,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.64, 'instrumentalness': 0, 'energy': 0.331, 'danceability': 0.767, 'liveness': 0.0681, 'loudness': -10.777, 'speechiness': 0.0337, 'valence': 0.636}",0.6438598577272446,0.0,0.331,0.8220793140407289,0.0441743601729578,0.747213232650126,0.08320987654320987,0.6523076923076924,1964-07-10,,https://i.scdn.co/image/ab67616d0000b273e230f303815e82a86713eedd,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/6wCttLq0ADzkPgtRnUihLV,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
2023-11-01T13:58:03Z,31l6jhgdp76ocowz7n7mekfnr7em,osx,149694,PL,194.29.137.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night,spotify:track:65vdMBskhx3akkG9vQlSH1,,,,trackdone,trackdone,False,False,False,0,False,2023-11-01,Wednesday,0,0,0,0,1,0,Low,520,8,3,9983,0,"{'acousticness': 0.64, 'instrumentalness': 0, 'energy': 0.331, 'danceability': 0.767, 'liveness': 0.0681, 'loudness': -10.777, 'speechiness': 0.0337, 'valence': 0.636}",0.6438598577272446,0.0,0.331,0.8220793140407289,0.0441743601729578,0.747213232650126,0.08320987654320987,0.6523076923076924,1964-07-10,,https://i.scdn.co/image/ab67616d0000b273e230f303815e82a86713eedd,https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433,https://open.spotify.com/album/6wCttLq0ADzkPgtRnUihLV,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2
