com.samsung.shealth.tracker.pedometer_step_count,6260063,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
44640,4,0,71,2023-12-30 19:15:00.000,,,2023-12-30 19:21:56.141,2023-12-30 19:21:56.141,71,1.1666666,52.08,2.82,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 19:16:00.000,a28a13d0-057c-48e3-8921-a16b6660cba6,
9597,4,0,15,2023-12-30 19:16:00.000,,,2023-12-30 19:21:56.196,2023-12-30 19:21:56.196,15,1.1388888,10.93,0.57,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 19:17:00.000,aa7f77aa-1ab6-44d2-bc86-bbd53b73b15c,
4111,4,0,6,2023-12-30 19:21:00.000,,,2023-12-30 19:21:59.856,2023-12-30 19:21:59.856,6,1.0555556,4.34,0.22,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 19:22:00.000,bc47bcdd-bde1-4ebc-8ff5-bcf1d7b111b0,
710,4,0,1,2023-12-30 19:22:00.000,,,2023-12-30 19:22:01.340,2023-12-30 19:22:01.340,1,1.0,0.71,0.04,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 19:23:00.000,400c9419-ff19-47a2-861b-5e8b4cc4f216,
12100,4,0,20,2023-12-30 19:23:00.000,,,2023-12-30 19:23:43.634,2023-12-30 19:23:43.634,20,1.2222222,14.79,0.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 19:24:00.000,f42f9fe2-3133-497c-bca6-3db50222a2b8,
6076,4,0,11,2023-12-30 19:34:00.000,,,2023-12-30 19:35:00.404,2023-12-30 19:35:00.404,11,1.3888888,8.44,0.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 19:35:00.000,1918681b-51cd-458e-8bba-f3df8e2ab0fa,
5341,4,0,9,2023-12-30 19:36:00.000,,,2023-12-30 19:36:39.968,2023-12-30 19:36:38.637,9,1.230089,6.5700006,0.33999997,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 19:37:00.000,13170155-db9a-4221-9fac-8b3924652222,
7947,4,0,12,2023-12-30 21:50:00.000,,,2023-12-30 21:52:56.378,2023-12-30 21:52:56.378,12,1.0833334,8.61,0.45,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-30 21:51:00.000,d65a12f8-5322-4c67-84bd-598a8af7befa,
9188,4,0,15,2023-12-31 10:45:00.000,,,2023-12-31 10:54:52.715,2023-12-31 10:54:52.715,15,1.2222222,11.23,0.53,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 10:46:00.000,09840196-3e7a-4f9b-9feb-230c9de2c7b5,
4763,4,0,7,2023-12-31 10:54:00.000,,,2023-12-31 10:54:59.605,2023-12-31 10:54:56.645,7,1.0707365,5.1000004,0.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 10:55:00.000,596a01ec-4cb6-4aab-b0fe-78b75c4c39dc,
9172,4,0,16,2023-12-31 11:11:00.000,,,2023-12-31 11:15:01.851,2023-12-31 11:15:01.851,16,1.3333334,12.23,0.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 11:12:00.000,c19badbc-6932-4356-aafe-711d78a76e92,
4812,4,0,7,2023-12-31 11:51:00.000,,,2023-12-31 11:51:44.611,2023-12-31 11:51:41.694,7,1.0473586,5.04,0.26,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 11:52:00.000,782fa2f9-264e-4f13-9c49-66814066fc1b,
11036,4,0,14,2023-12-31 12:06:00.000,,,2023-12-31 12:10:36.260,2023-12-31 12:10:36.260,14,0.8888889,9.81,0.54,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 12:07:00.000,509802d2-8872-41c0-b5e8-97a457fd9056,
5642,4,0,9,2023-12-31 12:07:00.000,,,2023-12-31 12:10:36.291,2023-12-31 12:10:36.291,9,1.1944444,6.74,0.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 12:08:00.000,9af0ea63-29ed-4fd0-9fed-c5ef94b7eefe,
4143,4,0,8,2023-12-31 12:23:00.000,,,2023-12-31 12:23:57.635,2023-12-31 12:23:56.113,8,1.4336698,5.9399996,0.29999998,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 12:24:00.000,a65ece1d-f11c-442c-b318-7175aa383214,
3917,4,0,8,2023-12-31 12:26:00.000,,,2023-12-31 12:26:41.390,2023-12-31 12:26:41.390,8,1.6388888,6.42,0.27,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 12:27:00.000,c40a4100-4d66-46ba-b93d-08596076a6dc,
60000,4,0,102,2023-12-31 17:16:00.000,,,2023-12-31 17:23:19.367,2023-12-31 17:23:19.367,102,1.2386665,74.32,4.02,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:17:00.000,2c2a8062-d7d5-43ed-9fd7-d72018f615b6,
60000,4,0,97,2023-12-31 17:17:00.000,,,2023-12-31 17:23:19.394,2023-12-31 17:23:19.394,97,1.1903334,71.42,3.88,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:18:00.000,2737c355-e09f-41d6-8196-3457026a6749,
54106,4,0,89,2023-12-31 17:18:00.000,,,2023-12-31 17:23:19.417,2023-12-31 17:23:19.417,89,1.2222222,66.13,3.56,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:19:00.000,67f6df9e-fada-4ee7-b1de-92ab15f47ca5,
60000,4,0,106,2023-12-31 17:19:00.000,,,2023-12-31 17:23:19.431,2023-12-31 17:23:19.431,106,1.3126667,78.76,4.21,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:20:00.000,f2f63c21-589e-414e-8594-a6897118380b,
21064,4,0,34,2023-12-31 17:20:00.000,,,2023-12-31 17:23:19.471,2023-12-31 17:23:19.471,34,1.1944444,25.16,1.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:21:00.000,b5c9289b-2130-414d-b45c-6d7f5bbc6f60,
47194,4,0,40,2023-12-31 17:22:00.000,,,2023-12-31 17:23:19.520,2023-12-31 17:23:19.520,86,1.1666666,55.06,3.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:23:00.000,ceeb3586-2358-4ce4-8861-347931e99795,
7705,4,0,11,2023-12-31 17:23:00.000,,,2023-12-31 17:23:19.557,2023-12-31 17:23:19.557,11,1.0277778,7.92,0.43,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:24:00.000,7b26e7ba-2212-4276-80d3-25fd6af61066,
15906,4,0,25,2023-12-31 17:27:00.000,,,2023-12-31 17:27:44.310,2023-12-31 17:27:43.192,25,1.1693486,18.6,0.91,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:28:00.000,6c7f2b55-42f9-4218-b967-8f862ef0a644,
24275,4,0,40,2023-12-31 17:36:00.000,,,2023-12-31 17:55:05.263,2023-12-31 17:55:05.263,40,1.2222222,29.67,1.5,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:37:00.000,b57b312e-3203-4239-8074-6fb801c698fa,
38822,4,0,64,2023-12-31 17:37:00.000,,,2023-12-31 17:55:05.285,2023-12-31 17:55:05.285,64,1.2222222,47.45,2.53,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:38:00.000,882d9b23-4fdd-4173-b016-ada0f70fa29c,
60000,4,0,95,2023-12-31 17:38:00.000,,,2023-12-31 17:55:05.304,2023-12-31 17:55:05.304,95,1.161,69.66,3.79,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:39:00.000,edfd9fcb-5df2-47e3-a225-5c3186379ecc,
43770,4,0,34,2023-12-31 17:39:00.000,,,2023-12-31 17:55:05.324,2023-12-31 17:55:05.324,82,1.0000001,43.77,6.25,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:40:00.000,ba1effb0-8855-47d1-a99a-8f038161ef67,
49015,4,0,73,2023-12-31 17:40:00.000,,,2023-12-31 17:55:05.344,2023-12-31 17:55:05.344,73,1.0833334,53.1,2.89,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:41:00.000,d72db419-ade3-4e33-b55a-31f0f72d4f83,
34209,4,0,52,2023-12-31 17:41:00.000,,,2023-12-31 17:55:05.373,2023-12-31 17:55:05.373,52,1.111111,38.01,2.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:42:00.000,a467d172-8e25-4e8a-b49a-7e75310507bf,
48449,4,0,78,2023-12-31 17:42:00.000,,,2023-12-31 17:55:05.393,2023-12-31 17:55:05.393,78,1.1944444,57.87,3.09,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:43:00.000,96a33248-e7d9-4bf9-81c0-dc8870358510,
60000,4,0,98,2023-12-31 17:43:00.000,,,2023-12-31 17:55:05.413,2023-12-31 17:55:05.413,98,1.2088333,72.53,3.92,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:44:00.000,9bf9c81b-6e0d-4a0c-9ca0-2f134babc1ae,
60000,4,0,98,2023-12-31 17:44:00.000,,,2023-12-31 17:55:05.424,2023-12-31 17:55:05.424,98,1.2078333,72.47,3.92,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:45:00.000,7f871d8d-3fbb-488b-b6d3-bb7c19172e5c,
60000,4,0,97,2023-12-31 17:45:00.000,,,2023-12-31 17:55:05.436,2023-12-31 17:55:05.436,97,1.191,71.46,3.88,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:46:00.000,012378ea-dd4e-4032-a190-57c28890f1b3,
60000,4,0,98,2023-12-31 17:46:00.000,,,2023-12-31 17:55:05.447,2023-12-31 17:55:05.447,98,1.2066667,72.4,3.92,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:47:00.000,e51383fb-19e1-4482-960d-11596fdd8c15,
60000,4,0,94,2023-12-31 17:47:00.000,,,2023-12-31 17:55:05.458,2023-12-31 17:55:05.458,94,1.1471667,68.83,3.76,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:48:00.000,51c7286d-752c-4caa-88b1-91d9c63b80d6,
37724,4,0,55,2023-12-31 17:48:00.000,,,2023-12-31 17:55:05.476,2023-12-31 17:55:05.476,55,1.0555556,39.82,2.2,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:49:00.000,0212c537-bf4c-4441-b3d6-5751d9b0cff9,
50739,4,0,69,2023-12-31 17:49:00.000,,,2023-12-31 17:55:05.494,2023-12-31 17:55:05.494,69,0.9722222,49.33,2.72,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:50:00.000,cb0606df-bac0-4b2f-bdd3-badd7cd92f00,
60000,4,0,88,2023-12-31 17:50:00.000,,,2023-12-31 17:55:05.510,2023-12-31 17:55:05.510,88,1.0545,63.27,3.52,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:51:00.000,edcbabbb-5157-4e4e-a5ea-9904f7dca81d,
60000,4,0,82,2023-12-31 17:51:00.000,,,2023-12-31 17:55:05.521,2023-12-31 17:55:05.521,82,0.96949995,58.17,3.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:52:00.000,8b237c80-8df1-41d7-96e7-ff4b85c711fe,
60000,4,0,85,2023-12-31 17:52:00.000,,,2023-12-31 17:55:05.532,2023-12-31 17:55:05.532,85,1.0115,60.69,3.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:53:00.000,89116ab5-2411-4c55-bcbf-2c5d00f6d457,
60000,4,0,86,2023-12-31 17:53:00.000,,,2023-12-31 17:55:05.551,2023-12-31 17:55:05.551,86,1.0263333,61.58,3.44,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:54:00.000,fa62c06d-0a63-44ae-9836-7774c9f90283,
60000,4,0,88,2023-12-31 17:54:00.000,,,2023-12-31 17:55:05.565,2023-12-31 17:55:05.565,88,1.0533333,63.2,3.52,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:55:00.000,98812790-6765-4ac9-be91-7f56f3ae6321,
55525,4,0,81,2023-12-31 17:55:00.000,,,2023-12-31 18:15:04.205,2023-12-31 18:15:04.205,81,1.0555556,58.61,3.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:56:00.000,f3faf155-34fe-47f1-9fa9-96141f93f308,
60000,4,0,92,2023-12-31 17:56:00.000,,,2023-12-31 18:15:04.233,2023-12-31 18:15:04.233,92,1.1103334,66.62,3.68,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:57:00.000,ca27f827-1bb7-46fb-acc1-c39458db002c,
60000,4,0,89,2023-12-31 17:57:00.000,,,2023-12-31 18:15:04.249,2023-12-31 18:15:04.249,89,1.0688332,64.13,3.56,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:58:00.000,59e16a8e-459e-4194-8629-64e3a298ecda,
60000,4,0,88,2023-12-31 17:58:00.000,,,2023-12-31 18:15:04.265,2023-12-31 18:15:04.265,88,1.0571667,63.43,3.52,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 17:59:00.000,b242c3d5-f80c-4e1f-ba39-5877e8c7ec44,
60000,4,0,95,2023-12-31 17:59:00.000,,,2023-12-31 18:15:04.283,2023-12-31 18:15:04.283,95,1.155,69.3,3.8,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:00:00.000,593d8804-894e-4e1e-b60c-5d80fe3c04df,
60000,4,0,84,2023-12-31 18:00:00.000,,,2023-12-31 18:15:04.298,2023-12-31 18:15:04.298,84,1.0013334,60.08,3.35,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:01:00.000,eebebd85-fe98-4bf4-81d9-fcc346bb35a6,
60000,4,0,83,2023-12-31 18:01:00.000,,,2023-12-31 18:15:04.314,2023-12-31 18:15:04.314,83,0.9821667,58.93,3.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:02:00.000,df583d1e-dc7f-42e3-92e2-3919a0a69bb9,
60000,4,0,84,2023-12-31 18:02:00.000,,,2023-12-31 18:15:04.330,2023-12-31 18:15:04.330,84,0.9953333,59.72,3.36,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:03:00.000,254833d7-8137-4403-b1ba-397746e7715c,
60000,4,0,86,2023-12-31 18:03:00.000,,,2023-12-31 18:15:04.347,2023-12-31 18:15:04.347,86,1.0285001,61.71,3.44,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:04:00.000,dfddbdf6-150e-4c98-9720-5c394ec83ead,
60000,4,0,85,2023-12-31 18:04:00.000,,,2023-12-31 18:15:04.362,2023-12-31 18:15:04.362,85,1.0098333,60.59,3.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:05:00.000,0425f7e0-3f1e-4bc2-bfca-846dadc2ce6a,
55150,4,0,77,2023-12-31 18:05:00.000,,,2023-12-31 18:15:04.375,2023-12-31 18:15:04.375,77,1.0,55.15,3.08,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:06:00.000,ffeec47a-9061-4086-ab26-1f861b60a891,
39393,4,0,60,2023-12-31 18:07:00.000,,,2023-12-31 18:15:04.392,2023-12-31 18:15:04.392,60,1.1111112,43.77,2.32,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:08:00.000,87e261c5-b947-472a-b5b9-c68770e006fa,
22265,4,0,26,2023-12-31 18:08:00.000,,,2023-12-31 18:15:04.411,2023-12-31 18:15:04.411,45,1.2777778,28.45,1.64,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:09:00.000,6a469662-0e0d-4b82-a0d8-5bf5f17786cb,
42193,4,0,62,2023-12-31 18:09:00.000,,,2023-12-31 18:15:04.430,2023-12-31 18:15:04.430,64,1.0833334,45.71,2.56,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:10:00.000,a7826b3c-9f2a-4804-969c-7eca99bb01f3,
25150,4,0,35,2023-12-31 18:10:00.000,,,2023-12-31 18:15:04.446,2023-12-31 18:15:04.446,35,1.0,25.15,1.33,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:11:00.000,2d291919-6d20-4d56-ab81-8ae4ccb21987,
17438,4,0,15,2023-12-31 18:22:00.000,,,2023-12-31 18:29:53.301,2023-12-31 18:29:53.301,33,1.1388888,19.86,1.96,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:23:00.000,737367b3-4273-4303-a9b4-0e69f8b13c38,
44956,4,0,70,2023-12-31 18:23:00.000,,,2023-12-31 18:29:53.364,2023-12-31 18:29:53.364,70,1.1388888,51.2,2.77,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:24:00.000,27abad9d-092f-4699-b24e-3fb0223fe5fb,
60000,4,0,97,2023-12-31 18:24:00.000,,,2023-12-31 18:29:53.422,2023-12-31 18:29:53.422,97,1.1896666,71.38,3.88,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:25:00.000,0aaa424c-fd87-41c4-b64a-60c6d2ff36a2,
60000,4,0,97,2023-12-31 18:25:00.000,,,2023-12-31 18:29:53.452,2023-12-31 18:29:53.452,97,1.1918334,71.51,3.88,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:26:00.000,a00768fa-5649-48a8-b0ae-ee141916d14f,
60000,4,0,96,2023-12-31 18:26:00.000,,,2023-12-31 18:29:53.489,2023-12-31 18:29:53.489,96,1.1794999,70.77,3.84,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:27:00.000,40c84b18-f198-466f-8879-ab76bbd6449b,
54009,4,0,82,2023-12-31 18:27:00.000,,,2023-12-31 18:29:53.545,2023-12-31 18:29:53.545,82,1.1111112,60.01,3.28,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:28:00.000,6fc90c0a-f6d5-4d3c-a5d8-8ccfbd3e6a14,
6344,4,0,7,2023-12-31 18:28:00.000,,,2023-12-31 18:29:53.584,2023-12-31 18:29:53.584,8,0.88888896,5.64,0.3,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:29:00.000,49f01e52-31f1-4fd1-9113-24b826c5bdfe,
0,4,0,1,2023-12-31 18:29:00.000,,,2023-12-31 18:29:53.619,2023-12-31 18:29:53.619,0,0.0,0.0,0.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:30:00.000,febd31de-320f-4c10-bb85-4ebf0d8b5285,
4643,4,0,9,2023-12-31 18:35:00.000,,,2023-12-31 18:35:17.676,2023-12-31 18:35:15.988,9,1.4624012,6.79,0.30999997,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:36:00.000,c771867b-c5ff-4f98-a174-c15753252a82,
5463,4,0,10,2023-12-31 18:38:00.000,,,2023-12-31 18:55:04.282,2023-12-31 18:55:04.282,10,1.4166666,7.74,0.35,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:39:00.000,84785dd0-b3c6-4dd7-bc39-2cf79829eb90,
6934,4,0,10,2023-12-31 18:39:00.000,,,2023-12-31 18:55:04.336,2023-12-31 18:55:04.336,10,1.0555556,7.32,0.37,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 18:40:00.000,90dfd938-11c2-41a6-8c58-76182e82982a,
6902,4,0,14,2023-12-31 19:04:00.000,,,2023-12-31 19:07:50.240,2023-12-31 19:07:50.240,14,1.6111112,11.12,0.49,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 19:05:00.000,cab042b5-3a1f-4fa7-a306-da59ee13279e,
11422,4,0,19,2023-12-31 22:24:00.000,,,2023-12-31 22:24:55.558,2023-12-31 22:24:51.241,19,1.2467097,14.24,0.68000007,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 22:25:00.000,a404942c-1947-4833-b932-a9d6891966b6,
6746,4,0,12,2023-12-31 22:25:00.000,,,2023-12-31 22:25:11.552,2023-12-31 22:25:08.650,12,1.3724684,9.26,0.42,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 22:26:00.000,d6e96e64-3b5a-4e14-92d3-3dba45f2805d,
10496,4,0,17,2023-12-31 22:26:00.000,,,2023-12-31 22:26:58.202,2023-12-31 22:26:48.464,17,1.2185078,12.790001,0.6099999,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 22:27:00.000,91df19f3-c017-406f-b42f-8c0fbca36293,
3938,4,0,7,2023-12-31 23:04:00.000,,,2023-12-31 23:04:35.268,2023-12-31 23:04:35.268,7,1.3888888,5.47,0.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 23:05:00.000,76db3ad7-ab22-45e3-88dc-15a2430d2f01,
3996,4,0,7,2023-12-31 23:06:00.000,,,2023-12-31 23:07:36.772,2023-12-31 23:07:36.772,7,1.3888888,5.55,0.24,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2023-12-31 23:07:00.000,7d104bfa-16dd-4bc6-bacf-fb2317bda0b5,
53922,4,0,77,2024-01-01 18:06:00.000,,,2024-01-01 18:15:05.328,2024-01-01 18:15:05.328,77,1.0277778,55.42,3.0,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:07:00.000,fcc555aa-f06e-4703-a4bf-1dc2c350ea80,
60000,4,0,93,2024-01-01 18:07:00.000,,,2024-01-01 18:15:05.349,2024-01-01 18:15:05.349,93,1.1345,68.07,3.72,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:08:00.000,3f814107-aaec-4133-985a-080f30df81b4,
60000,4,0,92,2024-01-01 18:08:00.000,,,2024-01-01 18:15:05.360,2024-01-01 18:15:05.360,92,1.1156667,66.94,3.68,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:09:00.000,ca9d50b9-93c1-48ad-a754-5a4ea262d52f,
60000,4,0,90,2024-01-01 18:09:00.000,,,2024-01-01 18:15:05.389,2024-01-01 18:15:05.389,90,1.0853333,65.12,3.6,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:10:00.000,7b0852b1-a624-446b-a13b-6f88137ae2a1,
60000,4,0,90,2024-01-01 18:10:00.000,,,2024-01-01 18:15:05.406,2024-01-01 18:15:05.406,90,1.0889999,65.34,3.59,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:11:00.000,1ab6af33-70e9-412b-9b31-8027cd0f8316,
60000,4,0,86,2024-01-01 18:11:00.000,,,2024-01-01 18:15:05.422,2024-01-01 18:15:05.422,86,1.0266666,61.6,3.44,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:12:00.000,58639d68-0cf1-4261-bb1b-3a7caa4ffb74,
60000,4,0,87,2024-01-01 18:12:00.000,,,2024-01-01 18:15:05.434,2024-01-01 18:15:05.434,87,1.0436666,62.62,3.48,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:13:00.000,654fec8e-c594-4d72-8ff5-f0880e6dab92,
60000,4,0,90,2024-01-01 18:13:00.000,,,2024-01-01 18:15:05.450,2024-01-01 18:15:05.450,90,1.09,65.4,3.59,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:14:00.000,38815b39-978b-41c3-a683-e9cee6ff2fbd,
59340,4,0,83,2024-01-01 18:14:00.000,,,2024-01-01 18:15:05.463,2024-01-01 18:15:05.463,83,1.0,59.34,3.3,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:15:00.000,d25e5325-761b-4f10-a93b-566a80e296a2,
53619,4,0,73,2024-01-01 18:15:00.000,,,2024-01-01 18:33:52.330,2024-01-01 18:33:52.330,73,0.9722222,52.13,2.9,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:16:00.000,2aa0a2e1-0d0a-4255-ab05-324ba1a74fbe,
53310,4,0,74,2024-01-01 18:16:00.000,,,2024-01-01 18:33:52.356,2024-01-01 18:33:52.356,74,1.0,53.31,2.91,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:17:00.000,4bd222cc-3b68-455c-884a-073a73a1e410,
60000,4,0,87,2024-01-01 18:17:00.000,,,2024-01-01 18:33:52.379,2024-01-01 18:33:52.379,87,1.0428333,62.57,3.48,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:18:00.000,7bf07b04-87dc-4065-b1e7-431894ccbf6b,
54622,4,0,78,2024-01-01 18:18:00.000,,,2024-01-01 18:33:52.404,2024-01-01 18:33:52.404,78,1.0277778,56.14,3.1,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:19:00.000,8b0d989c-0033-4e8c-af16-bdc881e0c2d5,
53922,4,0,77,2024-01-01 18:19:00.000,,,2024-01-01 18:33:52.427,2024-01-01 18:33:52.427,77,1.0277778,55.42,3.02,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:20:00.000,9a7b14e0-24cc-42da-a8b9-5fc55a9b176c,
57910,4,0,81,2024-01-01 18:20:00.000,,,2024-01-01 18:33:52.443,2024-01-01 18:33:52.443,81,1.0,57.91,3.22,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:21:00.000,bc862fb7-74f8-4c0c-b02b-7daf0b5aeb60,
60000,4,0,85,2024-01-01 18:21:00.000,,,2024-01-01 18:33:52.464,2024-01-01 18:33:52.464,85,1.0118333,60.71,3.4,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:22:00.000,28dd37b5-7b98-4cb2-a468-7936f6975d77,
36972,4,0,53,2024-01-01 18:22:00.000,,,2024-01-01 18:33:52.489,2024-01-01 18:33:52.489,53,1.0277778,38.0,2.09,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:23:00.000,9347b5a2-01b4-4068-9642-0b9af10bef8c,
60000,4,0,86,2024-01-01 18:23:00.000,,,2024-01-01 18:33:52.546,2024-01-01 18:33:52.546,86,1.0225,61.35,3.44,UTC+0100,Ws70Yf4UjB,com.sec.android.app.shealth,2024-01-01 18:24:00.000,3a0edcb5-11d2-438e-a58e-8583f55304bf,
