"","Activity.Date","Activity.Type","Elapsed.Time","Distance","Moving.Time","srednia_predkosc_km_h","max_predkosc_km_h","Elevation.Gain","Elevation.Loss","Elevation.High","Elevation.Low","Max.Grade","Average.Grade","startTime","avgSpeed","Dystans","Osoba","Kalorie","Czas"
"1","Apr 24, 2021, 9:29:58 AM","Walk",7408,12.7,7021,6.51199536323547,12.2400003433228,9.62016677856445,9.52016639709473,87.3000030517578,81.3000030517578,9,0.000787389173638076,2021-04-24 09:29:58,6.51199536323547,12.7,"Kuba",NA,117.016666666667
"2","Apr 24, 2021, 1:35:02 PM","Walk",15634,28.75,15246,6.7891143321991,25.9199993133545,85.2802810668945,85.8802795410156,116.599998474121,81,11.6999998092651,-0.00208681868389249,2021-04-24 13:35:02,6.7891143321991,28.75,"Kuba",NA,254.1
"3","May 6, 2021, 8:39:33 AM","Ride",22988,69.95,15242,16.5232727050781,35.2800006866455,220.300079345703,220.800079345703,158.699996948242,82,28.5,-0.000714717607479542,2021-05-06 08:39:33,16.5232727050781,69.95,"Kuba",NA,254.033333333333
"4","Jun 29, 2021, 7:04:12 AM","Ride",31262,100.31,19714,18.3190223693848,43.560001373291,127.756698608398,127.556701660156,94,76.9000015258789,16,0.000199368005269207,2021-06-29 07:04:12,18.3190223693848,100.31,"Kuba",NA,328.566666666667
"5","Jun 30, 2021, 10:25:36 AM","Ride",17167,65.32,14258,16.4934688568115,47.8800006866455,86.932243347168,86.932243347168,119.900001525879,75.5,11,0,2021-06-30 10:25:36,16.4934688568115,65.32,"Kuba",NA,237.633333333333
"6","Jul 6, 2021, 8:41:45 AM","Ride",21220,81.66,16365,17.9639442443848,36.7199993133545,107.357933044434,107.257926940918,90.9000015258789,77.1999969482422,13.1000003814697,0.000122457320685498,2021-07-06 08:41:45,17.9639442443848,81.66,"Kuba",NA,272.75
"7","Jul 9, 2021, 5:36:44 AM","Ride",27891,126.91,22709,20.118782043457,51.4800006866455,300.997924804688,300.897918701172,125.199996948242,80.9000015258789,13.1999998092651,7.87957469583489e-05,2021-07-09 05:36:44,20.118782043457,126.91,"Kuba",NA,378.483333333333
"8","Jul 10, 2021, 4:27:58 PM","Ride",10015,44.17,9357,16.9961019515991,28.4400003433228,64.5436630249023,64.0436630249023,97.5,77.5999984741211,7.80000019073486,0.00113184400834143,2021-07-10 16:27:58,16.9961019515991,44.17,"Kuba",NA,155.95
"9","Jul 11, 2021, 2:08:16 PM","Ride",9802,33.26,7970,15.0264987945557,47.5199993133545,32.7318954467773,35.131893157959,97.4000015258789,82,6.80000019073486,-0.00721435667946935,2021-07-11 14:08:16,15.0264987945557,33.26,"Kuba",NA,132.833333333333
"10","Jul 12, 2021, 11:07:32 AM","Ride",27230,31.64,11337,10.0481188774109,38.8800006866455,36.8311920166016,36.8311920166016,100.300003051758,82,7.09999990463257,0,2021-07-12 11:07:32,10.0481188774109,31.64,"Kuba",NA,188.95
