,Imie,Rozszerzenie,Nazwa_pliku,Data_utworzenia,Data_ostatniej_modefikacji,Liczba_linii,Liczba_wierszy,Liczba_znaków,abstract,assert,boolean,break,byte,case,catch,char,class,continue,default,do,double,else,enum,extends,final,finally,for,if,implements,import,instanceof,int,interface,long,native,new,package,private,protected,public,return,short,static,super,switch,synchronized,this,throw,throws,transient,try,void,volatile,while,exports,module,non-sealed,open,opens,permits,provides,record,requires,sealed,to,transitive,uses,var,with,yield,true,false,null,liczba_znakow_w_komantarzu_w_linii,liczba_komentarzy_w_linii,liczba_znakow_w_komentarzu_w_bloku,liczba_komentarzy_w_bloku,Najdluzszy_wyraz
142,Mikolaj,java,KebabNaTalerzu.java,2024-01-24,2023-05-21,52,150,1253,0,0,3,0,0,0,0,0,1,0,0,10,1,0,0,1,1,0,0,3,0,2,0,4,0,0,0,0,1,0,2,6,6,0,0,3,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,KebabNaTalerzu
143,Mikolaj,java,KebabParser.java,2024-01-24,2023-05-20,65,177,2246,0,0,3,0,0,0,1,0,1,0,0,4,1,2,0,0,0,0,0,4,0,13,0,1,0,0,0,6,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,NieznaneMiesoException
144,Mikolaj,java,KebabProcessor.java,2024-01-24,2023-05-21,32,94,1251,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,2,0,0,5,0,1,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GetSmallTellerKebabsVisitor
145,Mikolaj,java,KebabVisitor.java,2024-01-24,2023-05-21,8,13,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KebabVisitor
146,Mikolaj,java,KebabWCiescie.java,2024-01-24,2023-05-19,41,123,981,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,3,0,1,0,4,0,0,0,0,1,0,1,5,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,czyGrubeCiasto
147,Mikolaj,java,Klasyfikacja.java,2024-01-24,2023-05-23,6,10,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klasyfikacja
148,Mikolaj,java,Klient.java,2024-01-24,2023-04-23,38,62,1093,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PodmiotPioracy
149,Mikolaj,java,Koszula.java,2024-01-24,2023-04-22,20,38,358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UbranieZRozmiarem
150,Mikolaj,java,Kret.java,2024-01-24,2023-04-02,40,129,1286,0,0,0,0,0,0,0,0,1,0,0,9,0,1,0,0,0,0,1,1,1,0,0,3,0,0,0,0,1,3,0,5,1,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Environment
151,Mikolaj,java,Kufajka.java,2024-01-24,2023-04-22,5,9,96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UbranieZRozmiarem
152,Mikolaj,java,Kupiec.java,2024-01-24,2023-04-24,67,160,1647,0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,2,5,1,7,1,5,0,0,0,0,1,4,0,5,5,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,liczbaKupionychSlodyczy
153,Mikolaj,java,Larwa.java,2024-01-24,2023-04-02,14,25,243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ZyweStworzenia
154,Mikolaj,java,LegalSeller.java,2024-01-24,2023-11-27,6,10,145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LegalSeller
155,Mikolaj,java,LivingObjects.java,2024-01-24,2023-03-30,17,50,491,2,0,0,0,0,0,0,0,1,0,0,6,4,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,upperLimiOfTheHeightRange
156,Mikolaj,java,MafiaException.java,2024-01-24,2023-11-27,10,20,228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MafiaException
157,Mikolaj,java,MafiaMachine.java,2024-01-24,2023-11-27,21,85,1405,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MafiaMachine
158,Mikolaj,java,MafiaMachineImpl.java,2024-01-24,2023-11-27,195,506,7826,0,0,0,0,0,0,1,0,1,0,0,13,0,0,0,2,0,0,16,33,0,29,0,4,0,0,0,14,1,0,8,1,5,0,0,0,0,0,0,2,7,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,58,2,0,0,listaAdnotowanychMafiosow
159,Mikolaj,java,MafiaOrganization.java,2024-01-24,2023-10-30,8,19,184,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALUE_OF_SINGLE_LEGAL_TRANSACTION
160,Mikolaj,java,MafiaValidator.java,2024-01-24,2023-11-27,16,27,385,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MafiaValidator
161,Mikolaj,java,MafiaWorker (2).java,2024-01-24,2023-10-30,5,8,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MafiaWorker
162,Mikolaj,java,MafiaWorker.java,2024-01-24,2023-11-27,36,66,616,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,5,3,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MafiaWorker
163,Mikolaj,java,Main (2).java,2024-01-24,2024-01-22,30,56,888,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,6,0,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Application
164,Mikolaj,java,Main.java,2024-01-24,2023-03-26,18,26,267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pole_prostokata
165,Mikolaj,java,MainController.java,2024-01-24,2024-01-22,58,120,1794,0,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,5,1,12,0,0,0,0,0,1,1,1,0,9,4,0,3,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,42,1,0,0,MarketsReviewController
166,Mikolaj,java,MainControllerUpdatingService.java,2024-01-24,2024-01-22,61,152,3595,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8,0,13,0,0,0,0,0,3,1,0,2,2,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,483,6,0,0,MainControllerUpdatingService
167,Mikolaj,java,MainFrame.java,2024-01-24,2023-06-12,135,322,4125,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,3,5,0,15,1,9,0,0,0,10,1,14,0,8,1,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,119,5,0,0,circleRadiusIncrement
168,Mikolaj,java,MarketsReviewController.java,2024-01-24,2024-01-21,202,457,6723,0,0,1,0,0,0,1,0,1,0,0,23,0,1,0,1,2,0,5,13,0,32,0,1,0,0,0,17,1,9,3,5,2,0,2,1,0,0,0,0,0,0,2,6,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,471,10,0,0,MarketsReviewController
169,Mikolaj,java,MechanizmSterowanyCiegnem.java,2024-01-24,2023-11-20,19,36,377,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MechanizmSterowanyCiegnem
170,Mikolaj,java,MechanizmWyczepiajacy.java,2024-01-24,2023-11-20,20,41,584,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,3,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MAKSYMALNE_WYZWALAJACE_POLOZENIE_UCHWYTU_DO_WYCZEPIENIA
171,Mikolaj,java,MiejsceZajeteException.java,2024-01-24,2023-04-25,8,17,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MiejsceZajeteException
172,Mikolaj,java,Mieso.java,2024-01-24,2023-05-20,15,28,257,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,package
173,Mikolaj,java,MillionFormattedTableCell.java,2024-01-24,2024-01-22,27,77,918,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,3,2,0,4,0,0,0,0,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,57,1,0,0,valueInMillions
174,Mikolaj,java,Mine.java,2024-01-24,2023-03-30,35,73,602,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,0,0,0,0,1,3,0,8,2,0,2,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,SubstrateElements
175,Mikolaj,java,MineField.java,2024-01-24,2023-03-30,56,171,1121,0,0,1,0,0,0,0,0,1,0,0,3,0,5,0,0,0,0,2,7,0,0,0,5,0,0,0,5,1,3,0,3,3,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,MineField
176,Mikolaj,java,MineryObjectEvaluator.java,2024-01-24,2023-04-02,8,14,132,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MineryObjectEvaluator
177,Mikolaj,java,MojaPierwszaAplikacja.java,2024-01-24,2023-03-21,24,77,457,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,MojaPierwszaAplikacja
178,Mikolaj,java,MoleMotion.java,2024-01-24,2023-04-02,6,14,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MoleMotion
179,Mikolaj,java,Moneta.java,2024-01-24,2023-04-03,14,24,228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SuwenirWartosciowy
180,Mikolaj,java,Motoparalotnia.java,2024-01-24,2023-05-23,26,88,732,0,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,3,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Motoparalotnia
181,Mikolaj,java,MuchomorCesarski.java,2024-01-24,2023-03-31,11,17,226,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NontoxicToadstools
182,Mikolaj,java,MuchomorKolczastoglowy.java,2024-01-24,2023-03-31,11,17,239,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MuchomorKolczastoglowy
183,Mikolaj,java,MuchomorSromotnikowy.java,2024-01-24,2023-03-31,19,33,326,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MuchomorSromotnikowy
184,Mikolaj,java,MuchomorSzarawy.java,2024-01-24,2023-03-31,26,68,653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0,5,2,0,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MuchomorSzarawy
185,Mikolaj,java,MyBufferedReader.java,2024-01-24,2023-05-23,21,32,341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,MyBufferedReader
186,Mikolaj,java,MyFrame (2).java,2024-01-24,2023-06-13,78,162,2156,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,1,0,0,0,9,1,4,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,1,0,0,ZawodnikPamietliwyVisitor
187,Mikolaj,java,MyFrame.java,2024-01-24,2023-06-13,76,156,2116,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,0,1,0,0,0,9,1,4,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,ZawodnikChaotycznyVisitor
188,Mikolaj,java,MyRandom (2).java,2024-01-24,2023-04-03,9,26,195,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,7,0,0,MyRandom
189,Mikolaj,java,MyRandom.java,2024-01-24,2023-03-21,5,7,61,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MyRandom
190,Mikolaj,java,MySecondClass.java,2024-01-24,2023-04-03,10,26,206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,MySecondClass
191,Mikolaj,java,Nakolannik.java,2024-01-24,2023-11-20,8,19,209,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nakolannik
192,Mikolaj,java,NapedzanyStatekPowietrzny.java,2024-01-24,2023-11-13,54,150,1402,1,0,1,0,0,0,0,0,1,0,0,6,3,0,0,1,1,0,0,6,0,0,0,5,0,1,0,0,1,0,2,7,10,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,NapedzanyStatekPowietrzny
193,Mikolaj,java,Napoj.java,2024-01-24,2023-04-23,17,46,397,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,protected
194,Mikolaj,java,NazwyTowarow.java,2024-01-24,2023-04-24,6,13,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NazwyTowarow
195,Mikolaj,java,NazwyTrefnychTowarow.java,2024-01-24,2023-04-24,5,11,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NazwyTrefnychTowarow
196,Mikolaj,java,NewWindowController.java,2024-01-24,2024-01-22,233,569,7345,0,0,3,0,0,0,2,0,1,0,0,14,0,6,0,1,0,0,5,16,0,32,0,0,0,6,0,8,1,18,2,6,1,0,2,1,0,0,3,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,2,14,97,2,0,0,ScheduledExecutorService
197,Mikolaj,java,NiepoprawnyZakresStoiskException.java,2024-01-24,2023-05-18,11,26,280,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NiepoprawnyZakresStoiskException
198,Mikolaj,java,NieznaneMiesoException.java,2024-01-24,2023-05-19,9,21,213,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NieznaneMiesoException
199,Mikolaj,java,NontoxicToadstools.java,2024-01-24,2023-03-31,8,15,155,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NontoxicToadstools
200,Mikolaj,java,NoScientificNotationTableCell.java,2024-01-24,2024-01-22,26,76,924,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,4,0,4,0,0,0,0,0,1,1,0,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,108,2,0,0,protected
201,Mikolaj,java,ObiektyKopalniane.java,2024-01-24,2023-04-02,15,28,343,1,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ObiektyKopalniane
202,Mikolaj,java,ObiektyKsiegowe.java,2024-01-24,2023-05-17,37,96,712,1,0,1,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,6,4,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ObiektyKsiegowe
203,Mikolaj,java,ObiektyZiemne.java,2024-01-24,2023-04-02,22,56,595,1,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,5,2,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,upperLimitOfTheRange
204,Mikolaj,java,OccurencesParser.java,2024-01-24,2023-05-23,76,171,2661,0,0,1,0,0,0,1,0,1,0,0,3,0,2,0,0,0,0,4,9,0,13,0,0,0,0,0,7,1,2,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,OccurencesParser
205,Mikolaj,java,OchroniarzDuzy.java,2024-01-24,2023-04-24,43,83,1279,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,0,6,1,0,0,0,0,2,1,0,1,4,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,skastowanyuczestnik
206,Mikolaj,java,OchroniarzMaly.java,2024-01-24,2023-04-24,40,83,997,0,0,1,0,0,2,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,1,0,3,3,4,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,OchroniarzMaly
207,Mikolaj,java,Odlot.java,2024-01-24,2023-05-19,39,119,976,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,1,0,2,5,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,ZdarzenieLotnicze
208,Mikolaj,java,Owal.java,2024-01-24,2023-06-13,30,73,528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,1,3,0,5,2,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
209,Mikolaj,java,Pacjent.java,2024-01-24,2023-11-06,61,117,1371,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,2,0,2,0,3,3,0,0,2,1,0,6,7,3,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GeneratorProblemow
210,Mikolaj,java,PacjentNiepelnoletni.java,2024-01-24,2023-11-06,10,14,168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PacjentNiepelnoletni
211,Mikolaj,java,PacjentNieubezpieczony.java,2024-01-24,2023-11-06,11,14,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PacjentNieubezpieczony
212,Mikolaj,java,PacjentRozczeniowy.java,2024-01-24,2023-11-06,45,77,968,1,0,0,0,0,0,0,0,1,0,0,6,0,2,1,1,0,0,0,3,0,1,0,0,1,0,0,1,1,3,0,4,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GeneratorStopniaRozczeniowosci
