,Imie,Rozszerzenie,Nazwa_pliku,Data_utworzenia,Data_ostatniej_modefikacji,Liczba_linii,Liczba_wierszy,Liczba_znaków,abstract,assert,boolean,break,byte,case,catch,char,class,continue,default,do,double,else,enum,extends,final,finally,for,if,implements,import,instanceof,int,interface,long,native,new,package,private,protected,public,return,short,static,super,switch,synchronized,this,throw,throws,transient,try,void,volatile,while,exports,module,non-sealed,open,opens,permits,provides,record,requires,sealed,to,transitive,uses,var,with,yield,true,false,null,liczba_znakow_w_komantarzu_w_linii,liczba_komentarzy_w_linii,liczba_znakow_w_komentarzu_w_bloku,liczba_komentarzy_w_bloku,Najdluzszy_wyraz
146,Malgosia,java,Main.java,2023-04-03,2023-04-03,12,24,235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
147,Malgosia,java,MineryObjectEvaluator.java,2023-04-03,2023-04-03,9,15,156,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MineryObjectEvaluator
148,Malgosia,java,ObiektyKopalne.java,2023-04-03,2023-04-03,19,31,388,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ObiektyKopalne
149,Malgosia,java,ObiektyRadioaktywne.java,2023-04-03,2023-04-03,24,44,482,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ObiektyRadioaktywne
150,Malgosia,java,Skala.java,2023-04-03,2023-04-03,9,20,201,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wartoscSkaly
151,Malgosia,java,Uraninit.java,2023-04-03,2023-04-03,27,52,498,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,5,1,0,1,0,0,0,0,0,1,1,1,0,5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,losowanie
152,Malgosia,java,Dzdzownica.java,2023-04-02,2023-04-02,14,25,246,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dzdzownica
153,Malgosia,java,GatunkiKretow.java,2023-04-02,2023-04-02,5,10,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GatunkiKretow
154,Malgosia,java,Gleba.java,2023-04-02,2023-04-02,28,51,449,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,5,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,losowanie
155,Malgosia,java,Kret.java,2023-04-02,2023-04-02,57,132,1270,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,3,1,1,0,6,0,0,0,1,1,3,0,8,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,GatunkiKretow
156,Malgosia,java,Larwa.java,2023-04-02,2023-04-02,14,25,251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
157,Malgosia,java,Main.java,2023-04-02,2023-04-02,14,32,335,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0,Srodowisko
158,Malgosia,java,MoleMotion.java,2023-04-02,2023-04-02,6,11,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MoleMotion
159,Malgosia,java,ObiektyZiemne.java,2023-04-02,2023-04-02,17,32,341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ObiektyZiemne
160,Malgosia,java,Organizmy.java,2023-04-02,2023-04-02,20,40,346,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Organizmy
161,Malgosia,java,Srodowisko.java,2023-04-02,2023-04-02,99,274,2253,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,2,0,5,4,0,1,0,16,0,0,0,7,1,8,0,5,2,0,2,0,0,0,22,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,wartoscOdzywczaDzdzownicy
162,Malgosia,java,Czestotliwosc.java,2023-03-30,2023-03-30,13,28,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Czestotliwosc
163,Malgosia,java,Kolor.java,2023-03-30,2023-03-30,6,9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
164,Malgosia,java,Main.java,2023-03-30,2023-03-30,22,37,400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
165,Malgosia,java,Matryca.java,2023-03-30,2023-03-30,7,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
166,Malgosia,java,Obrazowanie.java,2023-03-30,2023-03-30,6,11,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Obrazowanie
167,Malgosia,java,Odbieranie.java,2023-03-30,2023-03-30,5,9,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Odbieranie
168,Malgosia,java,OdbieranieRozszerzone.java,2023-03-30,2023-03-30,5,11,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OdbieranieRozszerzone
169,Malgosia,java,Radio.java,2023-03-30,2023-03-30,46,90,920,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1,0,0,8,0,0,0,3,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UrzadzenieRTV
170,Malgosia,java,Sygnal.java,2023-03-30,2023-03-30,6,9,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
171,Malgosia,java,Telewizor.java,2023-03-30,2023-03-30,80,214,1927,1,0,0,0,0,0,0,0,1,0,0,5,1,2,0,1,0,0,0,3,1,1,0,1,0,0,0,1,1,0,0,12,2,0,0,4,0,0,14,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,odbieranyKanal
172,Malgosia,java,TelewizorCRT.java,2023-03-30,2023-03-30,21,77,601,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wyprodukowany
173,Malgosia,java,TelewizorPlaski.java,2023-03-30,2023-03-30,23,77,631,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,0,0,1,0,0,7,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TelewizorPlaski
174,Malgosia,java,Udzwiekowienie.java,2023-03-30,2023-03-30,6,11,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udzwiekowienie
175,Malgosia,java,UrzadzenieRTV.java,2023-03-30,2023-03-30,71,179,1349,1,0,1,0,0,0,0,0,1,0,0,6,0,1,0,0,1,0,2,3,1,2,0,4,0,0,0,4,1,4,0,6,1,0,3,0,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,UrzadzenieRTV
176,Malgosia,java,Kuter.java,2023-04-03,2023-04-03,11,18,164,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
177,Malgosia,java,ObiektyMorskie.java,2023-04-03,2023-04-03,5,8,84,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ObiektyMorskie
178,Malgosia,java,RekinOstronosy.java,2023-04-03,2023-04-03,9,15,153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RekinOstronosy
179,Malgosia,java,RekinPolarny.java,2023-04-03,2023-04-03,14,40,310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RekinPolarny
180,Malgosia,java,Ryba.java,2023-04-03,2023-04-03,20,39,290,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,1,1,0,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,abstract
181,Malgosia,java,Statek.java,2023-04-03,2023-04-03,40,90,848,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,1,0,3,0,4,0,2,1,7,0,4,2,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,obecnyNumer
182,Malgosia,java,Symulatro.java,2023-04-03,2023-04-03,59,172,1725,0,0,1,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,1,4,0,1,0,10,0,0,0,7,1,1,6,3,0,0,0,0,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,liczbaRekinowOstronosow
183,Malgosia,java,Trwaler.java,2023-04-03,2023-04-03,11,21,196,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
184,Malgosia,java,Bike.java,2023-03-29,2023-03-30,54,138,1197,0,0,3,0,0,0,0,0,1,0,0,7,4,0,0,1,0,0,2,2,0,0,0,3,0,0,0,1,1,4,0,7,5,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Promotion
185,Malgosia,java,Item.java,2023-03-29,2023-03-29,46,112,973,1,0,2,0,0,0,0,0,1,0,0,4,3,2,0,0,0,0,0,2,1,0,0,4,0,0,0,0,1,3,0,7,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,implements
186,Malgosia,java,Main.java,2023-03-29,2023-03-29,72,231,2315,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,6,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
187,Malgosia,java,package-info.java,2023-03-29,2023-03-29,1,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
188,Malgosia,java,Promotion.java,2023-03-29,2023-03-29,34,97,836,0,0,0,0,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,2,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,1,0,0,amountOfProducts
189,Malgosia,java,Sellable.java,2023-03-29,2023-03-29,5,10,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,interface
190,Malgosia,java,Skateboard.java,2023-03-29,2023-03-29,35,75,669,0,0,2,0,0,0,0,0,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,3,1,6,5,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Skateboard
191,Malgosia,java,Administrator.java,2023-03-27,2023-03-27,24,43,382,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Administrator
192,Malgosia,java,package-info.java,2023-03-27,2023-03-27,1,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
193,Malgosia,java,PayrollDay.java,2023-03-27,2023-03-27,22,50,477,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,workingHours
194,Malgosia,java,Planet.java,2023-03-27,2023-03-27,55,148,1272,0,0,0,0,0,0,0,0,0,0,0,10,9,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,4,0,6,4,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,innerPlanets
195,Malgosia,java,TabliczkaMnozenia.java,2023-03-27,2023-03-27,55,178,1229,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,4,0,0,0,1,0,0,0,2,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TabliczkaMnozenia
196,Malgosia,java,Users.java,2023-03-27,2023-03-27,64,129,1166,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,0,6,4,0,1,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Administrator
197,Malgosia,java,module-info.java,2023-02-27,2023-02-27,9,13,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,module
198,Malgosia,java,Friends.java,2023-03-06,2023-03-06,26,67,470,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
199,Malgosia,java,Main.java,2023-02-27,2023-03-06,9,14,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
200,Malgosia,java,Osoba.java,2023-03-04,2023-03-04,36,83,772,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
201,Malgosia,java,rectangle.java,2023-03-04,2023-03-04,59,186,1533,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,8,3,0,1,0,3,0,0,0,5,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,listOfInteger
202,Malgosia,java,TheOffice.java,2023-03-04,2023-03-08,25,58,505,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TheOffice
203,Malgosia,java,FirstExample.java,2023-02-27,2023-02-27,30,76,680,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,0,5,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,theLongestLength
204,Malgosia,java,HPPeople.java,2023-03-06,2023-03-06,23,64,462,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,HPPeople
205,Malgosia,java,kjhg.java,2023-03-09,2023-03-09,15,24,177,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
206,Malgosia,java,Main.java,2023-03-06,2023-03-06,22,61,499,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,YoungPeople
207,Malgosia,java,OldPeople.java,2023-03-06,2023-03-06,10,27,268,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OldPeople
208,Malgosia,java,People.java,2023-03-06,2023-03-06,14,27,194,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
209,Malgosia,java,Uutydrytfg.java,2023-02-28,2023-02-28,5,7,62,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uutydrytfg
210,Malgosia,java,YoungPeople.java,2023-03-06,2023-03-06,10,27,246,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YoungPeople
211,Malgosia,java,Bagaz.java,2023-04-25,2023-04-25,22,42,282,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
212,Malgosia,java,GlownyBagaz.java,2023-04-25,2023-04-25,5,8,72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GlownyBagaz
213,Malgosia,java,PodrecznyBagaz.java,2023-04-25,2023-04-25,5,9,76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PodrecznyBagaz
214,Malgosia,java,Bilet.java,2023-04-25,2023-04-25,35,60,550,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,1,3,0,2,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
215,Malgosia,java,Pasazer.java,2023-04-25,2023-04-25,32,72,528,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,1,1,3,0,4,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,package
216,Malgosia,java,Pilot.java,2023-04-25,2023-04-25,20,39,304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
217,Malgosia,java,Pracownik.java,2023-04-25,2023-04-25,18,33,268,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,0,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pracownik
218,Malgosia,java,Steward.java,2023-04-25,2023-04-25,9,15,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,package
219,Malgosia,java,BrakWolnegoMiejsca.java,2023-04-25,2023-04-25,5,9,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BrakWolnegoMiejsca
