ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,Date,year,month,day,week_number,day-name,Time(Minutes),SleepMinutes,CoffeeCups,EnergyLevelMorning,EnergyLevelEvening,Productivity,StepsCount,Meeting,Projects,Tests,NumberOfLecturesToday,SportActivity,WorkingHours,WeekDay,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
2023-12-19T15:28:34Z,0611wiki,android,86200.0,PL,31.0.124.26,unknown,Celestial,Ed Sheeran,Celestial,spotify:track:4zrKN5Sv8JS5mqnbVcsul7,,,,trackdone,logout,True,0.0,False,1702999435.0,False,2023-12-19,2023,12,19,51,Tuesday,1.43667,340,0,5,7,Medium,7235,0,0,0,2.0,0,4.0,Tuesday,"{'acousticness': 0.0529, 'instrumentalness': 0, 'energy': 0.852, 'danceability': 0.574, 'liveness': 0.161, 'loudness': -1.248, 'speechiness': 0.0397, 'valence': 0.501}",0.05686223955656054,0.0,0.852,0.4742268041237112,0.19976804870977097,0.9999999999999999,0.05306859205776174,0.49972929074174344,2022-09-29,https://p.scdn.co/mp3-preview/9bc05cc35c8389bc676803d62598607c3901a570?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273c18194a4022ec44507f7b248,https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba,https://open.spotify.com/album/2W5VVBPNkGAduaArE4sX29,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V
2023-12-19T20:06:52Z,0611wiki,android,209365.0,PL,31.0.124.26,unknown,Celestial,Ed Sheeran,Celestial,spotify:track:4zrKN5Sv8JS5mqnbVcsul7,,,,appload,trackdone,True,0.0,False,1703016201.0,False,2023-12-19,2023,12,19,51,Tuesday,3.48942,340,0,5,7,Medium,7235,0,0,0,2.0,0,4.0,Tuesday,"{'acousticness': 0.0529, 'instrumentalness': 0, 'energy': 0.852, 'danceability': 0.574, 'liveness': 0.161, 'loudness': -1.248, 'speechiness': 0.0397, 'valence': 0.501}",0.05686223955656054,0.0,0.852,0.4742268041237112,0.19976804870977097,0.9999999999999999,0.05306859205776174,0.49972929074174344,2022-09-29,https://p.scdn.co/mp3-preview/9bc05cc35c8389bc676803d62598607c3901a570?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273c18194a4022ec44507f7b248,https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba,https://open.spotify.com/album/2W5VVBPNkGAduaArE4sX29,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V
2023-10-25T08:28:00Z,0611wiki,android,267080.0,PL,188.146.248.196,unknown,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,spotify:track:0ByMNEPAPpOR5H69DVrTNy,,,,trackdone,trackdone,True,0.0,False,1698222213.0,False,2023-10-25,2023,10,25,43,Wednesday,4.45133,560,0,7,9,Medium,8461,0,1,0,3.0,0,0.0,Wednesday,"{'acousticness': 0.0336, 'instrumentalness': 6.92e-05, 'energy': 0.669, 'danceability': 0.835, 'liveness': 0.0535, 'loudness': -5.582, 'speechiness': 0.0643, 'valence': 0.542}",0.03608543465237337,6.92e-05,0.669,0.9226804123711339,0.0439257755871267,0.6445793012957192,0.14187725631768952,0.5441256090958312,2008-06-02,,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
2023-10-25T15:46:56Z,0611wiki,android,120.0,PL,188.146.248.196,unknown,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,spotify:track:0ByMNEPAPpOR5H69DVrTNy,,,,backbtn,backbtn,True,1.0,False,1698248816.0,False,2023-10-25,2023,10,25,43,Wednesday,0.002,560,0,7,9,Medium,8461,0,1,0,3.0,0,0.0,Wednesday,"{'acousticness': 0.0336, 'instrumentalness': 6.92e-05, 'energy': 0.669, 'danceability': 0.835, 'liveness': 0.0535, 'loudness': -5.582, 'speechiness': 0.0643, 'valence': 0.542}",0.03608543465237337,6.92e-05,0.669,0.9226804123711339,0.0439257755871267,0.6445793012957192,0.14187725631768952,0.5441256090958312,2008-06-02,,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
2023-10-28T09:16:08Z,0611wiki,android,113725.0,PL,188.146.6.3,unknown,Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,spotify:track:0ByMNEPAPpOR5H69DVrTNy,,,,trackdone,backbtn,True,1.0,False,1698484453.0,False,2023-10-28,2023,10,28,43,Saturday,1.89542,400,0,9,9,Medium,9161,0,0,0,1.0,0,0.0,Saturday,"{'acousticness': 0.0336, 'instrumentalness': 6.92e-05, 'energy': 0.669, 'danceability': 0.835, 'liveness': 0.0535, 'loudness': -5.582, 'speechiness': 0.0643, 'valence': 0.542}",0.03608543465237337,6.92e-05,0.669,0.9226804123711339,0.0439257755871267,0.6445793012957192,0.14187725631768952,0.5441256090958312,2008-06-02,,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
2023-11-07T20:10:28Z,0611wiki,android,189933.0,PL,188.146.250.33,unknown,Pictures Of You,The Last Goodnight,Poison Kiss,spotify:track:4bfyeYgNLENrwLRRSKXfM3,,,,trackdone,trackdone,True,0.0,False,1699387638.0,False,2023-11-07,2023,11,7,45,Tuesday,3.16555,370,0,6,4,High,6587,0,0,0,4.0,0,4.0,Tuesday,"{'acousticness': 0.214, 'instrumentalness': 0, 'energy': 0.773, 'danceability': 0.555, 'liveness': 0.0763, 'loudness': -3.982, 'speechiness': 0.0341, 'valence': 0.6}",0.23028935199513845,0.0,0.773,0.4415807560137458,0.07697883444476661,0.7757913728062982,0.03285198555956678,0.6069301570113698,2007-01-01,,https://i.scdn.co/image/ab67616d0000b27359dd3f7ab7af203d5d28153f,https://i.scdn.co/image/ab6761610000e5eb48cfb4031ac493d7d04a0d95,https://open.spotify.com/album/3MOMO36PjOCsTjRgN7D7IE,https://open.spotify.com/artist/4UrGiQXrpB2CmzVGVFtH5E
2023-11-07T20:32:15Z,0611wiki,android,215506.0,PL,188.146.250.33,unknown,Can't Fight The Moonlight,LeAnn Rimes,I Need You,spotify:track:2AogRMqARWyUP7VQ3gmSoY,,,,trackdone,trackdone,True,0.0,False,1699388919.0,False,2023-11-07,2023,11,7,45,Tuesday,3.59177,370,0,6,4,High,6587,0,0,0,4.0,0,4.0,Tuesday,"{'acousticness': 0.403, 'instrumentalness': 0, 'energy': 0.834, 'danceability': 0.628, 'liveness': 0.051, 'loudness': -6.341, 'speechiness': 0.0497, 'valence': 0.626}",0.43375132748173817,0.0,0.834,0.5670103092783505,0.040301536677297765,0.5823355748728882,0.08916967509025273,0.6350839198700596,2001-01-30,https://p.scdn.co/mp3-preview/8c89c35873bbffbdbf72479e44a12ccaeaceccd3?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2735cf523cc3dd38a682bf9cd7e,https://i.scdn.co/image/ab6761610000e5ebe3cf96c38c8421e7c3a10cc1,https://open.spotify.com/album/7uBPEVNhaQa2G68Rd6mToK,https://open.spotify.com/artist/2d3VHzlOEwXvmBdS4pzOPL
2023-11-07T20:28:38Z,0611wiki,android,210840.0,PL,188.146.250.33,unknown,Heart Attack,Demi Lovato,Demi,spotify:track:1V6gIisPpYqgFeWbMLI0bA,,,,trackdone,trackdone,True,0.0,False,1699388707.0,False,2023-11-07,2023,11,7,45,Tuesday,3.514,370,0,6,4,High,6587,0,0,0,4.0,0,4.0,Tuesday,"{'acousticness': 0.0738, 'instrumentalness': 0, 'energy': 0.785, 'danceability': 0.504, 'liveness': 0.239, 'loudness': -4.802, 'speechiness': 0.104, 'valence': 0.502}",0.0793614738828565,0.0,0.785,0.3539518900343642,0.31284430269643376,0.7085451861571264,0.2851985559566787,0.5008121277747699,2013-01-01,,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,https://i.scdn.co/image/ab6761610000e5ebcf674ecb51186e6408cd18c0,https://open.spotify.com/album/6Kssm2LosQ0WyLukFZkEG5,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp
2023-11-07T20:25:07Z,0611wiki,android,214840.0,PL,188.146.250.33,unknown,Break Free,Ariana Grande,My Everything,spotify:track:12KUFSHFgT0XCoiSlvdQi4,,,,trackdone,trackdone,True,0.0,False,1699388492.0,False,2023-11-07,2023,11,7,45,Tuesday,3.58067,370,0,6,4,High,6587,0,0,0,4.0,0,4.0,Tuesday,"{'acousticness': 0.0064, 'instrumentalness': 4.35e-05, 'energy': 0.702, 'danceability': 0.687, 'liveness': 0.204, 'loudness': -5.324, 'speechiness': 0.0455, 'valence': 0.284}",0.006804134476524094,4.35e-05,0.702,0.668384879725086,0.26210495795882865,0.6657372478268,0.0740072202166065,0.26475365457498645,2014-08-25,,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,https://i.scdn.co/image/ab6761610000e5ebd254ca4d4fb43ef3051be3d7,https://open.spotify.com/album/6EVYTRG1drKdO8OnIQBeEj,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR
2023-11-07T20:21:32Z,0611wiki,android,226330.0,PL,188.146.250.33,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,trackdone,trackdone,True,0.0,False,1699388265.0,False,2023-11-07,2023,11,7,45,Tuesday,3.77217,370,0,6,4,High,6587,0,0,0,4.0,0,4.0,Tuesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-12-19T22:03:40Z,0611wiki,android,226330.0,PL,31.0.124.26,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,trackdone,trackdone,True,0.0,False,1703023194.0,False,2023-12-19,2023,12,19,51,Tuesday,3.77217,340,0,5,7,Medium,7235,0,0,0,2.0,0,4.0,Tuesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-12-19T22:11:31Z,0611wiki,android,360.0,PL,31.0.124.26,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,fwdbtn,fwdbtn,True,1.0,False,1703023891.0,False,2023-12-19,2023,12,19,51,Tuesday,0.006,340,0,5,7,Medium,7235,0,0,0,2.0,0,4.0,Tuesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-12-19T22:11:27Z,0611wiki,android,622.0,PL,31.0.124.26,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,fwdbtn,backbtn,True,1.0,False,1703023887.0,False,2023-12-19,2023,12,19,51,Tuesday,0.01037,340,0,5,7,Medium,7235,0,0,0,2.0,0,4.0,Tuesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-12-19T22:11:26Z,0611wiki,android,1050.0,PL,31.0.124.26,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,backbtn,backbtn,True,1.0,False,1703023885.0,False,2023-12-19,2023,12,19,51,Tuesday,0.0175,340,0,5,7,Medium,7235,0,0,0,2.0,0,4.0,Tuesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-12-19T22:17:26Z,0611wiki,android,374.0,PL,31.0.124.26,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,backbtn,backbtn,True,1.0,False,1703024247.0,False,2023-12-19,2023,12,19,51,Tuesday,0.00623,340,0,5,7,Medium,7235,0,0,0,2.0,0,4.0,Tuesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-12-20T00:59:25Z,0611wiki,android,77513.0,PL,31.0.124.26,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,trackdone,logout,True,0.0,False,1703032698.0,False,2023-12-20,2023,12,20,51,Wednesday,1.29188,360,0,7,9,High,7949,1,0,0,2.0,0,4.0,Wednesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-12-27T10:53:14Z,0611wiki,android,148832.0,PL,188.146.235.170,unknown,Sad Song (feat. Elena Coats),We The Kings,Somewhere Somehow,spotify:track:7tYKa4wd7gL5LwcxidBPkG,,,,appload,trackdone,True,0.0,False,1703674245.0,False,2023-12-27,2023,12,27,52,Wednesday,2.48053,380,0,5,8,High,5300,1,0,0,0.0,0,6.0,Wednesday,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.07785434813851132,0.0,0.526,0.36769759450171824,0.06422151348216876,0.656224372642283,0.0003610108303249149,0.22685435841905793,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
2023-11-08T16:59:45Z,0611wiki,android,0.0,PL,31.0.126.191,unknown,Don't Give Up On Me,Andy Grammer,Naïve,spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,,,,backbtn,backbtn,True,1.0,False,1699462786.0,False,2023-11-08,2023,11,8,45,Wednesday,0.0,340,0,6,7,Medium,3703,0,0,0,2.0,0,4.0,Wednesday,"{'acousticness': 0.0875, 'instrumentalness': 9.84e-06, 'energy': 0.537, 'danceability': 0.64, 'liveness': 0.11, 'loudness': -5.452, 'speechiness': 0.0282, 'valence': 0.0676}",0.09410977580966293,9.84e-06,0.537,0.5876288659793814,0.12583357494926067,0.6552402821059538,0.01155234657039711,0.030427720628045475,2019-07-26,https://p.scdn.co/mp3-preview/c5bf3b185d2dba91a42b95d77318b857918dddc1?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2736012829a32ed0e4c084e693b,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/4NkgzNCOzuki4FuWUOY28R,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
2023-11-08T16:53:08Z,0611wiki,android,196187.0,PL,31.0.126.191,unknown,Don't Give Up On Me,Andy Grammer,Naïve,spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,,,,trackdone,trackdone,True,0.0,False,1699462192.0,False,2023-11-08,2023,11,8,45,Wednesday,3.26978,340,0,6,7,Medium,3703,0,0,0,2.0,0,4.0,Wednesday,"{'acousticness': 0.0875, 'instrumentalness': 9.84e-06, 'energy': 0.537, 'danceability': 0.64, 'liveness': 0.11, 'loudness': -5.452, 'speechiness': 0.0282, 'valence': 0.0676}",0.09410977580966293,9.84e-06,0.537,0.5876288659793814,0.12583357494926067,0.6552402821059538,0.01155234657039711,0.030427720628045475,2019-07-26,https://p.scdn.co/mp3-preview/c5bf3b185d2dba91a42b95d77318b857918dddc1?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2736012829a32ed0e4c084e693b,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/4NkgzNCOzuki4FuWUOY28R,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
2023-11-08T21:28:12Z,0611wiki,android,8605.0,PL,31.0.126.191,unknown,Don't Give Up On Me,Andy Grammer,Naïve,spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,,,,trackdone,backbtn,True,1.0,False,1699478882.0,False,2023-11-08,2023,11,8,45,Wednesday,0.14342,340,0,6,7,Medium,3703,0,0,0,2.0,0,4.0,Wednesday,"{'acousticness': 0.0875, 'instrumentalness': 9.84e-06, 'energy': 0.537, 'danceability': 0.64, 'liveness': 0.11, 'loudness': -5.452, 'speechiness': 0.0282, 'valence': 0.0676}",0.09410977580966293,9.84e-06,0.537,0.5876288659793814,0.12583357494926067,0.6552402821059538,0.01155234657039711,0.030427720628045475,2019-07-26,https://p.scdn.co/mp3-preview/c5bf3b185d2dba91a42b95d77318b857918dddc1?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2736012829a32ed0e4c084e693b,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/4NkgzNCOzuki4FuWUOY28R,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
2023-11-08T21:47:52Z,0611wiki,android,196187.0,PL,31.0.126.191,unknown,Don't Give Up On Me,Andy Grammer,Naïve,spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,,,,trackdone,trackdone,True,0.0,False,1699479876.0,False,2023-11-08,2023,11,8,45,Wednesday,3.26978,340,0,6,7,Medium,3703,0,0,0,2.0,0,4.0,Wednesday,"{'acousticness': 0.0875, 'instrumentalness': 9.84e-06, 'energy': 0.537, 'danceability': 0.64, 'liveness': 0.11, 'loudness': -5.452, 'speechiness': 0.0282, 'valence': 0.0676}",0.09410977580966293,9.84e-06,0.537,0.5876288659793814,0.12583357494926067,0.6552402821059538,0.01155234657039711,0.030427720628045475,2019-07-26,https://p.scdn.co/mp3-preview/c5bf3b185d2dba91a42b95d77318b857918dddc1?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2736012829a32ed0e4c084e693b,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/4NkgzNCOzuki4FuWUOY28R,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
2023-11-11T18:18:54Z,0611wiki,android,0.0,PL,188.147.4.95,unknown,Don't Give Up On Me,Andy Grammer,Naïve,spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,,,,backbtn,backbtn,True,1.0,False,1699726734.0,False,2023-11-11,2023,11,11,45,Saturday,0.0,430,0,9,10,Medium,5421,0,0,0,1.0,0,0.0,Saturday,"{'acousticness': 0.0875, 'instrumentalness': 9.84e-06, 'energy': 0.537, 'danceability': 0.64, 'liveness': 0.11, 'loudness': -5.452, 'speechiness': 0.0282, 'valence': 0.0676}",0.09410977580966293,9.84e-06,0.537,0.5876288659793814,0.12583357494926067,0.6552402821059538,0.01155234657039711,0.030427720628045475,2019-07-26,https://p.scdn.co/mp3-preview/c5bf3b185d2dba91a42b95d77318b857918dddc1?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2736012829a32ed0e4c084e693b,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/4NkgzNCOzuki4FuWUOY28R,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
2023-11-11T18:39:01Z,0611wiki,android,196187.0,PL,188.147.4.95,unknown,Don't Give Up On Me,Andy Grammer,Naïve,spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,,,,trackdone,trackdone,True,0.0,False,1699727745.0,False,2023-11-11,2023,11,11,45,Saturday,3.26978,430,0,9,10,Medium,5421,0,0,0,1.0,0,0.0,Saturday,"{'acousticness': 0.0875, 'instrumentalness': 9.84e-06, 'energy': 0.537, 'danceability': 0.64, 'liveness': 0.11, 'loudness': -5.452, 'speechiness': 0.0282, 'valence': 0.0676}",0.09410977580966293,9.84e-06,0.537,0.5876288659793814,0.12583357494926067,0.6552402821059538,0.01155234657039711,0.030427720628045475,2019-07-26,https://p.scdn.co/mp3-preview/c5bf3b185d2dba91a42b95d77318b857918dddc1?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2736012829a32ed0e4c084e693b,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/4NkgzNCOzuki4FuWUOY28R,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
2023-11-08T16:26:04Z,0611wiki,android,178373.0,PL,188.146.250.33,unknown,Tick Tock (feat. 24kGoldn),Clean Bandit,Tick Tock (feat. 24kGoldn),spotify:track:27u7t9d7ZQoyjsCROHuZJ3,,,,trackdone,trackdone,True,0.0,False,1699460585.0,False,2023-11-08,2023,11,8,45,Wednesday,2.97288,340,0,6,7,Medium,3703,0,0,0,2.0,0,4.0,Wednesday,"{'acousticness': 0.369, 'instrumentalness': 7.91e-06, 'energy': 0.705, 'danceability': 0.779, 'liveness': 0.124, 'loudness': -3.895, 'speechiness': 0.0344, 'valence': 0.946}",0.3971497022619266,7.91e-06,0.705,0.8264604810996563,0.14612931284430272,0.7829260291946858,0.03393501805054151,0.981591770438549,2020-08-21,https://p.scdn.co/mp3-preview/3b192e9c71335d01feafa82f2e28664f34c17a79?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2733ec9036a9f7289e924194bec,https://i.scdn.co/image/ab6761610000e5eb7a487027eb0c10af725d5410,https://open.spotify.com/album/3tuAs968COA2vxKjiLvmxr,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM
