spotify_track_uri,audio_features,acousticness,instrumentalness,energy,danceability,liveness,loudness,speechiness,valence,release_date,preview_url,album_cover,artists_photo,album_on_spotify,artist_on_spotify
spotify:track:4BiiOzZCrXEzHRLYcYFiD5,"{'acousticness': 0.488, 'instrumentalness': 3.6e-06, 'energy': 0.699, 'danceability': 0.773, 'liveness': 0.0814, 'loudness': -5.982, 'speechiness': 0.0958, 'valence': 0.513}",0.488,3.6e-06,0.699,0.773,0.0814,-5.982,0.0958,0.513,2018-12-14,https://p.scdn.co/mp3-preview/4594d6664a86d365718422670c9bd2210ff9bcd6?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2738e26bf4293c9da7a6439607b,https://i.scdn.co/image/ab6761610000e5ebdb68d678df6d89bf8a55d052,https://open.spotify.com/album/6ZvDJs17O3woQirttKRYCG,https://open.spotify.com/artist/69GGBxA162lTqCwzJG5jLp
spotify:track:5pmL3RzOy3IvGFaSDi4hZL,"{'acousticness': 0.00872, 'instrumentalness': 0, 'energy': 0.883, 'danceability': 0.606, 'liveness': 0.0698, 'loudness': -3.243, 'speechiness': 0.0423, 'valence': 0.608}",0.00872,0.0,0.883,0.606,0.0698,-3.243,0.0423,0.608,2011-01-01,,https://i.scdn.co/image/ab67616d0000b27327656009177a4273a62c758a,https://i.scdn.co/image/ab6761610000e5eb153171480a6f22912253b9f1,https://open.spotify.com/album/0TjgUvNEDN2PegfZVkoggi,https://open.spotify.com/artist/6MF9fzBmfXghAz953czmBC
spotify:track:6eLOyOwKUJvjN0f9equFf8,"{'acousticness': 0.766, 'instrumentalness': 0.0187, 'energy': 0.356, 'danceability': 0.516, 'liveness': 0.116, 'loudness': -13.442, 'speechiness': 0.0315, 'valence': 0.199}",0.766,0.0187,0.356,0.516,0.116,-13.442,0.0315,0.199,2010-11-16,https://p.scdn.co/mp3-preview/039e54df149d8f81f2b06171dd982ad1f1ef49a0?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273dec2bade41f2012d9cac211d,https://i.scdn.co/image/ab6761610000e5eb8c50b8f4fd9eec06e0c5816a,https://open.spotify.com/album/0jtVQYmLnOjF6YsanisKct,https://open.spotify.com/artist/7yNYyqPx2N4tCfE8omk9pZ
spotify:track:0FDzzruyVECATHXKHFs9eJ,"{'acousticness': 0.00617, 'instrumentalness': 0.00197, 'energy': 0.675, 'danceability': 0.545, 'liveness': 0.209, 'loudness': -6.474, 'speechiness': 0.0279, 'valence': 0.162}",0.00617,0.00197,0.675,0.545,0.209,-6.474,0.0279,0.162,2014-05-19,https://p.scdn.co/mp3-preview/870ebba9927cd7c73467fc5772f398a8a8999344?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273f864bcdcc245f06831d17ae0,https://i.scdn.co/image/ab6761610000e5eb989ed05e1f0570cc4726c2d3,https://open.spotify.com/album/2G4AUqfwxcV1UdQjm2ouYr,https://open.spotify.com/artist/4gzpq5DPGxSnKTe4SA8HAU
spotify:track:61dCUoMCg28qEBzrW6htYM,"{'acousticness': 0.162, 'instrumentalness': 2.03e-06, 'energy': 0.586, 'danceability': 0.799, 'liveness': 0.193, 'loudness': -6.735, 'speechiness': 0.0377, 'valence': 0.549}",0.162,2.03e-06,0.586,0.799,0.193,-6.735,0.0377,0.549,2014-06-02,https://p.scdn.co/mp3-preview/358cc2906abb9789b9c1d4a7e07dc2601b7ade4b?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2735ef315d54fd701725176292e,https://i.scdn.co/image/ab6761610000e5eb7a487027eb0c10af725d5410,https://open.spotify.com/album/0dNt3MfPrvj6mHmajSuahw,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM
spotify:track:1f3C0tSFKsjcflvMCa3X27,"{'acousticness': 0.684, 'instrumentalness': 0, 'energy': 0.382, 'danceability': 0.679, 'liveness': 0.0611, 'loudness': -8.788, 'speechiness': 0.0264, 'valence': 0.574}",0.684,0.0,0.382,0.679,0.0611,-8.788,0.0264,0.574,2007-12-13,https://p.scdn.co/mp3-preview/cfa6e4dfffad257185f8529e86dd0413c585d0a9?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273cfa7063c105a1880f0998660,https://i.scdn.co/image/ab6761610000e5eb7060f24ff88671d0cd59e953,https://open.spotify.com/album/4nvLyoLUbyrn0kB0sNzxIu,https://open.spotify.com/artist/0PkkQfDUJZuR2PcQ6uEV8j
spotify:track:6T689Jvh5KrSXyaPtUWZtQ,"{'acousticness': 0.0485, 'instrumentalness': 0, 'energy': 0.734, 'danceability': 0.696, 'liveness': 0.183, 'loudness': -5.294, 'speechiness': 0.0298, 'valence': 0.711}",0.0485,0.0,0.734,0.696,0.183,-5.294,0.0298,0.711,2011-03-28,https://p.scdn.co/mp3-preview/b0a75ea4ea0982c1a9972476365dbe3e0851fc34?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273fda0f2adec40250bea55101b,https://i.scdn.co/image/ab6761610000e5eb3a49b0a3954e460a8a76ed90,https://open.spotify.com/album/0oFBaXLFsUVa2gEmJf4FcJ,https://open.spotify.com/artist/26dSoYclwsYLMAKD3tpOr4
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,"{'acousticness': 0.00165, 'instrumentalness': 0, 'energy': 0.608, 'danceability': 0.75, 'liveness': 0.178, 'loudness': -4.008, 'speechiness': 0.0387, 'valence': 0.958}",0.00165,0.0,0.608,0.75,0.178,-4.008,0.0387,0.958,2021-03-19,https://p.scdn.co/mp3-preview/485950694eaee2c2887f897603a9bc4acc05c0bf?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21,https://i.scdn.co/image/ab6761610000e5eb46d0db8a86fda630ec12401f,https://open.spotify.com/album/7KF1Ain9mYYlg5M46g0i4A,https://open.spotify.com/artist/0lAWpj5szCSwM4rUMHYmrr
spotify:track:5FQ77Cl1ndljtwwImdtjMy,"{'acousticness': 0.0497, 'instrumentalness': 0, 'energy': 0.756, 'danceability': 0.57, 'liveness': 0.33, 'loudness': -3.394, 'speechiness': 0.0257, 'valence': 0.72}",0.0497,0.0,0.756,0.57,0.33,-3.394,0.0257,0.72,2023-06-09,,https://i.scdn.co/image/ab67616d0000b2732a368fea49f5c489a9dc3949,https://i.scdn.co/image/ab6761610000e5ebeccc1cde8e9fdcf1c9289897,https://open.spotify.com/album/7CwQcswdSnPsSwQtskEmT4,https://open.spotify.com/artist/1Hsdzj7Dlq2I7tHP7501T4
spotify:track:7wZUrN8oemZfsEd1CGkbXE,"{'acousticness': 0.188, 'instrumentalness': 0, 'energy': 0.656, 'danceability': 0.638, 'liveness': 0.146, 'loudness': -5.886, 'speechiness': 0.0357, 'valence': 0.225}",0.188,0.0,0.656,0.638,0.146,-5.886,0.0357,0.225,2007,https://p.scdn.co/mp3-preview/3b688a959a77d42be82bdfdf388e670c09acba84?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b27334fd9eb8cd48e518598aec55,https://i.scdn.co/image/ab6761610000e5ebe9cf3862b8027eb5b9f6b831,https://open.spotify.com/album/0VaAFegRAAn4OCg7p4QjN5,https://open.spotify.com/artist/5lKZWd6HiSCLfnDGrq9RAm
spotify:track:6KQVv21YaNmwWcnUGvfoyU,"{'acousticness': 0.000749, 'instrumentalness': 0, 'energy': 0.833, 'danceability': 0.613, 'liveness': 0.12, 'loudness': -4.475, 'speechiness': 0.0306, 'valence': 0.789}",0.000749,0.0,0.833,0.613,0.12,-4.475,0.0306,0.789,2009-03-18,https://p.scdn.co/mp3-preview/a954884f3796599e9ef17fb16854ae720c5014bf?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b27366ce6e9f5ec1095d4964e6ba,https://i.scdn.co/image/ab6761610000e5ebc821d12b832a1ce923bcfcf5,https://open.spotify.com/album/3JwpBOFv5bDqrPWuoxXp53,https://open.spotify.com/artist/5J5a0hqBGCelowVl8EkK7z
spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,"{'acousticness': 0.0317, 'instrumentalness': 3.59e-05, 'energy': 0.529, 'danceability': 0.699, 'liveness': 0.285, 'loudness': -7.548, 'speechiness': 0.0487, 'valence': 0.121}",0.0317,3.59e-05,0.529,0.699,0.285,-7.548,0.0487,0.121,2014-04-23,https://p.scdn.co/mp3-preview/147f604daafe57187f50f6dafa5a052262eedad5?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273f7f5503cfc6a54d31e65b112,https://i.scdn.co/image/ab6761610000e5ebd132bf0d4a9203404cd66f79,https://open.spotify.com/album/4JlzEvVJqpb62Xwc0EmOHr,https://open.spotify.com/artist/4obzFoKoKRHIphyHzJ35G3
spotify:track:3bWAqKDWg6u1davspr5IkS,"{'acousticness': 0.118, 'instrumentalness': 0, 'energy': 0.81, 'danceability': 0.653, 'liveness': 0.126, 'loudness': -6.032, 'speechiness': 0.0558, 'valence': 0.583}",0.118,0.0,0.81,0.653,0.126,-6.032,0.0558,0.583,2017-05-19,https://p.scdn.co/mp3-preview/93d623fe58c1e47bb6ea394928ef3d7638334395?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2737fd57367322c558ca19c9ed8,https://i.scdn.co/image/ab6761610000e5eb82c0d0d4ef6742997f03d678,https://open.spotify.com/album/5IgTY4yg7QK2kVVNrztnmo,https://open.spotify.com/artist/3t5xRXzsuZmMDkQzgOX35S
spotify:track:28VbwtsYnj85UEODGpQRem,"{'acousticness': 0.539, 'instrumentalness': 0, 'energy': 0.659, 'danceability': 0.673, 'liveness': 0.129, 'loudness': -4.493, 'speechiness': 0.0439, 'valence': 0.628}",0.539,0.0,0.659,0.673,0.129,-4.493,0.0439,0.628,2021-11-26,https://p.scdn.co/mp3-preview/27a77b9f620576f0a173b9bdfcd81e20021213da?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273df9a35baaa98675256b35177,https://i.scdn.co/image/ab6761610000e5ebbf753c009fd9c2d53351dd3c,https://open.spotify.com/album/3KrkQ77DF9OUB0aOzKFYOF,https://open.spotify.com/artist/7vk5e3vY1uw9plTHJAMwjN
spotify:track:5vlzH0ps6WDyb158oFTAb3,"{'acousticness': 0.0217, 'instrumentalness': 0.00157, 'energy': 0.967, 'danceability': 0.628, 'liveness': 0.336, 'loudness': -2.43, 'speechiness': 0.0538, 'valence': 0.349}",0.0217,0.00157,0.967,0.628,0.336,-2.43,0.0538,0.349,2022-10-21,https://p.scdn.co/mp3-preview/8a3eb3bde05d472a29c87dad9b46dfbf053b0b83?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273349945ff530a91a44398bf19,https://i.scdn.co/image/ab6761610000e5ebbe5806798d93a407f1f21cfe,https://open.spotify.com/album/68U7caniDmdQHifJdnlYFT,https://open.spotify.com/artist/6DgP9otnZw5z6daOntINxp
spotify:track:23L5CiUhw2jV1OIMwthR3S,"{'acousticness': 0.109, 'instrumentalness': 0, 'energy': 0.519, 'danceability': 0.501, 'liveness': 0.454, 'loudness': -5.88, 'speechiness': 0.0409, 'valence': 0.168}",0.109,0.0,0.519,0.501,0.454,-5.88,0.0409,0.168,2016-07-29,https://p.scdn.co/mp3-preview/4ed5a7f1b466a7635d625240b600af899a8e5b51?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,https://i.scdn.co/image/ab6761610000e5eb785f913ef1b4dd22cd8b4e0c,https://open.spotify.com/album/1FOJ5IXGXe8dl0cXvCU6wK,https://open.spotify.com/artist/60d24wfXkVzDSfLS6hyCjZ
spotify:track:2tpWsVSb9UEmDRxAl1zhX1,"{'acousticness': 0.0654, 'instrumentalness': 0, 'energy': 0.705, 'danceability': 0.664, 'liveness': 0.118, 'loudness': -4.972, 'speechiness': 0.0382, 'valence': 0.477}",0.0654,0.0,0.705,0.664,0.118,-4.972,0.0382,0.477,2013-01-01,,https://i.scdn.co/image/ab67616d0000b2739e2f95ae77cf436017ada9cb,https://i.scdn.co/image/ab6761610000e5eb57138b98e7ddd5a86ee97a9b,https://open.spotify.com/album/20lOt6G8MHv8ZO7ViOmiP7,https://open.spotify.com/artist/5Pwc4xIPtQLFEnJriah9YJ
spotify:track:6O20JhBJPePEkBdrB5sqRx,"{'acousticness': 0.00125, 'instrumentalness': 0, 'energy': 0.71, 'danceability': 0.564, 'liveness': 0.109, 'loudness': -4.92, 'speechiness': 0.0461, 'valence': 0.393}",0.00125,0.0,0.71,0.564,0.109,-4.92,0.0461,0.393,2012-12-11,,https://i.scdn.co/image/ab67616d0000b2736dee21d6cd1823e4d6231d37,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/5pLlGJrxuQO3jMoQe1XxZY,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
spotify:track:164QjgWOxnSZYHQghRKeC0,"{'acousticness': 0.00839, 'instrumentalness': 0, 'energy': 0.695, 'danceability': 0.727, 'liveness': 0.11, 'loudness': -6.19, 'speechiness': 0.0518, 'valence': 0.811}",0.00839,0.0,0.695,0.727,0.11,-6.19,0.0518,0.811,2023-02-10,https://p.scdn.co/mp3-preview/d4648160b1939aad7410312d7199ad1bb6f1aa12?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b27380fd293e4b083f0f5d3e5a77,https://i.scdn.co/image/ab6761610000e5ebf43f1646fe2bffb471b25e17,https://open.spotify.com/album/71bAwRaSVv4NIHmY61UutA,https://open.spotify.com/artist/4NHQUGzhtTLFvgF5SZesLK
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,"{'acousticness': 0.0166, 'instrumentalness': 0, 'energy': 0.835, 'danceability': 0.527, 'liveness': 0.249, 'loudness': -5.298, 'speechiness': 0.0433, 'valence': 0.654}",0.0166,0.0,0.835,0.527,0.249,-5.298,0.0433,0.654,2014-01-01,,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,https://i.scdn.co/image/ab6761610000e5ebae07171f989fb39736674113,https://open.spotify.com/album/0h2knr6qpiAq0tV5ri5JMF,https://open.spotify.com/artist/1vCWHaC5f2uS3yhpwWbIA6
spotify:track:2pPO9YecZimmuVQfIzfV6U,"{'acousticness': 0.0821, 'instrumentalness': 4.73e-06, 'energy': 0.855, 'danceability': 0.734, 'liveness': 0.0901, 'loudness': -4.578, 'speechiness': 0.135, 'valence': 0.54}",0.0821,4.73e-06,0.855,0.734,0.0901,-4.578,0.135,0.54,2021-01-08,https://p.scdn.co/mp3-preview/5b9caeb409c1f273932290fd7bdfcd047aed8657?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273632e5aeca45b4cf0b9c08fcc,https://i.scdn.co/image/ab6761610000e5eb8d28729d3ad41b0f64bed0ce,https://open.spotify.com/album/0i72GjB523RgrjK8HUa61B,https://open.spotify.com/artist/4AKwRarlmsUlLjIwt38NLw
spotify:track:1abPIBCiwd3SafHL430H65,"{'acousticness': 0.0191, 'instrumentalness': 0.00111, 'energy': 0.873, 'danceability': 0.88, 'liveness': 0.139, 'loudness': -3.923, 'speechiness': 0.0827, 'valence': 0.828}",0.0191,0.00111,0.873,0.88,0.139,-3.923,0.0827,0.828,2014-01-29,https://p.scdn.co/mp3-preview/fed76abe037fdbf774aa86c6572a44f57498fe64?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273a9db051a79512eb1b4b91e7f,https://i.scdn.co/image/ab6761610000e5eb6e2888aad98ebf2791e0d12c,https://open.spotify.com/album/4M4zbSsnw6w4Yu2fNWPzk4,https://open.spotify.com/artist/3TmYZeQ29xRak8luFdLNTg
spotify:track:1FpVJ7HpZInE2GvhVE2TwT,"{'acousticness': 0.00786, 'instrumentalness': 0, 'energy': 0.598, 'danceability': 0.498, 'liveness': 0.111, 'loudness': -6.638, 'speechiness': 0.0377, 'valence': 0.0573}",0.00786,0.0,0.598,0.498,0.111,-6.638,0.0377,0.0573,2017-09-15,https://p.scdn.co/mp3-preview/644d4ce6d4a3afce512d54904ce5872ccfb94493?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273cb5ec46d6f1d2cf8d36d3663,https://i.scdn.co/image/ab6761610000e5ebe80d1ffb81aa6503ad41c574,https://open.spotify.com/album/30gnisiaho0Y6KRWJ7gIaA,https://open.spotify.com/artist/47mIJdHORyRerp4os813jD
spotify:track:6qn9YLKt13AGvpq9jfO8py,"{'acousticness': 0.025, 'instrumentalness': 0.00138, 'energy': 0.766, 'danceability': 0.734, 'liveness': 0.108, 'loudness': -4.485, 'speechiness': 0.0383, 'valence': 0.6}",0.025,0.00138,0.766,0.734,0.108,-4.485,0.0383,0.6,2011-11-18,,https://i.scdn.co/image/ab67616d0000b273bef074de9ca825bddaeb9f46,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/2g1EakEaW7fPTZC6vBmBCn,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
spotify:track:009ImBOrIUlWgla8U05RAC,"{'acousticness': 0.00273, 'instrumentalness': 0, 'energy': 0.725, 'danceability': 0.432, 'liveness': 0.208, 'loudness': -4.862, 'speechiness': 0.0431, 'valence': 0.353}",0.00273,0.0,0.725,0.432,0.208,-4.862,0.0431,0.353,2013-01-01,,https://i.scdn.co/image/ab67616d0000b2731e9a057052d59004caf47e22,https://i.scdn.co/image/ab6761610000e5ebdc9dcb7e4a97b4552e1224d6,https://open.spotify.com/album/3jB9yFDwRe3KhtGnHXJntk,https://open.spotify.com/artist/6jJ0s89eD6GaHleKKya26X
spotify:track:3Te8uLyit6X3ncNW8Fp3K2,"{'acousticness': 0.00131, 'instrumentalness': 1.54e-06, 'energy': 0.868, 'danceability': 0.616, 'liveness': 0.671, 'loudness': -3.606, 'speechiness': 0.0699, 'valence': 0.475}",0.00131,1.54e-06,0.868,0.616,0.671,-3.606,0.0699,0.475,2015-01-20,,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b,https://i.scdn.co/image/ab6761610000e5eb362011ebe6064c38e97e9aac,https://open.spotify.com/album/022DrG7Wp2PSCwzuD0bSzT,https://open.spotify.com/artist/4UXqAaa6dQYAk18Lv7PEgX
spotify:track:4zrKN5Sv8JS5mqnbVcsul7,"{'acousticness': 0.0529, 'instrumentalness': 0, 'energy': 0.852, 'danceability': 0.574, 'liveness': 0.161, 'loudness': -1.248, 'speechiness': 0.0397, 'valence': 0.501}",0.0529,0.0,0.852,0.574,0.161,-1.248,0.0397,0.501,2022-09-29,https://p.scdn.co/mp3-preview/9bc05cc35c8389bc676803d62598607c3901a570?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273c18194a4022ec44507f7b248,https://i.scdn.co/image/ab6761610000e5eb3bcef85e105dfc42399ef0ba,https://open.spotify.com/album/2W5VVBPNkGAduaArE4sX29,https://open.spotify.com/artist/6eUKZXaKkcviH0Ku9w2n3V
spotify:track:0ByMNEPAPpOR5H69DVrTNy,"{'acousticness': 0.0336, 'instrumentalness': 6.92e-05, 'energy': 0.669, 'danceability': 0.835, 'liveness': 0.0535, 'loudness': -5.582, 'speechiness': 0.0643, 'valence': 0.542}",0.0336,6.92e-05,0.669,0.835,0.0535,-5.582,0.0643,0.542,2008-06-02,,https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98,https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789,https://open.spotify.com/album/3JSWZWeTHF4HDGt5Eozdy7,https://open.spotify.com/artist/5pKCCKE2ajJHZ9KAiaK11H
spotify:track:4bfyeYgNLENrwLRRSKXfM3,"{'acousticness': 0.214, 'instrumentalness': 0, 'energy': 0.773, 'danceability': 0.555, 'liveness': 0.0763, 'loudness': -3.982, 'speechiness': 0.0341, 'valence': 0.6}",0.214,0.0,0.773,0.555,0.0763,-3.982,0.0341,0.6,2007-01-01,,https://i.scdn.co/image/ab67616d0000b27359dd3f7ab7af203d5d28153f,https://i.scdn.co/image/ab6761610000e5eb48cfb4031ac493d7d04a0d95,https://open.spotify.com/album/3MOMO36PjOCsTjRgN7D7IE,https://open.spotify.com/artist/4UrGiQXrpB2CmzVGVFtH5E
spotify:track:2AogRMqARWyUP7VQ3gmSoY,"{'acousticness': 0.403, 'instrumentalness': 0, 'energy': 0.834, 'danceability': 0.628, 'liveness': 0.051, 'loudness': -6.341, 'speechiness': 0.0497, 'valence': 0.626}",0.403,0.0,0.834,0.628,0.051,-6.341,0.0497,0.626,2001-01-30,https://p.scdn.co/mp3-preview/8c89c35873bbffbdbf72479e44a12ccaeaceccd3?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2735cf523cc3dd38a682bf9cd7e,https://i.scdn.co/image/ab6761610000e5ebe3cf96c38c8421e7c3a10cc1,https://open.spotify.com/album/7uBPEVNhaQa2G68Rd6mToK,https://open.spotify.com/artist/2d3VHzlOEwXvmBdS4pzOPL
spotify:track:1V6gIisPpYqgFeWbMLI0bA,"{'acousticness': 0.0738, 'instrumentalness': 0, 'energy': 0.785, 'danceability': 0.504, 'liveness': 0.239, 'loudness': -4.802, 'speechiness': 0.104, 'valence': 0.502}",0.0738,0.0,0.785,0.504,0.239,-4.802,0.104,0.502,2013-01-01,,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,https://i.scdn.co/image/ab6761610000e5ebcf674ecb51186e6408cd18c0,https://open.spotify.com/album/6Kssm2LosQ0WyLukFZkEG5,https://open.spotify.com/artist/6S2OmqARrzebs0tKUEyXyp
spotify:track:12KUFSHFgT0XCoiSlvdQi4,"{'acousticness': 0.0064, 'instrumentalness': 4.35e-05, 'energy': 0.702, 'danceability': 0.687, 'liveness': 0.204, 'loudness': -5.324, 'speechiness': 0.0455, 'valence': 0.284}",0.0064,4.35e-05,0.702,0.687,0.204,-5.324,0.0455,0.284,2014-08-25,,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,https://i.scdn.co/image/ab6761610000e5ebd254ca4d4fb43ef3051be3d7,https://open.spotify.com/album/6EVYTRG1drKdO8OnIQBeEj,https://open.spotify.com/artist/66CXWjxzNUsdJxJ2JdwvnR
spotify:track:7tYKa4wd7gL5LwcxidBPkG,"{'acousticness': 0.0724, 'instrumentalness': 0, 'energy': 0.526, 'danceability': 0.512, 'liveness': 0.0675, 'loudness': -5.44, 'speechiness': 0.0251, 'valence': 0.249}",0.0724,0.0,0.526,0.512,0.0675,-5.44,0.0251,0.249,2013-01-01,https://p.scdn.co/mp3-preview/2d2ea4db063036f83a617452a58eca696a240e55?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b273734dbf67d585a457a8d2b676,https://i.scdn.co/image/ab6761610000e5eb5769c8fcb7cb9e65c7eb6b72,https://open.spotify.com/album/3XkfUsDI2SBSWOqVhPz8fz,https://open.spotify.com/artist/3ao3jf5d70Tf4fPh2bnXVl
spotify:track:0fiijtFXDJ9MOVwgSaEQJ5,"{'acousticness': 0.0875, 'instrumentalness': 9.84e-06, 'energy': 0.537, 'danceability': 0.64, 'liveness': 0.11, 'loudness': -5.452, 'speechiness': 0.0282, 'valence': 0.0676}",0.0875,9.84e-06,0.537,0.64,0.11,-5.452,0.0282,0.0676,2019-07-26,https://p.scdn.co/mp3-preview/c5bf3b185d2dba91a42b95d77318b857918dddc1?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2736012829a32ed0e4c084e693b,https://i.scdn.co/image/ab6761610000e5ebd75deff8ee11349e969ba5d6,https://open.spotify.com/album/4NkgzNCOzuki4FuWUOY28R,https://open.spotify.com/artist/2oX42qP5ineK3hrhBECLmj
spotify:track:27u7t9d7ZQoyjsCROHuZJ3,"{'acousticness': 0.369, 'instrumentalness': 7.91e-06, 'energy': 0.705, 'danceability': 0.779, 'liveness': 0.124, 'loudness': -3.895, 'speechiness': 0.0344, 'valence': 0.946}",0.369,7.91e-06,0.705,0.779,0.124,-3.895,0.0344,0.946,2020-08-21,https://p.scdn.co/mp3-preview/3b192e9c71335d01feafa82f2e28664f34c17a79?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2733ec9036a9f7289e924194bec,https://i.scdn.co/image/ab6761610000e5eb7a487027eb0c10af725d5410,https://open.spotify.com/album/3tuAs968COA2vxKjiLvmxr,https://open.spotify.com/artist/6MDME20pz9RveH9rEXvrOM
spotify:track:0bhBfW4mSRLILc32S4KugQ,"{'acousticness': 0.0673, 'instrumentalness': 0, 'energy': 0.523, 'danceability': 0.412, 'liveness': 0.0858, 'loudness': -5.571, 'speechiness': 0.0337, 'valence': 0.0395}",0.0673,0.0,0.523,0.412,0.0858,-5.571,0.0337,0.0395,2018-03-09,,https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8,https://i.scdn.co/image/ab6761610000e5ebc0baa35e263ad0010139a6cf,https://open.spotify.com/album/6Vip5A5NmEazvKuxj6GLYf,https://open.spotify.com/artist/6ydoSd3N2mwgwBHtF6K7eX
spotify:track:4ciaNqHWA2IzHphZaVRzHI,"{'acousticness': 0.0743, 'instrumentalness': 0, 'energy': 0.791, 'danceability': 0.484, 'liveness': 0.0491, 'loudness': -4.27, 'speechiness': 0.0437, 'valence': 0.369}",0.0743,0.0,0.791,0.484,0.0491,-4.27,0.0437,0.369,2015-02-28,https://p.scdn.co/mp3-preview/aee6c7fb44646d5ca0c96758a0573d73d9a8647e?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b27303e5cd20130bc76fad43f7b3,https://i.scdn.co/image/ab6761610000e5ebf1d11afd19ff54bf88b3e2b5,https://open.spotify.com/album/6G6DMOiYMgVZLGs9nmNEJh,https://open.spotify.com/artist/1IxP1g9VrPzJqXFCsuyHKe
spotify:track:1mKXFLRA179hdOWQBwUk9e,"{'acousticness': 0.346, 'instrumentalness': 0.000302, 'energy': 0.547, 'danceability': 0.778, 'liveness': 0.132, 'loudness': -7.273, 'speechiness': 0.0489, 'valence': 0.441}",0.346,0.000302,0.547,0.778,0.132,-7.273,0.0489,0.441,2012-09-18,https://p.scdn.co/mp3-preview/15d9c5b414a7bdd68492800e76ad51a3bc8db576?cid=89e81bd8b07e4d4d89e690680735841e,https://i.scdn.co/image/ab67616d0000b2739d0f0d226987b449808e7b6f,https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588,https://open.spotify.com/album/2Q9oTK48eb85waX1fFJsvj,https://open.spotify.com/artist/1KCSPY1glIKqW2TotWuXOR
spotify:track:6kEpjptnAwt11Atr4cEMe1,"{'acousticness': 0.245, 'instrumentalness': 1.22e-05, 'energy': 0.649, 'danceability': 0.661, 'liveness': 0.11, 'loudness': -7.668, 'speechiness': 0.0342, 'valence': 0.388}",0.245,1.22e-05,0.649,0.661,0.11,-7.668,0.0342,0.388,2006-01-01,,https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2,https://i.scdn.co/image/ab6761610000e5eb4cf746b3348b3b0111056c11,https://open.spotify.com/album/2yboV2QBcVGEhcRlYuPpDT,https://open.spotify.com/artist/2jw70GZXlAI8QzWeY2bgRc
