Month,Year,Hour,WeekDay,Minute,Day,Type
Oct,2023,19,Tuesday,37,31,Video
Oct,2023,19,Tuesday,36,31,Ad
Oct,2023,19,Tuesday,36,31,Ad
Oct,2023,19,Tuesday,31,31,Video
Oct,2023,19,Tuesday,01,31,Ad
Oct,2023,19,Tuesday,01,31,Ad
Oct,2023,18,Tuesday,50,31,Ad
Oct,2023,18,Tuesday,50,31,Ad
Oct,2023,18,Tuesday,41,31,Ad
Oct,2023,18,Tuesday,41,31,Ad
Oct,2023,18,Tuesday,32,31,Video
Oct,2023,18,Tuesday,31,31,Ad
Oct,2023,23,Monday,19,30,Ad
Oct,2023,23,Monday,19,30,Ad
Oct,2023,18,Monday,48,30,Ad
Oct,2023,18,Monday,43,30,Video
Oct,2023,18,Monday,43,30,Ad
Oct,2023,15,Monday,27,30,Ad
Oct,2023,15,Monday,27,30,Ad
Oct,2023,15,Monday,21,30,Video
Oct,2023,15,Monday,21,30,Ad
Oct,2023,11,Monday,57,30,Video
Oct,2023,10,Monday,57,30,Video
Oct,2023,15,Saturday,33,28,Ad
Oct,2023,15,Saturday,26,28,Ad
Oct,2023,15,Saturday,26,28,Ad
Oct,2023,15,Saturday,19,28,Video
Oct,2023,15,Saturday,19,28,Ad
Oct,2023,15,Saturday,15,28,Video
Oct,2023,15,Saturday,15,28,Ad
Oct,2023,16,Friday,47,27,Video
Oct,2023,16,Friday,47,27,Ad
Oct,2023,22,Thursday,05,26,Ad
Oct,2023,19,Thursday,39,26,Ad
Oct,2023,19,Thursday,32,26,Video
Oct,2023,19,Thursday,32,26,Ad
Oct,2023,19,Thursday,32,26,Ad
Oct,2023,16,Thursday,25,26,Ad
Oct,2023,16,Thursday,20,26,Ad
Oct,2023,16,Thursday,12,26,Ad
Oct,2023,16,Thursday,12,26,Ad
Oct,2023,16,Thursday,06,26,Ad
Oct,2023,16,Thursday,06,26,Ad
Oct,2023,16,Thursday,04,26,Video
Oct,2023,15,Thursday,47,26,Video
Oct,2023,22,Wednesday,21,25,Ad
Oct,2023,22,Wednesday,14,25,Video
Oct,2023,22,Wednesday,14,25,Ad
Oct,2023,22,Wednesday,14,25,Ad
Oct,2023,16,Wednesday,18,25,Video
Oct,2023,16,Wednesday,18,25,Ad
Oct,2023,16,Wednesday,18,25,Ad
Oct,2023,16,Wednesday,11,25,Video
Oct,2023,16,Wednesday,11,25,Ad
Oct,2023,15,Wednesday,53,25,Video
Oct,2023,15,Wednesday,38,25,Video
Oct,2023,17,Tuesday,53,24,Ad
Oct,2023,17,Tuesday,37,24,Ad
Oct,2023,17,Tuesday,26,24,Ad
Oct,2023,17,Tuesday,15,24,Ad
Oct,2023,17,Tuesday,06,24,Ad
Oct,2023,16,Tuesday,52,24,Ad
Oct,2023,16,Tuesday,38,24,Video
Oct,2023,16,Tuesday,38,24,Ad
Oct,2023,15,Tuesday,55,24,Ad
Oct,2023,15,Tuesday,51,24,Video
Oct,2023,15,Tuesday,50,24,Ad
Oct,2023,15,Tuesday,43,24,Video
Oct,2023,15,Tuesday,43,24,Ad
Oct,2023,19,Monday,44,23,Video
Oct,2023,19,Monday,11,23,Ad
Oct,2023,19,Monday,10,23,Ad
Oct,2023,19,Monday,10,23,Ad
Oct,2023,14,Monday,28,23,Ad
Oct,2023,14,Monday,28,23,Ad
Oct,2023,14,Monday,19,23,Ad
Oct,2023,14,Monday,19,23,Ad
Oct,2023,14,Monday,12,23,Video
Oct,2023,14,Monday,11,23,Video
Oct,2023,16,Sunday,17,22,Video
Oct,2023,19,Saturday,48,21,Video
Oct,2023,19,Saturday,48,21,Ad
Oct,2023,15,Saturday,33,21,Video
Oct,2023,15,Saturday,32,21,Video
Oct,2023,15,Saturday,32,21,Ad
Oct,2023,15,Saturday,18,21,Video
Oct,2023,15,Saturday,18,21,Video
Oct,2023,15,Saturday,17,21,Ad
Oct,2023,15,Saturday,17,21,Ad
Oct,2023,15,Saturday,03,21,Ad
Oct,2023,14,Saturday,44,21,Ad
Oct,2023,14,Saturday,44,21,Ad
Oct,2023,14,Saturday,27,21,Video
Oct,2023,14,Saturday,27,21,Ad
Oct,2023,14,Saturday,27,21,Ad
Oct,2023,0,Saturday,28,21,Video
Oct,2023,0,Saturday,27,21,Video
Oct,2023,0,Saturday,27,21,Ad
Oct,2023,0,Saturday,27,21,Ad
Oct,2023,11,Saturday,56,21,Video
Oct,2023,11,Saturday,55,21,Ad
Oct,2023,11,Saturday,55,21,Ad
Oct,2023,11,Saturday,44,21,Video
Oct,2023,11,Saturday,30,21,Video
Oct,2023,11,Saturday,30,21,Ad
Oct,2023,11,Saturday,29,21,Ad
Oct,2023,11,Saturday,00,21,Ad
Oct,2023,11,Saturday,00,21,Video
Oct,2023,9,Saturday,49,21,Ad
Oct,2023,9,Saturday,49,21,Ad
Oct,2023,9,Saturday,43,21,Video
Oct,2023,9,Saturday,42,21,Ad
Oct,2023,9,Saturday,42,21,Ad
Oct,2023,15,Friday,23,20,Video
Oct,2023,15,Friday,12,20,Ad
Oct,2023,15,Friday,12,20,Ad
Oct,2023,15,Friday,04,20,Video
Oct,2023,15,Friday,03,20,Ad
Oct,2023,14,Friday,58,20,Video
Oct,2023,10,Friday,17,20,Video
Oct,2023,21,Thursday,36,19,Video
Oct,2023,18,Thursday,31,19,Video
Oct,2023,18,Thursday,31,19,Video
Oct,2023,18,Thursday,31,19,Ad
Oct,2023,18,Thursday,25,19,Ad
Oct,2023,18,Thursday,20,19,Ad
Oct,2023,18,Thursday,20,19,Ad
Oct,2023,18,Thursday,15,19,Ad
Oct,2023,18,Thursday,15,19,Ad
Oct,2023,18,Thursday,11,19,Ad
Oct,2023,18,Thursday,11,19,Ad
Oct,2023,18,Thursday,05,19,Ad
Oct,2023,18,Thursday,05,19,Ad
Oct,2023,18,Thursday,00,19,Ad
Oct,2023,17,Thursday,53,19,Ad
Oct,2023,17,Thursday,49,19,Video
Oct,2023,17,Thursday,49,19,Ad
Oct,2023,0,Thursday,17,19,Ad
Oct,2023,0,Thursday,10,19,Video
Oct,2023,0,Thursday,10,19,Ad
Oct,2023,0,Thursday,10,19,Ad
Oct,2023,11,Thursday,50,19,Ad
Oct,2023,11,Thursday,16,19,Video
Oct,2023,20,Wednesday,02,18,Video
Oct,2023,20,Wednesday,01,18,Ad
Oct,2023,18,Wednesday,21,18,Video
Oct,2023,18,Wednesday,20,18,Video
Oct,2023,15,Wednesday,38,18,Ad
Oct,2023,15,Wednesday,31,18,Ad
Oct,2023,15,Wednesday,31,18,Ad
Oct,2023,15,Wednesday,25,18,Video
Oct,2023,15,Wednesday,16,18,Ad
Oct,2023,15,Wednesday,08,18,Ad
Oct,2023,15,Wednesday,03,18,Ad
Oct,2023,14,Wednesday,58,18,Video
Oct,2023,14,Wednesday,58,18,Ad
Oct,2023,14,Wednesday,58,18,Ad
Oct,2023,0,Wednesday,53,18,Video
Oct,2023,0,Wednesday,52,18,Ad
Oct,2023,9,Wednesday,24,18,Ad
Oct,2023,8,Wednesday,55,18,Video
Oct,2023,8,Wednesday,55,18,Ad
Oct,2023,8,Wednesday,39,18,Video
Oct,2023,8,Wednesday,38,18,Ad
Oct,2023,22,Tuesday,00,17,Video
Oct,2023,22,Tuesday,00,17,Ad
Oct,2023,19,Tuesday,35,17,Ad
Oct,2023,17,Tuesday,50,17,Video
Oct,2023,17,Tuesday,48,17,Video
Oct,2023,17,Tuesday,48,17,Ad
Oct,2023,16,Tuesday,45,17,Ad
Oct,2023,16,Tuesday,45,17,Ad
Oct,2023,16,Tuesday,34,17,Video
Oct,2023,16,Tuesday,34,17,Ad
Oct,2023,16,Tuesday,33,17,Ad
Oct,2023,16,Tuesday,33,17,Video
Oct,2023,0,Tuesday,33,17,Video
Oct,2023,0,Tuesday,32,17,Ad
Oct,2023,0,Tuesday,32,17,Ad
Oct,2023,14,Monday,14,16,Ad
Oct,2023,14,Monday,14,16,Ad
Oct,2023,14,Monday,05,16,Video
Oct,2023,14,Monday,05,16,Ad
Oct,2023,14,Monday,05,16,Ad
Oct,2023,6,Monday,47,16,Video
Oct,2023,6,Monday,47,16,Ad
Oct,2023,6,Monday,46,16,Ad
Oct,2023,6,Monday,41,16,Video
Oct,2023,0,Sunday,11,15,Ad
Oct,2023,10,Sunday,52,15,Ad
Oct,2023,10,Sunday,42,15,Ad
Oct,2023,10,Sunday,29,15,Video
Oct,2023,10,Sunday,28,15,Ad
Oct,2023,10,Sunday,17,15,Video
Oct,2023,10,Sunday,09,15,Ad
Oct,2023,9,Sunday,05,15,Ad
Oct,2023,9,Sunday,04,15,Ad
Oct,2023,19,Saturday,00,14,Video
Oct,2023,18,Saturday,40,14,Video
Oct,2023,18,Saturday,40,14,Ad
Oct,2023,18,Saturday,30,14,Video
Oct,2023,18,Saturday,30,14,Video
Oct,2023,16,Saturday,21,14,Video
Oct,2023,20,Thursday,02,12,Ad
Oct,2023,20,Thursday,02,12,Ad
Oct,2023,0,Thursday,25,12,Video
Oct,2023,0,Thursday,25,12,Ad
Oct,2023,0,Thursday,17,12,Video
Oct,2023,7,Thursday,59,12,Ad
Oct,2023,15,Tuesday,34,10,Ad
Oct,2023,15,Tuesday,28,10,Video
Oct,2023,15,Tuesday,28,10,Ad
Oct,2023,15,Tuesday,27,10,Video
Oct,2023,15,Tuesday,07,10,Video
Oct,2023,15,Tuesday,07,10,Ad
Oct,2023,19,Monday,22,9,Video
Oct,2023,13,Monday,51,9,Ad
Oct,2023,13,Monday,51,9,Ad
Oct,2023,13,Monday,46,9,Ad
Oct,2023,13,Monday,46,9,Ad
Oct,2023,13,Monday,40,9,Ad
Oct,2023,13,Monday,40,9,Ad
Oct,2023,13,Monday,39,9,Video
Oct,2023,13,Monday,38,9,Video
Oct,2023,8,Monday,23,9,Video
Oct,2023,20,Sunday,57,8,Video
Oct,2023,20,Sunday,56,8,Ad
Oct,2023,20,Sunday,52,8,Video
Oct,2023,20,Sunday,33,8,Ad
Oct,2023,20,Sunday,26,8,Ad
Oct,2023,20,Sunday,25,8,Ad
Oct,2023,20,Sunday,20,8,Ad
Oct,2023,20,Sunday,14,8,Ad
Oct,2023,20,Sunday,09,8,Ad
Oct,2023,20,Sunday,05,8,Ad
Oct,2023,19,Sunday,59,8,Ad
Oct,2023,19,Sunday,54,8,Ad
Oct,2023,19,Sunday,49,8,Ad
Oct,2023,19,Sunday,43,8,Ad
Oct,2023,19,Sunday,36,8,Ad
Oct,2023,19,Sunday,36,8,Ad
Oct,2023,19,Sunday,32,8,Ad
Oct,2023,19,Sunday,27,8,Video
Oct,2023,19,Sunday,27,8,Ad
Oct,2023,17,Sunday,03,8,Video
Oct,2023,17,Sunday,02,8,Ad
Oct,2023,15,Sunday,30,8,Video
Oct,2023,15,Sunday,26,8,Video
Oct,2023,14,Sunday,19,8,Video
Oct,2023,14,Sunday,17,8,Ad
Oct,2023,14,Sunday,12,8,Video
Oct,2023,14,Sunday,12,8,Ad
Oct,2023,13,Sunday,15,8,Video
Oct,2023,13,Sunday,12,8,Ad
Oct,2023,13,Sunday,12,8,Ad
Oct,2023,13,Sunday,06,8,Video
Oct,2023,13,Sunday,06,8,Ad
Oct,2023,13,Sunday,05,8,Ad
Oct,2023,0,Sunday,21,8,Ad
Oct,2023,0,Sunday,21,8,Ad
Oct,2023,0,Sunday,15,8,Video
Oct,2023,0,Sunday,15,8,Ad
Oct,2023,0,Sunday,07,8,Video
Oct,2023,9,Sunday,41,8,Video
Oct,2023,9,Sunday,20,8,Video
Oct,2023,9,Sunday,20,8,Ad
Oct,2023,20,Saturday,30,7,Video
Oct,2023,15,Saturday,30,7,Video
Oct,2023,15,Saturday,29,7,Video
Oct,2023,15,Saturday,21,7,Ad
Oct,2023,15,Saturday,15,7,Video
Oct,2023,15,Saturday,15,7,Ad
Oct,2023,8,Saturday,46,7,Video
Oct,2023,22,Friday,11,6,Video
Oct,2023,21,Friday,40,6,Video
Oct,2023,20,Friday,34,6,Video
Oct,2023,13,Friday,21,6,Video
Oct,2023,13,Friday,21,6,Ad
Oct,2023,13,Friday,19,6,Video
Oct,2023,6,Friday,49,6,Video
Oct,2023,6,Friday,49,6,Ad
Oct,2023,6,Friday,49,6,Ad
Oct,2023,6,Friday,48,6,Video
Oct,2023,6,Friday,12,6,Video
Oct,2023,21,Thursday,20,5,Video
Oct,2023,21,Thursday,15,5,Video
Oct,2023,21,Thursday,14,5,Ad
Oct,2023,21,Thursday,14,5,Video
Oct,2023,19,Thursday,49,5,Video
Oct,2023,19,Thursday,36,5,Video
Oct,2023,0,Thursday,31,5,Ad
Oct,2023,0,Thursday,19,5,Video
Oct,2023,0,Thursday,18,5,Ad
Oct,2023,0,Thursday,18,5,Ad
Oct,2023,10,Wednesday,14,4,Ad
Oct,2023,9,Wednesday,40,4,Ad
Oct,2023,9,Wednesday,30,4,Video
Oct,2023,9,Wednesday,30,4,Ad
Oct,2023,0,Tuesday,06,3,Ad
Oct,2023,0,Tuesday,06,3,Ad
Oct,2023,0,Tuesday,04,3,Video
Oct,2023,19,Monday,38,2,Ad
Oct,2023,19,Monday,37,2,Ad
Oct,2023,19,Monday,30,2,Video
Oct,2023,19,Monday,28,2,Ad
Oct,2023,19,Monday,28,2,Ad
Oct,2023,16,Monday,27,2,Video
Oct,2023,16,Monday,26,2,Video
Oct,2023,16,Monday,25,2,Ad
Oct,2023,14,Monday,43,2,Ad
Oct,2023,14,Monday,43,2,Ad
Oct,2023,14,Monday,32,2,Video
Oct,2023,14,Monday,32,2,Ad
Oct,2023,14,Monday,32,2,Ad
Oct,2023,11,Monday,49,2,Ad
Oct,2023,7,Monday,33,2,Ad
Oct,2023,7,Monday,22,2,Video
Oct,2023,7,Monday,21,2,Ad
Oct,2023,7,Monday,21,2,Ad
Oct,2023,13,Sunday,44,1,Video
Oct,2023,13,Sunday,44,1,Ad
Oct,2023,13,Sunday,11,1,Video
Oct,2023,0,Sunday,56,1,Video
Oct,2023,0,Sunday,56,1,Ad
Oct,2023,0,Sunday,55,1,Ad
Oct,2023,0,Sunday,49,1,Ad
Oct,2023,0,Sunday,40,1,Video
Oct,2023,0,Sunday,40,1,Ad
Oct,2023,0,Sunday,40,1,Ad
Oct,2023,0,Sunday,14,1,Ad
Oct,2023,0,Sunday,04,1,Video
Oct,2023,10,Sunday,53,1,Video
Oct,2023,10,Sunday,48,1,Video
Oct,2023,10,Sunday,48,1,Ad
Oct,2023,10,Sunday,37,1,Ad
Oct,2023,10,Sunday,27,1,Ad
Oct,2023,10,Sunday,18,1,Ad
Oct,2023,10,Sunday,13,1,Video
Oct,2023,10,Sunday,12,1,Ad
Oct,2023,10,Sunday,01,1,Ad
Oct,2023,9,Sunday,52,1,Ad
Oct,2023,9,Sunday,52,1,Ad
Oct,2023,9,Sunday,12,1,Ad
Oct,2023,9,Sunday,12,1,Ad
Oct,2023,9,Sunday,00,1,Ad
Oct,2023,8,Sunday,27,1,Ad
Oct,2023,8,Sunday,18,1,Video
Oct,2023,8,Sunday,18,1,Ad
Sep,2023,21,Saturday,05,30,Video
Sep,2023,21,Saturday,05,30,Ad
Sep,2023,19,Saturday,07,30,Video
Sep,2023,19,Saturday,07,30,Ad
Sep,2023,19,Saturday,04,30,Video
Sep,2023,19,Saturday,02,30,Video
Sep,2023,19,Saturday,01,30,Video
Sep,2023,19,Saturday,01,30,Ad
Sep,2023,18,Saturday,58,30,Video
Sep,2023,18,Saturday,55,30,Video
Sep,2023,18,Saturday,55,30,Ad
Sep,2023,18,Saturday,55,30,Ad
Sep,2023,18,Saturday,51,30,Video
Sep,2023,18,Saturday,47,30,Video
Sep,2023,18,Saturday,47,30,Ad
Sep,2023,18,Saturday,42,30,Video
Sep,2023,18,Saturday,42,30,Ad
Sep,2023,13,Saturday,01,30,Video
Sep,2023,13,Saturday,00,30,Ad
Sep,2023,0,Saturday,56,30,Ad
Sep,2023,0,Saturday,56,30,Ad
Sep,2023,0,Saturday,38,30,Video
Sep,2023,0,Saturday,38,30,Ad
Sep,2023,0,Saturday,38,30,Ad
Sep,2023,0,Saturday,37,30,Ad
Sep,2023,0,Saturday,24,30,Video
Sep,2023,0,Saturday,24,30,Ad
Sep,2023,0,Saturday,24,30,Ad
Sep,2023,11,Saturday,09,30,Ad
Sep,2023,11,Saturday,09,30,Ad
Sep,2023,11,Saturday,00,30,Video
Sep,2023,10,Saturday,59,30,Ad
Sep,2023,10,Saturday,59,30,Ad
Sep,2023,10,Saturday,45,30,Video
Sep,2023,10,Saturday,44,30,Ad
Sep,2023,10,Saturday,44,30,Ad
Sep,2023,19,Friday,55,29,Video
Sep,2023,18,Friday,27,29,Video
Sep,2023,18,Friday,27,29,Video
Sep,2023,18,Friday,27,29,Video
Sep,2023,18,Friday,26,29,Video
Sep,2023,18,Friday,26,29,Ad
Sep,2023,18,Friday,26,29,Video
Sep,2023,18,Friday,26,29,Video
Sep,2023,18,Friday,25,29,Video
Sep,2023,18,Friday,25,29,Ad
Sep,2023,15,Friday,22,29,Video
Sep,2023,8,Thursday,14,28,Ad
Sep,2023,8,Thursday,14,28,Ad
Sep,2023,8,Thursday,09,28,Video
Sep,2023,8,Thursday,09,28,Ad
Sep,2023,8,Thursday,09,28,Ad
Sep,2023,21,Wednesday,07,27,Video
Sep,2023,21,Wednesday,06,27,Ad
Sep,2023,21,Wednesday,06,27,Ad
Sep,2023,19,Wednesday,59,27,Video
Sep,2023,14,Wednesday,21,27,Video
Sep,2023,14,Wednesday,20,27,Video
Sep,2023,11,Wednesday,46,27,Video
Sep,2023,11,Wednesday,45,27,Ad
Sep,2023,9,Wednesday,00,27,Video
Sep,2023,9,Wednesday,00,27,Video
Sep,2023,8,Wednesday,59,27,Ad
Sep,2023,8,Wednesday,55,27,Ad
Sep,2023,8,Wednesday,49,27,Ad
Sep,2023,8,Wednesday,44,27,Video
Sep,2023,8,Wednesday,44,27,Ad
Sep,2023,8,Wednesday,43,27,Ad
Sep,2023,8,Wednesday,43,27,Video
Sep,2023,21,Tuesday,28,26,Video
Sep,2023,21,Tuesday,28,26,Ad
Sep,2023,16,Tuesday,19,26,Video
Sep,2023,8,Tuesday,58,26,Video
Sep,2023,6,Tuesday,59,26,Ad
Sep,2023,6,Tuesday,44,26,Video
Sep,2023,6,Tuesday,44,26,Ad
Sep,2023,6,Tuesday,44,26,Ad
Sep,2023,22,Monday,11,25,Video
Sep,2023,22,Monday,04,25,Video
Sep,2023,22,Monday,01,25,Video
Sep,2023,21,Monday,32,25,Ad
Sep,2023,21,Monday,32,25,Ad
Sep,2023,21,Monday,21,25,Video
Sep,2023,21,Monday,21,25,Ad
Sep,2023,20,Monday,59,25,Video
Sep,2023,20,Monday,59,25,Ad
Sep,2023,20,Monday,59,25,Ad
Sep,2023,17,Monday,21,25,Video
Sep,2023,17,Monday,21,25,Ad
Sep,2023,17,Monday,20,25,Ad
Sep,2023,15,Monday,53,25,Video
Sep,2023,15,Monday,14,25,Ad
Sep,2023,15,Monday,04,25,Ad
Sep,2023,15,Monday,04,25,Ad
Sep,2023,15,Monday,01,25,Video
Sep,2023,15,Monday,01,25,Video
Sep,2023,15,Monday,00,25,Ad
Sep,2023,14,Monday,15,25,Video
Sep,2023,14,Monday,14,25,Video
Sep,2023,13,Monday,47,25,Ad
Sep,2023,0,Monday,41,25,Ad
Sep,2023,0,Monday,41,25,Ad
Sep,2023,0,Monday,36,25,Video
Sep,2023,0,Monday,35,25,Ad
Sep,2023,0,Monday,35,25,Video
Sep,2023,0,Monday,35,25,Video
Sep,2023,9,Monday,47,25,Video
Sep,2023,9,Monday,47,25,Ad
Sep,2023,9,Monday,20,25,Ad
Sep,2023,9,Monday,10,25,Ad
Sep,2023,8,Monday,50,25,Ad
Sep,2023,13,Sunday,24,24,Ad
Sep,2023,13,Sunday,23,24,Video
Sep,2023,13,Sunday,20,24,Ad
Sep,2023,13,Sunday,09,24,Video
Sep,2023,13,Sunday,09,24,Ad
Sep,2023,13,Sunday,09,24,Ad
Sep,2023,11,Sunday,24,24,Video
Sep,2023,11,Sunday,24,24,Ad
Sep,2023,15,Saturday,22,23,Video
Sep,2023,15,Saturday,22,23,Ad
Sep,2023,14,Saturday,42,23,Ad
Sep,2023,14,Saturday,41,23,Video
Sep,2023,11,Saturday,25,23,Video
Sep,2023,11,Saturday,24,23,Video
Sep,2023,9,Friday,19,22,Video
Sep,2023,22,Thursday,47,21,Video
Sep,2023,22,Thursday,44,21,Ad
Sep,2023,21,Thursday,50,21,Video
Sep,2023,21,Thursday,50,21,Ad
Sep,2023,21,Thursday,45,21,Video
Sep,2023,21,Thursday,43,21,Ad
Sep,2023,21,Thursday,15,21,Ad
Sep,2023,21,Thursday,15,21,Ad
Sep,2023,21,Thursday,05,21,Ad
Sep,2023,21,Thursday,05,21,Ad
Sep,2023,21,Thursday,00,21,Video
Sep,2023,19,Thursday,33,21,Ad
Sep,2023,19,Thursday,31,21,Video
Sep,2023,19,Thursday,26,21,Ad
Sep,2023,19,Thursday,06,21,Ad
Sep,2023,19,Thursday,05,21,Ad
Sep,2023,19,Thursday,01,21,Ad
Sep,2023,18,Thursday,57,21,Ad
Sep,2023,18,Thursday,47,21,Ad
Sep,2023,18,Thursday,47,21,Ad
Sep,2023,18,Thursday,42,21,Ad
Sep,2023,18,Thursday,41,21,Ad
Sep,2023,18,Thursday,31,21,Ad
Sep,2023,18,Thursday,25,21,Ad
Sep,2023,18,Thursday,20,21,Ad
Sep,2023,18,Thursday,19,21,Ad
Sep,2023,15,Thursday,25,21,Ad
Sep,2023,15,Thursday,25,21,Video
Sep,2023,14,Thursday,53,21,Video
Sep,2023,13,Thursday,00,21,Video
Sep,2023,8,Thursday,31,21,Ad
Sep,2023,8,Thursday,25,21,Video
Sep,2023,8,Thursday,25,21,Ad
Sep,2023,7,Thursday,31,21,Video
Sep,2023,7,Thursday,31,21,Ad
Sep,2023,6,Thursday,55,21,Ad
Sep,2023,6,Thursday,55,21,Ad
Sep,2023,6,Thursday,47,21,Ad
Sep,2023,6,Thursday,47,21,Ad
Sep,2023,19,Wednesday,47,20,Video
Sep,2023,18,Wednesday,46,20,Ad
Sep,2023,18,Wednesday,36,20,Ad
Sep,2023,18,Wednesday,06,20,Ad
Sep,2023,17,Wednesday,55,20,Ad
Sep,2023,17,Wednesday,50,20,Video
Sep,2023,17,Wednesday,49,20,Ad
Sep,2023,17,Wednesday,45,20,Ad
Sep,2023,17,Wednesday,44,20,Ad
Sep,2023,17,Wednesday,39,20,Video
Sep,2023,17,Wednesday,39,20,Ad
Sep,2023,16,Wednesday,13,20,Ad
Sep,2023,16,Wednesday,09,20,Ad
Sep,2023,16,Wednesday,07,20,Video
Sep,2023,16,Wednesday,06,20,Ad
Sep,2023,15,Wednesday,58,20,Ad
Sep,2023,15,Wednesday,47,20,Video
Sep,2023,14,Wednesday,22,20,Video
Sep,2023,13,Wednesday,50,20,Video
Sep,2023,0,Wednesday,52,20,Video
Sep,2023,9,Wednesday,34,20,Ad
Sep,2023,9,Wednesday,34,20,Ad
Sep,2023,9,Wednesday,22,20,Ad
Sep,2023,9,Wednesday,12,20,Ad
Sep,2023,9,Wednesday,07,20,Video
Sep,2023,9,Wednesday,07,20,Ad
Sep,2023,11,Tuesday,47,19,Video
Sep,2023,7,Tuesday,35,19,Ad
Sep,2023,7,Tuesday,24,19,Video
Sep,2023,7,Tuesday,24,19,Ad
Sep,2023,21,Monday,59,18,Ad
Sep,2023,21,Monday,48,18,Ad
Sep,2023,21,Monday,48,18,Ad
Sep,2023,21,Monday,41,18,Ad
Sep,2023,21,Monday,34,18,Video
Sep,2023,21,Monday,34,18,Ad
Sep,2023,16,Monday,48,18,Ad
Sep,2023,16,Monday,36,18,Ad
Sep,2023,15,Monday,53,18,Ad
Sep,2023,15,Monday,43,18,Ad
Sep,2023,15,Monday,33,18,Video
Sep,2023,15,Monday,32,18,Ad
Sep,2023,14,Monday,14,18,Video
Sep,2023,14,Monday,14,18,Ad
Sep,2023,14,Monday,14,18,Ad
Sep,2023,13,Monday,35,18,Video
Sep,2023,13,Monday,34,18,Ad
Sep,2023,0,Monday,28,18,Video
Sep,2023,8,Monday,21,18,Ad
Sep,2023,8,Monday,21,18,Video
Sep,2023,10,Saturday,41,16,Ad
Sep,2023,10,Saturday,32,16,Ad
Sep,2023,10,Saturday,19,16,Ad
Sep,2023,10,Saturday,18,16,Ad
Sep,2023,10,Saturday,12,16,Video
Sep,2023,16,Friday,48,15,Video
Sep,2023,14,Friday,45,15,Video
Sep,2023,14,Friday,45,15,Ad
Sep,2023,7,Friday,54,15,Video
Sep,2023,7,Friday,53,15,Ad
Sep,2023,7,Friday,53,15,Ad
Sep,2023,7,Friday,39,15,Video
Sep,2023,10,Thursday,04,14,Video
Sep,2023,9,Thursday,50,14,Video
Sep,2023,9,Thursday,50,14,Ad
Sep,2023,9,Thursday,40,14,Video
Sep,2023,14,Wednesday,01,13,Video
Sep,2023,14,Wednesday,01,13,Ad
Sep,2023,13,Wednesday,55,13,Ad
Sep,2023,0,Monday,54,11,Video
Sep,2023,8,Monday,57,11,Video
Sep,2023,8,Monday,56,11,Video
Sep,2023,21,Sunday,51,10,Ad
Sep,2023,21,Sunday,51,10,Video
Sep,2023,21,Sunday,30,10,Video
Sep,2023,8,Sunday,21,10,Ad
Sep,2023,8,Sunday,21,10,Ad
Sep,2023,11,Saturday,35,9,Video
Sep,2023,11,Saturday,35,9,Ad
Sep,2023,11,Saturday,34,9,Video
Sep,2023,11,Saturday,29,9,Ad
Sep,2023,21,Friday,46,8,Video
Sep,2023,21,Friday,07,8,Video
Sep,2023,21,Friday,05,8,Ad
Sep,2023,21,Friday,05,8,Ad
Sep,2023,20,Friday,40,8,Video
Sep,2023,20,Friday,40,8,Ad
Sep,2023,19,Friday,46,8,Video
Sep,2023,19,Friday,46,8,Ad
Sep,2023,19,Friday,46,8,Ad
Sep,2023,19,Friday,39,8,Ad
Sep,2023,19,Friday,30,8,Video
Sep,2023,19,Friday,30,8,Ad
Sep,2023,19,Friday,26,8,Video
Sep,2023,19,Friday,23,8,Video
Sep,2023,19,Friday,22,8,Video
Sep,2023,19,Friday,21,8,Video
Sep,2023,19,Friday,11,8,Video
Sep,2023,19,Friday,11,8,Ad
Sep,2023,19,Friday,05,8,Video
Sep,2023,19,Friday,03,8,Ad
Sep,2023,19,Friday,02,8,Ad
Sep,2023,18,Friday,55,8,Ad
Sep,2023,18,Friday,42,8,Video
Sep,2023,18,Friday,42,8,Ad
Sep,2023,18,Friday,41,8,Ad
Sep,2023,14,Friday,25,8,Video
Sep,2023,14,Friday,22,8,Video
Sep,2023,14,Friday,22,8,Video
Sep,2023,14,Friday,00,8,Video
Sep,2023,14,Friday,00,8,Ad
Sep,2023,13,Friday,54,8,Ad
Sep,2023,13,Friday,43,8,Ad
Sep,2023,13,Friday,43,8,Ad
Sep,2023,13,Friday,43,8,Ad
Sep,2023,13,Friday,38,8,Video
Sep,2023,13,Friday,38,8,Ad
Sep,2023,13,Friday,12,8,Ad
Sep,2023,0,Friday,55,8,Ad
Sep,2023,0,Friday,52,8,Video
Sep,2023,0,Friday,50,8,Video
Sep,2023,0,Friday,50,8,Ad
Sep,2023,0,Friday,21,8,Video
Sep,2023,22,Thursday,18,7,Ad
Sep,2023,22,Thursday,10,7,Video
Sep,2023,21,Thursday,58,7,Ad
Sep,2023,21,Thursday,51,7,Ad
Sep,2023,8,Thursday,45,7,Video
Sep,2023,8,Thursday,45,7,Ad
Sep,2023,21,Wednesday,35,6,Ad
Sep,2023,21,Wednesday,29,6,Video
Sep,2023,21,Wednesday,29,6,Ad
Sep,2023,21,Wednesday,22,6,Video
Sep,2023,21,Wednesday,22,6,Ad
Sep,2023,13,Wednesday,58,6,Video
Sep,2023,13,Wednesday,55,6,Video
